Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.8259
'0:0:0.2,1.8243
'0:0:0.4,1.8222
'0:0:0.6,1.8200
'0:0:0.8,1.8178
'0:0:1.0,1.8160
'0:0:1.2,1.8144
'0:0:1.4,1.8124
'0:0:1.6,1.8102
'0:0:1.8,1.8082
'0:0:2.0,1.8059
'0:0:2.2,1.8040
'0:0:2.4,1.8025
'0:0:2.6,1.8006
'0:0:2.8,1.7990
'0:0:3.0,1.7974
'0:0:3.2,1.7958
'0:0:3.4,1.7942
'0:0:3.6,1.7927
'0:0:3.8,1.7919
'0:0:4.0,1.7917
'0:0:4.2,1.7914
'0:0:4.4,1.7917
'0:0:4.6,1.7919
'0:0:4.8,1.7917
'0:0:5.0,1.7916
'0:0:5.2,1.7910
'0:0:5.4,1.7903
'0:0:5.6,1.7892
'0:0:5.8,1.7882
'0:0:6.0,1.7869
'0:0:6.2,1.7856
'0:0:6.4,1.7855
'0:0:6.6,1.7849
'0:0:6.8,1.7847
'0:0:7.0,1.7850
'0:0:7.2,1.7855
'0:0:7.4,1.7868
'0:0:7.6,1.7875
'0:0:7.8,1.7879
'0:0:8.0,1.7884
'0:0:8.2,1.7876
'0:0:8.4,1.7869
'0:0:8.6,1.7862
'0:0:8.8,1.7850
'0:0:9.0,1.7836
'0:0:9.2,1.7823
'0:0:9.4,1.7808
'0:0:9.6,1.7801
'0:0:9.8,1.7787
'0:0:10.0,1.7769
'0:0:10.2,1.7750
'0:0:10.4,1.7730
'0:0:10.6,1.7709
'0:0:10.8,1.7686
'0:0:11.0,1.7665
'0:0:11.2,1.7640
'0:0:11.4,1.7614
'0:0:11.6,1.7592
'0:0:11.8,1.7572
'0:0:12.0,1.7548
'0:0:12.2,1.7526
'0:0:12.4,1.7505
'0:0:12.6,1.7484
'0:0:12.8,1.7462
'0:0:13.0,1.7441
'0:0:13.2,1.7422
'0:0:13.4,1.7404
'0:0:13.6,1.7385
'0:0:13.8,1.7364
'0:0:14.0,1.7344
'0:0:14.2,1.7326
'0:0:14.4,1.7307
'0:0:14.6,1.7289
'0:0:14.8,1.7274
'0:0:15.0,1.7261
'0:0:15.2,1.7252
'0:0:15.4,1.7240
'0:0:15.6,1.7228
'0:0:15.8,1.7217
'0:0:16.0,1.7207
'0:0:16.2,1.7199
'0:0:16.4,1.7193
'0:0:16.6,1.7188
'0:0:16.8,1.7193
'0:0:17.0,1.7193
'0:0:17.2,1.7191
'0:0:17.4,1.7186
'0:0:17.6,1.7183
'0:0:17.8,1.7179
'0:0:18.0,1.7172
'0:0:18.2,1.7174
'0:0:18.4,1.7172
'0:0:18.6,1.7162
'0:0:18.8,1.7154
'0:0:19.0,1.7141
'0:0:19.2,1.7127
'0:0:19.4,1.7122
'0:0:19.6,1.7126
'0:0:19.8,1.7171
'0:0:20.0,1.7259
'0:0:20.2,1.7385
'0:0:20.4,1.7525
'0:0:20.6,1.7663
'0:0:20.8,1.7775
'0:0:21.0,1.7868
'0:0:21.2,1.7929
'0:0:21.4,1.7965
'0:0:21.6,1.7989
'0:0:21.8,1.7983
'0:0:22.0,1.7968
'0:0:22.2,1.7948
'0:0:22.4,1.7935
'0:0:22.6,1.7926
'0:0:22.8,1.7920
'0:0:23.0,1.7903
'0:0:23.2,1.7876
'0:0:23.4,1.7836
'0:0:23.6,1.7803
'0:0:23.8,1.7769
'0:0:24.0,1.7732
'0:0:24.2,1.7704
'0:0:24.4,1.7675
'0:0:24.6,1.7670
'0:0:24.8,1.7657
'0:0:25.0,1.7631
'0:0:25.2,1.7605
'0:0:25.4,1.7586
'0:0:25.6,1.7579
'0:0:25.8,1.7566
'0:0:26.0,1.7551
'0:0:26.2,1.7536
'0:0:26.4,1.7519
'0:0:26.6,1.7503
'0:0:26.8,1.7488
'0:0:27.0,1.7474
'0:0:27.2,1.7459
'0:0:27.4,1.7442
'0:0:27.6,1.7428
'0:0:27.8,1.7407
'0:0:28.0,1.7391
'0:0:28.2,1.7375
'0:0:28.4,1.7360
'0:0:28.6,1.7337
'0:0:28.8,1.7315
'0:0:29.0,1.7299
'0:0:29.2,1.7283
'0:0:29.4,1.7267
'0:0:29.6,1.7247
'0:0:29.8,1.7230
'0:0:30.0,1.7210
'0:0:30.2,1.7191
'0:0:30.4,1.7175
'0:0:30.6,1.7158
'0:0:30.8,1.7136
'0:0:31.0,1.7116
'0:0:31.2,1.7099
'0:0:31.4,1.7081
'0:0:31.6,1.7067
'0:0:31.8,1.7052
'0:0:32.0,1.7037
'0:0:32.2,1.7023
'0:0:32.4,1.7010
'0:0:32.6,1.6998
'0:0:32.8,1.6989
'0:0:33.0,1.6974
'0:0:33.2,1.6964
'0:0:33.4,1.6952
'0:0:33.6,1.6943
'0:0:33.8,1.6934
'0:0:34.0,1.6922
'0:0:34.2,1.6911
'0:0:34.4,1.6896
'0:0:34.6,1.6882
'0:0:34.8,1.6871
'0:0:35.0,1.6860
'0:0:35.2,1.6851
'0:0:35.4,1.6837
'0:0:35.6,1.6828
'0:0:35.8,1.6816
'0:0:36.0,1.6805
'0:0:36.2,1.6795
'0:0:36.4,1.6788
'0:0:36.6,1.6776
'0:0:36.8,1.6764
'0:0:37.0,1.6755
'0:0:37.2,1.6746
'0:0:37.4,1.6739
'0:0:37.6,1.6729
'0:0:37.8,1.6718
'0:0:38.0,1.6707
'0:0:38.2,1.6696
'0:0:38.4,1.6687
'0:0:38.6,1.6680
'0:0:38.8,1.6668
'0:0:39.0,1.6657
'0:0:39.2,1.6646
'0:0:39.4,1.6635
'0:0:39.6,1.6624
'0:0:39.8,1.6614
'0:0:40.0,1.6602
'0:0:40.2,1.6592
'0:0:40.4,1.6582
'0:0:40.6,1.6569
'0:0:40.8,1.6558
'0:0:41.0,1.6546
'0:0:41.2,1.6532
'0:0:41.4,1.6523
'0:0:41.6,1.6515
'0:0:41.8,1.6507
'0:0:42.0,1.6497
'0:0:42.2,1.6489
'0:0:42.4,1.6482
'0:0:42.6,1.6471
'0:0:42.8,1.6462
'0:0:43.0,1.6451
'0:0:43.2,1.6442
'0:0:43.4,1.6432
'0:0:43.6,1.6423
'0:0:43.8,1.6413
'0:0:44.0,1.6402
'0:0:44.2,1.6393
'0:0:44.4,1.6379
'0:0:44.6,1.6366
'0:0:44.8,1.6354
'0:0:45.0,1.6344
'0:0:45.2,1.6334
'0:0:45.4,1.6327
'0:0:45.6,1.6313
'0:0:45.8,1.6308
'0:0:46.0,1.6295
'0:0:46.2,1.6284
'0:0:46.4,1.6270
'0:0:46.6,1.6260
'0:0:46.8,1.6249
'0:0:47.0,1.6237
'0:0:47.2,1.6225
'0:0:47.4,1.6213
'0:0:47.6,1.6205
'0:0:47.8,1.6195
'0:0:48.0,1.6185
'0:0:48.2,1.6175
'0:0:48.4,1.6163
'0:0:48.6,1.6154
'0:0:48.8,1.6143
'0:0:49.0,1.6133
'0:0:49.2,1.6122
'0:0:49.4,1.6114
'0:0:49.6,1.6102
'0:0:49.8,1.6087
'0:0:50.0,1.6073
'0:0:50.2,1.6059
'0:0:50.4,1.6052
'0:0:50.6,1.6037
'0:0:50.8,1.6025
'0:0:51.0,1.6014
'0:0:51.2,1.6001
'0:0:51.4,1.5992
'0:0:51.6,1.5983
'0:0:51.8,1.5973
'0:0:52.0,1.5964
'0:0:52.2,1.5956
'0:0:52.4,1.5947
'0:0:52.6,1.5938
'0:0:52.8,1.5928
'0:0:53.0,1.5918
'0:0:53.2,1.5910
'0:0:53.4,1.5901
'0:0:53.6,1.5892
'0:0:53.8,1.5885
'0:0:54.0,1.5876
'0:0:54.2,1.5871
'0:0:54.4,1.5863
'0:0:54.6,1.5855
'0:0:54.8,1.5846
'0:0:55.0,1.5838
'0:0:55.2,1.5827
'0:0:55.4,1.5818
'0:0:55.6,1.5807
'0:0:55.8,1.5801
'0:0:56.0,1.5793
'0:0:56.2,1.5784
'0:0:56.4,1.5777
'0:0:56.6,1.5770
'0:0:56.8,1.5762
'0:0:57.0,1.5753
'0:0:57.2,1.5742
'0:0:57.4,1.5736
'0:0:57.6,1.5728
'0:0:57.8,1.5717
'0:0:58.0,1.5709
'0:0:58.2,1.5699
'0:0:58.4,1.5691
'0:0:58.6,1.5678
'0:0:58.8,1.5668
'0:0:59.0,1.5657
'0:0:59.2,1.5644
'0:0:59.4,1.5637
'0:0:59.6,1.5624
'0:0:59.8,1.5612
'0:1:0.0,1.5603
'0:1:0.2,1.5592
'0:1:0.4,1.5583
'0:1:0.6,1.5574
'0:1:0.8,1.5566
'0:1:1.0,1.5555
'0:1:1.2,1.5543
'0:1:1.4,1.5532
'0:1:1.6,1.5520
'0:1:1.8,1.5508
'0:1:2.0,1.5494
'0:1:2.2,1.5484
'0:1:2.4,1.5471
'0:1:2.6,1.5455
'0:1:2.8,1.5446
'0:1:3.0,1.5436
'0:1:3.2,1.5430
'0:1:3.4,1.5422
'0:1:3.6,1.5414
'0:1:3.8,1.5410
'0:1:4.0,1.5404
'0:1:4.2,1.5398
'0:1:4.4,1.5389
'0:1:4.6,1.5384
'0:1:4.8,1.5377
'0:1:5.0,1.5372
'0:1:5.2,1.5360
'0:1:5.4,1.5349
'0:1:5.6,1.5337
'0:1:5.8,1.5327
'0:1:6.0,1.5321
'0:1:6.2,1.5311
'0:1:6.4,1.5300
'0:1:6.6,1.5285
'0:1:6.8,1.5271
'0:1:7.0,1.5257
'0:1:7.2,1.5244
'0:1:7.4,1.5234
'0:1:7.6,1.5226
'0:1:7.8,1.5228
'0:1:8.0,1.5237
'0:1:8.2,1.5252
'0:1:8.4,1.5271
'0:1:8.6,1.5290
'0:1:8.8,1.5304
'0:1:9.0,1.5309
'0:1:9.2,1.5314
'0:1:9.4,1.5317
'0:1:9.6,1.5318
'0:1:9.8,1.5318
'0:1:10.0,1.5312
'0:1:10.2,1.5296
'0:1:10.4,1.5282
'0:1:10.6,1.5268
'0:1:10.8,1.5252
'0:1:11.0,1.5234
'0:1:11.2,1.5212
'0:1:11.4,1.5230
'0:1:11.6,1.5304
'0:1:11.8,1.5529
'0:1:12.0,1.5538
'0:1:12.2,1.5815
'0:1:12.4,1.5410
'0:1:12.6,1.5873
'0:1:12.8,1.5838
'0:1:13.0,1.5702
'0:1:13.2,1.5637
'0:1:13.4,1.5564
'0:1:13.6,1.5564
'0:1:13.8,1.5564
'0:1:14.0,1.5576
'0:1:14.2,1.5590
'0:1:14.4,1.5616
'0:1:14.6,1.5644
'0:1:14.8,1.5652
'0:1:15.0,1.5652
'0:1:15.2,1.5657
'0:1:15.4,1.5656
'0:1:15.6,1.5648
'0:1:15.8,1.5648
'0:1:16.0,1.5646
'0:1:16.2,1.5642
'0:1:16.4,1.5639
'0:1:16.6,1.5629
'0:1:16.8,1.5620
'0:1:17.0,1.5616
'0:1:17.2,1.5608
'0:1:17.4,1.5598
'0:1:17.6,1.5589
'0:1:17.8,1.5574
'0:1:18.0,1.5554
'0:1:18.2,1.5528
'0:1:18.4,1.5504
'0:1:18.6,1.5480
'0:1:18.8,1.5459
'0:1:19.0,1.5443
'0:1:19.2,1.5432
'0:1:19.4,1.5435
'0:1:19.6,1.5463
'0:1:19.8,1.5534
'0:1:20.0,1.5676
'0:1:20.2,1.5907
'0:1:20.4,1.6207
'0:1:20.6,1.6542
'0:1:20.8,1.6864
'0:1:21.0,1.7134
'0:1:21.2,1.7363
'0:1:21.4,1.7499
'0:1:21.6,1.7552
'0:1:21.8,1.7611
'0:1:22.0,1.7693
'0:1:22.2,1.7782
'0:1:22.4,1.7553
'0:1:22.6,1.7233
'0:1:22.8,1.7087
'0:1:23.0,1.6816
'0:1:23.2,1.6404
'0:1:23.4,1.6093
'0:1:23.6,1.6130
'0:1:23.8,1.6118
'0:1:24.0,1.6032
'0:1:24.2,1.5961
'0:1:24.4,1.5899
'0:1:24.6,1.5923
'0:1:24.8,1.5819
'0:1:25.0,1.5857
'0:1:25.2,1.6197
'0:1:25.4,1.6775
'0:1:25.6,1.7451
'0:1:25.8,1.8005
'0:1:26.0,1.8487
'0:1:26.2,1.8713
'0:1:26.4,1.9254
'0:1:26.6,1.9350
'0:1:26.8,1.9589
'0:1:27.0,1.9929
'0:1:27.2,2.0338
'0:1:27.4,2.0723
'0:1:27.6,2.1124
'0:1:27.8,2.1372
'0:1:28.0,2.1643
'0:1:28.2,2.1893
'0:1:28.4,2.2259
'0:1:28.6,2.2522
'0:1:28.8,2.2754
'0:1:29.0,2.3048
'0:1:29.2,2.3319
'0:1:29.4,2.3451
'0:1:29.6,2.3322
'0:1:29.8,2.3515
'0:1:30.0,2.3446
'0:1:30.2,2.3485
'0:1:30.4,2.3474
'0:1:30.6,2.3375
'0:1:30.8,2.3267
'0:1:31.0,2.3150
'0:1:31.2,2.3033
'0:1:31.4,2.2876
'0:1:31.6,2.2697
'0:1:31.8,2.2520
'0:1:32.0,2.2348
'0:1:32.2,2.2202
'0:1:32.4,2.2052
'0:1:32.6,2.1618
'0:1:32.8,2.1326
'0:1:33.0,2.1036
'0:1:33.2,2.1412
'0:1:33.4,2.1510
'0:1:33.6,2.1138
'0:1:33.8,2.0917
'0:1:34.0,2.0837
'0:1:34.2,2.0748
'0:1:34.4,2.0639
'0:1:34.6,2.0584
'0:1:34.8,2.0513
'0:1:35.0,2.0538
'0:1:35.2,2.0607
'0:1:35.4,2.0718
'0:1:35.6,2.0862
'0:1:35.8,2.1045
'0:1:36.0,2.1250
'0:1:36.2,2.1419
'0:1:36.4,2.1587
'0:1:36.6,2.1677
'0:1:36.8,2.1749
'0:1:37.0,2.1822
'0:1:37.2,2.1829
'0:1:37.4,2.1825
'0:1:37.6,2.1853
'0:1:37.8,2.1837
'0:1:38.0,2.1731
'0:1:38.2,2.1617
'0:1:38.4,2.1484
'0:1:38.6,2.1384
'0:1:38.8,2.1400
'0:1:39.0,2.1340
'0:1:39.2,2.1376
'0:1:39.4,2.1354
'0:1:39.6,2.1251
'0:1:39.8,2.0964
'0:1:40.0,2.0763
'0:1:40.2,2.0685
'0:1:40.4,2.0599
'0:1:40.6,2.0531
'0:1:40.8,2.0484
'0:1:41.0,2.0528
'0:1:41.2,2.0697
'0:1:41.4,2.0986
'0:1:41.6,2.1345
'0:1:41.8,2.1714
'0:1:42.0,2.2037
'0:1:42.2,2.2278
'0:1:42.4,2.2425
'0:1:42.6,2.2499
'0:1:42.8,2.2497
'0:1:43.0,2.2473
'0:1:43.2,2.2409
'0:1:43.4,2.2323
'0:1:43.6,2.2191
'0:1:43.8,2.2032
'0:1:44.0,2.1871
'0:1:44.2,2.1702
'0:1:44.4,2.1536
'0:1:44.6,2.1367
'0:1:44.8,2.1209
'0:1:45.0,2.1058
'0:1:45.2,2.0912
