Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,3.6621
'0:0:0.2,3.6557
'0:0:0.4,3.6434
'0:0:0.6,3.6361
'0:0:0.8,3.6303
'0:0:1.0,3.6285
'0:0:1.2,3.6254
'0:0:1.4,3.6202
'0:0:1.6,3.6139
'0:0:1.8,3.6081
'0:0:2.0,3.6024
'0:0:2.2,3.5969
'0:0:2.4,3.5933
'0:0:2.6,3.5867
'0:0:2.8,3.5756
'0:0:3.0,3.5676
'0:0:3.2,3.5595
'0:0:3.4,3.5527
'0:0:3.6,3.5453
'0:0:3.8,3.5391
'0:0:4.0,3.5282
'0:0:4.2,3.5211
'0:0:4.4,3.5141
'0:0:4.6,3.5088
'0:0:4.8,3.5015
'0:0:5.0,3.4933
'0:0:5.2,3.4835
'0:0:5.4,3.4754
'0:0:5.6,3.4667
'0:0:5.8,3.4589
'0:0:6.0,3.4495
'0:0:6.2,3.4412
'0:0:6.4,3.4326
'0:0:6.6,3.4255
'0:0:6.8,3.4187
'0:0:7.0,3.4093
'0:0:7.2,3.4028
'0:0:7.4,3.3958
'0:0:7.6,3.3902
'0:0:7.8,3.3843
'0:0:8.0,3.3762
'0:0:8.2,3.3701
'0:0:8.4,3.3681
'0:0:8.6,3.3625
'0:0:8.8,3.3564
'0:0:9.0,3.3484
'0:0:9.2,3.3407
'0:0:9.4,3.3338
'0:0:9.6,3.3277
'0:0:9.8,3.3214
'0:0:10.0,3.3154
'0:0:10.2,3.3061
'0:0:10.4,3.3004
'0:0:10.6,3.2939
'0:0:10.8,3.2879
'0:0:11.0,3.2809
'0:0:11.2,3.2728
'0:0:11.4,3.2661
'0:0:11.6,3.2594
'0:0:11.8,3.2538
'0:0:12.0,3.2479
'0:0:12.2,3.2410
'0:0:12.4,3.2356
'0:0:12.6,3.2298
'0:0:12.8,3.2248
'0:0:13.0,3.2200
'0:0:13.2,3.2161
'0:0:13.4,3.2118
'0:0:13.6,3.2103
'0:0:13.8,3.2124
'0:0:14.0,3.2163
'0:0:14.2,3.2190
'0:0:14.4,3.2176
'0:0:14.6,3.2126
'0:0:14.8,3.2105
'0:0:15.0,3.2113
'0:0:15.2,3.2087
'0:0:15.4,3.2042
'0:0:15.6,3.1971
'0:0:15.8,3.1895
'0:0:16.0,3.1833
'0:0:16.2,3.1768
'0:0:16.4,3.1700
'0:0:16.6,3.1607
'0:0:16.8,3.1542
'0:0:17.0,3.1475
'0:0:17.2,3.1408
'0:0:17.4,3.1334
'0:0:17.6,3.1268
'0:0:17.8,3.1199
'0:0:18.0,3.1138
'0:0:18.2,3.1084
'0:0:18.4,3.1003
'0:0:18.6,3.0955
'0:0:18.8,3.0902
'0:0:19.0,3.0862
'0:0:19.2,3.0829
'0:0:19.4,3.0782
'0:0:19.6,3.0714
'0:0:19.8,3.0667
'0:0:20.0,3.0612
'0:0:20.2,3.0564
'0:0:20.4,3.0512
'0:0:20.6,3.0460
'0:0:20.8,3.0386
'0:0:21.0,3.0322
'0:0:21.2,3.0253
'0:0:21.4,3.0189
'0:0:21.6,3.0125
'0:0:21.8,3.0057
'0:0:22.0,2.9974
'0:0:22.2,2.9908
'0:0:22.4,2.9850
'0:0:22.6,2.9785
'0:0:22.8,2.9715
'0:0:23.0,2.9635
'0:0:23.2,2.9575
'0:0:23.4,2.9511
'0:0:23.6,2.9448
'0:0:23.8,2.9391
'0:0:24.0,2.9320
'0:0:24.2,2.9253
'0:0:24.4,2.9187
'0:0:24.6,2.9128
'0:0:24.8,2.9072
'0:0:25.0,2.9020
'0:0:25.2,2.8952
'0:0:25.4,2.8884
'0:0:25.6,2.8826
'0:0:25.8,2.8772
'0:0:26.0,2.8714
'0:0:26.2,2.8663
'0:0:26.4,2.8594
'0:0:26.6,2.8543
'0:0:26.8,2.8502
'0:0:27.0,2.8453
'0:0:27.2,2.8401
'0:0:27.4,2.8334
'0:0:27.6,2.8266
'0:0:27.8,2.8207
'0:0:28.0,2.8157
'0:0:28.2,2.8104
'0:0:28.4,2.8039
'0:0:28.6,2.7982
'0:0:28.8,2.7921
'0:0:29.0,2.7870
'0:0:29.2,2.7820
'0:0:29.4,2.7764
'0:0:29.6,2.7704
'0:0:29.8,2.7653
'0:0:30.0,2.7615
'0:0:30.2,2.7595
'0:0:30.4,2.7557
'0:0:30.6,2.7513
'0:0:30.8,2.7458
'0:0:31.0,2.7411
'0:0:31.2,2.7372
'0:0:31.4,2.7326
'0:0:31.6,2.7282
'0:0:31.8,2.7240
'0:0:32.0,2.7185
'0:0:32.2,2.7133
'0:0:32.4,2.7087
'0:0:32.6,2.7035
'0:0:32.8,2.6987
'0:0:33.0,2.6924
'0:0:33.2,2.6870
'0:0:33.4,2.6816
'0:0:33.6,2.6767
'0:0:33.8,2.6718
'0:0:34.0,2.6655
'0:0:34.2,2.6606
'0:0:34.4,2.6553
'0:0:34.6,2.6504
'0:0:34.8,2.6453
'0:0:35.0,2.6404
'0:0:35.2,2.6345
'0:0:35.4,2.6292
'0:0:35.6,2.6239
'0:0:35.8,2.6187
'0:0:36.0,2.6137
'0:0:36.2,2.6088
'0:0:36.4,2.6036
'0:0:36.6,2.5974
'0:0:36.8,2.5924
'0:0:37.0,2.5872
'0:0:37.2,2.5822
'0:0:37.4,2.5773
'0:0:37.6,2.5727
'0:0:37.8,2.5680
'0:0:38.0,2.5641
'0:0:38.2,2.5602
'0:0:38.4,2.5567
'0:0:38.6,2.5538
'0:0:38.8,2.5491
'0:0:39.0,2.5465
'0:0:39.2,2.5428
'0:0:39.4,2.5391
'0:0:39.6,2.5349
'0:0:39.8,2.5308
'0:0:40.0,2.5256
'0:0:40.2,2.5209
'0:0:40.4,2.5163
'0:0:40.6,2.5121
'0:0:40.8,2.5082
'0:0:41.0,2.5042
'0:0:41.2,2.4990
'0:0:41.4,2.4946
'0:0:41.6,2.4896
'0:0:41.8,2.4853
'0:0:42.0,2.4809
'0:0:42.2,2.4759
'0:0:42.4,2.4718
'0:0:42.6,2.4676
'0:0:42.8,2.4635
'0:0:43.0,2.4601
'0:0:43.2,2.4558
'0:0:43.4,2.4505
'0:0:43.6,2.4464
'0:0:43.8,2.4425
'0:0:44.0,2.4382
'0:0:44.2,2.4341
'0:0:44.4,2.4302
'0:0:44.6,2.4250
'0:0:44.8,2.4211
'0:0:45.0,2.4173
'0:0:45.2,2.4130
'0:0:45.4,2.4090
'0:0:45.6,2.4047
'0:0:45.8,2.3999
'0:0:46.0,2.3961
'0:0:46.2,2.3917
'0:0:46.4,2.3875
'0:0:46.6,2.3833
'0:0:46.8,2.3791
'0:0:47.0,2.3740
'0:0:47.2,2.3696
'0:0:47.4,2.3649
'0:0:47.6,2.3607
'0:0:47.8,2.3566
'0:0:48.0,2.3517
'0:0:48.2,2.3478
'0:0:48.4,2.3434
'0:0:48.6,2.3391
'0:0:48.8,2.3348
'0:0:49.0,2.3307
'0:0:49.2,2.3257
'0:0:49.4,2.3215
'0:0:49.6,2.3176
'0:0:49.8,2.3139
'0:0:50.0,2.3098
'0:0:50.2,2.3054
'0:0:50.4,2.3002
'0:0:50.6,2.2962
'0:0:50.8,2.2920
'0:0:51.0,2.2881
'0:0:51.2,2.2845
'0:0:51.4,2.2808
'0:0:51.6,2.2766
'0:0:51.8,2.2721
'0:0:52.0,2.2679
'0:0:52.2,2.2641
'0:0:52.4,2.2599
'0:0:52.6,2.2562
'0:0:52.8,2.2515
'0:0:53.0,2.2477
'0:0:53.2,2.2436
'0:0:53.4,2.2398
'0:0:53.6,2.2355
'0:0:53.8,2.2316
'0:0:54.0,2.2273
'0:0:54.2,2.2230
'0:0:54.4,2.2191
'0:0:54.6,2.2145
'0:0:54.8,2.2106
'0:0:55.0,2.2067
'0:0:55.2,2.2030
'0:0:55.4,2.1995
'0:0:55.6,2.1955
'0:0:55.8,2.1914
'0:0:56.0,2.1874
'0:0:56.2,2.1832
'0:0:56.4,2.1790
'0:0:56.6,2.1754
'0:0:56.8,2.1719
'0:0:57.0,2.1683
'0:0:57.2,2.1641
'0:0:57.4,2.1610
'0:0:57.6,2.1572
'0:0:57.8,2.1527
'0:0:58.0,2.1489
'0:0:58.2,2.1453
'0:0:58.4,2.1415
'0:0:58.6,2.1379
'0:0:58.8,2.1342
'0:0:59.0,2.1304
'0:0:59.2,2.1270
'0:0:59.4,2.1233
'0:0:59.6,2.1197
'0:0:59.8,2.1160
'0:1:0.0,2.1121
'0:1:0.2,2.1082
'0:1:0.4,2.1041
'0:1:0.6,2.1006
'0:1:0.8,2.0971
'0:1:1.0,2.0944
'0:1:1.2,2.0912
'0:1:1.4,2.0870
'0:1:1.6,2.0832
'0:1:1.8,2.0793
'0:1:2.0,2.0757
'0:1:2.2,2.0723
'0:1:2.4,2.0688
'0:1:2.6,2.0652
'0:1:2.8,2.0614
'0:1:3.0,2.0578
'0:1:3.2,2.0545
'0:1:3.4,2.0505
'0:1:3.6,2.0469
'0:1:3.8,2.0430
'0:1:4.0,2.0397
'0:1:4.2,2.0364
'0:1:4.4,2.0330
'0:1:4.6,2.0291
'0:1:4.8,2.0256
'0:1:5.0,2.0222
'0:1:5.2,2.0195
'0:1:5.4,2.0167
'0:1:5.6,2.0138
'0:1:5.8,2.0106
'0:1:6.0,2.0073
'0:1:6.2,2.0041
'0:1:6.4,2.0012
'0:1:6.6,1.9982
'0:1:6.8,1.9953
'0:1:7.0,1.9918
'0:1:7.2,1.9884
'0:1:7.4,1.9852
'0:1:7.6,1.9820
'0:1:7.8,1.9791
'0:1:8.0,1.9760
'0:1:8.2,1.9729
'0:1:8.4,1.9699
'0:1:8.6,1.9669
'0:1:8.8,1.9641
'0:1:9.0,1.9612
'0:1:9.2,1.9589
'0:1:9.4,1.9557
'0:1:9.6,1.9526
'0:1:9.8,1.9501
'0:1:10.0,1.9471
'0:1:10.2,1.9444
'0:1:10.4,1.9416
'0:1:10.6,1.9386
'0:1:10.8,1.9353
'0:1:11.0,1.9322
'0:1:11.2,1.9290
'0:1:11.4,1.9257
'0:1:11.6,1.9229
'0:1:11.8,1.9200
'0:1:12.0,1.9167
'0:1:12.2,1.9136
'0:1:12.4,1.9107
'0:1:12.6,1.9076
'0:1:12.8,1.9047
'0:1:13.0,1.9016
'0:1:13.2,1.8982
'0:1:13.4,1.8952
'0:1:13.6,1.8921
'0:1:13.8,1.8897
'0:1:14.0,1.8871
'0:1:14.2,1.8840
'0:1:14.4,1.8810
'0:1:14.6,1.8786
'0:1:14.8,1.8757
'0:1:15.0,1.8725
'0:1:15.2,1.8701
'0:1:15.4,1.8677
'0:1:15.6,1.8648
'0:1:15.8,1.8621
'0:1:16.0,1.8594
'0:1:16.2,1.8577
'0:1:16.4,1.8550
'0:1:16.6,1.8528
'0:1:16.8,1.8504
'0:1:17.0,1.8481
'0:1:17.2,1.8463
'0:1:17.4,1.8442
'0:1:17.6,1.8418
'0:1:17.8,1.8392
'0:1:18.0,1.8366
'0:1:18.2,1.8341
'0:1:18.4,1.8314
'0:1:18.6,1.8290
'0:1:18.8,1.8264
'0:1:19.0,1.8239
'0:1:19.2,1.8211
'0:1:19.4,1.8183
'0:1:19.6,1.8155
'0:1:19.8,1.8128
'0:1:20.0,1.8102
'0:1:20.2,1.8080
'0:1:20.4,1.8052
'0:1:20.6,1.8025
'0:1:20.8,1.7999
'0:1:21.0,1.7974
'0:1:21.2,1.7960
'0:1:21.4,1.7941
'0:1:21.6,1.7914
'0:1:21.8,1.7887
'0:1:22.0,1.7846
'0:1:22.2,1.7823
'0:1:22.4,1.7800
'0:1:22.6,1.7779
'0:1:22.8,1.7763
'0:1:23.0,1.7739
'0:1:23.2,1.7716
'0:1:23.4,1.7690
'0:1:23.6,1.7663
'0:1:23.8,1.7635
'0:1:24.0,1.7608
'0:1:24.2,1.7581
'0:1:24.4,1.7553
'0:1:24.6,1.7528
'0:1:24.8,1.7503
'0:1:25.0,1.7479
'0:1:25.2,1.7465
'0:1:25.4,1.7454
'0:1:25.6,1.7435
'0:1:25.8,1.7414
'0:1:26.0,1.7411
'0:1:26.2,1.7390
'0:1:26.4,1.7368
'0:1:26.6,1.7343
'0:1:26.8,1.7306
'0:1:27.0,1.7283
'0:1:27.2,1.7259
'0:1:27.4,1.7234
'0:1:27.6,1.7212
'0:1:27.8,1.7192
'0:1:28.0,1.7171
'0:1:28.2,1.7147
'0:1:28.4,1.7125
'0:1:28.6,1.7106
'0:1:28.8,1.7095
'0:1:29.0,1.7076
'0:1:29.2,1.7053
'0:1:29.4,1.7025
'0:1:29.6,1.6999
'0:1:29.8,1.6979
'0:1:30.0,1.6960
'0:1:30.2,1.6939
'0:1:30.4,1.6918
'0:1:30.6,1.6898
'0:1:30.8,1.6880
'0:1:31.0,1.6859
'0:1:31.2,1.6838
'0:1:31.4,1.6819
'0:1:31.6,1.6799
'0:1:31.8,1.6791
'0:1:32.0,1.6777
'0:1:32.2,1.6757
'0:1:32.4,1.6725
'0:1:32.6,1.6703
'0:1:32.8,1.6685
'0:1:33.0,1.6670
'0:1:33.2,1.6651
'0:1:33.4,1.6632
'0:1:33.6,1.6613
'0:1:33.8,1.6594
'0:1:34.0,1.6573
'0:1:34.2,1.6554
'0:1:34.4,1.6537
'0:1:34.6,1.6522
'0:1:34.8,1.6504
'0:1:35.0,1.6485
'0:1:35.2,1.6467
'0:1:35.4,1.6447
'0:1:35.6,1.6429
'0:1:35.8,1.6413
'0:1:36.0,1.6397
'0:1:36.2,1.6381
'0:1:36.4,1.6363
'0:1:36.6,1.6348
'0:1:36.8,1.6331
'0:1:37.0,1.6312
'0:1:37.2,1.6300
'0:1:37.4,1.6287
'0:1:37.6,1.6284
'0:1:37.8,1.6269
'0:1:38.0,1.6253
'0:1:38.2,1.6234
'0:1:38.4,1.6221
'0:1:38.6,1.6193
'0:1:38.8,1.6178
'0:1:39.0,1.6163
'0:1:39.2,1.6147
'0:1:39.4,1.6133
'0:1:39.6,1.6117
'0:1:39.8,1.6101
'0:1:40.0,1.6083
'0:1:40.2,1.6069
'0:1:40.4,1.6055
'0:1:40.6,1.6038
'0:1:40.8,1.6021
'0:1:41.0,1.6009
'0:1:41.2,1.5988
'0:1:41.4,1.5971
'0:1:41.6,1.5958
'0:1:41.8,1.5943
'0:1:42.0,1.5928
'0:1:42.2,1.5914
'0:1:42.4,1.5901
'0:1:42.6,1.5886
'0:1:42.8,1.5874
'0:1:43.0,1.5860
'0:1:43.2,1.5848
'0:1:43.4,1.5847
'0:1:43.6,1.5847
'0:1:43.8,1.5848
'0:1:44.0,1.5848
'0:1:44.2,1.5838
'0:1:44.4,1.5827
'0:1:44.6,1.5815
'0:1:44.8,1.5802
'0:1:45.0,1.5790
'0:1:45.2,1.5776
