Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.9784
'0:0:0.2,0.9783
'0:0:0.4,0.9778
'0:0:0.6,0.9775
'0:0:0.8,0.9770
'0:0:1.0,0.9762
'0:0:1.2,0.9757
'0:0:1.4,0.9752
'0:0:1.6,0.9752
'0:0:1.8,0.9746
'0:0:2.0,0.9741
'0:0:2.2,0.9738
'0:0:2.4,0.9733
'0:0:2.6,0.9727
'0:0:2.8,0.9724
'0:0:3.0,0.9720
'0:0:3.2,0.9715
'0:0:3.4,0.9709
'0:0:3.6,0.9707
'0:0:3.8,0.9702
'0:0:4.0,0.9701
'0:0:4.2,0.9702
'0:0:4.4,0.9698
'0:0:4.6,0.9694
'0:0:4.8,0.9690
'0:0:5.0,0.9685
'0:0:5.2,0.9678
'0:0:5.4,0.9675
'0:0:5.6,0.9674
'0:0:5.8,0.9669
'0:0:6.0,0.9663
'0:0:6.2,0.9661
'0:0:6.4,0.9658
'0:0:6.6,0.9651
'0:0:6.8,0.9649
'0:0:7.0,0.9644
'0:0:7.2,0.9640
'0:0:7.4,0.9634
'0:0:7.6,0.9631
'0:0:7.8,0.9626
'0:0:8.0,0.9622
'0:0:8.2,0.9619
'0:0:8.4,0.9613
'0:0:8.6,0.9610
'0:0:8.8,0.9604
'0:0:9.0,0.9599
'0:0:9.2,0.9593
'0:0:9.4,0.9584
'0:0:9.6,0.9582
'0:0:9.8,0.9576
'0:0:10.0,0.9571
'0:0:10.2,0.9568
'0:0:10.4,0.9562
'0:0:10.6,0.9559
'0:0:10.8,0.9557
'0:0:11.0,0.9553
'0:0:11.2,0.9546
'0:0:11.4,0.9540
'0:0:11.6,0.9540
'0:0:11.8,0.9538
'0:0:12.0,0.9536
'0:0:12.2,0.9531
'0:0:12.4,0.9527
'0:0:12.6,0.9523
'0:0:12.8,0.9518
'0:0:13.0,0.9515
'0:0:13.2,0.9508
'0:0:13.4,0.9503
'0:0:13.6,0.9501
'0:0:13.8,0.9494
'0:0:14.0,0.9488
'0:0:14.2,0.9483
'0:0:14.4,0.9479
'0:0:14.6,0.9479
'0:0:14.8,0.9475
'0:0:15.0,0.9465
'0:0:15.2,0.9461
'0:0:15.4,0.9456
'0:0:15.6,0.9454
'0:0:15.8,0.9450
'0:0:16.0,0.9454
'0:0:16.2,0.9452
'0:0:16.4,0.9443
'0:0:16.6,0.9440
'0:0:16.8,0.9435
'0:0:17.0,0.9434
'0:0:17.2,0.9432
'0:0:17.4,0.9425
'0:0:17.6,0.9419
'0:0:17.8,0.9418
'0:0:18.0,0.9415
'0:0:18.2,0.9410
'0:0:18.4,0.9408
'0:0:18.6,0.9408
'0:0:18.8,0.9407
'0:0:19.0,0.9402
'0:0:19.2,0.9397
'0:0:19.4,0.9392
'0:0:19.6,0.9391
'0:0:19.8,0.9384
'0:0:20.0,0.9385
'0:0:20.2,0.9380
'0:0:20.4,0.9375
'0:0:20.6,0.9372
'0:0:20.8,0.9367
'0:0:21.0,0.9363
'0:0:21.2,0.9360
'0:0:21.4,0.9354
'0:0:21.6,0.9352
'0:0:21.8,0.9350
'0:0:22.0,0.9344
'0:0:22.2,0.9342
'0:0:22.4,0.9335
'0:0:22.6,0.9333
'0:0:22.8,0.9329
'0:0:23.0,0.9325
'0:0:23.2,0.9321
'0:0:23.4,0.9313
'0:0:23.6,0.9312
'0:0:23.8,0.9308
'0:0:24.0,0.9304
'0:0:24.2,0.9300
'0:0:24.4,0.9295
'0:0:24.6,0.9293
'0:0:24.8,0.9292
'0:0:25.0,0.9291
'0:0:25.2,0.9284
'0:0:25.4,0.9282
'0:0:25.6,0.9277
'0:0:25.8,0.9272
'0:0:26.0,0.9269
'0:0:26.2,0.9264
'0:0:26.4,0.9259
'0:0:26.6,0.9257
'0:0:26.8,0.9252
'0:0:27.0,0.9247
'0:0:27.2,0.9241
'0:0:27.4,0.9236
'0:0:27.6,0.9236
'0:0:27.8,0.9235
'0:0:28.0,0.9231
'0:0:28.2,0.9224
'0:0:28.4,0.9223
'0:0:28.6,0.9219
'0:0:28.8,0.9215
'0:0:29.0,0.9212
'0:0:29.2,0.9209
'0:0:29.4,0.9204
'0:0:29.6,0.9201
'0:0:29.8,0.9197
'0:0:30.0,0.9201
'0:0:30.2,0.9194
'0:0:30.4,0.9189
'0:0:30.6,0.9188
'0:0:30.8,0.9185
'0:0:31.0,0.9181
'0:0:31.2,0.9177
'0:0:31.4,0.9172
'0:0:31.6,0.9166
'0:0:31.8,0.9162
'0:0:32.0,0.9160
'0:0:32.2,0.9155
'0:0:32.4,0.9152
'0:0:32.6,0.9151
'0:0:32.8,0.9149
'0:0:33.0,0.9141
'0:0:33.2,0.9136
'0:0:33.4,0.9132
'0:0:33.6,0.9129
'0:0:33.8,0.9125
'0:0:34.0,0.9120
'0:0:34.2,0.9116
'0:0:34.4,0.9111
'0:0:34.6,0.9108
'0:0:34.8,0.9106
'0:0:35.0,0.9102
'0:0:35.2,0.9098
'0:0:35.4,0.9093
'0:0:35.6,0.9090
'0:0:35.8,0.9086
'0:0:36.0,0.9087
'0:0:36.2,0.9082
'0:0:36.4,0.9077
'0:0:36.6,0.9075
'0:0:36.8,0.9071
'0:0:37.0,0.9066
'0:0:37.2,0.9062
'0:0:37.4,0.9056
'0:0:37.6,0.9053
'0:0:37.8,0.9050
'0:0:38.0,0.9046
'0:0:38.2,0.9039
'0:0:38.4,0.9033
'0:0:38.6,0.9028
'0:0:38.8,0.9024
'0:0:39.0,0.9022
'0:0:39.2,0.9017
'0:0:39.4,0.9015
'0:0:39.6,0.9013
'0:0:39.8,0.9009
'0:0:40.0,0.9007
'0:0:40.2,0.9004
'0:0:40.4,0.8996
'0:0:40.6,0.8998
'0:0:40.8,0.8990
'0:0:41.0,0.8986
'0:0:41.2,0.8980
'0:0:41.4,0.8977
'0:0:41.6,0.8978
'0:0:41.8,0.8972
'0:0:42.0,0.8967
'0:0:42.2,0.8962
'0:0:42.4,0.8957
'0:0:42.6,0.8952
'0:0:42.8,0.8948
'0:0:43.0,0.8945
'0:0:43.2,0.8940
'0:0:43.4,0.8940
'0:0:43.6,0.8935
'0:0:43.8,0.8932
'0:0:44.0,0.8928
'0:0:44.2,0.8926
'0:0:44.4,0.8922
'0:0:44.6,0.8917
'0:0:44.8,0.8917
'0:0:45.0,0.8914
'0:0:45.2,0.8912
'0:0:45.4,0.8908
'0:0:45.6,0.8903
'0:0:45.8,0.8900
'0:0:46.0,0.8897
'0:0:46.2,0.8892
'0:0:46.4,0.8886
'0:0:46.6,0.8884
'0:0:46.8,0.8882
'0:0:47.0,0.8877
'0:0:47.2,0.8874
'0:0:47.4,0.8870
'0:0:47.6,0.8867
'0:0:47.8,0.8863
'0:0:48.0,0.8860
'0:0:48.2,0.8861
'0:0:48.4,0.8856
'0:0:48.6,0.8853
'0:0:48.8,0.8851
'0:0:49.0,0.8848
'0:0:49.2,0.8846
'0:0:49.4,0.8844
'0:0:49.6,0.8840
'0:0:49.8,0.8839
'0:0:50.0,0.8837
'0:0:50.2,0.8833
'0:0:50.4,0.8830
'0:0:50.6,0.8830
'0:0:50.8,0.8828
'0:0:51.0,0.8823
'0:0:51.2,0.8821
'0:0:51.4,0.8815
'0:0:51.6,0.8808
'0:0:51.8,0.8804
'0:0:52.0,0.8802
'0:0:52.2,0.8800
'0:0:52.4,0.8800
'0:0:52.6,0.8803
'0:0:52.8,0.8803
'0:0:53.0,0.8800
'0:0:53.2,0.8796
'0:0:53.4,0.8795
'0:0:53.6,0.8793
'0:0:53.8,0.8790
'0:0:54.0,0.8785
'0:0:54.2,0.8784
'0:0:54.4,0.8780
'0:0:54.6,0.8779
'0:0:54.8,0.8776
'0:0:55.0,0.8774
'0:0:55.2,0.8771
'0:0:55.4,0.8770
'0:0:55.6,0.8767
'0:0:55.8,0.8763
'0:0:56.0,0.8763
'0:0:56.2,0.8761
'0:0:56.4,0.8757
'0:0:56.6,0.8756
'0:0:56.8,0.8752
'0:0:57.0,0.8749
'0:0:57.2,0.8743
'0:0:57.4,0.8741
'0:0:57.6,0.8742
'0:0:57.8,0.8742
'0:0:58.0,0.8743
'0:0:58.2,0.8733
'0:0:58.4,0.8728
'0:0:58.6,0.8723
'0:0:58.8,0.8721
'0:0:59.0,0.8715
'0:0:59.2,0.8711
'0:0:59.4,0.8709
'0:0:59.6,0.8704
'0:0:59.8,0.8700
'0:1:0.0,0.8697
'0:1:0.2,0.8694
'0:1:0.4,0.8690
'0:1:0.6,0.8689
'0:1:0.8,0.8686
'0:1:1.0,0.8682
'0:1:1.2,0.8677
'0:1:1.4,0.8674
'0:1:1.6,0.8669
'0:1:1.8,0.8666
'0:1:2.0,0.8660
'0:1:2.2,0.8655
'0:1:2.4,0.8652
'0:1:2.6,0.8654
'0:1:2.8,0.8650
'0:1:3.0,0.8647
'0:1:3.2,0.8642
'0:1:3.4,0.8637
'0:1:3.6,0.8635
'0:1:3.8,0.8633
'0:1:4.0,0.8626
'0:1:4.2,0.8622
'0:1:4.4,0.8618
'0:1:4.6,0.8614
'0:1:4.8,0.8612
'0:1:5.0,0.8608
'0:1:5.2,0.8604
'0:1:5.4,0.8600
'0:1:5.6,0.8600
'0:1:5.8,0.8594
'0:1:6.0,0.8593
'0:1:6.2,0.8588
'0:1:6.4,0.8600
'0:1:6.6,0.8622
'0:1:6.8,0.8620
'0:1:7.0,0.8617
'0:1:7.2,0.8614
'0:1:7.4,0.8615
'0:1:7.6,0.8613
'0:1:7.8,0.8608
'0:1:8.0,0.8605
'0:1:8.2,0.8602
'0:1:8.4,0.8597
'0:1:8.6,0.8599
'0:1:8.8,0.8597
'0:1:9.0,0.8593
'0:1:9.2,0.8592
'0:1:9.4,0.8587
'0:1:9.6,0.8585
'0:1:9.8,0.8584
'0:1:10.0,0.8581
'0:1:10.2,0.8579
'0:1:10.4,0.8573
'0:1:10.6,0.8571
'0:1:10.8,0.8569
'0:1:11.0,0.8568
'0:1:11.2,0.8565
'0:1:11.4,0.8561
'0:1:11.6,0.8557
'0:1:11.8,0.8553
'0:1:12.0,0.8551
'0:1:12.2,0.8552
'0:1:12.4,0.8547
'0:1:12.6,0.8546
'0:1:12.8,0.8543
'0:1:13.0,0.8540
'0:1:13.2,0.8536
'0:1:13.4,0.8535
'0:1:13.6,0.8532
'0:1:13.8,0.8529
'0:1:14.0,0.8524
'0:1:14.2,0.8520
'0:1:14.4,0.8520
'0:1:14.6,0.8519
'0:1:14.8,0.8518
'0:1:15.0,0.8519
'0:1:15.2,0.8517
'0:1:15.4,0.8516
'0:1:15.6,0.8518
'0:1:15.8,0.8519
'0:1:16.0,0.8516
'0:1:16.2,0.8516
'0:1:16.4,0.8518
'0:1:16.6,0.8517
'0:1:16.8,0.8516
'0:1:17.0,0.8515
'0:1:17.2,0.8516
'0:1:17.4,0.8513
'0:1:17.6,0.8511
'0:1:17.8,0.8512
'0:1:18.0,0.8511
'0:1:18.2,0.8511
'0:1:18.4,0.8509
'0:1:18.6,0.8507
'0:1:18.8,0.8507
'0:1:19.0,0.8505
'0:1:19.2,0.8507
'0:1:19.4,0.8507
'0:1:19.6,0.8507
'0:1:19.8,0.8504
'0:1:20.0,0.8499
'0:1:20.2,0.8500
'0:1:20.4,0.8499
'0:1:20.6,0.8496
'0:1:20.8,0.8496
'0:1:21.0,0.8495
'0:1:21.2,0.8501
'0:1:21.4,0.8497
'0:1:21.6,0.8496
'0:1:21.8,0.8494
'0:1:22.0,0.8493
'0:1:22.2,0.8487
'0:1:22.4,0.8483
'0:1:22.6,0.8485
'0:1:22.8,0.8483
'0:1:23.0,0.8483
'0:1:23.2,0.8485
'0:1:23.4,0.8480
'0:1:23.6,0.8480
'0:1:23.8,0.8476
'0:1:24.0,0.8474
'0:1:24.2,0.8471
'0:1:24.4,0.8470
'0:1:24.6,0.8468
'0:1:24.8,0.8465
'0:1:25.0,0.8464
'0:1:25.2,0.8463
'0:1:25.4,0.8462
'0:1:25.6,0.8461
'0:1:25.8,0.8460
'0:1:26.0,0.8458
'0:1:26.2,0.8456
'0:1:26.4,0.8453
'0:1:26.6,0.8452
'0:1:26.8,0.8449
'0:1:27.0,0.8447
'0:1:27.2,0.8447
'0:1:27.4,0.8442
'0:1:27.6,0.8442
'0:1:27.8,0.8442
'0:1:28.0,0.8441
'0:1:28.2,0.8438
'0:1:28.4,0.8436
'0:1:28.6,0.8432
'0:1:28.8,0.8430
'0:1:29.0,0.8430
'0:1:29.2,0.8427
'0:1:29.4,0.8421
'0:1:29.6,0.8419
'0:1:29.8,0.8417
'0:1:30.0,0.8416
'0:1:30.2,0.8415
'0:1:30.4,0.8409
'0:1:30.6,0.8406
'0:1:30.8,0.8405
'0:1:31.0,0.8402
'0:1:31.2,0.8399
'0:1:31.4,0.8398
'0:1:31.6,0.8398
'0:1:31.8,0.8394
'0:1:32.0,0.8393
'0:1:32.2,0.8393
'0:1:32.4,0.8392
'0:1:32.6,0.8243
'0:1:32.8,0.8156
'0:1:33.0,0.7755
'0:1:33.2,0.7640
'0:1:33.4,0.7425
'0:1:33.6,0.7039
'0:1:33.8,0.7494
'0:1:34.0,0.7323
'0:1:34.2,0.7880
'0:1:34.4,0.8105
'0:1:34.6,0.8184
'0:1:34.8,0.8155
'0:1:35.0,0.8176
'0:1:35.2,0.8198
'0:1:35.4,0.8223
'0:1:35.6,0.8263
'0:1:35.8,0.8254
'0:1:36.0,0.8267
'0:1:36.2,0.8310
'0:1:36.4,0.8369
'0:1:36.6,0.8334
'0:1:36.8,0.8353
'0:1:37.0,0.8448
'0:1:37.2,0.8543
'0:1:37.4,0.8596
'0:1:37.6,0.8664
'0:1:37.8,0.8685
'0:1:38.0,0.8627
'0:1:38.2,0.8518
'0:1:38.4,0.8660
'0:1:38.6,0.8776
'0:1:38.8,0.8773
'0:1:39.0,0.8767
'0:1:39.2,0.8916
'0:1:39.4,0.8963
'0:1:39.6,0.9007
'0:1:39.8,0.9066
'0:1:40.0,0.9097
'0:1:40.2,0.9139
'0:1:40.4,0.9199
'0:1:40.6,0.9243
'0:1:40.8,0.9293
'0:1:41.0,0.9338
'0:1:41.2,0.9378
'0:1:41.4,0.9425
'0:1:41.6,0.9476
'0:1:41.8,0.9527
'0:1:42.0,0.9582
'0:1:42.2,0.9643
'0:1:42.4,0.9706
'0:1:42.6,0.9778
'0:1:42.8,0.9863
'0:1:43.0,0.9936
'0:1:43.2,1.0000
'0:1:43.4,1.0059
'0:1:43.6,1.0117
'0:1:43.8,1.0181
'0:1:44.0,1.0356
'0:1:44.2,1.0260
'0:1:44.4,1.0226
'0:1:44.6,1.0335
'0:1:44.8,1.0353
'0:1:45.0,1.0393
'0:1:45.2,1.0521
