Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,2.5903
'0:0:0.2,2.5845
'0:0:0.4,2.5783
'0:0:0.6,2.5719
'0:0:0.8,2.5651
'0:0:1.0,2.5585
'0:0:1.2,2.5528
'0:0:1.4,2.5489
'0:0:1.6,2.5457
'0:0:1.8,2.5389
'0:0:2.0,2.5314
'0:0:2.2,2.5270
'0:0:2.4,2.5201
'0:0:2.6,2.5137
'0:0:2.8,2.5092
'0:0:3.0,2.5036
'0:0:3.2,2.4966
'0:0:3.4,2.4906
'0:0:3.6,2.4875
'0:0:3.8,2.4801
'0:0:4.0,2.4734
'0:0:4.2,2.4670
'0:0:4.4,2.4607
'0:0:4.6,2.4552
'0:0:4.8,2.4505
'0:0:5.0,2.4462
'0:0:5.2,2.4415
'0:0:5.4,2.4365
'0:0:5.6,2.4318
'0:0:5.8,2.4273
'0:0:6.0,2.4207
'0:0:6.2,2.4138
'0:0:6.4,2.4066
'0:0:6.6,2.4015
'0:0:6.8,2.3974
'0:0:7.0,2.3953
'0:0:7.2,2.3928
'0:0:7.4,2.3890
'0:0:7.6,2.3877
'0:0:7.8,2.3841
'0:0:8.0,2.3804
'0:0:8.2,2.3766
'0:0:8.4,2.3751
'0:0:8.6,2.3742
'0:0:8.8,2.3738
'0:0:9.0,2.3734
'0:0:9.2,2.3727
'0:0:9.4,2.3709
'0:0:9.6,2.3679
'0:0:9.8,2.3626
'0:0:10.0,2.3573
'0:0:10.2,2.3515
'0:0:10.4,2.3448
'0:0:10.6,2.3384
'0:0:10.8,2.3313
'0:0:11.0,2.3267
'0:0:11.2,2.3233
'0:0:11.4,2.3189
'0:0:11.6,2.3135
'0:0:11.8,2.3083
'0:0:12.0,2.3033
'0:0:12.2,2.2980
'0:0:12.4,2.2932
'0:0:12.6,2.2890
'0:0:12.8,2.2854
'0:0:13.0,2.2814
'0:0:13.2,2.2768
'0:0:13.4,2.2735
'0:0:13.6,2.2695
'0:0:13.8,2.2668
'0:0:14.0,2.2636
'0:0:14.2,2.2616
'0:0:14.4,2.2605
'0:0:14.6,2.2637
'0:0:14.8,2.2695
'0:0:15.0,2.2788
'0:0:15.2,2.2857
'0:0:15.4,2.2903
'0:0:15.6,2.2918
'0:0:15.8,2.2923
'0:0:16.0,2.2910
'0:0:16.2,2.2892
'0:0:16.4,2.2874
'0:0:16.6,2.2837
'0:0:16.8,2.2792
'0:0:17.0,2.2739
'0:0:17.2,2.2695
'0:0:17.4,2.2650
'0:0:17.6,2.2590
'0:0:17.8,2.2536
'0:0:18.0,2.2484
'0:0:18.2,2.2437
'0:0:18.4,2.2382
'0:0:18.6,2.2335
'0:0:18.8,2.2293
'0:0:19.0,2.2239
'0:0:19.2,2.2188
'0:0:19.4,2.2136
'0:0:19.6,2.2097
'0:0:19.8,2.2055
'0:0:20.0,2.2018
'0:0:20.2,2.1985
'0:0:20.4,2.1950
'0:0:20.6,2.1921
'0:0:20.8,2.1890
'0:0:21.0,2.1867
'0:0:21.2,2.1858
'0:0:21.4,2.1839
'0:0:21.6,2.1804
'0:0:21.8,2.1768
'0:0:22.0,2.1736
'0:0:22.2,2.1722
'0:0:22.4,2.1735
'0:0:22.6,2.1757
'0:0:22.8,2.1813
'0:0:23.0,2.1871
'0:0:23.2,2.1916
'0:0:23.4,2.1934
'0:0:23.6,2.1934
'0:0:23.8,2.1909
'0:0:24.0,2.1886
'0:0:24.2,2.1844
'0:0:24.4,2.1806
'0:0:24.6,2.1785
'0:0:24.8,2.1745
'0:0:25.0,2.1700
'0:0:25.2,2.1660
'0:0:25.4,2.1615
'0:0:25.6,2.1570
'0:0:25.8,2.1520
'0:0:26.0,2.1470
'0:0:26.2,2.1420
'0:0:26.4,2.1381
'0:0:26.6,2.1342
'0:0:26.8,2.1301
'0:0:27.0,2.1256
'0:0:27.2,2.1217
'0:0:27.4,2.1180
'0:0:27.6,2.1155
'0:0:27.8,2.1124
'0:0:28.0,2.1087
'0:0:28.2,2.1072
'0:0:28.4,2.1065
'0:0:28.6,2.1060
'0:0:28.8,2.1051
'0:0:29.0,2.1043
'0:0:29.2,2.1004
'0:0:29.4,2.0984
'0:0:29.6,2.0962
'0:0:29.8,2.0937
'0:0:30.0,2.0910
'0:0:30.2,2.0888
'0:0:30.4,2.0862
'0:0:30.6,2.0833
'0:0:30.8,2.0808
'0:0:31.0,2.0775
'0:0:31.2,2.0752
'0:0:31.4,2.0742
'0:0:31.6,2.0730
'0:0:31.8,2.0720
'0:0:32.0,2.0707
'0:0:32.2,2.0692
'0:0:32.4,2.0674
'0:0:32.6,2.0652
'0:0:32.8,2.0616
'0:0:33.0,2.0581
'0:0:33.2,2.0553
'0:0:33.4,2.0533
'0:0:33.6,2.0528
'0:0:33.8,2.0583
'0:0:34.0,2.0685
'0:0:34.2,2.0830
'0:0:34.4,2.1009
'0:0:34.6,2.1143
'0:0:34.8,2.1243
'0:0:35.0,2.1287
'0:0:35.2,2.1294
'0:0:35.4,2.1277
'0:0:35.6,2.1241
'0:0:35.8,2.1178
'0:0:36.0,2.1099
'0:0:36.2,2.1028
'0:0:36.4,2.0959
'0:0:36.6,2.0903
'0:0:36.8,2.0853
'0:0:37.0,2.0810
'0:0:37.2,2.0782
'0:0:37.4,2.0762
'0:0:37.6,2.0733
'0:0:37.8,2.0688
'0:0:38.0,2.0642
'0:0:38.2,2.0596
'0:0:38.4,2.0550
'0:0:38.6,2.0502
'0:0:38.8,2.0456
'0:0:39.0,2.0407
'0:0:39.2,2.0344
'0:0:39.4,2.0302
'0:0:39.6,2.0274
'0:0:39.8,2.0235
'0:0:40.0,2.0193
'0:0:40.2,2.0180
'0:0:40.4,2.0167
'0:0:40.6,2.0161
'0:0:40.8,2.0148
'0:0:41.0,2.0145
'0:0:41.2,2.0120
'0:0:41.4,2.0132
'0:0:41.6,2.0179
'0:0:41.8,2.0213
'0:0:42.0,2.0226
'0:0:42.2,2.0239
'0:0:42.4,2.0232
'0:0:42.6,2.0221
'0:0:42.8,2.0211
'0:0:43.0,2.0179
'0:0:43.2,2.0135
'0:0:43.4,2.0088
'0:0:43.6,2.0038
'0:0:43.8,1.9977
'0:0:44.0,1.9938
'0:0:44.2,1.9892
'0:0:44.4,1.9854
'0:0:44.6,1.9830
'0:0:44.8,1.9807
'0:0:45.0,1.9780
'0:0:45.2,1.9747
'0:0:45.4,1.9722
'0:0:45.6,1.9693
'0:0:45.8,1.9664
'0:0:46.0,1.9638
'0:0:46.2,1.9608
'0:0:46.4,1.9573
'0:0:46.6,1.9546
'0:0:46.8,1.9516
'0:0:47.0,1.9510
'0:0:47.2,1.9516
'0:0:47.4,1.9534
'0:0:47.6,1.9552
'0:0:47.8,1.9560
'0:0:48.0,1.9563
'0:0:48.2,1.9557
'0:0:48.4,1.9545
'0:0:48.6,1.9508
'0:0:48.8,1.9458
'0:0:49.0,1.9408
'0:0:49.2,1.9366
'0:0:49.4,1.9338
'0:0:49.6,1.9321
'0:0:49.8,1.9304
'0:0:50.0,1.9285
'0:0:50.2,1.9260
'0:0:50.4,1.9226
'0:0:50.6,1.9169
'0:0:50.8,1.9130
'0:0:51.0,1.9088
'0:0:51.2,1.9047
'0:0:51.4,1.8996
'0:0:51.6,1.8952
'0:0:51.8,1.8909
'0:0:52.0,1.8868
'0:0:52.2,1.8834
'0:0:52.4,1.8798
'0:0:52.6,1.8760
'0:0:52.8,1.8726
'0:0:53.0,1.8690
'0:0:53.2,1.8668
'0:0:53.4,1.8643
'0:0:53.6,1.8616
'0:0:53.8,1.8592
'0:0:54.0,1.8562
'0:0:54.2,1.8534
'0:0:54.4,1.8513
'0:0:54.6,1.8495
'0:0:54.8,1.8466
'0:0:55.0,1.8444
'0:0:55.2,1.8417
'0:0:55.4,1.8398
'0:0:55.6,1.8375
'0:0:55.8,1.8353
'0:0:56.0,1.8329
'0:0:56.2,1.8289
'0:0:56.4,1.8250
'0:0:56.6,1.8216
'0:0:56.8,1.8177
'0:0:57.0,1.8131
'0:0:57.2,1.8090
'0:0:57.4,1.8058
'0:0:57.6,1.8028
'0:0:57.8,1.8008
'0:0:58.0,1.7999
'0:0:58.2,1.8000
'0:0:58.4,1.8005
'0:0:58.6,1.7999
'0:0:58.8,1.7989
'0:0:59.0,1.7984
'0:0:59.2,1.7981
'0:0:59.4,1.7976
'0:0:59.6,1.7971
'0:0:59.8,1.7949
'0:1:0.0,1.7922
'0:1:0.2,1.7888
'0:1:0.4,1.7859
'0:1:0.6,1.7847
'0:1:0.8,1.7842
'0:1:1.0,1.7845
'0:1:1.2,1.7847
'0:1:1.4,1.7840
'0:1:1.6,1.7801
'0:1:1.8,1.7762
'0:1:2.0,1.7716
'0:1:2.2,1.7681
'0:1:2.4,1.7634
'0:1:2.6,1.7598
'0:1:2.8,1.7562
'0:1:3.0,1.7526
'0:1:3.2,1.7491
'0:1:3.4,1.7458
'0:1:3.6,1.7442
'0:1:3.8,1.7435
'0:1:4.0,1.7434
'0:1:4.2,1.7429
'0:1:4.4,1.7408
'0:1:4.6,1.7381
'0:1:4.8,1.7364
'0:1:5.0,1.7373
'0:1:5.2,1.7340
'0:1:5.4,1.7323
'0:1:5.6,1.7316
'0:1:5.8,1.7305
'0:1:6.0,1.7295
'0:1:6.2,1.7269
'0:1:6.4,1.7236
'0:1:6.6,1.7202
'0:1:6.8,1.7148
'0:1:7.0,1.7099
'0:1:7.2,1.7052
'0:1:7.4,1.7009
'0:1:7.6,1.6967
'0:1:7.8,1.6924
'0:1:8.0,1.6886
'0:1:8.2,1.6842
'0:1:8.4,1.6805
'0:1:8.6,1.6779
'0:1:8.8,1.6746
'0:1:9.0,1.6711
'0:1:9.2,1.6663
'0:1:9.4,1.6628
'0:1:9.6,1.6602
'0:1:9.8,1.6582
'0:1:10.0,1.6557
'0:1:10.2,1.6532
'0:1:10.4,1.6428
'0:1:10.6,1.6398
'0:1:10.8,1.7017
'0:1:11.0,1.6032
'0:1:11.2,1.5443
'0:1:11.4,1.5873
'0:1:11.6,1.6018
'0:1:11.8,1.5737
'0:1:12.0,1.5719
'0:1:12.2,1.7050
'0:1:12.4,1.6677
'0:1:12.6,1.6325
'0:1:12.8,1.7840
'0:1:13.0,1.8345
'0:1:13.2,1.7962
'0:1:13.4,1.8231
'0:1:13.6,1.9601
'0:1:13.8,2.1121
'0:1:14.0,2.1598
'0:1:14.2,2.1993
'0:1:14.4,2.2441
'0:1:14.6,2.2318
'0:1:14.8,2.2136
'0:1:15.0,2.0576
'0:1:15.2,2.0484
'0:1:15.4,1.9889
'0:1:15.6,2.1511
'0:1:15.8,2.2794
'0:1:16.0,2.3177
'0:1:16.2,2.2920
'0:1:16.4,2.3508
'0:1:16.6,2.3932
'0:1:16.8,2.4184
'0:1:17.0,2.4231
'0:1:17.2,2.4433
'0:1:17.4,2.4813
'0:1:17.6,2.5349
'0:1:17.8,2.6024
'0:1:18.0,2.6782
'0:1:18.2,2.7244
'0:1:18.4,2.7491
'0:1:18.6,2.7642
'0:1:18.8,2.7680
'0:1:19.0,2.7644
'0:1:19.2,2.6870
'0:1:19.4,2.7120
'0:1:19.6,2.6911
'0:1:19.8,2.5477
'0:1:20.0,2.4661
'0:1:20.2,2.5298
'0:1:20.4,2.5131
'0:1:20.6,2.5335
'0:1:20.8,2.6271
'0:1:21.0,2.6890
'0:1:21.2,2.7666
'0:1:21.4,2.8666
'0:1:21.6,2.9261
'0:1:21.8,2.9494
'0:1:22.0,2.9669
'0:1:22.2,2.9838
'0:1:22.4,2.9828
'0:1:22.6,2.9674
'0:1:22.8,2.9446
'0:1:23.0,2.9178
'0:1:23.2,2.8898
'0:1:23.4,2.8649
'0:1:23.6,2.8382
'0:1:23.8,2.7982
'0:1:24.0,2.7348
'0:1:24.2,2.7321
'0:1:24.4,2.7389
'0:1:24.6,2.7852
'0:1:24.8,2.8003
'0:1:25.0,2.8123
'0:1:25.2,2.8291
'0:1:25.4,2.8490
'0:1:25.6,2.8661
'0:1:25.8,2.8626
'0:1:26.0,2.8580
'0:1:26.2,2.8534
'0:1:26.4,2.8437
'0:1:26.6,2.8348
'0:1:26.8,2.8314
'0:1:27.0,2.8343
'0:1:27.2,2.8380
'0:1:27.4,2.8442
'0:1:27.6,2.8433
'0:1:27.8,2.8321
'0:1:28.0,2.8259
'0:1:28.2,2.8104
'0:1:28.4,2.8073
'0:1:28.6,2.8138
'0:1:28.8,2.8323
'0:1:29.0,2.8682
'0:1:29.2,2.9018
'0:1:29.4,2.9339
'0:1:29.6,2.9681
'0:1:29.8,2.9957
'0:1:30.0,3.0062
'0:1:30.2,3.0044
'0:1:30.4,2.9928
'0:1:30.6,2.9775
'0:1:30.8,2.9527
'0:1:31.0,2.9242
'0:1:31.2,2.8873
'0:1:31.4,2.8638
'0:1:31.6,2.8346
'0:1:31.8,2.6508
'0:1:32.0,2.5159
'0:1:32.2,2.6277
'0:1:32.4,2.5147
'0:1:32.6,2.4944
'0:1:32.8,2.4312
'0:1:33.0,2.5159
'0:1:33.2,2.5702
'0:1:33.4,2.6137
'0:1:33.6,2.6417
'0:1:33.8,2.6643
'0:1:34.0,2.6814
'0:1:34.2,2.6972
'0:1:34.4,2.7118
'0:1:34.6,2.7192
'0:1:34.8,2.7218
'0:1:35.0,2.7185
'0:1:35.2,2.7115
'0:1:35.4,2.7028
'0:1:35.6,2.7057
'0:1:35.8,2.6666
'0:1:36.0,2.5752
'0:1:36.2,2.5746
'0:1:36.4,2.6137
'0:1:36.6,2.6155
'0:1:36.8,2.5994
'0:1:37.0,2.5843
'0:1:37.2,2.5717
'0:1:37.4,2.5594
'0:1:37.6,2.5483
'0:1:37.8,2.5402
'0:1:38.0,2.5294
'0:1:38.2,2.5189
'0:1:38.4,2.5123
'0:1:38.6,2.5115
'0:1:38.8,2.5092
'0:1:39.0,2.5213
'0:1:39.2,2.5524
'0:1:39.4,2.5990
'0:1:39.6,2.6498
'0:1:39.8,2.6825
'0:1:40.0,2.7054
'0:1:40.2,2.7159
'0:1:40.4,2.7161
'0:1:40.6,2.7078
'0:1:40.8,2.6935
'0:1:41.0,2.6788
'0:1:41.2,2.6722
'0:1:41.4,2.6707
'0:1:41.6,2.6670
'0:1:41.8,2.6634
'0:1:42.0,2.6570
'0:1:42.2,2.6461
'0:1:42.4,2.6345
'0:1:42.6,2.6179
'0:1:42.8,2.5729
'0:1:43.0,2.5583
'0:1:43.2,2.5536
'0:1:43.4,2.5461
'0:1:43.6,2.4906
'0:1:43.8,2.2679
'0:1:44.0,2.4535
'0:1:44.2,2.5248
'0:1:44.4,2.3393
'0:1:44.6,2.2168
'0:1:44.8,2.2307
'0:1:45.0,2.3611
'0:1:45.2,2.3063
