Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,2.1928
'0:0:0.2,2.1864
'0:0:0.4,2.1790
'0:0:0.6,2.1722
'0:0:0.8,2.1663
'0:0:1.0,2.1629
'0:0:1.2,2.1570
'0:0:1.4,2.1511
'0:0:1.6,2.1456
'0:0:1.8,2.1395
'0:0:2.0,2.1343
'0:0:2.2,2.1297
'0:0:2.4,2.1250
'0:0:2.6,2.1197
'0:0:2.8,2.1161
'0:0:3.0,2.1122
'0:0:3.2,2.1078
'0:0:3.4,2.1045
'0:0:3.6,2.1006
'0:0:3.8,2.0967
'0:0:4.0,2.0934
'0:0:4.2,2.0903
'0:0:4.4,2.0873
'0:0:4.6,2.0842
'0:0:4.8,2.0820
'0:0:5.0,2.0795
'0:0:5.2,2.0758
'0:0:5.4,2.0725
'0:0:5.6,2.0688
'0:0:5.8,2.0659
'0:0:6.0,2.0627
'0:0:6.2,2.0588
'0:0:6.4,2.0563
'0:0:6.6,2.0525
'0:0:6.8,2.0497
'0:0:7.0,2.0469
'0:0:7.2,2.0439
'0:0:7.4,2.0407
'0:0:7.6,2.0380
'0:0:7.8,2.0358
'0:0:8.0,2.0325
'0:0:8.2,2.0302
'0:0:8.4,2.0284
'0:0:8.6,2.0248
'0:0:8.8,2.0229
'0:0:9.0,2.0208
'0:0:9.2,2.0185
'0:0:9.4,2.0159
'0:0:9.6,2.0130
'0:0:9.8,2.0111
'0:0:10.0,2.0090
'0:0:10.2,2.0082
'0:0:10.4,2.0061
'0:0:10.6,2.0035
'0:0:10.8,2.0012
'0:0:11.0,1.9995
'0:0:11.2,1.9979
'0:0:11.4,1.9966
'0:0:11.6,1.9942
'0:0:11.8,1.9918
'0:0:12.0,1.9898
'0:0:12.2,1.9884
'0:0:12.4,1.9863
'0:0:12.6,1.9834
'0:0:12.8,1.9814
'0:0:13.0,1.9788
'0:0:13.2,1.9766
'0:0:13.4,1.9752
'0:0:13.6,1.9734
'0:0:13.8,1.9720
'0:0:14.0,1.9706
'0:0:14.2,1.9687
'0:0:14.4,1.9666
'0:0:14.6,1.9641
'0:0:14.8,1.9628
'0:0:15.0,1.9615
'0:0:15.2,1.9608
'0:0:15.4,1.9600
'0:0:15.6,1.9590
'0:0:15.8,1.9582
'0:0:16.0,1.9567
'0:0:16.2,1.9554
'0:0:16.4,1.9537
'0:0:16.6,1.9526
'0:0:16.8,1.9516
'0:0:17.0,1.9508
'0:0:17.2,1.9502
'0:0:17.4,1.9515
'0:0:17.6,1.9545
'0:0:17.8,1.9581
'0:0:18.0,1.9630
'0:0:18.2,1.9666
'0:0:18.4,1.9707
'0:0:18.6,1.9720
'0:0:18.8,1.9731
'0:0:19.0,1.9737
'0:0:19.2,1.9745
'0:0:19.4,1.9750
'0:0:19.6,1.9763
'0:0:19.8,1.9807
'0:0:20.0,1.9887
'0:0:20.2,2.0011
'0:0:20.4,2.0154
'0:0:20.6,2.0261
'0:0:20.8,2.0341
'0:0:21.0,2.0392
'0:0:21.2,2.0426
'0:0:21.4,2.0457
'0:0:21.6,2.0457
'0:0:21.8,2.0439
'0:0:22.0,2.0413
'0:0:22.2,2.0379
'0:0:22.4,2.0341
'0:0:22.6,2.0296
'0:0:22.8,2.0239
'0:0:23.0,2.0183
'0:0:23.2,2.0127
'0:0:23.4,2.0080
'0:0:23.6,2.0024
'0:0:23.8,1.9975
'0:0:24.0,1.9937
'0:0:24.2,1.9895
'0:0:24.4,1.9855
'0:0:24.6,1.9817
'0:0:24.8,1.9785
'0:0:25.0,1.9745
'0:0:25.2,1.9717
'0:0:25.4,1.9688
'0:0:25.6,1.9647
'0:0:25.8,1.9620
'0:0:26.0,1.9590
'0:0:26.2,1.9567
'0:0:26.4,1.9535
'0:0:26.6,1.9504
'0:0:26.8,1.9477
'0:0:27.0,1.9461
'0:0:27.2,1.9428
'0:0:27.4,1.9396
'0:0:27.6,1.9360
'0:0:27.8,1.9332
'0:0:28.0,1.9302
'0:0:28.2,1.9282
'0:0:28.4,1.9255
'0:0:28.6,1.9234
'0:0:28.8,1.9209
'0:0:29.0,1.9183
'0:0:29.2,1.9155
'0:0:29.4,1.9128
'0:0:29.6,1.9107
'0:0:29.8,1.9082
'0:0:30.0,1.9056
'0:0:30.2,1.9035
'0:0:30.4,1.9004
'0:0:30.6,1.8984
'0:0:30.8,1.8956
'0:0:31.0,1.8935
'0:0:31.2,1.8907
'0:0:31.4,1.8886
'0:0:31.6,1.8859
'0:0:31.8,1.8836
'0:0:32.0,1.8811
'0:0:32.2,1.8790
'0:0:32.4,1.8772
'0:0:32.6,1.8746
'0:0:32.8,1.8731
'0:0:33.0,1.8714
'0:0:33.2,1.8698
'0:0:33.4,1.8680
'0:0:33.6,1.8664
'0:0:33.8,1.8643
'0:0:34.0,1.8624
'0:0:34.2,1.8601
'0:0:34.4,1.8580
'0:0:34.6,1.8561
'0:0:34.8,1.8544
'0:0:35.0,1.8522
'0:0:35.2,1.8504
'0:0:35.4,1.8489
'0:0:35.6,1.8480
'0:0:35.8,1.8475
'0:0:36.0,1.8465
'0:0:36.2,1.8478
'0:0:36.4,1.8481
'0:0:36.6,1.8496
'0:0:36.8,1.8508
'0:0:37.0,1.8510
'0:0:37.2,1.8511
'0:0:37.4,1.8508
'0:0:37.6,1.8501
'0:0:37.8,1.8496
'0:0:38.0,1.8492
'0:0:38.2,1.8483
'0:0:38.4,1.8466
'0:0:38.6,1.8448
'0:0:38.8,1.8436
'0:0:39.0,1.8420
'0:0:39.2,1.8399
'0:0:39.4,1.8378
'0:0:39.6,1.8359
'0:0:39.8,1.8345
'0:0:40.0,1.8328
'0:0:40.2,1.8307
'0:0:40.4,1.8292
'0:0:40.6,1.8270
'0:0:40.8,1.8253
'0:0:41.0,1.8253
'0:0:41.2,1.8231
'0:0:41.4,1.8214
'0:0:41.6,1.8205
'0:0:41.8,1.8202
'0:0:42.0,1.8203
'0:0:42.2,1.8202
'0:0:42.4,1.8196
'0:0:42.6,1.8187
'0:0:42.8,1.8175
'0:0:43.0,1.8162
'0:0:43.2,1.8152
'0:0:43.4,1.8135
'0:0:43.6,1.8116
'0:0:43.8,1.8103
'0:0:44.0,1.8084
'0:0:44.2,1.8065
'0:0:44.4,1.8043
'0:0:44.6,1.8024
'0:0:44.8,1.8011
'0:0:45.0,1.7987
'0:0:45.2,1.7974
'0:0:45.4,1.7949
'0:0:45.6,1.7926
'0:0:45.8,1.7907
'0:0:46.0,1.7892
'0:0:46.2,1.7871
'0:0:46.4,1.7853
'0:0:46.6,1.7834
'0:0:46.8,1.7820
'0:0:47.0,1.7804
'0:0:47.2,1.7787
'0:0:47.4,1.7774
'0:0:47.6,1.7762
'0:0:47.8,1.7756
'0:0:48.0,1.7750
'0:0:48.2,1.7743
'0:0:48.4,1.7746
'0:0:48.6,1.7755
'0:0:48.8,1.7779
'0:0:49.0,1.7818
'0:0:49.2,1.7850
'0:0:49.4,1.7881
'0:0:49.6,1.7906
'0:0:49.8,1.7923
'0:0:50.0,1.7929
'0:0:50.2,1.7920
'0:0:50.4,1.7913
'0:0:50.6,1.7894
'0:0:50.8,1.7882
'0:0:51.0,1.7887
'0:0:51.2,1.7874
'0:0:51.4,1.7855
'0:0:51.6,1.7831
'0:0:51.8,1.7813
'0:0:52.0,1.7781
'0:0:52.2,1.7758
'0:0:52.4,1.7736
'0:0:52.6,1.7720
'0:0:52.8,1.7710
'0:0:53.0,1.7693
'0:0:53.2,1.7677
'0:0:53.4,1.7661
'0:0:53.6,1.7644
'0:0:53.8,1.7632
'0:0:54.0,1.7617
'0:0:54.2,1.7605
'0:0:54.4,1.7595
'0:0:54.6,1.7581
'0:0:54.8,1.7572
'0:0:55.0,1.7558
'0:0:55.2,1.7545
'0:0:55.4,1.7535
'0:0:55.6,1.7518
'0:0:55.8,1.7506
'0:0:56.0,1.7498
'0:0:56.2,1.7482
'0:0:56.4,1.7472
'0:0:56.6,1.7465
'0:0:56.8,1.7461
'0:0:57.0,1.7459
'0:0:57.2,1.7449
'0:0:57.4,1.7437
'0:0:57.6,1.7429
'0:0:57.8,1.7425
'0:0:58.0,1.7415
'0:0:58.2,1.7425
'0:0:58.4,1.7451
'0:0:58.6,1.7484
'0:0:58.8,1.7528
'0:0:59.0,1.7568
'0:0:59.2,1.7599
'0:0:59.4,1.7621
'0:0:59.6,1.7634
'0:0:59.8,1.7640
'0:1:0.0,1.7638
'0:1:0.2,1.7640
'0:1:0.4,1.7632
'0:1:0.6,1.7617
'0:1:0.8,1.7608
'0:1:1.0,1.7595
'0:1:1.2,1.7582
'0:1:1.4,1.7565
'0:1:1.6,1.7549
'0:1:1.8,1.7533
'0:1:2.0,1.7513
'0:1:2.2,1.7494
'0:1:2.4,1.7474
'0:1:2.6,1.7456
'0:1:2.8,1.7445
'0:1:3.0,1.7424
'0:1:3.2,1.7411
'0:1:3.4,1.7397
'0:1:3.6,1.7377
'0:1:3.8,1.7364
'0:1:4.0,1.7341
'0:1:4.2,1.7329
'0:1:4.4,1.7313
'0:1:4.6,1.7296
'0:1:4.8,1.7285
'0:1:5.0,1.7268
'0:1:5.2,1.7251
'0:1:5.4,1.7236
'0:1:5.6,1.7224
'0:1:5.8,1.7214
'0:1:6.0,1.7199
'0:1:6.2,1.7195
'0:1:6.4,1.7191
'0:1:6.6,1.7176
'0:1:6.8,1.7172
'0:1:7.0,1.7165
'0:1:7.2,1.7158
'0:1:7.4,1.7154
'0:1:7.6,1.7141
'0:1:7.8,1.7136
'0:1:8.0,1.7125
'0:1:8.2,1.7111
'0:1:8.4,1.7099
'0:1:8.6,1.7078
'0:1:8.8,1.7070
'0:1:9.0,1.7056
'0:1:9.2,1.7042
'0:1:9.4,1.7030
'0:1:9.6,1.7014
'0:1:9.8,1.7002
'0:1:10.0,1.6988
'0:1:10.2,1.6972
'0:1:10.4,1.6959
'0:1:10.6,1.6939
'0:1:10.8,1.6931
'0:1:11.0,1.6924
'0:1:11.2,1.6929
'0:1:11.4,1.6939
'0:1:11.6,1.6947
'0:1:11.8,1.6971
'0:1:12.0,1.6992
'0:1:12.2,1.7021
'0:1:12.4,1.7052
'0:1:12.6,1.7081
'0:1:12.8,1.7109
'0:1:13.0,1.7134
'0:1:13.2,1.7160
'0:1:13.4,1.7178
'0:1:13.6,1.7191
'0:1:13.8,1.7203
'0:1:14.0,1.7209
'0:1:14.2,1.7210
'0:1:14.4,1.7212
'0:1:14.6,1.7221
'0:1:14.8,1.7268
'0:1:15.0,1.7361
'0:1:15.2,1.7484
'0:1:15.4,1.7644
'0:1:15.6,1.7831
'0:1:15.8,1.7986
'0:1:16.0,1.8103
'0:1:16.2,1.8222
'0:1:16.4,1.8295
'0:1:16.6,1.8371
'0:1:16.8,1.8466
'0:1:17.0,1.8601
'0:1:17.2,1.8775
'0:1:17.4,1.8936
'0:1:17.6,1.9078
'0:1:17.8,1.9231
'0:1:18.0,1.9343
'0:1:18.2,1.9443
'0:1:18.4,1.9535
'0:1:18.6,1.9601
'0:1:18.8,1.9706
'0:1:19.0,1.9804
'0:1:19.2,1.9857
'0:1:19.4,1.9892
'0:1:19.6,1.9927
'0:1:19.8,1.9945
'0:1:20.0,1.9950
'0:1:20.2,1.9940
'0:1:20.4,1.9919
'0:1:20.6,1.9881
'0:1:20.8,1.9855
'0:1:21.0,1.9823
'0:1:21.2,1.9785
'0:1:21.4,1.9747
'0:1:21.6,1.9714
'0:1:21.8,1.9672
'0:1:22.0,1.9647
'0:1:22.2,1.9611
'0:1:22.4,1.9568
'0:1:22.6,1.9534
'0:1:22.8,1.9499
'0:1:23.0,1.9471
'0:1:23.2,1.9443
'0:1:23.4,1.9419
'0:1:23.6,1.9402
'0:1:23.8,1.9385
'0:1:24.0,1.9369
'0:1:24.2,1.9339
'0:1:24.4,1.9324
'0:1:24.6,1.9300
'0:1:24.8,1.9277
'0:1:25.0,1.9263
'0:1:25.2,1.9288
'0:1:25.4,1.9355
'0:1:25.6,1.9471
'0:1:25.8,1.9625
'0:1:26.0,1.9793
'0:1:26.2,1.9921
'0:1:26.4,2.0017
'0:1:26.6,2.0088
'0:1:26.8,2.0132
'0:1:27.0,2.0157
'0:1:27.2,2.0167
'0:1:27.4,2.0148
'0:1:27.6,2.0120
'0:1:27.8,2.0091
'0:1:28.0,2.0049
'0:1:28.2,2.0015
'0:1:28.4,1.9977
'0:1:28.6,1.9930
'0:1:28.8,1.9902
'0:1:29.0,1.9870
'0:1:29.2,1.9863
'0:1:29.4,1.9852
'0:1:29.6,1.9822
'0:1:29.8,1.9801
'0:1:30.0,1.9752
'0:1:30.2,1.9715
'0:1:30.4,1.9674
'0:1:30.6,1.9642
'0:1:30.8,1.9619
'0:1:31.0,1.9601
'0:1:31.2,1.9571
'0:1:31.4,1.9540
'0:1:31.6,1.9505
'0:1:31.8,1.9483
'0:1:32.0,1.9455
'0:1:32.2,1.9425
'0:1:32.4,1.9400
'0:1:32.6,1.9369
'0:1:32.8,1.9347
'0:1:33.0,1.9327
'0:1:33.2,1.9304
'0:1:33.4,1.9280
'0:1:33.6,1.9262
'0:1:33.8,1.9240
'0:1:34.0,1.9218
'0:1:34.2,1.9195
'0:1:34.4,1.9183
'0:1:34.6,1.9169
'0:1:34.8,1.9167
'0:1:35.0,1.9172
'0:1:35.2,1.9176
'0:1:35.4,1.9186
'0:1:35.6,1.9159
'0:1:35.8,1.8754
'0:1:36.0,1.8778
'0:1:36.2,1.9067
'0:1:36.4,1.8830
'0:1:36.6,1.8881
'0:1:36.8,1.8917
'0:1:37.0,1.8964
'0:1:37.2,1.8989
'0:1:37.4,1.9141
'0:1:37.6,1.9286
'0:1:37.8,1.9611
'0:1:38.0,1.9658
'0:1:38.2,1.9691
'0:1:38.4,1.9771
'0:1:38.6,1.9842
'0:1:38.8,1.9849
'0:1:39.0,1.9879
'0:1:39.2,1.9940
'0:1:39.4,2.0044
'0:1:39.6,2.0177
'0:1:39.8,2.0318
'0:1:40.0,2.0453
'0:1:40.2,2.0563
'0:1:40.4,2.0665
'0:1:40.6,2.0742
'0:1:40.8,2.0798
'0:1:41.0,2.0845
'0:1:41.2,2.0922
'0:1:41.4,2.1009
'0:1:41.6,2.1075
'0:1:41.8,2.1153
'0:1:42.0,2.1267
'0:1:42.2,2.1443
'0:1:42.4,2.1625
'0:1:42.6,2.1804
'0:1:42.8,2.1946
'0:1:43.0,2.2089
'0:1:43.2,2.2156
'0:1:43.4,2.2206
'0:1:43.6,2.2227
'0:1:43.8,2.2230
'0:1:44.0,2.2261
'0:1:44.2,2.2384
'0:1:44.4,2.2578
'0:1:44.6,2.2783
'0:1:44.8,2.2989
'0:1:45.0,2.3189
'0:1:45.2,2.3322
