Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.9596
'0:0:0.2,0.9590
'0:0:0.4,0.9584
'0:0:0.6,0.9576
'0:0:0.8,0.9569
'0:0:1.0,0.9560
'0:0:1.2,0.9553
'0:0:1.4,0.9544
'0:0:1.6,0.9537
'0:0:1.8,0.9531
'0:0:2.0,0.9523
'0:0:2.2,0.9515
'0:0:2.4,0.9509
'0:0:2.6,0.9500
'0:0:2.8,0.9495
'0:0:3.0,0.9488
'0:0:3.2,0.9482
'0:0:3.4,0.9475
'0:0:3.6,0.9470
'0:0:3.8,0.9462
'0:0:4.0,0.9454
'0:0:4.2,0.9451
'0:0:4.4,0.9446
'0:0:4.6,0.9442
'0:0:4.8,0.9439
'0:0:5.0,0.9436
'0:0:5.2,0.9430
'0:0:5.4,0.9424
'0:0:5.6,0.9419
'0:0:5.8,0.9411
'0:0:6.0,0.9404
'0:0:6.2,0.9397
'0:0:6.4,0.9391
'0:0:6.6,0.9383
'0:0:6.8,0.9376
'0:0:7.0,0.9370
'0:0:7.2,0.9365
'0:0:7.4,0.9356
'0:0:7.6,0.9350
'0:0:7.8,0.9344
'0:0:8.0,0.9336
'0:0:8.2,0.9329
'0:0:8.4,0.9325
'0:0:8.6,0.9320
'0:0:8.8,0.9310
'0:0:9.0,0.9300
'0:0:9.2,0.9292
'0:0:9.4,0.9286
'0:0:9.6,0.9278
'0:0:9.8,0.9272
'0:0:10.0,0.9264
'0:0:10.2,0.9263
'0:0:10.4,0.9259
'0:0:10.6,0.9249
'0:0:10.8,0.9244
'0:0:11.0,0.9240
'0:0:11.2,0.9236
'0:0:11.4,0.9232
'0:0:11.6,0.9219
'0:0:11.8,0.9211
'0:0:12.0,0.9202
'0:0:12.2,0.9196
'0:0:12.4,0.9193
'0:0:12.6,0.9185
'0:0:12.8,0.9176
'0:0:13.0,0.9169
'0:0:13.2,0.9163
'0:0:13.4,0.9160
'0:0:13.6,0.9155
'0:0:13.8,0.9149
'0:0:14.0,0.9143
'0:0:14.2,0.9135
'0:0:14.4,0.9128
'0:0:14.6,0.9127
'0:0:14.8,0.9120
'0:0:15.0,0.9115
'0:0:15.2,0.9108
'0:0:15.4,0.9102
'0:0:15.6,0.9096
'0:0:15.8,0.9089
'0:0:16.0,0.9085
'0:0:16.2,0.9078
'0:0:16.4,0.9074
'0:0:16.6,0.9071
'0:0:16.8,0.9062
'0:0:17.0,0.9056
'0:0:17.2,0.9051
'0:0:17.4,0.9051
'0:0:17.6,0.9043
'0:0:17.8,0.9038
'0:0:18.0,0.9032
'0:0:18.2,0.9027
'0:0:18.4,0.9024
'0:0:18.6,0.9023
'0:0:18.8,0.9018
'0:0:19.0,0.9014
'0:0:19.2,0.9011
'0:0:19.4,0.9007
'0:0:19.6,0.9001
'0:0:19.8,0.8998
'0:0:20.0,0.8998
'0:0:20.2,0.8993
'0:0:20.4,0.8990
'0:0:20.6,0.8986
'0:0:20.8,0.8982
'0:0:21.0,0.8977
'0:0:21.2,0.8972
'0:0:21.4,0.8969
'0:0:21.6,0.8965
'0:0:21.8,0.8960
'0:0:22.0,0.8957
'0:0:22.2,0.8954
'0:0:22.4,0.8949
'0:0:22.6,0.8948
'0:0:22.8,0.8945
'0:0:23.0,0.8942
'0:0:23.2,0.8939
'0:0:23.4,0.8934
'0:0:23.6,0.8931
'0:0:23.8,0.8924
'0:0:24.0,0.8922
'0:0:24.2,0.8917
'0:0:24.4,0.8914
'0:0:24.6,0.8910
'0:0:24.8,0.8906
'0:0:25.0,0.8901
'0:0:25.2,0.8897
'0:0:25.4,0.8889
'0:0:25.6,0.8886
'0:0:25.8,0.8883
'0:0:26.0,0.8880
'0:0:26.2,0.8877
'0:0:26.4,0.8875
'0:0:26.6,0.8871
'0:0:26.8,0.8868
'0:0:27.0,0.8863
'0:0:27.2,0.8860
'0:0:27.4,0.8859
'0:0:27.6,0.8857
'0:0:27.8,0.8852
'0:0:28.0,0.8850
'0:0:28.2,0.8848
'0:0:28.4,0.8848
'0:0:28.6,0.8845
'0:0:28.8,0.8845
'0:0:29.0,0.8844
'0:0:29.2,0.8845
'0:0:29.4,0.8845
'0:0:29.6,0.8843
'0:0:29.8,0.8842
'0:0:30.0,0.8842
'0:0:30.2,0.8853
'0:0:30.4,0.8864
'0:0:30.6,0.8864
'0:0:30.8,0.8864
'0:0:31.0,0.8866
'0:0:31.2,0.8867
'0:0:31.4,0.8867
'0:0:31.6,0.8868
'0:0:31.8,0.8866
'0:0:32.0,0.8864
'0:0:32.2,0.8864
'0:0:32.4,0.8864
'0:0:32.6,0.8863
'0:0:32.8,0.8863
'0:0:33.0,0.8866
'0:0:33.2,0.8871
'0:0:33.4,0.8877
'0:0:33.6,0.8879
'0:0:33.8,0.8883
'0:0:34.0,0.8885
'0:0:34.2,0.8887
'0:0:34.4,0.8892
'0:0:34.6,0.8899
'0:0:34.8,0.8902
'0:0:35.0,0.8903
'0:0:35.2,0.8902
'0:0:35.4,0.8903
'0:0:35.6,0.8902
'0:0:35.8,0.8900
'0:0:36.0,0.8904
'0:0:36.2,0.8903
'0:0:36.4,0.8901
'0:0:36.6,0.8899
'0:0:36.8,0.8893
'0:0:37.0,0.8890
'0:0:37.2,0.8889
'0:0:37.4,0.8885
'0:0:37.6,0.8882
'0:0:37.8,0.8879
'0:0:38.0,0.8877
'0:0:38.2,0.8877
'0:0:38.4,0.8874
'0:0:38.6,0.8874
'0:0:38.8,0.8876
'0:0:39.0,0.8876
'0:0:39.2,0.8878
'0:0:39.4,0.8879
'0:0:39.6,0.8879
'0:0:39.8,0.8877
'0:0:40.0,0.8877
'0:0:40.2,0.8875
'0:0:40.4,0.8873
'0:0:40.6,0.8872
'0:0:40.8,0.8873
'0:0:41.0,0.8872
'0:0:41.2,0.8871
'0:0:41.4,0.8871
'0:0:41.6,0.8866
'0:0:41.8,0.8866
'0:0:42.0,0.8864
'0:0:42.2,0.8865
'0:0:42.4,0.8862
'0:0:42.6,0.8860
'0:0:42.8,0.8858
'0:0:43.0,0.8856
'0:0:43.2,0.8853
'0:0:43.4,0.8852
'0:0:43.6,0.8851
'0:0:43.8,0.8851
'0:0:44.0,0.8849
'0:0:44.2,0.8846
'0:0:44.4,0.8845
'0:0:44.6,0.8843
'0:0:44.8,0.8844
'0:0:45.0,0.8841
'0:0:45.2,0.8842
'0:0:45.4,0.8840
'0:0:45.6,0.8839
'0:0:45.8,0.8838
'0:0:46.0,0.8836
'0:0:46.2,0.8834
'0:0:46.4,0.8830
'0:0:46.6,0.8825
'0:0:46.8,0.8822
'0:0:47.0,0.8821
'0:0:47.2,0.8819
'0:0:47.4,0.8817
'0:0:47.6,0.8817
'0:0:47.8,0.8815
'0:0:48.0,0.8813
'0:0:48.2,0.8809
'0:0:48.4,0.8807
'0:0:48.6,0.8807
'0:0:48.8,0.8807
'0:0:49.0,0.8801
'0:0:49.2,0.8796
'0:0:49.4,0.8795
'0:0:49.6,0.8798
'0:0:49.8,0.8796
'0:0:50.0,0.8793
'0:0:50.2,0.8792
'0:0:50.4,0.8792
'0:0:50.6,0.8786
'0:0:50.8,0.8785
'0:0:51.0,0.8785
'0:0:51.2,0.8784
'0:0:51.4,0.8781
'0:0:51.6,0.8781
'0:0:51.8,0.8780
'0:0:52.0,0.8778
'0:0:52.2,0.8778
'0:0:52.4,0.8775
'0:0:52.6,0.8772
'0:0:52.8,0.8770
'0:0:53.0,0.8772
'0:0:53.2,0.8776
'0:0:53.4,0.8779
'0:0:53.6,0.8777
'0:0:53.8,0.8777
'0:0:54.0,0.8774
'0:0:54.2,0.8776
'0:0:54.4,0.8781
'0:0:54.6,0.8782
'0:0:54.8,0.8780
'0:0:55.0,0.8777
'0:0:55.2,0.8774
'0:0:55.4,0.8770
'0:0:55.6,0.8768
'0:0:55.8,0.8769
'0:0:56.0,0.8777
'0:0:56.2,0.8788
'0:0:56.4,0.8793
'0:0:56.6,0.8831
'0:0:56.8,0.8847
'0:0:57.0,0.8846
'0:0:57.2,0.8842
'0:0:57.4,0.8838
'0:0:57.6,0.8834
'0:0:57.8,0.8831
'0:0:58.0,0.8830
'0:0:58.2,0.8831
'0:0:58.4,0.8832
'0:0:58.6,0.8830
'0:0:58.8,0.8823
'0:0:59.0,0.8818
'0:0:59.2,0.8813
'0:0:59.4,0.8811
'0:0:59.6,0.8808
'0:0:59.8,0.8807
'0:1:0.0,0.8804
'0:1:0.2,0.8801
'0:1:0.4,0.8801
'0:1:0.6,0.8800
'0:1:0.8,0.8795
'0:1:1.0,0.8791
'0:1:1.2,0.8787
'0:1:1.4,0.8786
'0:1:1.6,0.8783
'0:1:1.8,0.8781
'0:1:2.0,0.8779
'0:1:2.2,0.8780
'0:1:2.4,0.8779
'0:1:2.6,0.8778
'0:1:2.8,0.8780
'0:1:3.0,0.8781
'0:1:3.2,0.8780
'0:1:3.4,0.8780
'0:1:3.6,0.8782
'0:1:3.8,0.8782
'0:1:4.0,0.8778
'0:1:4.2,0.8776
'0:1:4.4,0.8777
'0:1:4.6,0.8773
'0:1:4.8,0.8770
'0:1:5.0,0.8770
'0:1:5.2,0.8770
'0:1:5.4,0.8771
'0:1:5.6,0.8768
'0:1:5.8,0.8766
'0:1:6.0,0.8768
'0:1:6.2,0.8769
'0:1:6.4,0.8764
'0:1:6.6,0.8761
'0:1:6.8,0.8760
'0:1:7.0,0.8757
'0:1:7.2,0.8756
'0:1:7.4,0.8760
'0:1:7.6,0.8757
'0:1:7.8,0.8755
'0:1:8.0,0.8754
'0:1:8.2,0.8755
'0:1:8.4,0.8756
'0:1:8.6,0.8755
'0:1:8.8,0.8754
'0:1:9.0,0.8753
'0:1:9.2,0.8753
'0:1:9.4,0.8755
'0:1:9.6,0.8758
'0:1:9.8,0.8761
'0:1:10.0,0.8759
'0:1:10.2,0.8755
'0:1:10.4,0.8693
'0:1:10.6,0.8664
'0:1:10.8,0.8692
'0:1:11.0,0.8702
'0:1:11.2,0.8714
'0:1:11.4,0.8714
'0:1:11.6,0.8712
'0:1:11.8,0.8719
'0:1:12.0,0.8721
'0:1:12.2,0.8719
'0:1:12.4,0.8725
'0:1:12.6,0.8722
'0:1:12.8,0.8724
'0:1:13.0,0.8728
'0:1:13.2,0.8726
'0:1:13.4,0.8723
'0:1:13.6,0.8724
'0:1:13.8,0.8729
'0:1:14.0,0.8719
'0:1:14.2,0.8723
'0:1:14.4,0.8725
'0:1:14.6,0.8724
'0:1:14.8,0.8732
'0:1:15.0,0.8742
'0:1:15.2,0.8750
'0:1:15.4,0.8772
'0:1:15.6,0.8786
'0:1:15.8,0.8815
'0:1:16.0,0.8842
'0:1:16.2,0.8867
'0:1:16.4,0.8892
'0:1:16.6,0.8913
'0:1:16.8,0.8939
'0:1:17.0,0.8963
'0:1:17.2,0.8978
'0:1:17.4,0.8987
'0:1:17.6,0.8995
'0:1:17.8,0.9004
'0:1:18.0,0.9006
'0:1:18.2,0.9006
'0:1:18.4,0.9008
'0:1:18.6,0.9003
'0:1:18.8,0.9005
'0:1:19.0,0.9007
'0:1:19.2,0.9013
'0:1:19.4,0.9009
'0:1:19.6,0.9012
'0:1:19.8,0.9014
'0:1:20.0,0.9016
'0:1:20.2,0.9019
'0:1:20.4,0.9028
'0:1:20.6,0.9039
'0:1:20.8,0.9055
'0:1:21.0,0.9093
'0:1:21.2,0.9115
'0:1:21.4,0.9126
'0:1:21.6,0.9135
'0:1:21.8,0.9143
'0:1:22.0,0.9149
'0:1:22.2,0.9153
'0:1:22.4,0.9157
'0:1:22.6,0.9168
'0:1:22.8,0.9186
'0:1:23.0,0.9213
'0:1:23.2,0.9253
'0:1:23.4,0.9289
'0:1:23.6,0.9304
'0:1:23.8,0.9312
'0:1:24.0,0.9324
'0:1:24.2,0.9334
'0:1:24.4,0.9348
'0:1:24.6,0.9360
'0:1:24.8,0.9372
'0:1:25.0,0.9380
'0:1:25.2,0.9406
'0:1:25.4,0.9467
'0:1:25.6,0.9470
'0:1:25.8,0.9464
'0:1:26.0,0.9454
'0:1:26.2,0.9449
'0:1:26.4,0.9444
'0:1:26.6,0.9437
'0:1:26.8,0.9436
'0:1:27.0,0.9436
'0:1:27.2,0.9436
'0:1:27.4,0.9438
'0:1:27.6,0.9435
'0:1:27.8,0.9436
'0:1:28.0,0.9440
'0:1:28.2,0.9443
'0:1:28.4,0.9452
'0:1:28.6,0.9459
'0:1:28.8,0.9475
'0:1:29.0,0.9495
'0:1:29.2,0.9518
'0:1:29.4,0.9510
'0:1:29.6,0.9510
'0:1:29.8,0.9508
'0:1:30.0,0.9508
'0:1:30.2,0.9501
'0:1:30.4,0.9500
'0:1:30.6,0.9499
'0:1:30.8,0.9487
'0:1:31.0,0.9491
'0:1:31.2,0.9453
'0:1:31.4,0.9476
'0:1:31.6,0.9500
'0:1:31.8,0.9459
'0:1:32.0,0.9465
'0:1:32.2,0.9478
'0:1:32.4,0.9454
'0:1:32.6,0.9459
'0:1:32.8,0.9466
'0:1:33.0,0.9458
'0:1:33.2,0.9455
'0:1:33.4,0.9456
'0:1:33.6,0.9453
'0:1:33.8,0.9454
'0:1:34.0,0.9452
'0:1:34.2,0.9449
'0:1:34.4,0.9447
'0:1:34.6,0.9447
'0:1:34.8,0.9446
'0:1:35.0,0.9446
'0:1:35.2,0.9446
'0:1:35.4,0.9446
'0:1:35.6,0.9446
'0:1:35.8,0.9444
'0:1:36.0,0.9446
'0:1:36.2,0.9445
'0:1:36.4,0.9448
'0:1:36.6,0.9474
'0:1:36.8,0.9506
'0:1:37.0,0.9507
'0:1:37.2,0.9527
'0:1:37.4,0.9517
'0:1:37.6,0.9526
'0:1:37.8,0.9552
'0:1:38.0,0.9534
'0:1:38.2,0.9575
'0:1:38.4,0.9499
'0:1:38.6,0.9551
'0:1:38.8,0.9533
'0:1:39.0,0.9533
'0:1:39.2,0.9528
'0:1:39.4,0.9523
'0:1:39.6,0.9529
'0:1:39.8,0.9524
'0:1:40.0,0.9527
'0:1:40.2,0.9528
'0:1:40.4,0.9529
'0:1:40.6,0.9529
'0:1:40.8,0.9529
'0:1:41.0,0.9528
'0:1:41.2,0.9526
'0:1:41.4,0.9526
'0:1:41.6,0.9525
'0:1:41.8,0.9520
'0:1:42.0,0.9519
'0:1:42.2,0.9517
'0:1:42.4,0.9520
'0:1:42.6,0.9517
'0:1:42.8,0.9515
'0:1:43.0,0.9515
'0:1:43.2,0.9513
'0:1:43.4,0.9516
'0:1:43.6,0.9515
'0:1:43.8,0.9515
'0:1:44.0,0.9511
'0:1:44.2,0.9509
'0:1:44.4,0.9508
'0:1:44.6,0.9504
'0:1:44.8,0.9503
'0:1:45.0,0.9504
'0:1:45.2,0.9516
