TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2019-05-08 12:12:41.387,0.253478286040766,-0.2182432208183094,-0.2004716287269864,0.4756098896108907,0.1481704207210211,-0.2794418607679114,-0.2153593609632194,0.04870961218955851,1.217722454860416,0.3687784770172492,0.09640940022642452,1.224255083078112,0.2708550445001683,-0.3317224444092746,-0.3211412584407012,0.5472213158755368,-0.2302691626992643,-0.605411511379192,-0.6366490455440891,-0.03027290014053268,826.4102564102565,815.5311355311355,805.8608058608058,825.2014652014652,997.6556776556777,-0.538147,-0.013367,0.850952,4.187012,-5.667419,-1.592560,1,1,1,1,1,75.000000
2019-05-08 12:12:42.387,0.5324512511705015,-0.4163403779483182,-0.1827919071124955,0.824984267026146,0.2517226657470467,-0.2349443604810128,-0.06081622266342956,0.1104129263029694,1.129974992904287,0.2406693653293769,0.3044379360034627,0.9901733034771723,0.3408715584427313,-0.2106202990032271,-0.3002527359159128,0.4114426331192281,-0.2990357023345249,-0.6933685763747682,-0.6972293586618101,-0.05941329198424343,805.4578754578755,817.948717948718,801.025641025641,805.4578754578755,670.8791208791209,-0.533508,-0.010864,0.852173,4.276733,-6.302948,-1.487885,1,1,1,1,1,75.000000
2019-05-08 12:12:43.386,0.7286043823496304,-0.04070423357361456,-0.1744102404469336,0.851532497386288,0.4888047964702092,-0.2546886330320484,0.1643843430610945,0.3452084101205015,1.211879709612463,0.4282551328500104,0.3100858256511003,1.040826733276613,0.2296597148374983,-0.1829022442361948,-0.3008364732903209,0.2802071624527223,-0.4865175802395078,-0.6370145793420113,-0.5978059321276382,-0.1026249710868151,826.8131868131868,810.6959706959707,809.4871794871796,837.2893772893773,1159.230769230769,-0.536926,-0.012390,0.859436,3.461761,-6.407623,-1.413116,1,1,1,1,1,75.000000
2019-05-08 12:12:44.387,0.73813969749181,-0.1726573514802648,-0.2701445812893239,0.8237736027067546,0.5108644901025892,-0.212160865179965,-0.02809354797388679,0.3091871511895795,1.1604847861327,0.4233255712224674,0.1946360359234298,0.8769866295610778,0.3642834104034356,-0.321356310121295,-0.2595039632878621,0.4171142342072032,-0.4157295686622317,-0.6559849346627457,-0.6321365943996464,-0.02405042754888852,818.3516483516484,819.96336996337,806.2637362637363,829.2307692307693,821.978021978022,-0.541626,-0.008667,0.851318,4.336548,-5.465546,-0.979462,1,1,1,1,1,75.000000
2019-05-08 12:12:45.387,0.3463867706019502,-0.1842410046837868,-0.2622462429689674,0.3274094590001663,0.2406548219033137,-0.7142211394417648,-0.5025643010096383,0.1463647853785519,0.9905794831606672,0.00779568904092444,0.1789821848614963,0.7715305764031719,0.2259095464739198,-0.3158052277354433,-0.2323636071514896,0.3768661300542503,-0.5698575305799682,-0.7558208365266577,-0.5924042658560027,-0.0582431168692618,828.021978021978,813.919413919414,818.3516483516484,831.2454212454213,725.6776556776557,-0.527527,-0.012573,0.858582,3.895416,-7.529144,-1.218719,1,1,1,1,1,75.000000
2019-05-08 12:12:46.387,0.1349758861898767,-0.1977460148401909,-0.0158915622514158,-0.198466125743145,0.1209205801689312,-0.4041985858937521,-0.204726600852905,0.1494268431742369,0.5370024796734708,0.1578153652068537,-0.02107999331245959,0.3811583092144201,0.2691601651441676,-0.2947679120699866,-0.2965316403408513,0.4475073422211873,-0.3673432966660957,-0.6528737660553029,-0.5489930846397664,0.04489763306700753,831.2454212454213,820.7692307692308,806.6666666666667,835.6776556776557,940.0366300366301,-0.529053,-0.014893,0.854370,3.738403,-6.362762,-1.876678,1,1,1,1,1,75.000000
2019-05-08 12:12:47.386,-0.05619291620649973,-0.5369871394384008,-0.06372532717601663,0.04235843202049545,0.01017688366490222,-0.4780772656789288,-0.3570871295237804,-0.002563144064178586,0.3535805614672605,0.002936607029619678,-0.2420663435024479,0.3581591720409807,0.3320167649590267,-0.2902655395594393,-0.2264450668983481,0.4297669627860938,-0.2855855541475228,-0.6482888614776234,-0.69303834875487,0.06384334025247181,820.7692307692308,815.1282051282052,812.3076923076924,834.0659340659341,967.032967032967,-0.536926,-0.009827,0.858521,4.127197,-6.998291,-1.562653,1,1,1,1,1,75.000000
2019-05-08 12:12:48.400,-0.3660104938692462,-0.5781862150080532,-0.3096541376853346,0.1417448334520204,-0.02779946167797386,-0.2046337247671151,-0.4272940375067006,0.1173189284314672,0.8970486026321,0.2451921771955637,0.06128310522491959,0.5653105629976398,0.2544451798647693,-0.1179668103213732,-0.1847477141209711,0.3131940158310526,-0.4050769665307016,-0.6527613511131072,-0.5122665291088944,0.03601096716055977,799.4139194139194,810.6959706959707,802.2344322344322,807.4725274725275,566.5201465201466,-0.528381,-0.005493,0.857300,4.732819,-6.587067,-1.315918,1,1,1,1,1,75.000000
2019-05-08 12:12:49.396,0.9427149368644523,-0.1315031472739892,-0.4704741473069421,1.004781323951212,0.3017905824279162,0.008742327663089989,-0.3349306012777853,0.4730811266029998,1.195090416893008,0.3895385954341311,0.2144702752002711,1.037633878211782,0.5149945559915523,-0.02819446005252732,-0.2078965423367917,0.5076464607340713,-0.3507863855197481,-0.7767223802921034,-0.5228276998719759,-0.04763355406510606,817.5457875457876,822.7838827838829,802.2344322344322,824.3956043956044,911.8315018315019,-0.530396,-0.005249,0.853760,4.052429,-5.600128,-1.555176,1,1,1,1,1,75.000000
2019-05-08 12:12:50.387,0.7643930957904511,-0.225623295844147,0.04039895156434865,0.8083527787988755,-0.02569287410763461,-0.09972426360931599,-0.1325397205612732,0.1364070867554523,1.138552649983192,0.2650620482355521,0.2326458765814037,1.026428507883688,0.2957094737775658,-0.1827085104346985,-0.1425120400313125,0.5042610264303756,-0.342334075717708,-0.6137907188300326,-0.5335862750515595,-0.1451707863511574,827.2161172161173,817.948717948718,814.3223443223443,832.8571428571429,990.8058608058608,-0.527466,-0.004578,0.857056,4.157104,-6.818848,-1.779480,1,1,1,1,1,75.000000
