Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.2633
'0:0:0.2,1.2643
'0:0:0.4,1.2661
'0:0:0.6,1.2667
'0:0:0.8,1.2747
'0:0:1.0,1.2862
'0:0:1.2,1.2855
'0:0:1.4,1.2860
'0:0:1.6,1.2834
'0:0:1.8,1.2835
'0:0:2.0,1.2834
'0:0:2.2,1.2829
'0:0:2.4,1.2818
'0:0:2.6,1.2813
'0:0:2.8,1.2809
'0:0:3.0,1.2794
'0:0:3.2,1.2778
'0:0:3.4,1.2774
'0:0:3.6,1.2753
'0:0:3.8,1.2756
'0:0:4.0,1.2756
'0:0:4.2,1.2752
'0:0:4.4,1.2743
'0:0:4.6,1.2737
'0:0:4.8,1.2732
'0:0:5.0,1.2732
'0:0:5.2,1.2714
'0:0:5.4,1.2699
'0:0:5.6,1.2688
'0:0:5.8,1.2672
'0:0:6.0,1.2655
'0:0:6.2,1.2630
'0:0:6.4,1.2608
'0:0:6.6,1.2596
'0:0:6.8,1.2592
'0:0:7.0,1.2590
'0:0:7.2,1.2598
'0:0:7.4,1.2603
'0:0:7.6,1.2605
'0:0:7.8,1.2611
'0:0:8.0,1.2616
'0:0:8.2,1.2617
'0:0:8.4,1.2604
'0:0:8.6,1.2602
'0:0:8.8,1.2598
'0:0:9.0,1.2605
'0:0:9.2,1.2609
'0:0:9.4,1.2616
'0:0:9.6,1.2645
'0:0:9.8,1.2689
'0:0:10.0,1.2748
'0:0:10.2,1.2822
'0:0:10.4,1.2892
'0:0:10.6,1.2983
'0:0:10.8,1.3045
'0:0:11.0,1.3088
'0:0:11.2,1.3152
'0:0:11.4,1.3202
'0:0:11.6,1.3255
'0:0:11.8,1.3305
'0:0:12.0,1.3335
'0:0:12.2,1.3355
'0:0:12.4,1.3380
'0:0:12.6,1.3389
'0:0:12.8,1.3393
'0:0:13.0,1.3399
'0:0:13.2,1.3397
'0:0:13.4,1.3384
'0:0:13.6,1.3371
'0:0:13.8,1.3380
'0:0:14.0,1.3380
'0:0:14.2,1.3375
'0:0:14.4,1.3362
'0:0:14.6,1.3339
'0:0:14.8,1.3338
'0:0:15.0,1.3324
'0:0:15.2,1.3301
'0:0:15.4,1.3283
'0:0:15.6,1.3267
'0:0:15.8,1.3274
'0:0:16.0,1.3266
'0:0:16.2,1.3265
'0:0:16.4,1.3252
'0:0:16.6,1.3239
'0:0:16.8,1.3225
'0:0:17.0,1.3195
'0:0:17.2,1.3185
'0:0:17.4,1.3174
'0:0:17.6,1.3174
'0:0:17.8,1.3144
'0:0:18.0,1.3131
'0:0:18.2,1.3116
'0:0:18.4,1.3091
'0:0:18.6,1.3062
'0:0:18.8,1.3043
'0:0:19.0,1.3017
'0:0:19.2,1.3009
'0:0:19.4,1.3011
'0:0:19.6,1.3062
'0:0:19.8,1.3148
'0:0:20.0,1.3246
'0:0:20.2,1.3360
'0:0:20.4,1.3465
'0:0:20.6,1.3551
'0:0:20.8,1.3622
'0:0:21.0,1.3675
'0:0:21.2,1.3711
'0:0:21.4,1.3725
'0:0:21.6,1.3730
'0:0:21.8,1.3728
'0:0:22.0,1.3702
'0:0:22.2,1.3683
'0:0:22.4,1.3668
'0:0:22.6,1.3629
'0:0:22.8,1.3593
'0:0:23.0,1.3559
'0:0:23.2,1.3543
'0:0:23.4,1.3522
'0:0:23.6,1.3503
'0:0:23.8,1.3484
'0:0:24.0,1.3459
'0:0:24.2,1.3437
'0:0:24.4,1.3404
'0:0:24.6,1.3360
'0:0:24.8,1.3323
'0:0:25.0,1.3290
'0:0:25.2,1.3260
'0:0:25.4,1.3230
'0:0:25.6,1.3203
'0:0:25.8,1.3190
'0:0:26.0,1.3175
'0:0:26.2,1.3162
'0:0:26.4,1.3144
'0:0:26.6,1.3116
'0:0:26.8,1.3100
'0:0:27.0,1.3089
'0:0:27.2,1.3077
'0:0:27.4,1.3073
'0:0:27.6,1.3057
'0:0:27.8,1.3033
'0:0:28.0,1.3028
'0:0:28.2,1.3024
'0:0:28.4,1.3013
'0:0:28.6,1.2992
'0:0:28.8,1.2979
'0:0:29.0,1.2958
'0:0:29.2,1.2949
'0:0:29.4,1.2944
'0:0:29.6,1.2934
'0:0:29.8,1.2913
'0:0:30.0,1.2904
'0:0:30.2,1.2894
'0:0:30.4,1.2876
'0:0:30.6,1.2851
'0:0:30.8,1.2839
'0:0:31.0,1.2819
'0:0:31.2,1.2808
'0:0:31.4,1.2794
'0:0:31.6,1.2777
'0:0:31.8,1.2765
'0:0:32.0,1.2766
'0:0:32.2,1.2758
'0:0:32.4,1.2752
'0:0:32.6,1.2732
'0:0:32.8,1.2719
'0:0:33.0,1.2708
'0:0:33.2,1.2707
'0:0:33.4,1.2706
'0:0:33.6,1.2706
'0:0:33.8,1.2706
'0:0:34.0,1.2704
'0:0:34.2,1.2702
'0:0:34.4,1.2701
'0:0:34.6,1.2689
'0:0:34.8,1.2709
'0:0:35.0,1.2715
'0:0:35.2,1.2721
'0:0:35.4,1.2715
'0:0:35.6,1.2721
'0:0:35.8,1.2706
'0:0:36.0,1.2691
'0:0:36.2,1.2663
'0:0:36.4,1.2654
'0:0:36.6,1.2637
'0:0:36.8,1.2616
'0:0:37.0,1.2595
'0:0:37.2,1.2576
'0:0:37.4,1.2564
'0:0:37.6,1.2556
'0:0:37.8,1.2544
'0:0:38.0,1.2529
'0:0:38.2,1.2513
'0:0:38.4,1.2500
'0:0:38.6,1.2485
'0:0:38.8,1.2478
'0:0:39.0,1.2462
'0:0:39.2,1.2456
'0:0:39.4,1.2446
'0:0:39.6,1.2441
'0:0:39.8,1.2434
'0:0:40.0,1.2425
'0:0:40.2,1.2423
'0:0:40.4,1.2418
'0:0:40.6,1.2412
'0:0:40.8,1.2412
'0:0:41.0,1.2405
'0:0:41.2,1.2389
'0:0:41.4,1.2378
'0:0:41.6,1.2366
'0:0:41.8,1.2354
'0:0:42.0,1.2350
'0:0:42.2,1.2335
'0:0:42.4,1.2324
'0:0:42.6,1.2315
'0:0:42.8,1.2302
'0:0:43.0,1.2291
'0:0:43.2,1.2276
'0:0:43.4,1.2265
'0:0:43.6,1.2257
'0:0:43.8,1.2267
'0:0:44.0,1.2260
'0:0:44.2,1.2242
'0:0:44.4,1.2230
'0:0:44.6,1.2216
'0:0:44.8,1.2210
'0:0:45.0,1.2196
'0:0:45.2,1.2186
'0:0:45.4,1.2176
'0:0:45.6,1.2170
'0:0:45.8,1.2158
'0:0:46.0,1.2149
'0:0:46.2,1.2140
'0:0:46.4,1.2124
'0:0:46.6,1.2114
'0:0:46.8,1.2115
'0:0:47.0,1.2106
'0:0:47.2,1.2095
'0:0:47.4,1.2077
'0:0:47.6,1.2066
'0:0:47.8,1.2051
'0:0:48.0,1.2040
'0:0:48.2,1.2030
'0:0:48.4,1.2024
'0:0:48.6,1.2013
'0:0:48.8,1.2000
'0:0:49.0,1.1983
'0:0:49.2,1.1970
'0:0:49.4,1.1961
'0:0:49.6,1.1947
'0:0:49.8,1.1943
'0:0:50.0,1.1941
'0:0:50.2,1.1934
'0:0:50.4,1.1931
'0:0:50.6,1.1920
'0:0:50.8,1.1906
'0:0:51.0,1.1892
'0:0:51.2,1.1882
'0:0:51.4,1.1875
'0:0:51.6,1.1865
'0:0:51.8,1.1857
'0:0:52.0,1.1852
'0:0:52.2,1.1842
'0:0:52.4,1.1835
'0:0:52.6,1.1825
'0:0:52.8,1.1819
'0:0:53.0,1.1808
'0:0:53.2,1.1800
'0:0:53.4,1.1792
'0:0:53.6,1.1782
'0:0:53.8,1.1774
'0:0:54.0,1.1763
'0:0:54.2,1.1749
'0:0:54.4,1.1739
'0:0:54.6,1.1723
'0:0:54.8,1.1720
'0:0:55.0,1.1711
'0:0:55.2,1.1705
'0:0:55.4,1.1697
'0:0:55.6,1.1692
'0:0:55.8,1.1679
'0:0:56.0,1.1672
'0:0:56.2,1.1655
'0:0:56.4,1.1646
'0:0:56.6,1.1638
'0:0:56.8,1.1635
'0:0:57.0,1.1624
'0:0:57.2,1.1611
'0:0:57.4,1.1600
'0:0:57.6,1.1589
'0:0:57.8,1.1571
'0:0:58.0,1.1564
'0:0:58.2,1.1549
'0:0:58.4,1.1545
'0:0:58.6,1.1538
'0:0:58.8,1.1528
'0:0:59.0,1.1516
'0:0:59.2,1.1503
'0:0:59.4,1.1490
'0:0:59.6,1.1481
'0:0:59.8,1.1469
'0:1:0.0,1.1463
'0:1:0.2,1.1455
'0:1:0.4,1.1444
'0:1:0.6,1.1432
'0:1:0.8,1.1426
'0:1:1.0,1.1415
'0:1:1.2,1.1410
'0:1:1.4,1.1395
'0:1:1.6,1.1389
'0:1:1.8,1.1374
'0:1:2.0,1.1367
'0:1:2.2,1.1358
'0:1:2.4,1.1357
'0:1:2.6,1.1351
'0:1:2.8,1.1342
'0:1:3.0,1.1338
'0:1:3.2,1.1341
'0:1:3.4,1.1334
'0:1:3.6,1.1325
'0:1:3.8,1.1322
'0:1:4.0,1.1313
'0:1:4.2,1.1301
'0:1:4.4,1.1295
'0:1:4.6,1.1292
'0:1:4.8,1.1287
'0:1:5.0,1.1278
'0:1:5.2,1.1267
'0:1:5.4,1.1258
'0:1:5.6,1.1249
'0:1:5.8,1.1240
'0:1:6.0,1.1231
'0:1:6.2,1.1228
'0:1:6.4,1.1221
'0:1:6.6,1.1213
'0:1:6.8,1.1206
'0:1:7.0,1.1198
'0:1:7.2,1.1185
'0:1:7.4,1.1178
'0:1:7.6,1.1168
'0:1:7.8,1.1157
'0:1:8.0,1.1151
'0:1:8.2,1.1146
'0:1:8.4,1.1138
'0:1:8.6,1.0532
'0:1:8.8,1.0245
'0:1:9.0,1.0295
'0:1:9.2,1.0368
'0:1:9.4,1.0429
'0:1:9.6,1.0558
'0:1:9.8,1.0571
'0:1:10.0,1.0586
'0:1:10.2,1.0607
'0:1:10.4,1.0606
'0:1:10.6,1.0598
'0:1:10.8,1.0595
'0:1:11.0,1.0608
'0:1:11.2,1.0552
'0:1:11.4,1.0524
'0:1:11.6,1.0544
'0:1:11.8,1.0567
'0:1:12.0,1.0534
'0:1:12.2,1.0536
'0:1:12.4,1.0541
'0:1:12.6,1.0564
'0:1:12.8,1.0598
'0:1:13.0,1.0629
'0:1:13.2,1.0648
'0:1:13.4,1.0664
'0:1:13.6,1.0661
'0:1:13.8,1.0674
'0:1:14.0,1.0690
'0:1:14.2,1.0721
'0:1:14.4,1.0742
'0:1:14.6,1.0776
'0:1:14.8,1.0818
'0:1:15.0,1.0834
'0:1:15.2,1.0860
'0:1:15.4,1.0884
'0:1:15.6,1.0852
'0:1:15.8,1.0887
'0:1:16.0,1.0935
'0:1:16.2,1.1101
'0:1:16.4,1.1169
'0:1:16.6,1.1210
'0:1:16.8,1.1234
'0:1:17.0,1.1253
'0:1:17.2,1.1337
'0:1:17.4,1.1354
'0:1:17.6,1.1367
'0:1:17.8,1.1398
'0:1:18.0,1.1412
'0:1:18.2,1.1433
'0:1:18.4,1.1460
'0:1:18.6,1.1455
'0:1:18.8,1.1455
'0:1:19.0,1.1460
'0:1:19.2,1.1489
'0:1:19.4,1.1159
'0:1:19.6,1.0559
'0:1:19.8,1.0664
'0:1:20.0,1.0670
'0:1:20.2,1.0711
'0:1:20.4,1.0497
'0:1:20.6,1.0291
'0:1:20.8,1.0268
'0:1:21.0,1.0201
'0:1:21.2,1.0200
'0:1:21.4,1.0181
'0:1:21.6,1.0168
'0:1:21.8,1.0137
'0:1:22.0,1.0213
'0:1:22.2,1.0268
'0:1:22.4,1.0247
'0:1:22.6,1.0326
'0:1:22.8,1.0358
'0:1:23.0,1.0900
'0:1:23.2,1.0960
'0:1:23.4,1.1123
'0:1:23.6,1.1333
'0:1:23.8,1.1210
'0:1:24.0,1.1219
'0:1:24.2,1.1681
'0:1:24.4,1.1984
'0:1:24.6,1.1824
'0:1:24.8,1.1710
'0:1:25.0,1.2111
'0:1:25.2,1.2263
'0:1:25.4,1.2283
'0:1:25.6,1.2345
'0:1:25.8,1.2362
'0:1:26.0,1.2384
'0:1:26.2,1.2380
'0:1:26.4,1.2179
'0:1:26.6,1.1948
'0:1:26.8,1.2010
'0:1:27.0,1.2159
'0:1:27.2,1.2220
'0:1:27.4,1.2273
'0:1:27.6,1.2328
'0:1:27.8,1.2283
'0:1:28.0,1.2181
'0:1:28.2,1.2394
'0:1:28.4,1.2555
'0:1:28.6,1.2745
'0:1:28.8,1.2738
'0:1:29.0,1.2827
'0:1:29.2,1.3039
'0:1:29.4,1.3271
'0:1:29.6,1.3330
'0:1:29.8,1.3473
'0:1:30.0,1.3524
'0:1:30.2,1.3573
'0:1:30.4,1.3634
'0:1:30.6,1.3692
'0:1:30.8,1.3743
'0:1:31.0,1.3810
'0:1:31.2,1.3856
'0:1:31.4,1.3886
'0:1:31.6,1.3915
'0:1:31.8,1.3975
'0:1:32.0,1.4046
'0:1:32.2,1.4094
'0:1:32.4,1.4173
'0:1:32.6,1.4249
'0:1:32.8,1.4317
'0:1:33.0,1.4348
'0:1:33.2,1.4489
'0:1:33.4,1.4598
'0:1:33.6,1.4664
'0:1:33.8,1.4723
'0:1:34.0,1.4740
'0:1:34.2,1.4740
'0:1:34.4,1.4732
'0:1:34.6,1.4740
'0:1:34.8,1.4733
'0:1:35.0,1.4725
'0:1:35.2,1.4717
'0:1:35.4,1.4707
'0:1:35.6,1.4690
'0:1:35.8,1.4672
'0:1:36.0,1.4661
'0:1:36.2,1.4648
'0:1:36.4,1.4651
'0:1:36.6,1.4651
'0:1:36.8,1.4550
'0:1:37.0,1.3670
'0:1:37.2,1.3353
'0:1:37.4,1.3309
'0:1:37.6,1.3324
'0:1:37.8,1.3812
'0:1:38.0,1.4014
'0:1:38.2,1.4125
'0:1:38.4,1.3888
'0:1:38.6,1.4006
'0:1:38.8,1.4079
'0:1:39.0,1.3913
'0:1:39.2,1.3825
'0:1:39.4,1.3849
'0:1:39.6,1.4013
'0:1:39.8,1.4020
'0:1:40.0,1.4034
'0:1:40.2,1.4044
'0:1:40.4,1.4063
'0:1:40.6,1.4062
'0:1:40.8,1.4059
'0:1:41.0,1.4005
'0:1:41.2,1.4103
'0:1:41.4,1.3777
'0:1:41.6,1.2975
'0:1:41.8,1.3549
'0:1:42.0,1.3763
'0:1:42.2,1.3728
'0:1:42.4,1.3722
'0:1:42.6,1.3691
'0:1:42.8,1.3670
'0:1:43.0,1.3664
'0:1:43.2,1.3635
'0:1:43.4,1.3615
'0:1:43.6,1.3588
'0:1:43.8,1.3572
'0:1:44.0,1.3537
'0:1:44.2,1.3553
'0:1:44.4,1.3525
'0:1:44.6,1.3504
'0:1:44.8,1.3487
'0:1:45.0,1.3471
'0:1:45.2,1.3467
