Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.1822
'0:0:0.2,1.1802
'0:0:0.4,1.1779
'0:0:0.6,1.1750
'0:0:0.8,1.1730
'0:0:1.0,1.1698
'0:0:1.2,1.1690
'0:0:1.4,1.1676
'0:0:1.6,1.1646
'0:0:1.8,1.1634
'0:0:2.0,1.1622
'0:0:2.2,1.1596
'0:0:2.4,1.1573
'0:0:2.6,1.1548
'0:0:2.8,1.1520
'0:0:3.0,1.1503
'0:0:3.2,1.1487
'0:0:3.4,1.1470
'0:0:3.6,1.1443
'0:0:3.8,1.1433
'0:0:4.0,1.1420
'0:0:4.2,1.1406
'0:0:4.4,1.1381
'0:0:4.6,1.1352
'0:0:4.8,1.1344
'0:0:5.0,1.1331
'0:0:5.2,1.1326
'0:0:5.4,1.1329
'0:0:5.6,1.1340
'0:0:5.8,1.1346
'0:0:6.0,1.1347
'0:0:6.2,1.1343
'0:0:6.4,1.1338
'0:0:6.6,1.1331
'0:0:6.8,1.1318
'0:0:7.0,1.1298
'0:0:7.2,1.1282
'0:0:7.4,1.1262
'0:0:7.6,1.1244
'0:0:7.8,1.1211
'0:0:8.0,1.1191
'0:0:8.2,1.1169
'0:0:8.4,1.1157
'0:0:8.6,1.1140
'0:0:8.8,1.1124
'0:0:9.0,1.1100
'0:0:9.2,1.1080
'0:0:9.4,1.1061
'0:0:9.6,1.1037
'0:0:9.8,1.1019
'0:0:10.0,1.1005
'0:0:10.2,1.0987
'0:0:10.4,1.0971
'0:0:10.6,1.0958
'0:0:10.8,1.0944
'0:0:11.0,1.0936
'0:0:11.2,1.0927
'0:0:11.4,1.0920
'0:0:11.6,1.0913
'0:0:11.8,1.0909
'0:0:12.0,1.0907
'0:0:12.2,1.0904
'0:0:12.4,1.0899
'0:0:12.6,1.0892
'0:0:12.8,1.0879
'0:0:13.0,1.0870
'0:0:13.2,1.0857
'0:0:13.4,1.0842
'0:0:13.6,1.0825
'0:0:13.8,1.0813
'0:0:14.0,1.0811
'0:0:14.2,1.0804
'0:0:14.4,1.0793
'0:0:14.6,1.0769
'0:0:14.8,1.0754
'0:0:15.0,1.0735
'0:0:15.2,1.0717
'0:0:15.4,1.0704
'0:0:15.6,1.0693
'0:0:15.8,1.0681
'0:0:16.0,1.0663
'0:0:16.2,1.0646
'0:0:16.4,1.0630
'0:0:16.6,1.0616
'0:0:16.8,1.0601
'0:0:17.0,1.0581
'0:0:17.2,1.0567
'0:0:17.4,1.0555
'0:0:17.6,1.0542
'0:0:17.8,1.0529
'0:0:18.0,1.0516
'0:0:18.2,1.0501
'0:0:18.4,1.0486
'0:0:18.6,1.0467
'0:0:18.8,1.0452
'0:0:19.0,1.0439
'0:0:19.2,1.0430
'0:0:19.4,1.0417
'0:0:19.6,1.0398
'0:0:19.8,1.0385
'0:0:20.0,1.0374
'0:0:20.2,1.0360
'0:0:20.4,1.0348
'0:0:20.6,1.0332
'0:0:20.8,1.0319
'0:0:21.0,1.0302
'0:0:21.2,1.0289
'0:0:21.4,1.0271
'0:0:21.6,1.0258
'0:0:21.8,1.0241
'0:0:22.0,1.0222
'0:0:22.2,1.0206
'0:0:22.4,1.0192
'0:0:22.6,1.0184
'0:0:22.8,1.0174
'0:0:23.0,1.0158
'0:0:23.2,1.0141
'0:0:23.4,1.0127
'0:0:23.6,1.0111
'0:0:23.8,1.0096
'0:0:24.0,1.0091
'0:0:24.2,1.0079
'0:0:24.4,1.0062
'0:0:24.6,1.0052
'0:0:24.8,1.0042
'0:0:25.0,1.0021
'0:0:25.2,1.0014
'0:0:25.4,1.0001
'0:0:25.6,0.9986
'0:0:25.8,0.9974
'0:0:26.0,0.9967
'0:0:26.2,0.9955
'0:0:26.4,0.9946
'0:0:26.6,0.9933
'0:0:26.8,0.9920
'0:0:27.0,0.9911
'0:0:27.2,0.9897
'0:0:27.4,0.9887
'0:0:27.6,0.9877
'0:0:27.8,0.9866
'0:0:28.0,0.9858
'0:0:28.2,0.9851
'0:0:28.4,0.9840
'0:0:28.6,0.9839
'0:0:28.8,0.9824
'0:0:29.0,0.9815
'0:0:29.2,0.9802
'0:0:29.4,0.9790
'0:0:29.6,0.9777
'0:0:29.8,0.9768
'0:0:30.0,0.9757
'0:0:30.2,0.9744
'0:0:30.4,0.9731
'0:0:30.6,0.9724
'0:0:30.8,0.9717
'0:0:31.0,0.9709
'0:0:31.2,0.9702
'0:0:31.4,0.9691
'0:0:31.6,0.9682
'0:0:31.8,0.9673
'0:0:32.0,0.9664
'0:0:32.2,0.9656
'0:0:32.4,0.9652
'0:0:32.6,0.9642
'0:0:32.8,0.9632
'0:0:33.0,0.9627
'0:0:33.2,0.9623
'0:0:33.4,0.9622
'0:0:33.6,0.9618
'0:0:33.8,0.9613
'0:0:34.0,0.9610
'0:0:34.2,0.9607
'0:0:34.4,0.9602
'0:0:34.6,0.9598
'0:0:34.8,0.9595
'0:0:35.0,0.9587
'0:0:35.2,0.9578
'0:0:35.4,0.9570
'0:0:35.6,0.9561
'0:0:35.8,0.9554
'0:0:36.0,0.9550
'0:0:36.2,0.9553
'0:0:36.4,0.9558
'0:0:36.6,0.9569
'0:0:36.8,0.9584
'0:0:37.0,0.9586
'0:0:37.2,0.9584
'0:0:37.4,0.9573
'0:0:37.6,0.9563
'0:0:37.8,0.9554
'0:0:38.0,0.9544
'0:0:38.2,0.9526
'0:0:38.4,0.9513
'0:0:38.6,0.9499
'0:0:38.8,0.9484
'0:0:39.0,0.9473
'0:0:39.2,0.9456
'0:0:39.4,0.9442
'0:0:39.6,0.9428
'0:0:39.8,0.9413
'0:0:40.0,0.9405
'0:0:40.2,0.9395
'0:0:40.4,0.9383
'0:0:40.6,0.9373
'0:0:40.8,0.9365
'0:0:41.0,0.9356
'0:0:41.2,0.9347
'0:0:41.4,0.9340
'0:0:41.6,0.9330
'0:0:41.8,0.9322
'0:0:42.0,0.9310
'0:0:42.2,0.9300
'0:0:42.4,0.9290
'0:0:42.6,0.9279
'0:0:42.8,0.9271
'0:0:43.0,0.9261
'0:0:43.2,0.9252
'0:0:43.4,0.9242
'0:0:43.6,0.9233
'0:0:43.8,0.9223
'0:0:44.0,0.9213
'0:0:44.2,0.9200
'0:0:44.4,0.9187
'0:0:44.6,0.9178
'0:0:44.8,0.9171
'0:0:45.0,0.9165
'0:0:45.2,0.9159
'0:0:45.4,0.9153
'0:0:45.6,0.9148
'0:0:45.8,0.9143
'0:0:46.0,0.9133
'0:0:46.2,0.9128
'0:0:46.4,0.9120
'0:0:46.6,0.9109
'0:0:46.8,0.9101
'0:0:47.0,0.9092
'0:0:47.2,0.9080
'0:0:47.4,0.9074
'0:0:47.6,0.9061
'0:0:47.8,0.9056
'0:0:48.0,0.9043
'0:0:48.2,0.9032
'0:0:48.4,0.9024
'0:0:48.6,0.9014
'0:0:48.8,0.9006
'0:0:49.0,0.8992
'0:0:49.2,0.8981
'0:0:49.4,0.8971
'0:0:49.6,0.8957
'0:0:49.8,0.8947
'0:0:50.0,0.8936
'0:0:50.2,0.8929
'0:0:50.4,0.8917
'0:0:50.6,0.8906
'0:0:50.8,0.8894
'0:0:51.0,0.8887
'0:0:51.2,0.8882
'0:0:51.4,0.8877
'0:0:51.6,0.8868
'0:0:51.8,0.8860
'0:0:52.0,0.8851
'0:0:52.2,0.8845
'0:0:52.4,0.8837
'0:0:52.6,0.8830
'0:0:52.8,0.8823
'0:0:53.0,0.8812
'0:0:53.2,0.8805
'0:0:53.4,0.8796
'0:0:53.6,0.8786
'0:0:53.8,0.8782
'0:0:54.0,0.8775
'0:0:54.2,0.8767
'0:0:54.4,0.8758
'0:0:54.6,0.8746
'0:0:54.8,0.8736
'0:0:55.0,0.8726
'0:0:55.2,0.8715
'0:0:55.4,0.8707
'0:0:55.6,0.8700
'0:0:55.8,0.8691
'0:0:56.0,0.8681
'0:0:56.2,0.8670
'0:0:56.4,0.8662
'0:0:56.6,0.8652
'0:0:56.8,0.8646
'0:0:57.0,0.8635
'0:0:57.2,0.8627
'0:0:57.4,0.8618
'0:0:57.6,0.8612
'0:0:57.8,0.8605
'0:0:58.0,0.8598
'0:0:58.2,0.8591
'0:0:58.4,0.8584
'0:0:58.6,0.8580
'0:0:58.8,0.8572
'0:0:59.0,0.8561
'0:0:59.2,0.8552
'0:0:59.4,0.8540
'0:0:59.6,0.8531
'0:0:59.8,0.8520
'0:1:0.0,0.8510
'0:1:0.2,0.8500
'0:1:0.4,0.8493
'0:1:0.6,0.8484
'0:1:0.8,0.8475
'0:1:1.0,0.8466
'0:1:1.2,0.8460
'0:1:1.4,0.8451
'0:1:1.6,0.8440
'0:1:1.8,0.8431
'0:1:2.0,0.8422
'0:1:2.2,0.8412
'0:1:2.4,0.8405
'0:1:2.6,0.8398
'0:1:2.8,0.8388
'0:1:3.0,0.8377
'0:1:3.2,0.8368
'0:1:3.4,0.8360
'0:1:3.6,0.8350
'0:1:3.8,0.8344
'0:1:4.0,0.8333
'0:1:4.2,0.8325
'0:1:4.4,0.8311
'0:1:4.6,0.8305
'0:1:4.8,0.8296
'0:1:5.0,0.8282
'0:1:5.2,0.8269
'0:1:5.4,0.8258
'0:1:5.6,0.8246
'0:1:5.8,0.8238
'0:1:6.0,0.8228
'0:1:6.2,0.8217
'0:1:6.4,0.8207
'0:1:6.6,0.8196
'0:1:6.8,0.8184
'0:1:7.0,0.8172
'0:1:7.2,0.8163
'0:1:7.4,0.8154
'0:1:7.6,0.8145
'0:1:7.8,0.8137
'0:1:8.0,0.8130
'0:1:8.2,0.8123
'0:1:8.4,0.8115
'0:1:8.6,0.8106
'0:1:8.8,0.8099
'0:1:9.0,0.8090
'0:1:9.2,0.8087
'0:1:9.4,0.8078
'0:1:9.6,0.8069
'0:1:9.8,0.8059
'0:1:10.0,0.8048
'0:1:10.2,0.8041
'0:1:10.4,0.8034
'0:1:10.6,0.8023
'0:1:10.8,0.8013
'0:1:11.0,0.8002
'0:1:11.2,0.7992
'0:1:11.4,0.7982
'0:1:11.6,0.7971
'0:1:11.8,0.7936
'0:1:12.0,0.7938
'0:1:12.2,0.7895
'0:1:12.4,0.7915
'0:1:12.6,0.7885
'0:1:12.8,0.7921
'0:1:13.0,0.8034
'0:1:13.2,0.8035
'0:1:13.4,0.7566
'0:1:13.6,0.7080
'0:1:13.8,0.7457
'0:1:14.0,0.9045
'0:1:14.2,0.8861
'0:1:14.4,0.8328
'0:1:14.6,0.8525
'0:1:14.8,0.8490
'0:1:15.0,0.8595
'0:1:15.2,0.8379
'0:1:15.4,0.8739
'0:1:15.6,0.8882
'0:1:15.8,0.9058
'0:1:16.0,0.9208
'0:1:16.2,0.9291
'0:1:16.4,0.8566
'0:1:16.6,0.8755
'0:1:16.8,0.8582
'0:1:17.0,0.8532
'0:1:17.2,0.9087
'0:1:17.4,0.8926
'0:1:17.6,0.9085
'0:1:17.8,0.9117
'0:1:18.0,0.9087
'0:1:18.2,0.8824
'0:1:18.4,0.8927
'0:1:18.6,0.8805
'0:1:18.8,0.8649
'0:1:19.0,0.8651
'0:1:19.2,0.8756
'0:1:19.4,0.8726
'0:1:19.6,0.8772
'0:1:19.8,0.8755
'0:1:20.0,0.8760
'0:1:20.2,0.8748
'0:1:20.4,0.8748
'0:1:20.6,0.8764
'0:1:20.8,0.8800
'0:1:21.0,0.8811
'0:1:21.2,0.8829
'0:1:21.4,0.8859
'0:1:21.6,0.8881
'0:1:21.8,0.8867
'0:1:22.0,0.8891
'0:1:22.2,0.9041
'0:1:22.4,0.9149
'0:1:22.6,0.9545
'0:1:22.8,0.9338
'0:1:23.0,0.9085
'0:1:23.2,0.8875
'0:1:23.4,0.8991
'0:1:23.6,0.9023
'0:1:23.8,0.8970
'0:1:24.0,0.8935
'0:1:24.2,0.8905
'0:1:24.4,0.8880
'0:1:24.6,0.8872
'0:1:24.8,0.8862
'0:1:25.0,0.8862
'0:1:25.2,0.8845
'0:1:25.4,0.8828
'0:1:25.6,0.8813
'0:1:25.8,0.8797
'0:1:26.0,0.8807
'0:1:26.2,0.8855
'0:1:26.4,0.8840
'0:1:26.6,0.8793
'0:1:26.8,0.8757
'0:1:27.0,0.8683
'0:1:27.2,0.8624
'0:1:27.4,0.8627
'0:1:27.6,0.8618
'0:1:27.8,0.8598
'0:1:28.0,0.8577
'0:1:28.2,0.8579
'0:1:28.4,0.8581
'0:1:28.6,0.8571
'0:1:28.8,0.8556
'0:1:29.0,0.8550
'0:1:29.2,0.8554
'0:1:29.4,0.8570
'0:1:29.6,0.8619
'0:1:29.8,0.8617
'0:1:30.0,0.8612
'0:1:30.2,0.8612
'0:1:30.4,0.8606
'0:1:30.6,0.8591
'0:1:30.8,0.8580
'0:1:31.0,0.8563
'0:1:31.2,0.8543
'0:1:31.4,0.8524
'0:1:31.6,0.8481
'0:1:31.8,0.8455
'0:1:32.0,0.8440
'0:1:32.2,0.8418
'0:1:32.4,0.8399
'0:1:32.6,0.8382
'0:1:32.8,0.8376
'0:1:33.0,0.8371
'0:1:33.2,0.8362
'0:1:33.4,0.8361
'0:1:33.6,0.8349
'0:1:33.8,0.8338
'0:1:34.0,0.8329
'0:1:34.2,0.8309
'0:1:34.4,0.8293
'0:1:34.6,0.8276
'0:1:34.8,0.8255
'0:1:35.0,0.8235
'0:1:35.2,0.8213
'0:1:35.4,0.8196
'0:1:35.6,0.8180
'0:1:35.8,0.8172
'0:1:36.0,0.8159
'0:1:36.2,0.8145
'0:1:36.4,0.8127
'0:1:36.6,0.8117
'0:1:36.8,0.8104
'0:1:37.0,0.8087
'0:1:37.2,0.8080
'0:1:37.4,0.8074
'0:1:37.6,0.8063
'0:1:37.8,0.8056
'0:1:38.0,0.8046
'0:1:38.2,0.8036
'0:1:38.4,0.8023
'0:1:38.6,0.8011
'0:1:38.8,0.8006
'0:1:39.0,0.7999
'0:1:39.2,0.7998
'0:1:39.4,0.7991
'0:1:39.6,0.7982
'0:1:39.8,0.7973
'0:1:40.0,0.7963
'0:1:40.2,0.7955
'0:1:40.4,0.7955
'0:1:40.6,0.7953
'0:1:40.8,0.7943
'0:1:41.0,0.7931
'0:1:41.2,0.7921
'0:1:41.4,0.7914
'0:1:41.6,0.7920
'0:1:41.8,0.7925
'0:1:42.0,0.7925
'0:1:42.2,0.7917
'0:1:42.4,0.7912
'0:1:42.6,0.7895
'0:1:42.8,0.7886
'0:1:43.0,0.7879
'0:1:43.2,0.7874
'0:1:43.4,0.7864
'0:1:43.6,0.7899
'0:1:43.8,0.7915
'0:1:44.0,0.7945
'0:1:44.2,0.7950
'0:1:44.4,0.8038
'0:1:44.6,0.7797
'0:1:44.8,0.7740
'0:1:45.0,0.7407
'0:1:45.2,0.7155
