Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.8376
'0:0:0.2,0.8367
'0:0:0.4,0.8358
'0:0:0.6,0.8352
'0:0:0.8,0.8343
'0:0:1.0,0.8334
'0:0:1.2,0.8327
'0:0:1.4,0.8319
'0:0:1.6,0.8314
'0:0:1.8,0.8307
'0:0:2.0,0.8298
'0:0:2.2,0.8292
'0:0:2.4,0.8282
'0:0:2.6,0.8279
'0:0:2.8,0.8274
'0:0:3.0,0.8268
'0:0:3.2,0.8264
'0:0:3.4,0.8257
'0:0:3.6,0.8253
'0:0:3.8,0.8246
'0:0:4.0,0.8240
'0:0:4.2,0.8235
'0:0:4.4,0.8230
'0:0:4.6,0.8221
'0:0:4.8,0.8212
'0:0:5.0,0.8204
'0:0:5.2,0.8192
'0:0:5.4,0.8182
'0:0:5.6,0.8171
'0:0:5.8,0.8163
'0:0:6.0,0.8153
'0:0:6.2,0.8145
'0:0:6.4,0.8136
'0:0:6.6,0.8130
'0:0:6.8,0.8118
'0:0:7.0,0.8105
'0:0:7.2,0.8093
'0:0:7.4,0.8087
'0:0:7.6,0.8080
'0:0:7.8,0.8072
'0:0:8.0,0.8064
'0:0:8.2,0.8058
'0:0:8.4,0.8055
'0:0:8.6,0.8046
'0:0:8.8,0.8036
'0:0:9.0,0.8028
'0:0:9.2,0.8025
'0:0:9.4,0.8018
'0:0:9.6,0.8009
'0:0:9.8,0.8001
'0:0:10.0,0.7992
'0:0:10.2,0.7985
'0:0:10.4,0.7980
'0:0:10.6,0.7971
'0:0:10.8,0.7962
'0:0:11.0,0.7956
'0:0:11.2,0.7950
'0:0:11.4,0.7946
'0:0:11.6,0.7940
'0:0:11.8,0.7935
'0:0:12.0,0.7931
'0:0:12.2,0.7924
'0:0:12.4,0.7917
'0:0:12.6,0.7910
'0:0:12.8,0.7902
'0:0:13.0,0.7897
'0:0:13.2,0.7892
'0:0:13.4,0.7886
'0:0:13.6,0.7877
'0:0:13.8,0.7870
'0:0:14.0,0.7870
'0:0:14.2,0.7863
'0:0:14.4,0.7859
'0:0:14.6,0.7852
'0:0:14.8,0.7846
'0:0:15.0,0.7840
'0:0:15.2,0.7832
'0:0:15.4,0.7826
'0:0:15.6,0.7820
'0:0:15.8,0.7813
'0:0:16.0,0.7806
'0:0:16.2,0.7800
'0:0:16.4,0.7794
'0:0:16.6,0.7789
'0:0:16.8,0.7783
'0:0:17.0,0.7777
'0:0:17.2,0.7772
'0:0:17.4,0.7765
'0:0:17.6,0.7759
'0:0:17.8,0.7748
'0:0:18.0,0.7747
'0:0:18.2,0.7743
'0:0:18.4,0.7735
'0:0:18.6,0.7731
'0:0:18.8,0.7725
'0:0:19.0,0.7719
'0:0:19.2,0.7712
'0:0:19.4,0.7707
'0:0:19.6,0.7699
'0:0:19.8,0.7694
'0:0:20.0,0.7689
'0:0:20.2,0.7682
'0:0:20.4,0.7678
'0:0:20.6,0.7672
'0:0:20.8,0.7668
'0:0:21.0,0.7660
'0:0:21.2,0.7655
'0:0:21.4,0.7650
'0:0:21.6,0.7643
'0:0:21.8,0.7637
'0:0:22.0,0.7632
'0:0:22.2,0.7625
'0:0:22.4,0.7621
'0:0:22.6,0.7615
'0:0:22.8,0.7608
'0:0:23.0,0.7602
'0:0:23.2,0.7597
'0:0:23.4,0.7589
'0:0:23.6,0.7583
'0:0:23.8,0.7575
'0:0:24.0,0.7569
'0:0:24.2,0.7561
'0:0:24.4,0.7555
'0:0:24.6,0.7549
'0:0:24.8,0.7545
'0:0:25.0,0.7541
'0:0:25.2,0.7533
'0:0:25.4,0.7529
'0:0:25.6,0.7526
'0:0:25.8,0.7518
'0:0:26.0,0.7511
'0:0:26.2,0.7505
'0:0:26.4,0.7499
'0:0:26.6,0.7493
'0:0:26.8,0.7487
'0:0:27.0,0.7483
'0:0:27.2,0.7477
'0:0:27.4,0.7471
'0:0:27.6,0.7465
'0:0:27.8,0.7461
'0:0:28.0,0.7455
'0:0:28.2,0.7448
'0:0:28.4,0.7440
'0:0:28.6,0.7434
'0:0:28.8,0.7430
'0:0:29.0,0.7425
'0:0:29.2,0.7424
'0:0:29.4,0.7418
'0:0:29.6,0.7412
'0:0:29.8,0.7411
'0:0:30.0,0.7408
'0:0:30.2,0.7406
'0:0:30.4,0.7402
'0:0:30.6,0.7397
'0:0:30.8,0.7394
'0:0:31.0,0.7390
'0:0:31.2,0.7384
'0:0:31.4,0.7380
'0:0:31.6,0.7376
'0:0:31.8,0.7371
'0:0:32.0,0.7370
'0:0:32.2,0.7364
'0:0:32.4,0.7360
'0:0:32.6,0.7354
'0:0:32.8,0.7351
'0:0:33.0,0.7344
'0:0:33.2,0.7337
'0:0:33.4,0.7335
'0:0:33.6,0.7330
'0:0:33.8,0.7323
'0:0:34.0,0.7319
'0:0:34.2,0.7312
'0:0:34.4,0.7307
'0:0:34.6,0.7302
'0:0:34.8,0.7297
'0:0:35.0,0.7292
'0:0:35.2,0.7288
'0:0:35.4,0.7287
'0:0:35.6,0.7279
'0:0:35.8,0.7275
'0:0:36.0,0.7268
'0:0:36.2,0.7261
'0:0:36.4,0.7256
'0:0:36.6,0.7251
'0:0:36.8,0.7247
'0:0:37.0,0.7245
'0:0:37.2,0.7239
'0:0:37.4,0.7234
'0:0:37.6,0.7225
'0:0:37.8,0.7223
'0:0:38.0,0.7212
'0:0:38.2,0.7207
'0:0:38.4,0.7203
'0:0:38.6,0.7199
'0:0:38.8,0.7196
'0:0:39.0,0.7191
'0:0:39.2,0.7186
'0:0:39.4,0.7180
'0:0:39.6,0.7178
'0:0:39.8,0.7176
'0:0:40.0,0.7172
'0:0:40.2,0.7168
'0:0:40.4,0.7167
'0:0:40.6,0.7162
'0:0:40.8,0.7157
'0:0:41.0,0.7153
'0:0:41.2,0.7147
'0:0:41.4,0.7142
'0:0:41.6,0.7141
'0:0:41.8,0.7137
'0:0:42.0,0.7133
'0:0:42.2,0.7128
'0:0:42.4,0.7122
'0:0:42.6,0.7119
'0:0:42.8,0.7114
'0:0:43.0,0.7112
'0:0:43.2,0.7108
'0:0:43.4,0.7102
'0:0:43.6,0.7098
'0:0:43.8,0.7093
'0:0:44.0,0.7089
'0:0:44.2,0.7081
'0:0:44.4,0.7077
'0:0:44.6,0.7074
'0:0:44.8,0.7070
'0:0:45.0,0.7062
'0:0:45.2,0.7058
'0:0:45.4,0.7051
'0:0:45.6,0.7049
'0:0:45.8,0.7049
'0:0:46.0,0.7044
'0:0:46.2,0.7040
'0:0:46.4,0.7035
'0:0:46.6,0.7031
'0:0:46.8,0.7027
'0:0:47.0,0.7024
'0:0:47.2,0.7021
'0:0:47.4,0.7018
'0:0:47.6,0.7011
'0:0:47.8,0.7002
'0:0:48.0,0.7001
'0:0:48.2,0.6994
'0:0:48.4,0.6989
'0:0:48.6,0.6984
'0:0:48.8,0.6964
'0:0:49.0,0.6966
'0:0:49.2,0.6965
'0:0:49.4,0.6965
'0:0:49.6,0.6963
'0:0:49.8,0.6958
'0:0:50.0,0.6952
'0:0:50.2,0.6948
'0:0:50.4,0.6943
'0:0:50.6,0.6939
'0:0:50.8,0.6935
'0:0:51.0,0.6935
'0:0:51.2,0.6927
'0:0:51.4,0.6923
'0:0:51.6,0.6921
'0:0:51.8,0.6920
'0:0:52.0,0.6914
'0:0:52.2,0.6910
'0:0:52.4,0.6907
'0:0:52.6,0.6900
'0:0:52.8,0.6897
'0:0:53.0,0.6893
'0:0:53.2,0.6888
'0:0:53.4,0.6886
'0:0:53.6,0.6884
'0:0:53.8,0.6880
'0:0:54.0,0.6875
'0:0:54.2,0.6871
'0:0:54.4,0.6868
'0:0:54.6,0.6865
'0:0:54.8,0.6862
'0:0:55.0,0.6858
'0:0:55.2,0.6851
'0:0:55.4,0.6848
'0:0:55.6,0.6843
'0:0:55.8,0.6837
'0:0:56.0,0.6835
'0:0:56.2,0.6831
'0:0:56.4,0.6829
'0:0:56.6,0.6829
'0:0:56.8,0.6822
'0:0:57.0,0.6817
'0:0:57.2,0.6814
'0:0:57.4,0.6812
'0:0:57.6,0.6807
'0:0:57.8,0.6803
'0:0:58.0,0.6805
'0:0:58.2,0.6802
'0:0:58.4,0.6797
'0:0:58.6,0.6788
'0:0:58.8,0.6785
'0:0:59.0,0.6779
'0:0:59.2,0.6775
'0:0:59.4,0.6773
'0:0:59.6,0.6771
'0:0:59.8,0.6771
'0:1:0.0,0.6771
'0:1:0.2,0.6767
'0:1:0.4,0.6765
'0:1:0.6,0.6757
'0:1:0.8,0.6755
'0:1:1.0,0.6753
'0:1:1.2,0.6748
'0:1:1.4,0.6743
'0:1:1.6,0.6743
'0:1:1.8,0.6738
'0:1:2.0,0.6736
'0:1:2.2,0.6735
'0:1:2.4,0.6736
'0:1:2.6,0.6731
'0:1:2.8,0.6726
'0:1:3.0,0.6719
'0:1:3.2,0.6715
'0:1:3.4,0.6713
'0:1:3.6,0.6709
'0:1:3.8,0.6706
'0:1:4.0,0.6704
'0:1:4.2,0.6701
'0:1:4.4,0.6698
'0:1:4.6,0.6694
'0:1:4.8,0.6692
'0:1:5.0,0.6689
'0:1:5.2,0.6686
'0:1:5.4,0.6680
'0:1:5.6,0.6676
'0:1:5.8,0.6676
'0:1:6.0,0.6672
'0:1:6.2,0.6669
'0:1:6.4,0.6671
'0:1:6.6,0.6664
'0:1:6.8,0.6660
'0:1:7.0,0.6657
'0:1:7.2,0.6653
'0:1:7.4,0.6651
'0:1:7.6,0.6647
'0:1:7.8,0.6645
'0:1:8.0,0.6644
'0:1:8.2,0.6641
'0:1:8.4,0.6636
'0:1:8.6,0.6633
'0:1:8.8,0.6629
'0:1:9.0,0.6628
'0:1:9.2,0.6623
'0:1:9.4,0.6620
'0:1:9.6,0.6618
'0:1:9.8,0.6617
'0:1:10.0,0.6614
'0:1:10.2,0.6605
'0:1:10.4,0.6467
'0:1:10.6,0.6441
'0:1:10.8,0.6516
'0:1:11.0,0.6721
'0:1:11.2,0.6686
'0:1:11.4,0.6716
'0:1:11.6,0.6759
'0:1:11.8,0.6811
'0:1:12.0,0.6827
'0:1:12.2,0.6839
'0:1:12.4,0.6864
'0:1:12.6,0.6875
'0:1:12.8,0.6904
'0:1:13.0,0.6920
'0:1:13.2,0.6945
'0:1:13.4,0.6976
'0:1:13.6,0.7013
'0:1:13.8,0.7024
'0:1:14.0,0.7039
'0:1:14.2,0.7055
'0:1:14.4,0.7077
'0:1:14.6,0.7094
'0:1:14.8,0.7131
'0:1:15.0,0.7157
'0:1:15.2,0.7172
'0:1:15.4,0.7184
'0:1:15.6,0.7190
'0:1:15.8,0.7201
'0:1:16.0,0.7203
'0:1:16.2,0.7203
'0:1:16.4,0.7095
'0:1:16.6,0.6455
'0:1:16.8,0.6356
'0:1:17.0,0.6289
'0:1:17.2,0.6443
'0:1:17.4,0.6528
'0:1:17.6,0.6583
'0:1:17.8,0.6613
'0:1:18.0,0.6654
'0:1:18.2,0.6721
'0:1:18.4,0.6790
'0:1:18.6,0.6827
'0:1:18.8,0.6858
'0:1:19.0,0.6897
'0:1:19.2,0.6947
'0:1:19.4,0.6998
'0:1:19.6,0.7044
'0:1:19.8,0.7097
'0:1:20.0,0.7136
'0:1:20.2,0.7164
'0:1:20.4,0.7187
'0:1:20.6,0.7206
'0:1:20.8,0.7219
'0:1:21.0,0.7226
'0:1:21.2,0.7233
'0:1:21.4,0.7203
'0:1:21.6,0.7098
'0:1:21.8,0.7099
'0:1:22.0,0.7131
'0:1:22.2,0.7167
'0:1:22.4,0.7087
'0:1:22.6,0.7141
'0:1:22.8,0.7558
'0:1:23.0,0.7465
'0:1:23.2,0.6980
'0:1:23.4,0.6856
'0:1:23.6,0.6822
'0:1:23.8,0.7300
'0:1:24.0,0.7330
'0:1:24.2,0.7449
'0:1:24.4,0.7620
'0:1:24.6,0.7712
'0:1:24.8,0.7740
'0:1:25.0,0.7768
'0:1:25.2,0.7783
'0:1:25.4,0.7811
'0:1:25.6,0.7850
'0:1:25.8,0.7873
'0:1:26.0,0.7884
'0:1:26.2,0.7891
'0:1:26.4,0.7908
'0:1:26.6,0.7902
'0:1:26.8,0.7905
'0:1:27.0,0.7902
'0:1:27.2,0.7897
'0:1:27.4,0.7889
'0:1:27.6,0.7876
'0:1:27.8,0.7872
'0:1:28.0,0.7858
'0:1:28.2,0.7846
'0:1:28.4,0.7844
'0:1:28.6,0.7837
'0:1:28.8,0.7859
'0:1:29.0,0.7875
'0:1:29.2,0.7886
'0:1:29.4,0.7903
'0:1:29.6,0.7874
'0:1:29.8,0.7748
'0:1:30.0,0.7744
'0:1:30.2,0.7746
'0:1:30.4,0.7749
'0:1:30.6,0.7744
'0:1:30.8,0.7735
'0:1:31.0,0.7674
'0:1:31.2,0.7486
'0:1:31.4,0.7541
'0:1:31.6,0.7610
'0:1:31.8,0.7638
'0:1:32.0,0.7657
'0:1:32.2,0.7637
'0:1:32.4,0.7592
'0:1:32.6,0.7718
'0:1:32.8,0.7778
'0:1:33.0,0.7819
'0:1:33.2,0.7845
'0:1:33.4,0.7866
'0:1:33.6,0.7887
'0:1:33.8,0.7895
'0:1:34.0,0.7948
'0:1:34.2,0.7920
'0:1:34.4,0.8026
'0:1:34.6,0.8027
'0:1:34.8,0.8037
'0:1:35.0,0.8038
'0:1:35.2,0.8022
'0:1:35.4,0.8081
'0:1:35.6,0.8077
'0:1:35.8,0.8081
'0:1:36.0,0.8082
'0:1:36.2,0.8070
'0:1:36.4,0.8050
'0:1:36.6,0.8070
'0:1:36.8,0.8034
'0:1:37.0,0.8055
'0:1:37.2,0.8046
'0:1:37.4,0.8045
'0:1:37.6,0.8046
'0:1:37.8,0.8050
'0:1:38.0,0.8050
'0:1:38.2,0.8049
'0:1:38.4,0.8042
'0:1:38.6,0.8044
'0:1:38.8,0.8051
'0:1:39.0,0.8067
'0:1:39.2,0.8080
'0:1:39.4,0.8105
'0:1:39.6,0.8104
'0:1:39.8,0.8115
'0:1:40.0,0.8127
'0:1:40.2,0.8126
'0:1:40.4,0.8133
'0:1:40.6,0.8130
'0:1:40.8,0.8129
'0:1:41.0,0.8126
'0:1:41.2,0.8121
'0:1:41.4,0.8122
'0:1:41.6,0.8120
'0:1:41.8,0.8121
'0:1:42.0,0.8123
'0:1:42.2,0.8122
'0:1:42.4,0.8114
'0:1:42.6,0.8110
'0:1:42.8,0.8107
'0:1:43.0,0.8105
'0:1:43.2,0.8102
'0:1:43.4,0.8099
'0:1:43.6,0.8096
'0:1:43.8,0.8098
'0:1:44.0,0.8099
'0:1:44.2,0.8088
'0:1:44.4,0.8083
'0:1:44.6,0.8082
'0:1:44.8,0.8079
'0:1:45.0,0.8086
'0:1:45.2,0.8093
