Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,2.4078
'0:0:0.2,2.4051
'0:0:0.4,2.4013
'0:0:0.6,2.3984
'0:0:0.8,2.3951
'0:0:1.0,2.3921
'0:0:1.2,2.3890
'0:0:1.4,2.3871
'0:0:1.6,2.3844
'0:0:1.8,2.3825
'0:0:2.0,2.3778
'0:0:2.2,2.3755
'0:0:2.4,2.3734
'0:0:2.6,2.3692
'0:0:2.8,2.3677
'0:0:3.0,2.3649
'0:0:3.2,2.3607
'0:0:3.4,2.3568
'0:0:3.6,2.3536
'0:0:3.8,2.3494
'0:0:4.0,2.3451
'0:0:4.2,2.3418
'0:0:4.4,2.3395
'0:0:4.6,2.3367
'0:0:4.8,2.3334
'0:0:5.0,2.3311
'0:0:5.2,2.3293
'0:0:5.4,2.3274
'0:0:5.6,2.3241
'0:0:5.8,2.3216
'0:0:6.0,2.3183
'0:0:6.2,2.3164
'0:0:6.4,2.3166
'0:0:6.6,2.3135
'0:0:6.8,2.3124
'0:0:7.0,2.3105
'0:0:7.2,2.3091
'0:0:7.4,2.3057
'0:0:7.6,2.3030
'0:0:7.8,2.3000
'0:0:8.0,2.2969
'0:0:8.2,2.2951
'0:0:8.4,2.2907
'0:0:8.6,2.2872
'0:0:8.8,2.2859
'0:0:9.0,2.2834
'0:0:9.2,2.2786
'0:0:9.4,2.2761
'0:0:9.6,2.2739
'0:0:9.8,2.2704
'0:0:10.0,2.2681
'0:0:10.2,2.2645
'0:0:10.4,2.2605
'0:0:10.6,2.2581
'0:0:10.8,2.2571
'0:0:11.0,2.2535
'0:0:11.2,2.2509
'0:0:11.4,2.2484
'0:0:11.6,2.2463
'0:0:11.8,2.2454
'0:0:12.0,2.2437
'0:0:12.2,2.2407
'0:0:12.4,2.2364
'0:0:12.6,2.2359
'0:0:12.8,2.2318
'0:0:13.0,2.2289
'0:0:13.2,2.2273
'0:0:13.4,2.2257
'0:0:13.6,2.2241
'0:0:13.8,2.2202
'0:0:14.0,2.2179
'0:0:14.2,2.2156
'0:0:14.4,2.2138
'0:0:14.6,2.2117
'0:0:14.8,2.2085
'0:0:15.0,2.2052
'0:0:15.2,2.2039
'0:0:15.4,2.2025
'0:0:15.6,2.2011
'0:0:15.8,2.1981
'0:0:16.0,2.1951
'0:0:16.2,2.1921
'0:0:16.4,2.1892
'0:0:16.6,2.1860
'0:0:16.8,2.1832
'0:0:17.0,2.1810
'0:0:17.2,2.1778
'0:0:17.4,2.1759
'0:0:17.6,2.1716
'0:0:17.8,2.1700
'0:0:18.0,2.1669
'0:0:18.2,2.1653
'0:0:18.4,2.1629
'0:0:18.6,2.1613
'0:0:18.8,2.1587
'0:0:19.0,2.1570
'0:0:19.2,2.1558
'0:0:19.4,2.1541
'0:0:19.6,2.1506
'0:0:19.8,2.1477
'0:0:20.0,2.1450
'0:0:20.2,2.1431
'0:0:20.4,2.1410
'0:0:20.6,2.1393
'0:0:20.8,2.1376
'0:0:21.0,2.1352
'0:0:21.2,2.1338
'0:0:21.4,2.1325
'0:0:21.6,2.1311
'0:0:21.8,2.1290
'0:0:22.0,2.1275
'0:0:22.2,2.1255
'0:0:22.4,2.1231
'0:0:22.6,2.1212
'0:0:22.8,2.1195
'0:0:23.0,2.1175
'0:0:23.2,2.1156
'0:0:23.4,2.1129
'0:0:23.6,2.1112
'0:0:23.8,2.1100
'0:0:24.0,2.1085
'0:0:24.2,2.1068
'0:0:24.4,2.1046
'0:0:24.6,2.1028
'0:0:24.8,2.1008
'0:0:25.0,2.0987
'0:0:25.2,2.0967
'0:0:25.4,2.0955
'0:0:25.6,2.0932
'0:0:25.8,2.0915
'0:0:26.0,2.0900
'0:0:26.2,2.0880
'0:0:26.4,2.0872
'0:0:26.6,2.0853
'0:0:26.8,2.0842
'0:0:27.0,2.0830
'0:0:27.2,2.0813
'0:0:27.4,2.0797
'0:0:27.6,2.0778
'0:0:27.8,2.0758
'0:0:28.0,2.0740
'0:0:28.2,2.0722
'0:0:28.4,2.0705
'0:0:28.6,2.0677
'0:0:28.8,2.0659
'0:0:29.0,2.0655
'0:0:29.2,2.0635
'0:0:29.4,2.0614
'0:0:29.6,2.0597
'0:0:29.8,2.0581
'0:0:30.0,2.0563
'0:0:30.2,2.0556
'0:0:30.4,2.0533
'0:0:30.6,2.0512
'0:0:30.8,2.0500
'0:0:31.0,2.0484
'0:0:31.2,2.0476
'0:0:31.4,2.0454
'0:0:31.6,2.0436
'0:0:31.8,2.0416
'0:0:32.0,2.0395
'0:0:32.2,2.0379
'0:0:32.4,2.0358
'0:0:32.6,2.0344
'0:0:32.8,2.0327
'0:0:33.0,2.0305
'0:0:33.2,2.0294
'0:0:33.4,2.0274
'0:0:33.6,2.0255
'0:0:33.8,2.0240
'0:0:34.0,2.0229
'0:0:34.2,2.0219
'0:0:34.4,2.0200
'0:0:34.6,2.0187
'0:0:34.8,2.0174
'0:0:35.0,2.0159
'0:0:35.2,2.0149
'0:0:35.4,2.0133
'0:0:35.6,2.0120
'0:0:35.8,2.0107
'0:0:36.0,2.0093
'0:0:36.2,2.0073
'0:0:36.4,2.0061
'0:0:36.6,2.0044
'0:0:36.8,2.0038
'0:0:37.0,2.0024
'0:0:37.2,2.0015
'0:0:37.4,2.0006
'0:0:37.6,1.9988
'0:0:37.8,1.9961
'0:0:38.0,1.9945
'0:0:38.2,1.9921
'0:0:38.4,1.9905
'0:0:38.6,1.9886
'0:0:38.8,1.9871
'0:0:39.0,1.9862
'0:0:39.2,1.9852
'0:0:39.4,1.9841
'0:0:39.6,1.9833
'0:0:39.8,1.9815
'0:0:40.0,1.9803
'0:0:40.2,1.9787
'0:0:40.4,1.9771
'0:0:40.6,1.9764
'0:0:40.8,1.9749
'0:0:41.0,1.9739
'0:0:41.2,1.9725
'0:0:41.4,1.9717
'0:0:41.6,1.9706
'0:0:41.8,1.9704
'0:0:42.0,1.9688
'0:0:42.2,1.9685
'0:0:42.4,1.9668
'0:0:42.6,1.9653
'0:0:42.8,1.9641
'0:0:43.0,1.9623
'0:0:43.2,1.9604
'0:0:43.4,1.9589
'0:0:43.6,1.9578
'0:0:43.8,1.9557
'0:0:44.0,1.9548
'0:0:44.2,1.9537
'0:0:44.4,1.9519
'0:0:44.6,1.9510
'0:0:44.8,1.9490
'0:0:45.0,1.9477
'0:0:45.2,1.9460
'0:0:45.4,1.9450
'0:0:45.6,1.9439
'0:0:45.8,1.9427
'0:0:46.0,1.9424
'0:0:46.2,1.9411
'0:0:46.4,1.9407
'0:0:46.6,1.9392
'0:0:46.8,1.9385
'0:0:47.0,1.9371
'0:0:47.2,1.9355
'0:0:47.4,1.9339
'0:0:47.6,1.9333
'0:0:47.8,1.9322
'0:0:48.0,1.9310
'0:0:48.2,1.9297
'0:0:48.4,1.9285
'0:0:48.6,1.9263
'0:0:48.8,1.9249
'0:0:49.0,1.9238
'0:0:49.2,1.9237
'0:0:49.4,1.9227
'0:0:49.6,1.9224
'0:0:49.8,1.9209
'0:0:50.0,1.9195
'0:0:50.2,1.9184
'0:0:50.4,1.9183
'0:0:50.6,1.9169
'0:0:50.8,1.9147
'0:0:51.0,1.9141
'0:0:51.2,1.9127
'0:0:51.4,1.9122
'0:0:51.6,1.9107
'0:0:51.8,1.9091
'0:0:52.0,1.9079
'0:0:52.2,1.9068
'0:0:52.4,1.9061
'0:0:52.6,1.9050
'0:0:52.8,1.9022
'0:0:53.0,1.9013
'0:0:53.2,1.9005
'0:0:53.4,1.8990
'0:0:53.6,1.8984
'0:0:53.8,1.8972
'0:0:54.0,1.8958
'0:0:54.2,1.8953
'0:0:54.4,1.8936
'0:0:54.6,1.8923
'0:0:54.8,1.8912
'0:0:55.0,1.8907
'0:0:55.2,1.8897
'0:0:55.4,1.8897
'0:0:55.6,1.8892
'0:0:55.8,1.8881
'0:0:56.0,1.8871
'0:0:56.2,1.8866
'0:0:56.4,1.8853
'0:0:56.6,1.8848
'0:0:56.8,1.8825
'0:0:57.0,1.8810
'0:0:57.2,1.8798
'0:0:57.4,1.8790
'0:0:57.6,1.8787
'0:0:57.8,1.8778
'0:0:58.0,1.8777
'0:0:58.2,1.8758
'0:0:58.4,1.8746
'0:0:58.6,1.8740
'0:0:58.8,1.8736
'0:0:59.0,1.8719
'0:0:59.2,1.8708
'0:0:59.4,1.8702
'0:0:59.6,1.8696
'0:0:59.8,1.8687
'0:1:0.0,1.8678
'0:1:0.2,1.8674
'0:1:0.4,1.8671
'0:1:0.6,1.8654
'0:1:0.8,1.8640
'0:1:1.0,1.8636
'0:1:1.2,1.8627
'0:1:1.4,1.8622
'0:1:1.6,1.8615
'0:1:1.8,1.8615
'0:1:2.0,1.8607
'0:1:2.2,1.8612
'0:1:2.4,1.8600
'0:1:2.6,1.8592
'0:1:2.8,1.8583
'0:1:3.0,1.8568
'0:1:3.2,1.8561
'0:1:3.4,1.8555
'0:1:3.6,1.8547
'0:1:3.8,1.8544
'0:1:4.0,1.8531
'0:1:4.2,1.8531
'0:1:4.4,1.8531
'0:1:4.6,1.8519
'0:1:4.8,1.8507
'0:1:5.0,1.8508
'0:1:5.2,1.8501
'0:1:5.4,1.8490
'0:1:5.6,1.8481
'0:1:5.8,1.8474
'0:1:6.0,1.8468
'0:1:6.2,1.8460
'0:1:6.4,1.8453
'0:1:6.6,1.8445
'0:1:6.8,1.8432
'0:1:7.0,1.8420
'0:1:7.2,1.8414
'0:1:7.4,1.8405
'0:1:7.6,1.8384
'0:1:7.8,1.8371
'0:1:8.0,1.8366
'0:1:8.2,1.8360
'0:1:8.4,1.8353
'0:1:8.6,1.8348
'0:1:8.8,1.8347
'0:1:9.0,1.8332
'0:1:9.2,1.8329
'0:1:9.4,1.8314
'0:1:9.6,1.8310
'0:1:9.8,1.8304
'0:1:10.0,1.8296
'0:1:10.2,1.8295
'0:1:10.4,1.8279
'0:1:10.6,1.8274
'0:1:10.8,1.8279
'0:1:11.0,1.8290
'0:1:11.2,1.8271
'0:1:11.4,1.8258
'0:1:11.6,1.8240
'0:1:11.8,1.8193
'0:1:12.0,1.8190
'0:1:12.2,1.8172
'0:1:12.4,1.8188
'0:1:12.6,1.8178
'0:1:12.8,1.8171
'0:1:13.0,1.8169
'0:1:13.2,1.8159
'0:1:13.4,1.8160
'0:1:13.6,1.8159
'0:1:13.8,1.8165
'0:1:14.0,1.8156
'0:1:14.2,1.8153
'0:1:14.4,1.8144
'0:1:14.6,1.8135
'0:1:14.8,1.8143
'0:1:15.0,1.8138
'0:1:15.2,1.8131
'0:1:15.4,1.8121
'0:1:15.6,1.8110
'0:1:15.8,1.8097
'0:1:16.0,1.8090
'0:1:16.2,1.8085
'0:1:16.4,1.8082
'0:1:16.6,1.8069
'0:1:16.8,1.8065
'0:1:17.0,1.8059
'0:1:17.2,1.8055
'0:1:17.4,1.8041
'0:1:17.6,1.8030
'0:1:17.8,1.8015
'0:1:18.0,1.8008
'0:1:18.2,1.8006
'0:1:18.4,1.8003
'0:1:18.6,1.8006
'0:1:18.8,1.8005
'0:1:19.0,1.7996
'0:1:19.2,1.7993
'0:1:19.4,1.7993
'0:1:19.6,1.7997
'0:1:19.8,1.8006
'0:1:20.0,1.8025
'0:1:20.2,1.7996
'0:1:20.4,1.7971
'0:1:20.6,1.7965
'0:1:20.8,1.7958
'0:1:21.0,1.7948
'0:1:21.2,1.7946
'0:1:21.4,1.7943
'0:1:21.6,1.7938
'0:1:21.8,1.7930
'0:1:22.0,1.7922
'0:1:22.2,1.7923
'0:1:22.4,1.7922
'0:1:22.6,1.8014
'0:1:22.8,1.8053
'0:1:23.0,1.8066
'0:1:23.2,1.8090
'0:1:23.4,1.8071
'0:1:23.6,1.8075
'0:1:23.8,1.8084
'0:1:24.0,1.8085
'0:1:24.2,1.8088
'0:1:24.4,1.8085
'0:1:24.6,1.8082
'0:1:24.8,1.8081
'0:1:25.0,1.8075
'0:1:25.2,1.7992
'0:1:25.4,1.7968
'0:1:25.6,1.7968
'0:1:25.8,1.7980
'0:1:26.0,1.7974
'0:1:26.2,1.7986
'0:1:26.4,1.7984
'0:1:26.6,1.7983
'0:1:26.8,1.7983
'0:1:27.0,1.7978
'0:1:27.2,1.7983
'0:1:27.4,1.7967
'0:1:27.6,1.7961
'0:1:27.8,1.7951
'0:1:28.0,1.7949
'0:1:28.2,1.7964
'0:1:28.4,1.8002
'0:1:28.6,1.7999
'0:1:28.8,1.8012
'0:1:29.0,1.8009
'0:1:29.2,1.8009
'0:1:29.4,1.7995
'0:1:29.6,1.7948
'0:1:29.8,1.7943
'0:1:30.0,1.7927
'0:1:30.2,1.7724
'0:1:30.4,1.7269
'0:1:30.6,1.7017
'0:1:30.8,1.6911
'0:1:31.0,1.6562
'0:1:31.2,1.6436
'0:1:31.4,1.6379
'0:1:31.6,1.6463
'0:1:31.8,1.6513
'0:1:32.0,1.6556
'0:1:32.2,1.6621
'0:1:32.4,1.6639
'0:1:32.6,1.6761
'0:1:32.8,1.6665
'0:1:33.0,1.6673
'0:1:33.2,1.6788
'0:1:33.4,1.6826
'0:1:33.6,1.6790
'0:1:33.8,1.6823
'0:1:34.0,1.6809
'0:1:34.2,1.6822
'0:1:34.4,1.6804
'0:1:34.6,1.6817
'0:1:34.8,1.6797
'0:1:35.0,1.6885
'0:1:35.2,1.6831
'0:1:35.4,1.6952
'0:1:35.6,1.6956
'0:1:35.8,1.6921
'0:1:36.0,1.6888
'0:1:36.2,1.6896
'0:1:36.4,1.6886
'0:1:36.6,1.6898
'0:1:36.8,1.6892
'0:1:37.0,1.6910
'0:1:37.2,1.6916
'0:1:37.4,1.6929
'0:1:37.6,1.6943
'0:1:37.8,1.6947
'0:1:38.0,1.6963
'0:1:38.2,1.6960
'0:1:38.4,1.6959
'0:1:38.6,1.6961
'0:1:38.8,1.6941
'0:1:39.0,1.6927
'0:1:39.2,1.6893
'0:1:39.4,1.6877
'0:1:39.6,1.6873
'0:1:39.8,1.6871
'0:1:40.0,1.6880
'0:1:40.2,1.6895
'0:1:40.4,1.6907
'0:1:40.6,1.6932
'0:1:40.8,1.6957
'0:1:41.0,1.6992
'0:1:41.2,1.7037
'0:1:41.4,1.7099
'0:1:41.6,1.7091
'0:1:41.8,1.7129
'0:1:42.0,1.7185
'0:1:42.2,1.7421
'0:1:42.4,1.7367
'0:1:42.6,1.7191
'0:1:42.8,1.6550
'0:1:43.0,1.6375
'0:1:43.2,1.6094
'0:1:43.4,1.6079
'0:1:43.6,1.5972
'0:1:43.8,1.6744
'0:1:44.0,1.6733
'0:1:44.2,1.7044
'0:1:44.4,1.7458
'0:1:44.6,1.7663
'0:1:44.8,1.7807
'0:1:45.0,1.7761
'0:1:45.2,1.7797
