Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.6143
'0:0:0.2,0.6155
'0:0:0.4,0.6165
'0:0:0.6,0.6180
'0:0:0.8,0.6176
'0:0:1.0,0.6160
'0:0:1.2,0.6151
'0:0:1.4,0.6142
'0:0:1.6,0.6130
'0:0:1.8,0.6119
'0:0:2.0,0.6115
'0:0:2.2,0.6104
'0:0:2.4,0.6112
'0:0:2.6,0.6119
'0:0:2.8,0.6134
'0:0:3.0,0.6138
'0:0:3.2,0.6137
'0:0:3.4,0.6139
'0:0:3.6,0.6135
'0:0:3.8,0.6132
'0:0:4.0,0.6121
'0:0:4.2,0.6103
'0:0:4.4,0.6095
'0:0:4.6,0.6109
'0:0:4.8,0.6111
'0:0:5.0,0.6103
'0:0:5.2,0.6093
'0:0:5.4,0.6081
'0:0:5.6,0.6069
'0:0:5.8,0.6061
'0:0:6.0,0.6058
'0:0:6.2,0.6038
'0:0:6.4,0.6028
'0:0:6.6,0.6015
'0:0:6.8,0.6003
'0:0:7.0,0.5991
'0:0:7.2,0.5979
'0:0:7.4,0.5968
'0:0:7.6,0.5966
'0:0:7.8,0.5950
'0:0:8.0,0.5940
'0:0:8.2,0.5933
'0:0:8.4,0.5925
'0:0:8.6,0.5916
'0:0:8.8,0.5909
'0:0:9.0,0.5900
'0:0:9.2,0.5895
'0:0:9.4,0.5884
'0:0:9.6,0.5876
'0:0:9.8,0.5873
'0:0:10.0,0.5859
'0:0:10.2,0.5855
'0:0:10.4,0.5849
'0:0:10.6,0.5841
'0:0:10.8,0.5838
'0:0:11.0,0.5840
'0:0:11.2,0.5844
'0:0:11.4,0.5844
'0:0:11.6,0.5841
'0:0:11.8,0.5836
'0:0:12.0,0.5833
'0:0:12.2,0.5831
'0:0:12.4,0.5826
'0:0:12.6,0.5812
'0:0:12.8,0.5772
'0:0:13.0,0.5623
'0:0:13.2,0.5560
'0:0:13.4,0.5503
'0:0:13.6,0.5471
'0:0:13.8,0.5425
'0:0:14.0,0.5469
'0:0:14.2,0.5697
'0:0:14.4,0.5776
'0:0:14.6,0.5772
'0:0:14.8,0.5658
'0:0:15.0,0.5421
'0:0:15.2,0.5233
'0:0:15.4,0.5193
'0:0:15.6,0.5189
'0:0:15.8,0.5178
'0:0:16.0,0.5004
'0:0:16.2,0.4946
'0:0:16.4,0.4918
'0:0:16.6,0.4925
'0:0:16.8,0.4953
'0:0:17.0,0.4984
'0:0:17.2,0.5048
'0:0:17.4,0.5035
'0:0:17.6,0.5036
'0:0:17.8,0.5039
'0:0:18.0,0.5030
'0:0:18.2,0.5010
'0:0:18.4,0.5000
'0:0:18.6,0.4991
'0:0:18.8,0.4984
'0:0:19.0,0.4981
'0:0:19.2,0.4976
'0:0:19.4,0.4971
'0:0:19.6,0.4972
'0:0:19.8,0.4966
'0:0:20.0,0.4965
'0:0:20.2,0.4963
'0:0:20.4,0.4963
'0:0:20.6,0.4960
'0:0:20.8,0.4958
'0:0:21.0,0.4958
'0:0:21.2,0.4955
'0:0:21.4,0.4950
'0:0:21.6,0.4943
'0:0:21.8,0.4940
'0:0:22.0,0.4936
'0:0:22.2,0.4935
'0:0:22.4,0.4941
'0:0:22.6,0.4938
'0:0:22.8,0.4930
'0:0:23.0,0.4948
'0:0:23.2,0.4952
'0:0:23.4,0.5032
'0:0:23.6,0.5263
'0:0:23.8,0.5421
'0:0:24.0,0.5538
'0:0:24.2,0.5568
'0:0:24.4,0.5388
'0:0:24.6,0.5397
'0:0:24.8,0.5410
'0:0:25.0,0.5426
'0:0:25.2,0.5501
'0:0:25.4,0.5499
'0:0:25.6,0.5433
'0:0:25.8,0.5325
'0:0:26.0,0.5453
'0:0:26.2,0.5505
'0:0:26.4,0.5499
'0:0:26.6,0.5490
'0:0:26.8,0.5445
'0:0:27.0,0.5416
'0:0:27.2,0.5396
'0:0:27.4,0.5382
'0:0:27.6,0.5380
'0:0:27.8,0.5378
'0:0:28.0,0.5364
'0:0:28.2,0.5344
'0:0:28.4,0.5346
'0:0:28.6,0.5358
'0:0:28.8,0.5363
'0:0:29.0,0.5361
'0:0:29.2,0.5363
'0:0:29.4,0.5365
'0:0:29.6,0.5366
'0:0:29.8,0.5367
'0:0:30.0,0.5375
'0:0:30.2,0.5374
'0:0:30.4,0.5365
'0:0:30.6,0.5361
'0:0:30.8,0.5356
'0:0:31.0,0.5354
'0:0:31.2,0.5350
'0:0:31.4,0.5341
'0:0:31.6,0.5333
'0:0:31.8,0.5328
'0:0:32.0,0.5323
'0:0:32.2,0.5319
'0:0:32.4,0.5321
'0:0:32.6,0.5317
'0:0:32.8,0.5315
'0:0:33.0,0.5311
'0:0:33.2,0.5314
'0:0:33.4,0.5304
'0:0:33.6,0.5300
'0:0:33.8,0.5295
'0:0:34.0,0.5289
'0:0:34.2,0.5278
'0:0:34.4,0.5275
'0:0:34.6,0.5274
'0:0:34.8,0.5273
'0:0:35.0,0.5270
'0:0:35.2,0.5270
'0:0:35.4,0.5263
'0:0:35.6,0.5260
'0:0:35.8,0.5256
'0:0:36.0,0.5253
'0:0:36.2,0.5251
'0:0:36.4,0.5252
'0:0:36.6,0.5255
'0:0:36.8,0.5271
'0:0:37.0,0.5280
'0:0:37.2,0.5284
'0:0:37.4,0.5284
'0:0:37.6,0.5286
'0:0:37.8,0.5284
'0:0:38.0,0.5283
'0:0:38.2,0.5277
'0:0:38.4,0.5274
'0:0:38.6,0.5272
'0:0:38.8,0.5273
'0:0:39.0,0.5273
'0:0:39.2,0.5276
'0:0:39.4,0.5275
'0:0:39.6,0.5273
'0:0:39.8,0.5270
'0:0:40.0,0.5258
'0:0:40.2,0.5248
'0:0:40.4,0.5242
'0:0:40.6,0.5237
'0:0:40.8,0.5230
'0:0:41.0,0.5226
'0:0:41.2,0.5221
'0:0:41.4,0.5215
'0:0:41.6,0.5210
'0:0:41.8,0.5205
'0:0:42.0,0.5201
'0:0:42.2,0.5201
'0:0:42.4,0.5201
'0:0:42.6,0.5199
'0:0:42.8,0.5205
'0:0:43.0,0.5203
'0:0:43.2,0.5199
'0:0:43.4,0.5196
'0:0:43.6,0.5194
'0:0:43.8,0.5194
'0:0:44.0,0.5191
'0:0:44.2,0.5187
'0:0:44.4,0.5186
'0:0:44.6,0.5182
'0:0:44.8,0.5185
'0:0:45.0,0.5194
'0:0:45.2,0.5197
'0:0:45.4,0.5189
'0:0:45.6,0.5196
'0:0:45.8,0.5196
'0:0:46.0,0.5198
'0:0:46.2,0.5194
'0:0:46.4,0.5190
'0:0:46.6,0.5187
'0:0:46.8,0.5182
'0:0:47.0,0.5175
'0:0:47.2,0.5173
'0:0:47.4,0.5171
'0:0:47.6,0.5170
'0:0:47.8,0.5167
'0:0:48.0,0.5166
'0:0:48.2,0.5165
'0:0:48.4,0.5163
'0:0:48.6,0.5157
'0:0:48.8,0.5157
'0:0:49.0,0.5153
'0:0:49.2,0.5149
'0:0:49.4,0.5147
'0:0:49.6,0.5152
'0:0:49.8,0.5153
'0:0:50.0,0.5150
'0:0:50.2,0.5148
'0:0:50.4,0.5146
'0:0:50.6,0.5142
'0:0:50.8,0.5136
'0:0:51.0,0.5136
'0:0:51.2,0.5132
'0:0:51.4,0.5131
'0:0:51.6,0.5128
'0:0:51.8,0.5125
'0:0:52.0,0.5121
'0:0:52.2,0.5121
'0:0:52.4,0.5119
'0:0:52.6,0.5126
'0:0:52.8,0.5128
'0:0:53.0,0.5131
'0:0:53.2,0.5131
'0:0:53.4,0.5134
'0:0:53.6,0.5132
'0:0:53.8,0.5132
'0:0:54.0,0.5135
'0:0:54.2,0.5132
'0:0:54.4,0.5126
'0:0:54.6,0.5123
'0:0:54.8,0.5116
'0:0:55.0,0.5110
'0:0:55.2,0.5108
'0:0:55.4,0.5102
'0:0:55.6,0.5097
'0:0:55.8,0.5097
'0:0:56.0,0.5094
'0:0:56.2,0.5090
'0:0:56.4,0.5085
'0:0:56.6,0.5085
'0:0:56.8,0.5081
'0:0:57.0,0.5074
'0:0:57.2,0.5071
'0:0:57.4,0.5070
'0:0:57.6,0.5066
'0:0:57.8,0.5061
'0:0:58.0,0.5059
'0:0:58.2,0.5057
'0:0:58.4,0.5052
'0:0:58.6,0.5048
'0:0:58.8,0.5049
'0:0:59.0,0.5055
'0:0:59.2,0.5063
'0:0:59.4,0.5065
'0:0:59.6,0.5068
'0:0:59.8,0.5068
'0:1:0.0,0.5065
'0:1:0.2,0.5064
'0:1:0.4,0.5065
'0:1:0.6,0.5062
'0:1:0.8,0.5056
'0:1:1.0,0.5059
'0:1:1.2,0.5056
'0:1:1.4,0.5050
'0:1:1.6,0.5045
'0:1:1.8,0.5044
'0:1:2.0,0.5043
'0:1:2.2,0.5040
'0:1:2.4,0.5041
'0:1:2.6,0.5037
'0:1:2.8,0.5032
'0:1:3.0,0.5030
'0:1:3.2,0.5029
'0:1:3.4,0.5025
'0:1:3.6,0.5020
'0:1:3.8,0.5019
'0:1:4.0,0.5018
'0:1:4.2,0.5015
'0:1:4.4,0.5015
'0:1:4.6,0.5013
'0:1:4.8,0.5009
'0:1:5.0,0.5008
'0:1:5.2,0.5005
'0:1:5.4,0.5002
'0:1:5.6,0.5000
'0:1:5.8,0.4997
'0:1:6.0,0.4994
'0:1:6.2,0.4991
'0:1:6.4,0.4990
'0:1:6.6,0.4989
'0:1:6.8,0.4988
'0:1:7.0,0.4984
'0:1:7.2,0.4986
'0:1:7.4,0.4984
'0:1:7.6,0.4983
'0:1:7.8,0.4982
'0:1:8.0,0.4979
'0:1:8.2,0.4978
'0:1:8.4,0.4976
'0:1:8.6,0.4975
'0:1:8.8,0.4973
'0:1:9.0,0.4975
'0:1:9.2,0.4981
'0:1:9.4,0.4984
'0:1:9.6,0.4986
'0:1:9.8,0.4984
'0:1:10.0,0.4984
'0:1:10.2,0.4984
'0:1:10.4,0.4986
'0:1:10.6,0.4984
'0:1:10.8,0.4982
'0:1:11.0,0.4980
'0:1:11.2,0.4976
'0:1:11.4,0.4973
'0:1:11.6,0.4973
'0:1:11.8,0.4970
'0:1:12.0,0.4968
'0:1:12.2,0.4966
'0:1:12.4,0.4963
'0:1:12.6,0.4961
'0:1:12.8,0.4961
'0:1:13.0,0.4962
'0:1:13.2,0.4964
'0:1:13.4,0.4964
'0:1:13.6,0.4964
'0:1:13.8,0.4961
'0:1:14.0,0.4956
'0:1:14.2,0.4954
'0:1:14.4,0.4950
'0:1:14.6,0.4945
'0:1:14.8,0.4942
'0:1:15.0,0.4943
'0:1:15.2,0.4950
'0:1:15.4,0.4954
'0:1:15.6,0.4958
'0:1:15.8,0.4958
'0:1:16.0,0.4957
'0:1:16.2,0.4959
'0:1:16.4,0.4965
'0:1:16.6,0.4968
'0:1:16.8,0.4969
'0:1:17.0,0.4969
'0:1:17.2,0.4967
'0:1:17.4,0.4966
'0:1:17.6,0.4963
'0:1:17.8,0.4961
'0:1:18.0,0.4957
'0:1:18.2,0.4954
'0:1:18.4,0.4952
'0:1:18.6,0.4947
'0:1:18.8,0.4943
'0:1:19.0,0.4941
'0:1:19.2,0.4938
'0:1:19.4,0.4934
'0:1:19.6,0.4930
'0:1:19.8,0.4928
'0:1:20.0,0.4928
'0:1:20.2,0.4924
'0:1:20.4,0.4920
'0:1:20.6,0.4917
'0:1:20.8,0.4914
'0:1:21.0,0.4913
'0:1:21.2,0.4911
'0:1:21.4,0.4910
'0:1:21.6,0.4905
'0:1:21.8,0.4903
'0:1:22.0,0.4902
'0:1:22.2,0.4903
'0:1:22.4,0.4901
'0:1:22.6,0.4900
'0:1:22.8,0.4899
'0:1:23.0,0.4900
'0:1:23.2,0.4897
'0:1:23.4,0.4897
'0:1:23.6,0.4897
'0:1:23.8,0.4896
'0:1:24.0,0.4896
'0:1:24.2,0.4894
'0:1:24.4,0.4890
'0:1:24.6,0.4886
'0:1:24.8,0.4885
'0:1:25.0,0.4885
'0:1:25.2,0.4887
'0:1:25.4,0.4892
'0:1:25.6,0.4893
'0:1:25.8,0.4896
'0:1:26.0,0.4895
'0:1:26.2,0.4895
'0:1:26.4,0.4896
'0:1:26.6,0.4894
'0:1:26.8,0.4894
'0:1:27.0,0.4892
'0:1:27.2,0.4890
'0:1:27.4,0.4888
'0:1:27.6,0.4882
'0:1:27.8,0.4879
'0:1:28.0,0.4876
'0:1:28.2,0.4875
'0:1:28.4,0.4875
'0:1:28.6,0.4870
'0:1:28.8,0.4866
'0:1:29.0,0.4864
'0:1:29.2,0.4862
'0:1:29.4,0.4864
'0:1:29.6,0.4860
'0:1:29.8,0.4856
'0:1:30.0,0.4854
'0:1:30.2,0.4849
'0:1:30.4,0.4850
'0:1:30.6,0.4851
'0:1:30.8,0.4854
'0:1:31.0,0.4851
'0:1:31.2,0.4853
'0:1:31.4,0.4865
'0:1:31.6,0.4870
'0:1:31.8,0.4856
'0:1:32.0,0.4859
'0:1:32.2,0.4862
'0:1:32.4,0.4868
'0:1:32.6,0.4868
'0:1:32.8,0.4870
'0:1:33.0,0.4874
'0:1:33.2,0.4879
'0:1:33.4,0.4883
'0:1:33.6,0.4885
'0:1:33.8,0.4880
'0:1:34.0,0.4875
'0:1:34.2,0.4867
'0:1:34.4,0.4864
'0:1:34.6,0.4859
'0:1:34.8,0.4855
'0:1:35.0,0.4852
'0:1:35.2,0.4850
'0:1:35.4,0.4847
'0:1:35.6,0.4849
'0:1:35.8,0.4852
'0:1:36.0,0.4860
'0:1:36.2,0.4861
'0:1:36.4,0.4860
'0:1:36.6,0.4860
'0:1:36.8,0.4857
'0:1:37.0,0.4856
'0:1:37.2,0.4849
'0:1:37.4,0.4849
'0:1:37.6,0.4854
'0:1:37.8,0.4858
'0:1:38.0,0.4853
'0:1:38.2,0.4854
'0:1:38.4,0.4857
'0:1:38.6,0.4866
'0:1:38.8,0.4874
'0:1:39.0,0.4872
'0:1:39.2,0.4890
'0:1:39.4,0.4897
'0:1:39.6,0.4898
'0:1:39.8,0.4887
'0:1:40.0,0.4864
'0:1:40.2,0.4877
'0:1:40.4,0.4883
'0:1:40.6,0.4881
'0:1:40.8,0.4872
'0:1:41.0,0.4865
'0:1:41.2,0.4870
'0:1:41.4,0.4873
'0:1:41.6,0.4877
'0:1:41.8,0.4847
'0:1:42.0,0.4892
'0:1:42.2,0.4910
'0:1:42.4,0.4915
'0:1:42.6,0.4918
'0:1:42.8,0.4917
'0:1:43.0,0.4915
'0:1:43.2,0.4974
'0:1:43.4,0.5035
'0:1:43.6,0.4994
'0:1:43.8,0.5138
'0:1:44.0,0.5109
'0:1:44.2,0.5112
'0:1:44.4,0.5118
'0:1:44.6,0.5151
'0:1:44.8,0.5163
'0:1:45.0,0.5171
'0:1:45.2,0.5169
