Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.8486
'0:0:0.2,0.8483
'0:0:0.4,0.8480
'0:0:0.6,0.8476
'0:0:0.8,0.8475
'0:0:1.0,0.8472
'0:0:1.2,0.8471
'0:0:1.4,0.8467
'0:0:1.6,0.8464
'0:0:1.8,0.8460
'0:0:2.0,0.8453
'0:0:2.2,0.8449
'0:0:2.4,0.8444
'0:0:2.6,0.8442
'0:0:2.8,0.8436
'0:0:3.0,0.8431
'0:0:3.2,0.8429
'0:0:3.4,0.8425
'0:0:3.6,0.8422
'0:0:3.8,0.8418
'0:0:4.0,0.8415
'0:0:4.2,0.8411
'0:0:4.4,0.8406
'0:0:4.6,0.8404
'0:0:4.8,0.8400
'0:0:5.0,0.8399
'0:0:5.2,0.8678
'0:0:5.4,0.8476
'0:0:5.6,0.8376
'0:0:5.8,0.8288
'0:0:6.0,0.8432
'0:0:6.2,0.8430
'0:0:6.4,0.8261
'0:0:6.6,0.8063
'0:0:6.8,0.8285
'0:0:7.0,0.8290
'0:0:7.2,0.8172
'0:0:7.4,0.7930
'0:0:7.6,0.7710
'0:0:7.8,0.7702
'0:0:8.0,0.7662
'0:0:8.2,0.7880
'0:0:8.4,0.7891
'0:0:8.6,0.7923
'0:0:8.8,0.7875
'0:0:9.0,0.7861
'0:0:9.2,0.7865
'0:0:9.4,0.7862
'0:0:9.6,0.7861
'0:0:9.8,0.7860
'0:0:10.0,0.7860
'0:0:10.2,0.7860
'0:0:10.4,0.7860
'0:0:10.6,0.7862
'0:0:10.8,0.7861
'0:0:11.0,0.7862
'0:0:11.2,0.7863
'0:0:11.4,0.7865
'0:0:11.6,0.7869
'0:0:11.8,0.7875
'0:0:12.0,0.7889
'0:0:12.2,0.7896
'0:0:12.4,0.7900
'0:0:12.6,0.7901
'0:0:12.8,0.7903
'0:0:13.0,0.7905
'0:0:13.2,0.7907
'0:0:13.4,0.7913
'0:0:13.6,0.7918
'0:0:13.8,0.7925
'0:0:14.0,0.7930
'0:0:14.2,0.7935
'0:0:14.4,0.7945
'0:0:14.6,0.7956
'0:0:14.8,0.7961
'0:0:15.0,0.7966
'0:0:15.2,0.7970
'0:0:15.4,0.7972
'0:0:15.6,0.7976
'0:0:15.8,0.7980
'0:0:16.0,0.7983
'0:0:16.2,0.7989
'0:0:16.4,0.7989
'0:0:16.6,0.7991
'0:0:16.8,0.7996
'0:0:17.0,0.8000
'0:0:17.2,0.8007
'0:0:17.4,0.8011
'0:0:17.6,0.8017
'0:0:17.8,0.8022
'0:0:18.0,0.8023
'0:0:18.2,0.8024
'0:0:18.4,0.8023
'0:0:18.6,0.8024
'0:0:18.8,0.8025
'0:0:19.0,0.8027
'0:0:19.2,0.8028
'0:0:19.4,0.8029
'0:0:19.6,0.8029
'0:0:19.8,0.8029
'0:0:20.0,0.8029
'0:0:20.2,0.8030
'0:0:20.4,0.8030
'0:0:20.6,0.8031
'0:0:20.8,0.8034
'0:0:21.0,0.8039
'0:0:21.2,0.8042
'0:0:21.4,0.8046
'0:0:21.6,0.8050
'0:0:21.8,0.8050
'0:0:22.0,0.8051
'0:0:22.2,0.8050
'0:0:22.4,0.8054
'0:0:22.6,0.8060
'0:0:22.8,0.8063
'0:0:23.0,0.8067
'0:0:23.2,0.8071
'0:0:23.4,0.8077
'0:0:23.6,0.8080
'0:0:23.8,0.8083
'0:0:24.0,0.8086
'0:0:24.2,0.8089
'0:0:24.4,0.8089
'0:0:24.6,0.8090
'0:0:24.8,0.8092
'0:0:25.0,0.8095
'0:0:25.2,0.8102
'0:0:25.4,0.8109
'0:0:25.6,0.8114
'0:0:25.8,0.8124
'0:0:26.0,0.8132
'0:0:26.2,0.8137
'0:0:26.4,0.8139
'0:0:26.6,0.8141
'0:0:26.8,0.8140
'0:0:27.0,0.8141
'0:0:27.2,0.8142
'0:0:27.4,0.8143
'0:0:27.6,0.8146
'0:0:27.8,0.8148
'0:0:28.0,0.8148
'0:0:28.2,0.8148
'0:0:28.4,0.8146
'0:0:28.6,0.8145
'0:0:28.8,0.8143
'0:0:29.0,0.8144
'0:0:29.2,0.8142
'0:0:29.4,0.8143
'0:0:29.6,0.8145
'0:0:29.8,0.8148
'0:0:30.0,0.8148
'0:0:30.2,0.8145
'0:0:30.4,0.8143
'0:0:30.6,0.8142
'0:0:30.8,0.8139
'0:0:31.0,0.8138
'0:0:31.2,0.8137
'0:0:31.4,0.8137
'0:0:31.6,0.8135
'0:0:31.8,0.8134
'0:0:32.0,0.8133
'0:0:32.2,0.8131
'0:0:32.4,0.8130
'0:0:32.6,0.8129
'0:0:32.8,0.8128
'0:0:33.0,0.8127
'0:0:33.2,0.8123
'0:0:33.4,0.8120
'0:0:33.6,0.8121
'0:0:33.8,0.8121
'0:0:34.0,0.8120
'0:0:34.2,0.8121
'0:0:34.4,0.8122
'0:0:34.6,0.8122
'0:0:34.8,0.8122
'0:0:35.0,0.8126
'0:0:35.2,0.8128
'0:0:35.4,0.8131
'0:0:35.6,0.8128
'0:0:35.8,0.8127
'0:0:36.0,0.8127
'0:0:36.2,0.8126
'0:0:36.4,0.8124
'0:0:36.6,0.8122
'0:0:36.8,0.8120
'0:0:37.0,0.8120
'0:0:37.2,0.8117
'0:0:37.4,0.8115
'0:0:37.6,0.8115
'0:0:37.8,0.8114
'0:0:38.0,0.8111
'0:0:38.2,0.8109
'0:0:38.4,0.8107
'0:0:38.6,0.8104
'0:0:38.8,0.8104
'0:0:39.0,0.8104
'0:0:39.2,0.8103
'0:0:39.4,0.8101
'0:0:39.6,0.8099
'0:0:39.8,0.8096
'0:0:40.0,0.8094
'0:0:40.2,0.8092
'0:0:40.4,0.8091
'0:0:40.6,0.8089
'0:0:40.8,0.8087
'0:0:41.0,0.8085
'0:0:41.2,0.8084
'0:0:41.4,0.8082
'0:0:41.6,0.8080
'0:0:41.8,0.8078
'0:0:42.0,0.8078
'0:0:42.2,0.8077
'0:0:42.4,0.8077
'0:0:42.6,0.8077
'0:0:42.8,0.8078
'0:0:43.0,0.8078
'0:0:43.2,0.8081
'0:0:43.4,0.8081
'0:0:43.6,0.8081
'0:0:43.8,0.8081
'0:0:44.0,0.8080
'0:0:44.2,0.8080
'0:0:44.4,0.8079
'0:0:44.6,0.8079
'0:0:44.8,0.8078
'0:0:45.0,0.8077
'0:0:45.2,0.8077
'0:0:45.4,0.8077
'0:0:45.6,0.8078
'0:0:45.8,0.8079
'0:0:46.0,0.8077
'0:0:46.2,0.8078
'0:0:46.4,0.8077
'0:0:46.6,0.8077
'0:0:46.8,0.8078
'0:0:47.0,0.8078
'0:0:47.2,0.8079
'0:0:47.4,0.8080
'0:0:47.6,0.8081
'0:0:47.8,0.8082
'0:0:48.0,0.8087
'0:0:48.2,0.8091
'0:0:48.4,0.8095
'0:0:48.6,0.8098
'0:0:48.8,0.8099
'0:0:49.0,0.8101
'0:0:49.2,0.8103
'0:0:49.4,0.8102
'0:0:49.6,0.8101
'0:0:49.8,0.8101
'0:0:50.0,0.8101
'0:0:50.2,0.8101
'0:0:50.4,0.8102
'0:0:50.6,0.8103
'0:0:50.8,0.8104
'0:0:51.0,0.8105
'0:0:51.2,0.8105
'0:0:51.4,0.8105
'0:0:51.6,0.8105
'0:0:51.8,0.8107
'0:0:52.0,0.8107
'0:0:52.2,0.8105
'0:0:52.4,0.8104
'0:0:52.6,0.8104
'0:0:52.8,0.8102
'0:0:53.0,0.8102
'0:0:53.2,0.8102
'0:0:53.4,0.8102
'0:0:53.6,0.8101
'0:0:53.8,0.8100
'0:0:54.0,0.8098
'0:0:54.2,0.8097
'0:0:54.4,0.8095
'0:0:54.6,0.8094
'0:0:54.8,0.8094
'0:0:55.0,0.8093
'0:0:55.2,0.8092
'0:0:55.4,0.8091
'0:0:55.6,0.8090
'0:0:55.8,0.8089
'0:0:56.0,0.8087
'0:0:56.2,0.8086
'0:0:56.4,0.8085
'0:0:56.6,0.8087
'0:0:56.8,0.8086
'0:0:57.0,0.8085
'0:0:57.2,0.8082
'0:0:57.4,0.8081
'0:0:57.6,0.8080
'0:0:57.8,0.8076
'0:0:58.0,0.8073
'0:0:58.2,0.8071
'0:0:58.4,0.8069
'0:0:58.6,0.8066
'0:0:58.8,0.8065
'0:0:59.0,0.8063
'0:0:59.2,0.8060
'0:0:59.4,0.8058
'0:0:59.6,0.8057
'0:0:59.8,0.8056
'0:1:0.0,0.8054
'0:1:0.2,0.8051
'0:1:0.4,0.8047
'0:1:0.6,0.8045
'0:1:0.8,0.8043
'0:1:1.0,0.8039
'0:1:1.2,0.8037
'0:1:1.4,0.8034
'0:1:1.6,0.8031
'0:1:1.8,0.8029
'0:1:2.0,0.8026
'0:1:2.2,0.8024
'0:1:2.4,0.8022
'0:1:2.6,0.8019
'0:1:2.8,0.8017
'0:1:3.0,0.8014
'0:1:3.2,0.8012
'0:1:3.4,0.8009
'0:1:3.6,0.8007
'0:1:3.8,0.8004
'0:1:4.0,0.8002
'0:1:4.2,0.8000
'0:1:4.4,0.7997
'0:1:4.6,0.7996
'0:1:4.8,0.7993
'0:1:5.0,0.7991
'0:1:5.2,0.7989
'0:1:5.4,0.7988
'0:1:5.6,0.7987
'0:1:5.8,0.7986
'0:1:6.0,0.7985
'0:1:6.2,0.7983
'0:1:6.4,0.7984
'0:1:6.6,0.7982
'0:1:6.8,0.7981
'0:1:7.0,0.7981
'0:1:7.2,0.7982
'0:1:7.4,0.7979
'0:1:7.6,0.7977
'0:1:7.8,0.7975
'0:1:8.0,0.7974
'0:1:8.2,0.7972
'0:1:8.4,0.7970
'0:1:8.6,0.7970
'0:1:8.8,0.7969
'0:1:9.0,0.7969
'0:1:9.2,0.7967
'0:1:9.4,0.7967
'0:1:9.6,0.7967
'0:1:9.8,0.7967
'0:1:10.0,0.7966
'0:1:10.2,0.7966
'0:1:10.4,0.7966
'0:1:10.6,0.7966
'0:1:10.8,0.7965
'0:1:11.0,0.7966
'0:1:11.2,0.7963
'0:1:11.4,0.7962
'0:1:11.6,0.7961
'0:1:11.8,0.7961
'0:1:12.0,0.7958
'0:1:12.2,0.7957
'0:1:12.4,0.7956
'0:1:12.6,0.7956
'0:1:12.8,0.7954
'0:1:13.0,0.7953
'0:1:13.2,0.7951
'0:1:13.4,0.7948
'0:1:13.6,0.7946
'0:1:13.8,0.7943
'0:1:14.0,0.7941
'0:1:14.2,0.7939
'0:1:14.4,0.7936
'0:1:14.6,0.7935
'0:1:14.8,0.7934
'0:1:15.0,0.7931
'0:1:15.2,0.7930
'0:1:15.4,0.7929
'0:1:15.6,0.7927
'0:1:15.8,0.7925
'0:1:16.0,0.7925
'0:1:16.2,0.7922
'0:1:16.4,0.7920
'0:1:16.6,0.7918
'0:1:16.8,0.7917
'0:1:17.0,0.7916
'0:1:17.2,0.7913
'0:1:17.4,0.7912
'0:1:17.6,0.7911
'0:1:17.8,0.7910
'0:1:18.0,0.7910
'0:1:18.2,0.7910
'0:1:18.4,0.7910
'0:1:18.6,0.7910
'0:1:18.8,0.7915
'0:1:19.0,0.7916
'0:1:19.2,0.7916
'0:1:19.4,0.7917
'0:1:19.6,0.7915
'0:1:19.8,0.7913
'0:1:20.0,0.7911
'0:1:20.2,0.7910
'0:1:20.4,0.7909
'0:1:20.6,0.7908
'0:1:20.8,0.7907
'0:1:21.0,0.7906
'0:1:21.2,0.7905
'0:1:21.4,0.7905
'0:1:21.6,0.7905
'0:1:21.8,0.7903
'0:1:22.0,0.7901
'0:1:22.2,0.7900
'0:1:22.4,0.7897
'0:1:22.6,0.7895
'0:1:22.8,0.7891
'0:1:23.0,0.7890
'0:1:23.2,0.7888
'0:1:23.4,0.7885
'0:1:23.6,0.7882
'0:1:23.8,0.7880
'0:1:24.0,0.7878
'0:1:24.2,0.7875
'0:1:24.4,0.7874
'0:1:24.6,0.7873
'0:1:24.8,0.7872
'0:1:25.0,0.7870
'0:1:25.2,0.7867
'0:1:25.4,0.7866
'0:1:25.6,0.7863
'0:1:25.8,0.7860
'0:1:26.0,0.7858
'0:1:26.2,0.7855
'0:1:26.4,0.7852
'0:1:26.6,0.7850
'0:1:26.8,0.7847
'0:1:27.0,0.7845
'0:1:27.2,0.7842
'0:1:27.4,0.7839
'0:1:27.6,0.7836
'0:1:27.8,0.7833
'0:1:28.0,0.7831
'0:1:28.2,0.7828
'0:1:28.4,0.7826
'0:1:28.6,0.7822
'0:1:28.8,0.7818
'0:1:29.0,0.7814
'0:1:29.2,0.7811
'0:1:29.4,0.7807
'0:1:29.6,0.7805
'0:1:29.8,0.7802
'0:1:30.0,0.7806
'0:1:30.2,0.7845
'0:1:30.4,0.7786
'0:1:30.6,0.7774
'0:1:30.8,0.7868
'0:1:31.0,0.7835
'0:1:31.2,0.7619
'0:1:31.4,0.7597
'0:1:31.6,0.7607
'0:1:31.8,0.7695
'0:1:32.0,0.7910
'0:1:32.2,0.8101
'0:1:32.4,0.8206
'0:1:32.6,0.8233
'0:1:32.8,0.8267
'0:1:33.0,0.8301
'0:1:33.2,0.8332
'0:1:33.4,0.8332
'0:1:33.6,0.8331
'0:1:33.8,0.8330
'0:1:34.0,0.8317
'0:1:34.2,0.8323
'0:1:34.4,0.8321
'0:1:34.6,0.8315
'0:1:34.8,0.8314
'0:1:35.0,0.8313
'0:1:35.2,0.8316
'0:1:35.4,0.8317
'0:1:35.6,0.8315
'0:1:35.8,0.8312
'0:1:36.0,0.8309
'0:1:36.2,0.8306
'0:1:36.4,0.8304
'0:1:36.6,0.8301
'0:1:36.8,0.8296
'0:1:37.0,0.8293
'0:1:37.2,0.8291
'0:1:37.4,0.8290
'0:1:37.6,0.8290
'0:1:37.8,0.8289
'0:1:38.0,0.8289
'0:1:38.2,0.8284
'0:1:38.4,0.7815
'0:1:38.6,0.7727
'0:1:38.8,0.7669
'0:1:39.0,0.7530
'0:1:39.2,0.7605
'0:1:39.4,0.7427
'0:1:39.6,0.7735
'0:1:39.8,0.7895
'0:1:40.0,0.8267
'0:1:40.2,0.7972
'0:1:40.4,0.8208
'0:1:40.6,0.8339
'0:1:40.8,0.8157
'0:1:41.0,0.7954
'0:1:41.2,0.7975
'0:1:41.4,0.8069
'0:1:41.6,0.8119
'0:1:41.8,0.8117
'0:1:42.0,0.8117
'0:1:42.2,0.8131
'0:1:42.4,0.8142
'0:1:42.6,0.8149
'0:1:42.8,0.8148
'0:1:43.0,0.8145
'0:1:43.2,0.8141
'0:1:43.4,0.8137
'0:1:43.6,0.8131
'0:1:43.8,0.8127
'0:1:44.0,0.8122
'0:1:44.2,0.8118
'0:1:44.4,0.8110
'0:1:44.6,0.8105
'0:1:44.8,0.8099
'0:1:45.0,0.8094
'0:1:45.2,0.8087
