Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.7743
'0:0:0.2,0.7735
'0:0:0.4,0.7729
'0:0:0.6,0.7721
'0:0:0.8,0.7714
'0:0:1.0,0.7707
'0:0:1.2,0.7696
'0:0:1.4,0.7687
'0:0:1.6,0.7680
'0:0:1.8,0.7678
'0:0:2.0,0.7674
'0:0:2.2,0.7669
'0:0:2.4,0.7664
'0:0:2.6,0.7657
'0:0:2.8,0.7653
'0:0:3.0,0.7647
'0:0:3.2,0.7639
'0:0:3.4,0.7633
'0:0:3.6,0.7625
'0:0:3.8,0.7617
'0:0:4.0,0.7614
'0:0:4.2,0.7610
'0:0:4.4,0.7603
'0:0:4.6,0.7601
'0:0:4.8,0.7597
'0:0:5.0,0.7598
'0:0:5.2,0.7592
'0:0:5.4,0.7590
'0:0:5.6,0.7583
'0:0:5.8,0.7576
'0:0:6.0,0.7570
'0:0:6.2,0.7557
'0:0:6.4,0.7554
'0:0:6.6,0.7547
'0:0:6.8,0.7542
'0:0:7.0,0.7537
'0:0:7.2,0.7535
'0:0:7.4,0.7533
'0:0:7.6,0.7528
'0:0:7.8,0.7524
'0:0:8.0,0.7519
'0:0:8.2,0.7514
'0:0:8.4,0.7510
'0:0:8.6,0.7502
'0:0:8.8,0.7496
'0:0:9.0,0.7490
'0:0:9.2,0.7485
'0:0:9.4,0.7481
'0:0:9.6,0.7474
'0:0:9.8,0.7470
'0:0:10.0,0.7469
'0:0:10.2,0.7465
'0:0:10.4,0.7459
'0:0:10.6,0.7451
'0:0:10.8,0.7446
'0:0:11.0,0.7439
'0:0:11.2,0.7435
'0:0:11.4,0.7431
'0:0:11.6,0.7423
'0:0:11.8,0.7418
'0:0:12.0,0.7415
'0:0:12.2,0.7414
'0:0:12.4,0.7410
'0:0:12.6,0.7405
'0:0:12.8,0.7404
'0:0:13.0,0.7400
'0:0:13.2,0.7395
'0:0:13.4,0.7393
'0:0:13.6,0.7388
'0:0:13.8,0.7391
'0:0:14.0,0.7385
'0:0:14.2,0.7380
'0:0:14.4,0.7375
'0:0:14.6,0.7372
'0:0:14.8,0.7367
'0:0:15.0,0.7364
'0:0:15.2,0.7360
'0:0:15.4,0.7358
'0:0:15.6,0.7356
'0:0:15.8,0.7355
'0:0:16.0,0.7352
'0:0:16.2,0.7348
'0:0:16.4,0.7344
'0:0:16.6,0.7339
'0:0:16.8,0.7338
'0:0:17.0,0.7338
'0:0:17.2,0.7338
'0:0:17.4,0.7343
'0:0:17.6,0.7351
'0:0:17.8,0.7357
'0:0:18.0,0.7371
'0:0:18.2,0.7373
'0:0:18.4,0.7379
'0:0:18.6,0.7382
'0:0:18.8,0.7386
'0:0:19.0,0.7388
'0:0:19.2,0.7393
'0:0:19.4,0.7392
'0:0:19.6,0.7382
'0:0:19.8,0.7380
'0:0:20.0,0.7376
'0:0:20.2,0.7370
'0:0:20.4,0.7364
'0:0:20.6,0.7358
'0:0:20.8,0.7354
'0:0:21.0,0.7352
'0:0:21.2,0.7348
'0:0:21.4,0.7343
'0:0:21.6,0.7335
'0:0:21.8,0.7335
'0:0:22.0,0.7532
'0:0:22.2,0.7541
'0:0:22.4,0.7487
'0:0:22.6,0.7616
'0:0:22.8,0.7488
'0:0:23.0,0.7423
'0:0:23.2,0.7420
'0:0:23.4,0.7419
'0:0:23.6,0.7415
'0:0:23.8,0.7412
'0:0:24.0,0.7419
'0:0:24.2,0.7430
'0:0:24.4,0.7427
'0:0:24.6,0.7422
'0:0:24.8,0.7420
'0:0:25.0,0.7417
'0:0:25.2,0.7414
'0:0:25.4,0.7414
'0:0:25.6,0.7409
'0:0:25.8,0.7402
'0:0:26.0,0.7399
'0:0:26.2,0.7398
'0:0:26.4,0.7398
'0:0:26.6,0.7396
'0:0:26.8,0.7396
'0:0:27.0,0.7392
'0:0:27.2,0.7389
'0:0:27.4,0.7383
'0:0:27.6,0.7376
'0:0:27.8,0.7370
'0:0:28.0,0.7365
'0:0:28.2,0.7363
'0:0:28.4,0.7357
'0:0:28.6,0.7352
'0:0:28.8,0.7345
'0:0:29.0,0.7342
'0:0:29.2,0.7339
'0:0:29.4,0.7336
'0:0:29.6,0.7330
'0:0:29.8,0.7325
'0:0:30.0,0.7317
'0:0:30.2,0.7312
'0:0:30.4,0.7309
'0:0:30.6,0.7312
'0:0:30.8,0.7313
'0:0:31.0,0.7311
'0:0:31.2,0.7312
'0:0:31.4,0.7311
'0:0:31.6,0.7307
'0:0:31.8,0.7305
'0:0:32.0,0.7304
'0:0:32.2,0.7304
'0:0:32.4,0.7303
'0:0:32.6,0.7305
'0:0:32.8,0.7307
'0:0:33.0,0.7307
'0:0:33.2,0.7306
'0:0:33.4,0.7304
'0:0:33.6,0.7299
'0:0:33.8,0.7299
'0:0:34.0,0.7296
'0:0:34.2,0.7293
'0:0:34.4,0.7289
'0:0:34.6,0.7287
'0:0:34.8,0.7281
'0:0:35.0,0.7276
'0:0:35.2,0.7275
'0:0:35.4,0.7272
'0:0:35.6,0.7266
'0:0:35.8,0.7262
'0:0:36.0,0.7260
'0:0:36.2,0.7258
'0:0:36.4,0.7255
'0:0:36.6,0.7247
'0:0:36.8,0.7243
'0:0:37.0,0.7243
'0:0:37.2,0.7239
'0:0:37.4,0.7234
'0:0:37.6,0.7228
'0:0:37.8,0.7224
'0:0:38.0,0.7219
'0:0:38.2,0.7214
'0:0:38.4,0.7213
'0:0:38.6,0.7206
'0:0:38.8,0.7199
'0:0:39.0,0.7195
'0:0:39.2,0.7193
'0:0:39.4,0.7191
'0:0:39.6,0.7187
'0:0:39.8,0.7183
'0:0:40.0,0.7181
'0:0:40.2,0.7181
'0:0:40.4,0.7180
'0:0:40.6,0.7178
'0:0:40.8,0.7176
'0:0:41.0,0.7173
'0:0:41.2,0.7168
'0:0:41.4,0.7168
'0:0:41.6,0.7164
'0:0:41.8,0.7164
'0:0:42.0,0.7167
'0:0:42.2,0.7175
'0:0:42.4,0.7183
'0:0:42.6,0.7186
'0:0:42.8,0.7190
'0:0:43.0,0.7195
'0:0:43.2,0.7192
'0:0:43.4,0.7191
'0:0:43.6,0.7187
'0:0:43.8,0.7182
'0:0:44.0,0.7176
'0:0:44.2,0.7172
'0:0:44.4,0.7170
'0:0:44.6,0.7167
'0:0:44.8,0.7165
'0:0:45.0,0.7166
'0:0:45.2,0.7165
'0:0:45.4,0.7159
'0:0:45.6,0.7154
'0:0:45.8,0.7152
'0:0:46.0,0.7149
'0:0:46.2,0.7149
'0:0:46.4,0.7150
'0:0:46.6,0.7150
'0:0:46.8,0.7147
'0:0:47.0,0.7144
'0:0:47.2,0.7141
'0:0:47.4,0.7140
'0:0:47.6,0.7138
'0:0:47.8,0.7137
'0:0:48.0,0.7136
'0:0:48.2,0.7134
'0:0:48.4,0.7133
'0:0:48.6,0.7130
'0:0:48.8,0.7129
'0:0:49.0,0.7129
'0:0:49.2,0.7126
'0:0:49.4,0.7126
'0:0:49.6,0.7125
'0:0:49.8,0.7123
'0:0:50.0,0.7124
'0:0:50.2,0.7124
'0:0:50.4,0.7124
'0:0:50.6,0.7125
'0:0:50.8,0.7124
'0:0:51.0,0.7126
'0:0:51.2,0.7126
'0:0:51.4,0.7128
'0:0:51.6,0.7131
'0:0:51.8,0.7133
'0:0:52.0,0.7137
'0:0:52.2,0.7139
'0:0:52.4,0.7140
'0:0:52.6,0.7138
'0:0:52.8,0.7139
'0:0:53.0,0.7135
'0:0:53.2,0.7132
'0:0:53.4,0.7131
'0:0:53.6,0.7126
'0:0:53.8,0.7123
'0:0:54.0,0.7121
'0:0:54.2,0.7114
'0:0:54.4,0.7112
'0:0:54.6,0.7108
'0:0:54.8,0.7100
'0:0:55.0,0.7097
'0:0:55.2,0.7095
'0:0:55.4,0.7092
'0:0:55.6,0.7090
'0:0:55.8,0.7087
'0:0:56.0,0.7087
'0:0:56.2,0.7082
'0:0:56.4,0.7082
'0:0:56.6,0.7083
'0:0:56.8,0.7082
'0:0:57.0,0.7077
'0:0:57.2,0.7075
'0:0:57.4,0.7073
'0:0:57.6,0.7070
'0:0:57.8,0.7068
'0:0:58.0,0.7068
'0:0:58.2,0.7068
'0:0:58.4,0.7069
'0:0:58.6,0.7069
'0:0:58.8,0.7071
'0:0:59.0,0.7074
'0:0:59.2,0.7073
'0:0:59.4,0.7074
'0:0:59.6,0.7073
'0:0:59.8,0.7072
'0:1:0.0,0.7073
'0:1:0.2,0.7072
'0:1:0.4,0.7072
'0:1:0.6,0.7070
'0:1:0.8,0.7070
'0:1:1.0,0.7065
'0:1:1.2,0.7065
'0:1:1.4,0.7065
'0:1:1.6,0.7060
'0:1:1.8,0.7057
'0:1:2.0,0.7053
'0:1:2.2,0.7053
'0:1:2.4,0.7051
'0:1:2.6,0.7044
'0:1:2.8,0.7041
'0:1:3.0,0.7038
'0:1:3.2,0.7036
'0:1:3.4,0.7034
'0:1:3.6,0.7029
'0:1:3.8,0.7027
'0:1:4.0,0.7027
'0:1:4.2,0.7025
'0:1:4.4,0.7024
'0:1:4.6,0.7022
'0:1:4.8,0.7000
'0:1:5.0,0.6561
'0:1:5.2,0.6829
'0:1:5.4,0.6810
'0:1:5.6,0.6792
'0:1:5.8,0.6939
'0:1:6.0,0.7021
'0:1:6.2,0.6912
'0:1:6.4,0.6962
'0:1:6.6,0.7435
'0:1:6.8,0.7769
'0:1:7.0,0.7688
'0:1:7.2,0.7657
'0:1:7.4,0.7680
'0:1:7.6,0.7845
'0:1:7.8,0.7568
'0:1:8.0,0.7429
'0:1:8.2,0.7176
'0:1:8.4,0.7219
'0:1:8.6,0.6971
'0:1:8.8,0.6745
'0:1:9.0,0.6430
'0:1:9.2,0.6129
'0:1:9.4,0.5556
'0:1:9.6,0.6475
'0:1:9.8,0.7234
'0:1:10.0,0.7103
'0:1:10.2,0.6925
'0:1:10.4,0.6832
'0:1:10.6,0.7217
'0:1:10.8,0.7649
'0:1:11.0,0.7463
'0:1:11.2,0.7337
'0:1:11.4,0.7004
'0:1:11.6,0.6930
'0:1:11.8,0.6796
'0:1:12.0,0.6921
'0:1:12.2,0.7027
'0:1:12.4,0.7184
'0:1:12.6,0.7169
'0:1:12.8,0.7182
'0:1:13.0,0.7346
'0:1:13.2,0.7215
'0:1:13.4,0.7236
'0:1:13.6,0.7284
'0:1:13.8,0.7339
'0:1:14.0,0.7356
'0:1:14.2,0.7400
'0:1:14.4,0.7477
'0:1:14.6,0.7573
'0:1:14.8,0.7663
'0:1:15.0,0.7766
'0:1:15.2,0.7895
'0:1:15.4,0.7992
'0:1:15.6,0.8114
'0:1:15.8,0.8223
'0:1:16.0,0.8294
'0:1:16.2,0.8378
'0:1:16.4,0.8512
'0:1:16.6,0.8650
'0:1:16.8,0.8824
'0:1:17.0,0.8915
'0:1:17.2,0.8982
'0:1:17.4,0.9016
'0:1:17.6,0.9032
'0:1:17.8,0.9016
'0:1:18.0,0.9018
'0:1:18.2,0.9027
'0:1:18.4,0.9052
'0:1:18.6,0.9092
'0:1:18.8,0.9179
'0:1:19.0,0.9279
'0:1:19.2,0.9369
'0:1:19.4,0.9454
'0:1:19.6,0.9558
'0:1:19.8,0.9595
'0:1:20.0,0.9676
'0:1:20.2,0.9717
'0:1:20.4,0.9809
'0:1:20.6,0.9903
'0:1:20.8,0.9997
'0:1:21.0,1.0100
'0:1:21.2,1.0176
'0:1:21.4,1.0265
'0:1:21.6,1.0328
'0:1:21.8,1.0374
'0:1:22.0,1.0381
'0:1:22.2,1.0420
'0:1:22.4,1.0407
'0:1:22.6,1.0366
'0:1:22.8,1.0358
'0:1:23.0,1.0311
'0:1:23.2,1.0311
'0:1:23.4,1.0339
'0:1:23.6,1.0304
'0:1:23.8,1.0280
'0:1:24.0,1.0269
'0:1:24.2,1.0255
'0:1:24.4,1.0234
'0:1:24.6,1.0214
'0:1:24.8,1.0212
'0:1:25.0,1.0205
'0:1:25.2,1.0230
'0:1:25.4,1.0230
'0:1:25.6,1.0227
'0:1:25.8,1.0236
'0:1:26.0,1.0252
'0:1:26.2,1.0267
'0:1:26.4,1.0281
'0:1:26.6,1.0293
'0:1:26.8,1.0306
'0:1:27.0,1.0322
'0:1:27.2,1.0346
'0:1:27.4,1.0341
'0:1:27.6,1.0334
'0:1:27.8,1.0329
'0:1:28.0,1.0343
'0:1:28.2,1.0349
'0:1:28.4,1.0353
'0:1:28.6,1.0371
'0:1:28.8,1.0384
'0:1:29.0,1.0388
'0:1:29.2,1.0394
'0:1:29.4,1.0400
'0:1:29.6,1.0407
'0:1:29.8,1.0404
'0:1:30.0,1.0395
'0:1:30.2,1.0384
'0:1:30.4,1.0375
'0:1:30.6,1.0368
'0:1:30.8,1.0354
'0:1:31.0,1.0346
'0:1:31.2,1.0342
'0:1:31.4,1.0338
'0:1:31.6,1.0321
'0:1:31.8,1.0309
'0:1:32.0,1.0304
'0:1:32.2,1.0293
'0:1:32.4,1.0289
'0:1:32.6,1.0280
'0:1:32.8,1.0280
'0:1:33.0,1.0275
'0:1:33.2,1.0270
'0:1:33.4,1.0274
'0:1:33.6,1.0263
'0:1:33.8,1.0260
'0:1:34.0,1.0248
'0:1:34.2,1.0254
'0:1:34.4,1.0251
'0:1:34.6,1.0245
'0:1:34.8,1.0249
'0:1:35.0,1.0254
'0:1:35.2,1.0261
'0:1:35.4,1.0274
'0:1:35.6,1.0285
'0:1:35.8,1.0296
'0:1:36.0,1.0310
'0:1:36.2,1.0280
'0:1:36.4,1.0249
'0:1:36.6,1.0366
'0:1:36.8,1.0492
'0:1:37.0,1.0429
'0:1:37.2,1.0318
'0:1:37.4,1.0289
'0:1:37.6,1.0525
'0:1:37.8,1.0555
'0:1:38.0,1.0782
'0:1:38.2,1.0735
'0:1:38.4,1.1009
'0:1:38.6,1.0722
'0:1:38.8,1.0613
'0:1:39.0,1.0508
'0:1:39.2,1.0476
'0:1:39.4,1.0462
'0:1:39.6,1.0454
'0:1:39.8,1.0442
'0:1:40.0,1.0434
'0:1:40.2,1.0426
'0:1:40.4,1.0412
'0:1:40.6,1.0396
'0:1:40.8,1.0383
'0:1:41.0,1.0367
'0:1:41.2,1.0356
'0:1:41.4,1.0350
'0:1:41.6,1.0336
'0:1:41.8,1.0326
'0:1:42.0,1.0322
'0:1:42.2,1.0304
'0:1:42.4,1.0295
'0:1:42.6,1.0291
'0:1:42.8,1.0282
'0:1:43.0,1.0274
'0:1:43.2,1.0260
'0:1:43.4,1.0252
'0:1:43.6,1.0240
'0:1:43.8,1.0230
'0:1:44.0,1.0223
'0:1:44.2,1.0213
'0:1:44.4,1.0201
'0:1:44.6,1.0176
'0:1:44.8,1.0044
'0:1:45.0,0.9978
'0:1:45.2,1.0188
