Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.7792
'0:0:0.2,1.7779
'0:0:0.4,1.7759
'0:0:0.6,1.7753
'0:0:0.8,1.7752
'0:0:1.0,1.7766
'0:0:1.2,1.7775
'0:0:1.4,1.7763
'0:0:1.6,1.7752
'0:0:1.8,1.7739
'0:0:2.0,1.7735
'0:0:2.2,1.7717
'0:0:2.4,1.7709
'0:0:2.6,1.7696
'0:0:2.8,1.7690
'0:0:3.0,1.7684
'0:0:3.2,1.7673
'0:0:3.4,1.7665
'0:0:3.6,1.7652
'0:0:3.8,1.7645
'0:0:4.0,1.7627
'0:0:4.2,1.7611
'0:0:4.4,1.7608
'0:0:4.6,1.7591
'0:0:4.8,1.7574
'0:0:5.0,1.7564
'0:0:5.2,1.7549
'0:0:5.4,1.7549
'0:0:5.6,1.7539
'0:0:5.8,1.7528
'0:0:6.0,1.7518
'0:0:6.2,1.7503
'0:0:6.4,1.7496
'0:0:6.6,1.7488
'0:0:6.8,1.7475
'0:0:7.0,1.7465
'0:0:7.2,1.7455
'0:0:7.4,1.7442
'0:0:7.6,1.7438
'0:0:7.8,1.7439
'0:0:8.0,1.7434
'0:0:8.2,1.7419
'0:0:8.4,1.7407
'0:0:8.6,1.7387
'0:0:8.8,1.7380
'0:0:9.0,1.7371
'0:0:9.2,1.7370
'0:0:9.4,1.7358
'0:0:9.6,1.7360
'0:0:9.8,1.7347
'0:0:10.0,1.7333
'0:0:10.2,1.7324
'0:0:10.4,1.7313
'0:0:10.6,1.7300
'0:0:10.8,1.7296
'0:0:11.0,1.7286
'0:0:11.2,1.7272
'0:0:11.4,1.7258
'0:0:11.6,1.7245
'0:0:11.8,1.7244
'0:0:12.0,1.7237
'0:0:12.2,1.7228
'0:0:12.4,1.7213
'0:0:12.6,1.7195
'0:0:12.8,1.7189
'0:0:13.0,1.7179
'0:0:13.2,1.7169
'0:0:13.4,1.7160
'0:0:13.6,1.7144
'0:0:13.8,1.7127
'0:0:14.0,1.7119
'0:0:14.2,1.7112
'0:0:14.4,1.7108
'0:0:14.6,1.7090
'0:0:14.8,1.7081
'0:0:15.0,1.7073
'0:0:15.2,1.7059
'0:0:15.4,1.7053
'0:0:15.6,1.7046
'0:0:15.8,1.7038
'0:0:16.0,1.7030
'0:0:16.2,1.7014
'0:0:16.4,1.7006
'0:0:16.6,1.6992
'0:0:16.8,1.6985
'0:0:17.0,1.6978
'0:0:17.2,1.6968
'0:0:17.4,1.6966
'0:0:17.6,1.6954
'0:0:17.8,1.6941
'0:0:18.0,1.6934
'0:0:18.2,1.6921
'0:0:18.4,1.6917
'0:0:18.6,1.6896
'0:0:18.8,1.6889
'0:0:19.0,1.6880
'0:0:19.2,1.6874
'0:0:19.4,1.6873
'0:0:19.6,1.6863
'0:0:19.8,1.6860
'0:0:20.0,1.6848
'0:0:20.2,1.6837
'0:0:20.4,1.6830
'0:0:20.6,1.6817
'0:0:20.8,1.6808
'0:0:21.0,1.6795
'0:0:21.2,1.6788
'0:0:21.4,1.6788
'0:0:21.6,1.6779
'0:0:21.8,1.6768
'0:0:22.0,1.6755
'0:0:22.2,1.6747
'0:0:22.4,1.6742
'0:0:22.6,1.6721
'0:0:22.8,1.6709
'0:0:23.0,1.6705
'0:0:23.2,1.6696
'0:0:23.4,1.6691
'0:0:23.6,1.6680
'0:0:23.8,1.6681
'0:0:24.0,1.6672
'0:0:24.2,1.6661
'0:0:24.4,1.6655
'0:0:24.6,1.6642
'0:0:24.8,1.6635
'0:0:25.0,1.6628
'0:0:25.2,1.6620
'0:0:25.4,1.6616
'0:0:25.6,1.6609
'0:0:25.8,1.6597
'0:0:26.0,1.6586
'0:0:26.2,1.6576
'0:0:26.4,1.6568
'0:0:26.6,1.6567
'0:0:26.8,1.6553
'0:0:27.0,1.6541
'0:0:27.2,1.6534
'0:0:27.4,1.6524
'0:0:27.6,1.6509
'0:0:27.8,1.6497
'0:0:28.0,1.6482
'0:0:28.2,1.6481
'0:0:28.4,1.6474
'0:0:28.6,1.6469
'0:0:28.8,1.6461
'0:0:29.0,1.6444
'0:0:29.2,1.6431
'0:0:29.4,1.6419
'0:0:29.6,1.6409
'0:0:29.8,1.6401
'0:0:30.0,1.6394
'0:0:30.2,1.6379
'0:0:30.4,1.6366
'0:0:30.6,1.6355
'0:0:30.8,1.6351
'0:0:31.0,1.6346
'0:0:31.2,1.6335
'0:0:31.4,1.6328
'0:0:31.6,1.6323
'0:0:31.8,1.6309
'0:0:32.0,1.6295
'0:0:32.2,1.6289
'0:0:32.4,1.6277
'0:0:32.6,1.6270
'0:0:32.8,1.6261
'0:0:33.0,1.6256
'0:0:33.2,1.6244
'0:0:33.4,1.6233
'0:0:33.6,1.6222
'0:0:33.8,1.6223
'0:0:34.0,1.6214
'0:0:34.2,1.6207
'0:0:34.4,1.6191
'0:0:34.6,1.6185
'0:0:34.8,1.6179
'0:0:35.0,1.6175
'0:0:35.2,1.6159
'0:0:35.4,1.6153
'0:0:35.6,1.6141
'0:0:35.8,1.6142
'0:0:36.0,1.6133
'0:0:36.2,1.6127
'0:0:36.4,1.6118
'0:0:36.6,1.6106
'0:0:36.8,1.6098
'0:0:37.0,1.6097
'0:0:37.2,1.6091
'0:0:37.4,1.6081
'0:0:37.6,1.6078
'0:0:37.8,1.6063
'0:0:38.0,1.6045
'0:0:38.2,1.6042
'0:0:38.4,1.6034
'0:0:38.6,1.6029
'0:0:38.8,1.6030
'0:0:39.0,1.6018
'0:0:39.2,1.6012
'0:0:39.4,1.6005
'0:0:39.6,1.5993
'0:0:39.8,1.5988
'0:0:40.0,1.5989
'0:0:40.2,1.5976
'0:0:40.4,1.5972
'0:0:40.6,1.5972
'0:0:40.8,1.5967
'0:0:41.0,1.5951
'0:0:41.2,1.5942
'0:0:41.4,1.5927
'0:0:41.6,1.5922
'0:0:41.8,1.5918
'0:0:42.0,1.5910
'0:0:42.2,1.5907
'0:0:42.4,1.5899
'0:0:42.6,1.5881
'0:0:42.8,1.5874
'0:0:43.0,1.5867
'0:0:43.2,1.5859
'0:0:43.4,1.5852
'0:0:43.6,1.5848
'0:0:43.8,1.5844
'0:0:44.0,1.5832
'0:0:44.2,1.5832
'0:0:44.4,1.5823
'0:0:44.6,1.5813
'0:0:44.8,1.5810
'0:0:45.0,1.5809
'0:0:45.2,1.5805
'0:0:45.4,1.5797
'0:0:45.6,1.5793
'0:0:45.8,1.5784
'0:0:46.0,1.5780
'0:0:46.2,1.5773
'0:0:46.4,1.5767
'0:0:46.6,1.5756
'0:0:46.8,1.5747
'0:0:47.0,1.5741
'0:0:47.2,1.5739
'0:0:47.4,1.5736
'0:0:47.6,1.5728
'0:0:47.8,1.5721
'0:0:48.0,1.5709
'0:0:48.2,1.5708
'0:0:48.4,1.5707
'0:0:48.6,1.5699
'0:0:48.8,1.5700
'0:0:49.0,1.5692
'0:0:49.2,1.5682
'0:0:49.4,1.5683
'0:0:49.6,1.5673
'0:0:49.8,1.5668
'0:0:50.0,1.5659
'0:0:50.2,1.5653
'0:0:50.4,1.5644
'0:0:50.6,1.5639
'0:0:50.8,1.5631
'0:0:51.0,1.5621
'0:0:51.2,1.5609
'0:0:51.4,1.5607
'0:0:51.6,1.5599
'0:0:51.8,1.5595
'0:0:52.0,1.5592
'0:0:52.2,1.5590
'0:0:52.4,1.5589
'0:0:52.6,1.5574
'0:0:52.8,1.5572
'0:0:53.0,1.5566
'0:0:53.2,1.5559
'0:0:53.4,1.5548
'0:0:53.6,1.5547
'0:0:53.8,1.5542
'0:0:54.0,1.5543
'0:0:54.2,1.5538
'0:0:54.4,1.5537
'0:0:54.6,1.5532
'0:0:54.8,1.5530
'0:0:55.0,1.5526
'0:0:55.2,1.5520
'0:0:55.4,1.5517
'0:0:55.6,1.5511
'0:0:55.8,1.5512
'0:0:56.0,1.5502
'0:0:56.2,1.5502
'0:0:56.4,1.5497
'0:0:56.6,1.5494
'0:0:56.8,1.5485
'0:0:57.0,1.5481
'0:0:57.2,1.5473
'0:0:57.4,1.5476
'0:0:57.6,1.5468
'0:0:57.8,1.5471
'0:0:58.0,1.5459
'0:0:58.2,1.5458
'0:0:58.4,1.5450
'0:0:58.6,1.5445
'0:0:58.8,1.5439
'0:0:59.0,1.5431
'0:0:59.2,1.5434
'0:0:59.4,1.5437
'0:0:59.6,1.5434
'0:0:59.8,1.5431
'0:1:0.0,1.5428
'0:1:0.2,1.5425
'0:1:0.4,1.5426
'0:1:0.6,1.5417
'0:1:0.8,1.5412
'0:1:1.0,1.5409
'0:1:1.2,1.5410
'0:1:1.4,1.5399
'0:1:1.6,1.5394
'0:1:1.8,1.5385
'0:1:2.0,1.5381
'0:1:2.2,1.5368
'0:1:2.4,1.5369
'0:1:2.6,1.5364
'0:1:2.8,1.5359
'0:1:3.0,1.5349
'0:1:3.2,1.5344
'0:1:3.4,1.5341
'0:1:3.6,1.5341
'0:1:3.8,1.5334
'0:1:4.0,1.5339
'0:1:4.2,1.5335
'0:1:4.4,1.5330
'0:1:4.6,1.5330
'0:1:4.8,1.5317
'0:1:5.0,1.5314
'0:1:5.2,1.5307
'0:1:5.4,1.5294
'0:1:5.6,1.5288
'0:1:5.8,1.5290
'0:1:6.0,1.5289
'0:1:6.2,1.5291
'0:1:6.4,1.5289
'0:1:6.6,1.5275
'0:1:6.8,1.5266
'0:1:7.0,1.5263
'0:1:7.2,1.5260
'0:1:7.4,1.5260
'0:1:7.6,1.5256
'0:1:7.8,1.5251
'0:1:8.0,1.5248
'0:1:8.2,1.5245
'0:1:8.4,1.5251
'0:1:8.6,1.5247
'0:1:8.8,1.5242
'0:1:9.0,1.5243
'0:1:9.2,1.5242
'0:1:9.4,1.5238
'0:1:9.6,1.5234
'0:1:9.8,1.5231
'0:1:10.0,1.5228
'0:1:10.2,1.5229
'0:1:10.4,1.5220
'0:1:10.6,1.5221
'0:1:10.8,1.5219
'0:1:11.0,1.5216
'0:1:11.2,1.5210
'0:1:11.4,1.5204
'0:1:11.6,1.5201
'0:1:11.8,1.5200
'0:1:12.0,1.5193
'0:1:12.2,1.5196
'0:1:12.4,1.5201
'0:1:12.6,1.5195
'0:1:12.8,1.5195
'0:1:13.0,1.5192
'0:1:13.2,1.5193
'0:1:13.4,1.5193
'0:1:13.6,1.5195
'0:1:13.8,1.5187
'0:1:14.0,1.5183
'0:1:14.2,1.5178
'0:1:14.4,1.5181
'0:1:14.6,1.5179
'0:1:14.8,1.5174
'0:1:15.0,1.5167
'0:1:15.2,1.5159
'0:1:15.4,1.5164
'0:1:15.6,1.5165
'0:1:15.8,1.5158
'0:1:16.0,1.5158
'0:1:16.2,1.5162
'0:1:16.4,1.5159
'0:1:16.6,1.5158
'0:1:16.8,1.5150
'0:1:17.0,1.5151
'0:1:17.2,1.5151
'0:1:17.4,1.5146
'0:1:17.6,1.5140
'0:1:17.8,1.5134
'0:1:18.0,1.5131
'0:1:18.2,1.5127
'0:1:18.4,1.5131
'0:1:18.6,1.5124
'0:1:18.8,1.5129
'0:1:19.0,1.5131
'0:1:19.2,1.5135
'0:1:19.4,1.5143
'0:1:19.6,1.5141
'0:1:19.8,1.5141
'0:1:20.0,1.5141
'0:1:20.2,1.5141
'0:1:20.4,1.5139
'0:1:20.6,1.5127
'0:1:20.8,1.5122
'0:1:21.0,1.5122
'0:1:21.2,1.5122
'0:1:21.4,1.5125
'0:1:21.6,1.5126
'0:1:21.8,1.5127
'0:1:22.0,1.5125
'0:1:22.2,1.5121
'0:1:22.4,1.5122
'0:1:22.6,1.5119
'0:1:22.8,1.5114
'0:1:23.0,1.5117
'0:1:23.2,1.5115
'0:1:23.4,1.5114
'0:1:23.6,1.5114
'0:1:23.8,1.5115
'0:1:24.0,1.5115
'0:1:24.2,1.5114
'0:1:24.4,1.5114
'0:1:24.6,1.5102
'0:1:24.8,1.5106
'0:1:25.0,1.5103
'0:1:25.2,1.5105
'0:1:25.4,1.5095
'0:1:25.6,1.5095
'0:1:25.8,1.5114
'0:1:26.0,1.5126
'0:1:26.2,1.5122
'0:1:26.4,1.5053
'0:1:26.6,1.5079
'0:1:26.8,1.5146
'0:1:27.0,1.5163
'0:1:27.2,1.5154
'0:1:27.4,1.5121
'0:1:27.6,1.5157
'0:1:27.8,1.5145
'0:1:28.0,1.5153
'0:1:28.2,1.5136
'0:1:28.4,1.5141
'0:1:28.6,1.5130
'0:1:28.8,1.5129
'0:1:29.0,1.5126
'0:1:29.2,1.5122
'0:1:29.4,1.5116
'0:1:29.6,1.5108
'0:1:29.8,1.4942
'0:1:30.0,1.4759
'0:1:30.2,1.4738
'0:1:30.4,1.4692
'0:1:30.6,1.4669
'0:1:30.8,1.4742
'0:1:31.0,1.4711
'0:1:31.2,1.4569
'0:1:31.4,1.4331
'0:1:31.6,1.4311
'0:1:31.8,1.4082
'0:1:32.0,1.3708
'0:1:32.2,1.3513
'0:1:32.4,1.3243
'0:1:32.6,1.2992
'0:1:32.8,1.2853
'0:1:33.0,1.2850
'0:1:33.2,1.2827
'0:1:33.4,1.2813
'0:1:33.6,1.3138
'0:1:33.8,1.3163
'0:1:34.0,1.3273
'0:1:34.2,1.3266
'0:1:34.4,1.3237
'0:1:34.6,1.2840
'0:1:34.8,1.2827
'0:1:35.0,1.3524
'0:1:35.2,1.3852
'0:1:35.4,1.4002
'0:1:35.6,1.4289
'0:1:35.8,1.4394
'0:1:36.0,1.4391
'0:1:36.2,1.4386
'0:1:36.4,1.4401
'0:1:36.6,1.3691
'0:1:36.8,1.3543
'0:1:37.0,1.3725
'0:1:37.2,1.3712
'0:1:37.4,1.3665
'0:1:37.6,1.3626
'0:1:37.8,1.3580
'0:1:38.0,1.3710
'0:1:38.2,1.3321
'0:1:38.4,1.3390
'0:1:38.6,1.3363
'0:1:38.8,1.3450
'0:1:39.0,1.2753
'0:1:39.2,1.2654
'0:1:39.4,1.3641
'0:1:39.6,1.4618
'0:1:39.8,1.3831
'0:1:40.0,1.5373
'0:1:40.2,1.5976
'0:1:40.4,1.6054
'0:1:40.6,1.6542
'0:1:40.8,1.6711
'0:1:41.0,1.6617
'0:1:41.2,1.6797
'0:1:41.4,1.6862
'0:1:41.6,1.6922
'0:1:41.8,1.6236
'0:1:42.0,1.5806
'0:1:42.2,1.5058
'0:1:42.4,1.5224
'0:1:42.6,1.5183
'0:1:42.8,1.5751
'0:1:43.0,1.6343
'0:1:43.2,1.6539
'0:1:43.4,1.6528
'0:1:43.6,1.6361
'0:1:43.8,1.6488
'0:1:44.0,1.6492
'0:1:44.2,1.6798
'0:1:44.4,1.7148
'0:1:44.6,1.6880
'0:1:44.8,1.5230
'0:1:45.0,1.8316
'0:1:45.2,1.8683
