Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,3.5631
'0:0:0.2,3.5580
'0:0:0.4,3.5527
'0:0:0.6,3.5482
'0:0:0.8,3.5441
'0:0:1.0,3.5411
'0:0:1.2,3.5382
'0:0:1.4,3.5376
'0:0:1.6,3.5382
'0:0:1.8,3.5405
'0:0:2.0,3.5417
'0:0:2.2,3.5420
'0:0:2.4,3.5417
'0:0:2.6,3.5402
'0:0:2.8,3.5376
'0:0:3.0,3.5340
'0:0:3.2,3.5287
'0:0:3.4,3.5243
'0:0:3.6,3.5199
'0:0:3.8,3.5161
'0:0:4.0,3.5126
'0:0:4.2,3.5082
'0:0:4.4,3.5047
'0:0:4.6,3.5012
'0:0:4.8,3.4980
'0:0:5.0,3.4948
'0:0:5.2,3.4913
'0:0:5.4,3.4887
'0:0:5.6,3.4858
'0:0:5.8,3.4840
'0:0:6.0,3.4820
'0:0:6.2,3.4820
'0:0:6.4,3.4832
'0:0:6.6,3.4852
'0:0:6.8,3.4872
'0:0:7.0,3.4881
'0:0:7.2,3.4884
'0:0:7.4,3.4878
'0:0:7.6,3.4861
'0:0:7.8,3.4835
'0:0:8.0,3.4809
'0:0:8.2,3.4774
'0:0:8.4,3.4748
'0:0:8.6,3.4716
'0:0:8.8,3.4670
'0:0:9.0,3.4627
'0:0:9.2,3.4589
'0:0:9.4,3.4558
'0:0:9.6,3.4523
'0:0:9.8,3.4483
'0:0:10.0,3.4452
'0:0:10.2,3.4432
'0:0:10.4,3.4412
'0:0:10.6,3.4386
'0:0:10.8,3.4360
'0:0:11.0,3.4337
'0:0:11.2,3.4312
'0:0:11.4,3.4295
'0:0:11.6,3.4266
'0:0:11.8,3.4252
'0:0:12.0,3.4263
'0:0:12.2,3.4298
'0:0:12.4,3.4355
'0:0:12.6,3.4417
'0:0:12.8,3.4475
'0:0:13.0,3.4506
'0:0:13.2,3.4520
'0:0:13.4,3.4506
'0:0:13.6,3.4483
'0:0:13.8,3.4443
'0:0:14.0,3.4397
'0:0:14.2,3.4343
'0:0:14.4,3.4286
'0:0:14.6,3.4238
'0:0:14.8,3.4192
'0:0:15.0,3.4150
'0:0:15.2,3.4102
'0:0:15.4,3.4060
'0:0:15.6,3.4023
'0:0:15.8,3.3989
'0:0:16.0,3.3955
'0:0:16.2,3.3922
'0:0:16.4,3.3896
'0:0:16.6,3.3868
'0:0:16.8,3.3846
'0:0:17.0,3.3818
'0:0:17.2,3.3793
'0:0:17.4,3.3765
'0:0:17.6,3.3740
'0:0:17.8,3.3715
'0:0:18.0,3.3689
'0:0:18.2,3.3687
'0:0:18.4,3.3726
'0:0:18.6,3.3809
'0:0:18.8,3.3910
'0:0:19.0,3.4003
'0:0:19.2,3.4076
'0:0:19.4,3.4119
'0:0:19.6,3.4124
'0:0:19.8,3.4113
'0:0:20.0,3.4085
'0:0:20.2,3.4045
'0:0:20.4,3.3998
'0:0:20.6,3.3938
'0:0:20.8,3.3894
'0:0:21.0,3.3849
'0:0:21.2,3.3807
'0:0:21.4,3.3768
'0:0:21.6,3.3720
'0:0:21.8,3.3681
'0:0:22.0,3.3642
'0:0:22.2,3.3612
'0:0:22.4,3.3578
'0:0:22.6,3.3545
'0:0:22.8,3.3512
'0:0:23.0,3.3481
'0:0:23.2,3.3459
'0:0:23.4,3.3434
'0:0:23.6,3.3421
'0:0:23.8,3.3421
'0:0:24.0,3.3437
'0:0:24.2,3.3492
'0:0:24.4,3.3587
'0:0:24.6,3.3723
'0:0:24.8,3.3854
'0:0:25.0,3.3961
'0:0:25.2,3.4054
'0:0:25.4,3.4093
'0:0:25.6,3.4105
'0:0:25.8,3.4091
'0:0:26.0,3.4060
'0:0:26.2,3.4017
'0:0:26.4,3.3961
'0:0:26.6,3.3908
'0:0:26.8,3.3849
'0:0:27.0,3.3787
'0:0:27.2,3.3728
'0:0:27.4,3.3673
'0:0:27.6,3.3625
'0:0:27.8,3.3581
'0:0:28.0,3.3542
'0:0:28.2,3.3514
'0:0:28.4,3.3473
'0:0:28.6,3.3443
'0:0:28.8,3.3407
'0:0:29.0,3.3374
'0:0:29.2,3.3343
'0:0:29.4,3.3321
'0:0:29.6,3.3299
'0:0:29.8,3.3283
'0:0:30.0,3.3266
'0:0:30.2,3.3255
'0:0:30.4,3.3247
'0:0:30.6,3.3231
'0:0:30.8,3.3209
'0:0:31.0,3.3190
'0:0:31.2,3.3162
'0:0:31.4,3.3132
'0:0:31.6,3.3099
'0:0:31.8,3.3069
'0:0:32.0,3.3042
'0:0:32.2,3.3029
'0:0:32.4,3.3015
'0:0:32.6,3.3012
'0:0:32.8,3.3018
'0:0:33.0,3.3020
'0:0:33.2,3.3023
'0:0:33.4,3.3010
'0:0:33.6,3.2982
'0:0:33.8,3.2963
'0:0:34.0,3.2936
'0:0:34.2,3.2904
'0:0:34.4,3.2869
'0:0:34.6,3.2833
'0:0:34.8,3.2801
'0:0:35.0,3.2769
'0:0:35.2,3.2739
'0:0:35.4,3.2712
'0:0:35.6,3.2682
'0:0:35.8,3.2661
'0:0:36.0,3.2637
'0:0:36.2,3.2605
'0:0:36.4,3.2581
'0:0:36.6,3.2556
'0:0:36.8,3.2535
'0:0:37.0,3.2511
'0:0:37.2,3.2484
'0:0:37.4,3.2463
'0:0:37.6,3.2442
'0:0:37.8,3.2423
'0:0:38.0,3.2399
'0:0:38.2,3.2380
'0:0:38.4,3.2359
'0:0:38.6,3.2341
'0:0:38.8,3.2319
'0:0:39.0,3.2298
'0:0:39.2,3.2280
'0:0:39.4,3.2261
'0:0:39.6,3.2245
'0:0:39.8,3.2219
'0:0:40.0,3.2200
'0:0:40.2,3.2182
'0:0:40.4,3.2168
'0:0:40.6,3.2150
'0:0:40.8,3.2132
'0:0:41.0,3.2118
'0:0:41.2,3.2097
'0:0:41.4,3.2084
'0:0:41.6,3.2058
'0:0:41.8,3.2039
'0:0:42.0,3.2013
'0:0:42.2,3.1997
'0:0:42.4,3.1979
'0:0:42.6,3.1966
'0:0:42.8,3.1958
'0:0:43.0,3.1958
'0:0:43.2,3.1950
'0:0:43.4,3.1932
'0:0:43.6,3.1916
'0:0:43.8,3.1895
'0:0:44.0,3.1877
'0:0:44.2,3.1854
'0:0:44.4,3.1835
'0:0:44.6,3.1812
'0:0:44.8,3.1794
'0:0:45.0,3.1775
'0:0:45.2,3.1749
'0:0:45.4,3.1729
'0:0:45.6,3.1708
'0:0:45.8,3.1687
'0:0:46.0,3.1666
'0:0:46.2,3.1646
'0:0:46.4,3.1628
'0:0:46.6,3.1607
'0:0:46.8,3.1591
'0:0:47.0,3.1571
'0:0:47.2,3.1553
'0:0:47.4,3.1540
'0:0:47.6,3.1519
'0:0:47.8,3.1504
'0:0:48.0,3.1493
'0:0:48.2,3.1496
'0:0:48.4,3.1504
'0:0:48.6,3.1517
'0:0:48.8,3.1535
'0:0:49.0,3.1545
'0:0:49.2,3.1545
'0:0:49.4,3.1535
'0:0:49.6,3.1506
'0:0:49.8,3.1478
'0:0:50.0,3.1450
'0:0:50.2,3.1419
'0:0:50.4,3.1385
'0:0:50.6,3.1352
'0:0:50.8,3.1324
'0:0:51.0,3.1296
'0:0:51.2,3.1268
'0:0:51.4,3.1242
'0:0:51.6,3.1222
'0:0:51.8,3.1212
'0:0:52.0,3.1209
'0:0:52.2,3.1206
'0:0:52.4,3.1204
'0:0:52.6,3.1199
'0:0:52.8,3.1189
'0:0:53.0,3.1176
'0:0:53.2,3.1150
'0:0:53.4,3.1128
'0:0:53.6,3.1102
'0:0:53.8,3.1077
'0:0:54.0,3.1051
'0:0:54.2,3.1024
'0:0:54.4,3.1006
'0:0:54.6,3.0978
'0:0:54.8,3.0958
'0:0:55.0,3.0933
'0:0:55.2,3.0907
'0:0:55.4,3.0885
'0:0:55.6,3.0857
'0:0:55.8,3.0829
'0:0:56.0,3.0802
'0:0:56.2,3.0774
'0:0:56.4,3.0762
'0:0:56.6,3.0762
'0:0:56.8,3.0774
'0:0:57.0,3.0797
'0:0:57.2,3.0817
'0:0:57.4,3.0829
'0:0:57.6,3.0827
'0:0:57.8,3.0822
'0:0:58.0,3.0809
'0:0:58.2,3.0792
'0:0:58.4,3.0762
'0:0:58.6,3.0732
'0:0:58.8,3.0702
'0:0:59.0,3.0677
'0:0:59.2,3.0654
'0:0:59.4,3.0662
'0:0:59.6,3.0719
'0:0:59.8,3.0832
'0:1:0.0,3.0976
'0:1:0.2,3.1133
'0:1:0.4,3.1303
'0:1:0.6,3.1452
'0:1:0.8,3.1591
'0:1:1.0,3.1679
'0:1:1.2,3.1760
'0:1:1.4,3.1830
'0:1:1.6,3.1882
'0:1:1.8,3.1888
'0:1:2.0,3.1874
'0:1:2.2,3.1848
'0:1:2.4,3.1856
'0:1:2.6,3.1848
'0:1:2.8,3.1796
'0:1:3.0,3.1742
'0:1:3.2,3.1685
'0:1:3.4,3.1633
'0:1:3.6,3.1576
'0:1:3.8,3.1532
'0:1:4.0,3.1501
'0:1:4.2,3.1480
'0:1:4.4,3.1460
'0:1:4.6,3.1439
'0:1:4.8,3.1439
'0:1:5.0,3.1439
'0:1:5.2,3.1429
'0:1:5.4,3.1426
'0:1:5.6,3.1416
'0:1:5.8,3.1396
'0:1:6.0,3.1367
'0:1:6.2,3.1332
'0:1:6.4,3.1303
'0:1:6.6,3.1273
'0:1:6.8,3.1250
'0:1:7.0,3.1224
'0:1:7.2,3.1201
'0:1:7.4,3.1176
'0:1:7.6,3.1145
'0:1:7.8,3.1117
'0:1:8.0,3.1092
'0:1:8.2,3.1069
'0:1:8.4,3.1046
'0:1:8.6,3.1019
'0:1:8.8,3.0996
'0:1:9.0,3.0976
'0:1:9.2,3.0958
'0:1:9.4,3.0948
'0:1:9.6,3.0935
'0:1:9.8,3.0930
'0:1:10.0,3.0923
'0:1:10.2,3.0912
'0:1:10.4,3.0900
'0:1:10.6,3.0885
'0:1:10.8,3.0867
'0:1:11.0,3.0852
'0:1:11.2,3.0829
'0:1:11.4,3.0809
'0:1:11.6,3.0784
'0:1:11.8,3.0759
'0:1:12.0,3.0734
'0:1:12.2,3.0712
'0:1:12.4,3.0689
'0:1:12.6,3.0662
'0:1:12.8,3.0634
'0:1:13.0,3.0614
'0:1:13.2,3.0597
'0:1:13.4,3.0579
'0:1:13.6,3.0564
'0:1:13.8,3.0542
'0:1:14.0,3.0525
'0:1:14.2,3.0505
'0:1:14.4,3.0482
'0:1:14.6,3.0458
'0:1:14.8,3.0438
'0:1:15.0,3.0420
'0:1:15.2,3.0403
'0:1:15.4,3.0388
'0:1:15.6,3.0376
'0:1:15.8,3.0359
'0:1:16.0,3.0344
'0:1:16.2,3.0327
'0:1:16.4,3.0307
'0:1:16.6,3.0292
'0:1:16.8,3.0277
'0:1:17.0,3.0260
'0:1:17.2,3.0240
'0:1:17.4,3.0223
'0:1:17.6,3.0208
'0:1:17.8,3.0194
'0:1:18.0,3.0179
'0:1:18.2,3.0162
'0:1:18.4,3.0142
'0:1:18.6,3.0123
'0:1:18.8,3.0101
'0:1:19.0,3.0079
'0:1:19.2,3.0059
'0:1:19.4,3.0035
'0:1:19.6,3.0013
'0:1:19.8,2.9991
'0:1:20.0,2.9969
'0:1:20.2,2.9949
'0:1:20.4,2.9937
'0:1:20.6,2.9918
'0:1:20.8,2.9901
'0:1:21.0,2.9884
'0:1:21.2,2.9874
'0:1:21.4,2.9860
'0:1:21.6,2.9852
'0:1:21.8,2.9847
'0:1:22.0,2.9838
'0:1:22.2,2.9831
'0:1:22.4,2.9821
'0:1:22.6,2.9799
'0:1:22.8,2.9777
'0:1:23.0,2.9756
'0:1:23.2,2.9734
'0:1:23.4,2.9717
'0:1:23.6,2.9693
'0:1:23.8,2.9674
'0:1:24.0,2.9654
'0:1:24.2,2.9635
'0:1:24.4,2.9614
'0:1:24.6,2.9597
'0:1:24.8,2.9573
'0:1:25.0,2.9558
'0:1:25.2,2.9534
'0:1:25.4,2.9515
'0:1:25.6,2.9491
'0:1:25.8,2.9472
'0:1:26.0,2.9456
'0:1:26.2,2.9436
'0:1:26.4,2.9413
'0:1:26.6,2.9391
'0:1:26.8,2.9375
'0:1:27.0,2.9356
'0:1:27.2,2.9332
'0:1:27.4,2.9313
'0:1:27.6,2.9291
'0:1:27.8,2.9270
'0:1:28.0,2.9253
'0:1:28.2,2.9230
'0:1:28.4,2.9213
'0:1:28.6,2.9192
'0:1:28.8,2.9175
'0:1:29.0,2.9154
'0:1:29.2,2.9133
'0:1:29.4,2.9112
'0:1:29.6,2.9093
'0:1:29.8,2.9076
'0:1:30.0,2.9086
'0:1:30.2,2.9142
'0:1:30.4,2.9256
'0:1:30.6,2.9405
'0:1:30.8,2.9568
'0:1:31.0,2.9707
'0:1:31.2,2.9823
'0:1:31.4,2.9918
'0:1:31.6,2.9981
'0:1:31.8,3.0008
'0:1:32.0,3.0020
'0:1:32.2,3.0071
'0:1:32.4,3.0047
'0:1:32.6,3.0001
'0:1:32.8,2.9957
'0:1:33.0,2.9920
'0:1:33.2,2.9877
'0:1:33.4,2.9835
'0:1:33.6,2.9794
'0:1:33.8,2.9760
'0:1:34.0,2.9744
'0:1:34.2,2.9722
'0:1:34.4,2.9700
'0:1:34.6,2.9683
'0:1:34.8,2.9664
'0:1:35.0,2.9645
'0:1:35.2,2.9623
'0:1:35.4,2.9606
'0:1:35.6,2.9585
'0:1:35.8,2.9563
'0:1:36.0,2.9539
'0:1:36.2,2.9513
'0:1:36.4,2.9489
'0:1:36.6,2.9465
'0:1:36.8,2.9446
'0:1:37.0,2.9432
'0:1:37.2,2.9405
'0:1:37.4,2.9391
'0:1:37.6,2.9367
'0:1:37.8,2.9348
'0:1:38.0,2.9334
'0:1:38.2,2.9313
'0:1:38.4,2.9296
'0:1:38.6,2.9275
'0:1:38.8,2.9261
'0:1:39.0,2.9239
'0:1:39.2,2.9220
'0:1:39.4,2.9201
'0:1:39.6,2.9187
'0:1:39.8,2.9173
'0:1:40.0,2.9157
'0:1:40.2,2.9147
'0:1:40.4,2.9135
'0:1:40.6,2.9128
'0:1:40.8,2.9121
'0:1:41.0,2.9114
'0:1:41.2,2.9112
'0:1:41.4,2.9112
'0:1:41.6,2.9107
'0:1:41.8,2.9100
'0:1:42.0,2.9088
'0:1:42.2,2.9079
'0:1:42.4,2.9065
'0:1:42.6,2.9044
'0:1:42.8,2.9025
'0:1:43.0,2.9001
'0:1:43.2,2.8987
'0:1:43.4,2.8961
'0:1:43.6,2.8947
'0:1:43.8,2.8929
'0:1:44.0,2.8926
'0:1:44.2,2.8952
'0:1:44.4,2.9034
'0:1:44.6,2.9159
'0:1:44.8,2.9327
'0:1:45.0,2.9542
'0:1:45.2,2.9826
