Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,3.3228
'0:0:0.2,3.3242
'0:0:0.4,3.3225
'0:0:0.6,3.3184
'0:0:0.8,3.3130
'0:0:1.0,3.3061
'0:0:1.2,3.2955
'0:0:1.4,3.2828
'0:0:1.6,3.2696
'0:0:1.8,3.2586
'0:0:2.0,3.2492
'0:0:2.2,3.2415
'0:0:2.4,3.2343
'0:0:2.6,3.2295
'0:0:2.8,3.2261
'0:0:3.0,3.2277
'0:0:3.2,3.2356
'0:0:3.4,3.2538
'0:0:3.6,3.2766
'0:0:3.8,3.2977
'0:0:4.0,3.3138
'0:0:4.2,3.3228
'0:0:4.4,3.3272
'0:0:4.6,3.3272
'0:0:4.8,3.3272
'0:0:5.0,3.3266
'0:0:5.2,3.3277
'0:0:5.4,3.3299
'0:0:5.6,3.3352
'0:0:5.8,3.3440
'0:0:6.0,3.3542
'0:0:6.2,3.3625
'0:0:6.4,3.3673
'0:0:6.6,3.3681
'0:0:6.8,3.3656
'0:0:7.0,3.3600
'0:0:7.2,3.3528
'0:0:7.4,3.3465
'0:0:7.6,3.3409
'0:0:7.8,3.3371
'0:0:8.0,3.3324
'0:0:8.2,3.3255
'0:0:8.4,3.3190
'0:0:8.6,3.3102
'0:0:8.8,3.3015
'0:0:9.0,3.2920
'0:0:9.2,3.2817
'0:0:9.4,3.2717
'0:0:9.6,3.2618
'0:0:9.8,3.2522
'0:0:10.0,3.2428
'0:0:10.2,3.2335
'0:0:10.4,3.2253
'0:0:10.6,3.2182
'0:0:10.8,3.2108
'0:0:11.0,3.2039
'0:0:11.2,3.1971
'0:0:11.4,3.1908
'0:0:11.6,3.1843
'0:0:11.8,3.1765
'0:0:12.0,3.1705
'0:0:12.2,3.1659
'0:0:12.4,3.1633
'0:0:12.6,3.1615
'0:0:12.8,3.1586
'0:0:13.0,3.1555
'0:0:13.2,3.1514
'0:0:13.4,3.1473
'0:0:13.6,3.1434
'0:0:13.8,3.1406
'0:0:14.0,3.1367
'0:0:14.2,3.1321
'0:0:14.4,3.1301
'0:0:14.6,3.1268
'0:0:14.8,3.1229
'0:0:15.0,3.1196
'0:0:15.2,3.1163
'0:0:15.4,3.1138
'0:0:15.6,3.1110
'0:0:15.8,3.1074
'0:0:16.0,3.1049
'0:0:16.2,3.1029
'0:0:16.4,3.1019
'0:0:16.6,3.1051
'0:0:16.8,3.1161
'0:0:17.0,3.1337
'0:0:17.2,3.1550
'0:0:17.4,3.1742
'0:0:17.6,3.1893
'0:0:17.8,3.1995
'0:0:18.0,3.2045
'0:0:18.2,3.2063
'0:0:18.4,3.2050
'0:0:18.6,3.2011
'0:0:18.8,3.1953
'0:0:19.0,3.1885
'0:0:19.2,3.1809
'0:0:19.4,3.1726
'0:0:19.6,3.1646
'0:0:19.8,3.1563
'0:0:20.0,3.1486
'0:0:20.2,3.1403
'0:0:20.4,3.1326
'0:0:20.6,3.1260
'0:0:20.8,3.1191
'0:0:21.0,3.1123
'0:0:21.2,3.1057
'0:0:21.4,3.0996
'0:0:21.6,3.0940
'0:0:21.8,3.0897
'0:0:22.0,3.0860
'0:0:22.2,3.0832
'0:0:22.4,3.0819
'0:0:22.6,3.0812
'0:0:22.8,3.0809
'0:0:23.0,3.0819
'0:0:23.2,3.0865
'0:0:23.4,3.0938
'0:0:23.6,3.1026
'0:0:23.8,3.1102
'0:0:24.0,3.1156
'0:0:24.2,3.1181
'0:0:24.4,3.1178
'0:0:24.6,3.1166
'0:0:24.8,3.1150
'0:0:25.0,3.1130
'0:0:25.2,3.1100
'0:0:25.4,3.1072
'0:0:25.6,3.1034
'0:0:25.8,3.0998
'0:0:26.0,3.0976
'0:0:26.2,3.0968
'0:0:26.4,3.1036
'0:0:26.6,3.1227
'0:0:26.8,3.1540
'0:0:27.0,3.1916
'0:0:27.2,3.2311
'0:0:27.4,3.2712
'0:0:27.6,3.3042
'0:0:27.8,3.3308
'0:0:28.0,3.3517
'0:0:28.2,3.3703
'0:0:28.4,3.3902
'0:0:28.6,3.4074
'0:0:28.8,3.4272
'0:0:29.0,3.4509
'0:0:29.2,3.4759
'0:0:29.4,3.4974
'0:0:29.6,3.5103
'0:0:29.8,3.5211
'0:0:30.0,3.5284
'0:0:30.2,3.5355
'0:0:30.4,3.5397
'0:0:30.6,3.5402
'0:0:30.8,3.5376
'0:0:31.0,3.5329
'0:0:31.2,3.5220
'0:0:31.4,3.5126
'0:0:31.6,3.5003
'0:0:31.8,3.4893
'0:0:32.0,3.4777
'0:0:32.2,3.4655
'0:0:32.4,3.4538
'0:0:32.6,3.4429
'0:0:32.8,3.4309
'0:0:33.0,3.4192
'0:0:33.2,3.4093
'0:0:33.4,3.4000
'0:0:33.6,3.3919
'0:0:33.8,3.3863
'0:0:34.0,3.3829
'0:0:34.2,3.3823
'0:0:34.4,3.3843
'0:0:34.6,3.3857
'0:0:34.8,3.3863
'0:0:35.0,3.3865
'0:0:35.2,3.3857
'0:0:35.4,3.3798
'0:0:35.6,3.3748
'0:0:35.8,3.3709
'0:0:36.0,3.3662
'0:0:36.2,3.3600
'0:0:36.4,3.3542
'0:0:36.6,3.3490
'0:0:36.8,3.3432
'0:0:37.0,3.3376
'0:0:37.2,3.3310
'0:0:37.4,3.3250
'0:0:37.6,3.3184
'0:0:37.8,3.3130
'0:0:38.0,3.3086
'0:0:38.2,3.3045
'0:0:38.4,3.3001
'0:0:38.6,3.2950
'0:0:38.8,3.2904
'0:0:39.0,3.2858
'0:0:39.2,3.2833
'0:0:39.4,3.2879
'0:0:39.6,3.3072
'0:0:39.8,3.3418
'0:0:40.0,3.3812
'0:0:40.2,3.4156
'0:0:40.4,3.4429
'0:0:40.6,3.4621
'0:0:40.8,3.4730
'0:0:41.0,3.4771
'0:0:41.2,3.4751
'0:0:41.4,3.4702
'0:0:41.6,3.4624
'0:0:41.8,3.4517
'0:0:42.0,3.4383
'0:0:42.2,3.4244
'0:0:42.4,3.4108
'0:0:42.6,3.3964
'0:0:42.8,3.3843
'0:0:43.0,3.3709
'0:0:43.2,3.3603
'0:0:43.4,3.3492
'0:0:43.6,3.3401
'0:0:43.8,3.3308
'0:0:44.0,3.3239
'0:0:44.2,3.3149
'0:0:44.4,3.3064
'0:0:44.6,3.2980
'0:0:44.8,3.2901
'0:0:45.0,3.2831
'0:0:45.2,3.2766
'0:0:45.4,3.2717
'0:0:45.6,3.2688
'0:0:45.8,3.2704
'0:0:46.0,3.2750
'0:0:46.2,3.2798
'0:0:46.4,3.2828
'0:0:46.6,3.2850
'0:0:46.8,3.2847
'0:0:47.0,3.2820
'0:0:47.2,3.2785
'0:0:47.4,3.2736
'0:0:47.6,3.2682
'0:0:47.8,3.2631
'0:0:48.0,3.2583
'0:0:48.2,3.2535
'0:0:48.4,3.2511
'0:0:48.6,3.2516
'0:0:48.8,3.2532
'0:0:49.0,3.2530
'0:0:49.2,3.2519
'0:0:49.4,3.2498
'0:0:49.6,3.2463
'0:0:49.8,3.2428
'0:0:50.0,3.2370
'0:0:50.2,3.2314
'0:0:50.4,3.2264
'0:0:50.6,3.2211
'0:0:50.8,3.2158
'0:0:51.0,3.2108
'0:0:51.2,3.2058
'0:0:51.4,3.2005
'0:0:51.6,3.1950
'0:0:51.8,3.1901
'0:0:52.0,3.1859
'0:0:52.2,3.1804
'0:0:52.4,3.1757
'0:0:52.6,3.1713
'0:0:52.8,3.1679
'0:0:53.0,3.1653
'0:0:53.2,3.1609
'0:0:53.4,3.1591
'0:0:53.6,3.1566
'0:0:53.8,3.1532
'0:0:54.0,3.1498
'0:0:54.2,3.1473
'0:0:54.4,3.1473
'0:0:54.6,3.1478
'0:0:54.8,3.1493
'0:0:55.0,3.1504
'0:0:55.2,3.1524
'0:0:55.4,3.1560
'0:0:55.6,3.1604
'0:0:55.8,3.1661
'0:0:56.0,3.1721
'0:0:56.2,3.1778
'0:0:56.4,3.1848
'0:0:56.6,3.1969
'0:0:56.8,3.2153
'0:0:57.0,3.2364
'0:0:57.2,3.2572
'0:0:57.4,3.2771
'0:0:57.6,3.2893
'0:0:57.8,3.2950
'0:0:58.0,3.2958
'0:0:58.2,3.2928
'0:0:58.4,3.2882
'0:0:58.6,3.2804
'0:0:58.8,3.2715
'0:0:59.0,3.2626
'0:0:59.2,3.2522
'0:0:59.4,3.2434
'0:0:59.6,3.2343
'0:0:59.8,3.2256
'0:1:0.0,3.2176
'0:1:0.2,3.2108
'0:1:0.4,3.2039
'0:1:0.6,3.1982
'0:1:0.8,3.1919
'0:1:1.0,3.1854
'0:1:1.2,3.1788
'0:1:1.4,3.1726
'0:1:1.6,3.1661
'0:1:1.8,3.1599
'0:1:2.0,3.1540
'0:1:2.2,3.1480
'0:1:2.4,3.1424
'0:1:2.6,3.1362
'0:1:2.8,3.1298
'0:1:3.0,3.1235
'0:1:3.2,3.1173
'0:1:3.4,3.1128
'0:1:3.6,3.1097
'0:1:3.8,3.1069
'0:1:4.0,3.1054
'0:1:4.2,3.1059
'0:1:4.4,3.1064
'0:1:4.6,3.1064
'0:1:4.8,3.1051
'0:1:5.0,3.1054
'0:1:5.2,3.1087
'0:1:5.4,3.1163
'0:1:5.6,3.1270
'0:1:5.8,3.1411
'0:1:6.0,3.1566
'0:1:6.2,3.1726
'0:1:6.4,3.1880
'0:1:6.6,3.2013
'0:1:6.8,3.2174
'0:1:7.0,3.2428
'0:1:7.2,3.2747
'0:1:7.4,3.3067
'0:1:7.6,3.3335
'0:1:7.8,3.3550
'0:1:8.0,3.3726
'0:1:8.2,3.3896
'0:1:8.4,3.4026
'0:1:8.6,3.4054
'0:1:8.8,3.4060
'0:1:9.0,3.4065
'0:1:9.2,3.3998
'0:1:9.4,3.3930
'0:1:9.6,3.3849
'0:1:9.8,3.3720
'0:1:10.0,3.3595
'0:1:10.2,3.3456
'0:1:10.4,3.3332
'0:1:10.6,3.3264
'0:1:10.8,3.3250
'0:1:11.0,3.3365
'0:1:11.2,3.3653
'0:1:11.4,3.4003
'0:1:11.6,3.4355
'0:1:11.8,3.4713
'0:1:12.0,3.5050
'0:1:12.2,3.5317
'0:1:12.4,3.5500
'0:1:12.6,3.5646
'0:1:12.8,3.5786
'0:1:13.0,3.5861
'0:1:13.2,3.5921
'0:1:13.4,3.5991
'0:1:13.6,3.6102
'0:1:13.8,3.6297
'0:1:14.0,3.6505
'0:1:14.2,3.6661
'0:1:14.4,3.6770
'0:1:14.6,3.6835
'0:1:14.8,3.6881
'0:1:15.0,3.6990
'0:1:15.2,3.7187
'0:1:15.4,3.7455
'0:1:15.6,3.7748
'0:1:15.8,3.7972
'0:1:16.0,3.8121
'0:1:16.2,3.8221
'0:1:16.4,3.8273
'0:1:16.6,3.8251
'0:1:16.8,3.8195
'0:1:17.0,3.8124
'0:1:17.2,3.8011
'0:1:17.4,3.7870
'0:1:17.6,3.7694
'0:1:17.8,3.7471
'0:1:18.0,3.7237
'0:1:18.2,3.7015
'0:1:18.4,3.6797
'0:1:18.6,3.6591
'0:1:18.8,3.6391
'0:1:19.0,3.6218
'0:1:19.2,3.6051
'0:1:19.4,3.5906
'0:1:19.6,3.5771
'0:1:19.8,3.5643
'0:1:20.0,3.5524
'0:1:20.2,3.5408
'0:1:20.4,3.5308
'0:1:20.6,3.5208
'0:1:20.8,3.5120
'0:1:21.0,3.5038
'0:1:21.2,3.4957
'0:1:21.4,3.4884
'0:1:21.6,3.4811
'0:1:21.8,3.4742
'0:1:22.0,3.4678
'0:1:22.2,3.4635
'0:1:22.4,3.4589
'0:1:22.6,3.4552
'0:1:22.8,3.4506
'0:1:23.0,3.4466
'0:1:23.2,3.4426
'0:1:23.4,3.4389
'0:1:23.6,3.4352
'0:1:23.8,3.4323
'0:1:24.0,3.4309
'0:1:24.2,3.4292
'0:1:24.4,3.4278
'0:1:24.6,3.4258
'0:1:24.8,3.4235
'0:1:25.0,3.4209
'0:1:25.2,3.4181
'0:1:25.4,3.4156
'0:1:25.6,3.4119
'0:1:25.8,3.4085
'0:1:26.0,3.4045
'0:1:26.2,3.4034
'0:1:26.4,3.4062
'0:1:26.6,3.4113
'0:1:26.8,3.4164
'0:1:27.0,3.4207
'0:1:27.2,3.4232
'0:1:27.4,3.4249
'0:1:27.6,3.4258
'0:1:27.8,3.4252
'0:1:28.0,3.4221
'0:1:28.2,3.4192
'0:1:28.4,3.4150
'0:1:28.6,3.4108
'0:1:28.8,3.4085
'0:1:29.0,3.4096
'0:1:29.2,3.4150
'0:1:29.4,3.4232
'0:1:29.6,3.4352
'0:1:29.8,3.4497
'0:1:30.0,3.4653
'0:1:30.2,3.4774
'0:1:30.4,3.4846
'0:1:30.6,3.4872
'0:1:30.8,3.4867
'0:1:31.0,3.4823
'0:1:31.2,3.4759
'0:1:31.4,3.4681
'0:1:31.6,3.4592
'0:1:31.8,3.4495
'0:1:32.0,3.4389
'0:1:32.2,3.4303
'0:1:32.4,3.4232
'0:1:32.6,3.4170
'0:1:32.8,3.4150
'0:1:33.0,3.4198
'0:1:33.2,3.4306
'0:1:33.4,3.4469
'0:1:33.6,3.4681
'0:1:33.8,3.4840
'0:1:34.0,3.4913
'0:1:34.2,3.4928
'0:1:34.4,3.5032
'0:1:34.6,3.5296
'0:1:34.8,3.5685
'0:1:35.0,3.6111
'0:1:35.2,3.6471
'0:1:35.4,3.6782
'0:1:35.6,3.7012
'0:1:35.8,3.7259
'0:1:36.0,3.7420
'0:1:36.2,3.7487
'0:1:36.4,3.7386
'0:1:36.6,3.7379
'0:1:36.8,3.7175
'0:1:37.0,3.6615
'0:1:37.2,3.6315
'0:1:37.4,3.6708
'0:1:37.6,3.6621
'0:1:37.8,3.6748
'0:1:38.0,3.6987
'0:1:38.2,3.6655
'0:1:38.4,3.6416
'0:1:38.6,3.6245
'0:1:38.8,3.6187
'0:1:39.0,3.6312
'0:1:39.2,3.6431
'0:1:39.4,3.6541
'0:1:39.6,3.6508
'0:1:39.8,3.6456
'0:1:40.0,3.6452
'0:1:40.2,3.6404
'0:1:40.4,3.6394
'0:1:40.6,3.6440
'0:1:40.8,3.6548
'0:1:41.0,3.6671
'0:1:41.2,3.6757
'0:1:41.4,3.6863
'0:1:41.6,3.6925
'0:1:41.8,3.6965
'0:1:42.0,3.6962
'0:1:42.2,3.6978
'0:1:42.4,3.6953
'0:1:42.6,3.6925
'0:1:42.8,3.6872
'0:1:43.0,3.6847
'0:1:43.2,3.7003
'0:1:43.4,3.7181
'0:1:43.6,3.7074
'0:1:43.8,3.7716
'0:1:44.0,3.8522
'0:1:44.2,3.9231
'0:1:44.4,3.9755
'0:1:44.6,4.0393
'0:1:44.8,4.0863
'0:1:45.0,4.1107
'0:1:45.2,4.1218
