Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,0.6456
'0:0:0.2,0.6453
'0:0:0.4,0.6449
'0:0:0.6,0.6445
'0:0:0.8,0.6443
'0:0:1.0,0.6439
'0:0:1.2,0.6435
'0:0:1.4,0.6433
'0:0:1.6,0.6430
'0:0:1.8,0.6428
'0:0:2.0,0.6424
'0:0:2.2,0.6421
'0:0:2.4,0.6417
'0:0:2.6,0.6414
'0:0:2.8,0.6411
'0:0:3.0,0.6409
'0:0:3.2,0.6405
'0:0:3.4,0.6401
'0:0:3.6,0.6397
'0:0:3.8,0.6397
'0:0:4.0,0.6394
'0:0:4.2,0.6391
'0:0:4.4,0.6388
'0:0:4.6,0.6384
'0:0:4.8,0.6381
'0:0:5.0,0.6378
'0:0:5.2,0.6375
'0:0:5.4,0.6372
'0:0:5.6,0.6367
'0:0:5.8,0.6364
'0:0:6.0,0.6361
'0:0:6.2,0.6359
'0:0:6.4,0.6358
'0:0:6.6,0.6354
'0:0:6.8,0.6353
'0:0:7.0,0.6350
'0:0:7.2,0.6348
'0:0:7.4,0.6345
'0:0:7.6,0.6342
'0:0:7.8,0.6340
'0:0:8.0,0.6338
'0:0:8.2,0.6335
'0:0:8.4,0.6332
'0:0:8.6,0.6329
'0:0:8.8,0.6326
'0:0:9.0,0.6325
'0:0:9.2,0.6323
'0:0:9.4,0.6320
'0:0:9.6,0.6317
'0:0:9.8,0.6317
'0:0:10.0,0.6315
'0:0:10.2,0.6315
'0:0:10.4,0.6316
'0:0:10.6,0.6314
'0:0:10.8,0.6316
'0:0:11.0,0.6315
'0:0:11.2,0.6314
'0:0:11.4,0.6313
'0:0:11.6,0.6311
'0:0:11.8,0.6311
'0:0:12.0,0.6309
'0:0:12.2,0.6311
'0:0:12.4,0.6308
'0:0:12.6,0.6303
'0:0:12.8,0.6301
'0:0:13.0,0.6299
'0:0:13.2,0.6295
'0:0:13.4,0.6292
'0:0:13.6,0.6290
'0:0:13.8,0.6287
'0:0:14.0,0.6285
'0:0:14.2,0.6281
'0:0:14.4,0.6280
'0:0:14.6,0.6276
'0:0:14.8,0.6275
'0:0:15.0,0.6272
'0:0:15.2,0.6271
'0:0:15.4,0.6268
'0:0:15.6,0.6265
'0:0:15.8,0.6263
'0:0:16.0,0.6260
'0:0:16.2,0.6260
'0:0:16.4,0.6256
'0:0:16.6,0.6254
'0:0:16.8,0.6257
'0:0:17.0,0.6286
'0:0:17.2,0.6293
'0:0:17.4,0.6291
'0:0:17.6,0.6287
'0:0:17.8,0.6285
'0:0:18.0,0.6281
'0:0:18.2,0.6277
'0:0:18.4,0.6273
'0:0:18.6,0.6269
'0:0:18.8,0.6269
'0:0:19.0,0.6269
'0:0:19.2,0.6266
'0:0:19.4,0.6265
'0:0:19.6,0.6262
'0:0:19.8,0.6264
'0:0:20.0,0.6261
'0:0:20.2,0.6260
'0:0:20.4,0.6257
'0:0:20.6,0.6261
'0:0:20.8,0.6262
'0:0:21.0,0.6260
'0:0:21.2,0.6258
'0:0:21.4,0.6257
'0:0:21.6,0.6254
'0:0:21.8,0.6252
'0:0:22.0,0.6251
'0:0:22.2,0.6249
'0:0:22.4,0.6248
'0:0:22.6,0.6246
'0:0:22.8,0.6246
'0:0:23.0,0.6246
'0:0:23.2,0.6243
'0:0:23.4,0.6242
'0:0:23.6,0.6239
'0:0:23.8,0.6238
'0:0:24.0,0.6237
'0:0:24.2,0.6236
'0:0:24.4,0.6235
'0:0:24.6,0.6238
'0:0:24.8,0.6239
'0:0:25.0,0.6239
'0:0:25.2,0.6238
'0:0:25.4,0.6237
'0:0:25.6,0.6235
'0:0:25.8,0.6231
'0:0:26.0,0.6231
'0:0:26.2,0.6231
'0:0:26.4,0.6230
'0:0:26.6,0.6231
'0:0:26.8,0.6232
'0:0:27.0,0.6234
'0:0:27.2,0.6235
'0:0:27.4,0.6236
'0:0:27.6,0.6236
'0:0:27.8,0.6236
'0:0:28.0,0.6238
'0:0:28.2,0.6239
'0:0:28.4,0.6238
'0:0:28.6,0.6237
'0:0:28.8,0.6252
'0:0:29.0,0.6263
'0:0:29.2,0.6263
'0:0:29.4,0.6262
'0:0:29.6,0.6260
'0:0:29.8,0.6260
'0:0:30.0,0.6257
'0:0:30.2,0.6258
'0:0:30.4,0.6258
'0:0:30.6,0.6257
'0:0:30.8,0.6258
'0:0:31.0,0.6259
'0:0:31.2,0.6260
'0:0:31.4,0.6260
'0:0:31.6,0.6258
'0:0:31.8,0.6283
'0:0:32.0,0.6299
'0:0:32.2,0.6257
'0:0:32.4,0.6214
'0:0:32.6,0.6198
'0:0:32.8,0.6200
'0:0:33.0,0.6201
'0:0:33.2,0.6220
'0:0:33.4,0.6221
'0:0:33.6,0.6220
'0:0:33.8,0.6230
'0:0:34.0,0.6241
'0:0:34.2,0.6247
'0:0:34.4,0.6242
'0:0:34.6,0.6265
'0:0:34.8,0.6287
'0:0:35.0,0.6267
'0:0:35.2,0.6259
'0:0:35.4,0.6266
'0:0:35.6,0.6274
'0:0:35.8,0.6281
'0:0:36.0,0.6287
'0:0:36.2,0.6289
'0:0:36.4,0.6289
'0:0:36.6,0.6287
'0:0:36.8,0.6296
'0:0:37.0,0.6297
'0:0:37.2,0.6297
'0:0:37.4,0.6299
'0:0:37.6,0.6300
'0:0:37.8,0.6307
'0:0:38.0,0.6312
'0:0:38.2,0.6315
'0:0:38.4,0.6314
'0:0:38.6,0.6309
'0:0:38.8,0.6311
'0:0:39.0,0.6311
'0:0:39.2,0.6313
'0:0:39.4,0.6312
'0:0:39.6,0.6311
'0:0:39.8,0.6312
'0:0:40.0,0.6312
'0:0:40.2,0.6314
'0:0:40.4,0.6317
'0:0:40.6,0.6322
'0:0:40.8,0.6332
'0:0:41.0,0.6340
'0:0:41.2,0.6335
'0:0:41.4,0.6330
'0:0:41.6,0.6323
'0:0:41.8,0.6320
'0:0:42.0,0.6316
'0:0:42.2,0.6314
'0:0:42.4,0.6311
'0:0:42.6,0.6307
'0:0:42.8,0.6305
'0:0:43.0,0.6305
'0:0:43.2,0.6302
'0:0:43.4,0.6300
'0:0:43.6,0.6297
'0:0:43.8,0.6296
'0:0:44.0,0.6292
'0:0:44.2,0.6291
'0:0:44.4,0.6290
'0:0:44.6,0.6287
'0:0:44.8,0.6285
'0:0:45.0,0.6283
'0:0:45.2,0.6280
'0:0:45.4,0.6278
'0:0:45.6,0.6275
'0:0:45.8,0.6274
'0:0:46.0,0.6272
'0:0:46.2,0.6269
'0:0:46.4,0.6268
'0:0:46.6,0.6265
'0:0:46.8,0.6265
'0:0:47.0,0.6264
'0:0:47.2,0.6262
'0:0:47.4,0.6261
'0:0:47.6,0.6258
'0:0:47.8,0.6260
'0:0:48.0,0.6257
'0:0:48.2,0.6255
'0:0:48.4,0.6254
'0:0:48.6,0.6261
'0:0:48.8,0.6267
'0:0:49.0,0.6256
'0:0:49.2,0.6251
'0:0:49.4,0.6244
'0:0:49.6,0.6239
'0:0:49.8,0.6238
'0:0:50.0,0.6236
'0:0:50.2,0.6234
'0:0:50.4,0.6236
'0:0:50.6,0.6238
'0:0:50.8,0.6242
'0:0:51.0,0.6243
'0:0:51.2,0.6242
'0:0:51.4,0.6241
'0:0:51.6,0.6238
'0:0:51.8,0.6238
'0:0:52.0,0.6236
'0:0:52.2,0.6236
'0:0:52.4,0.6235
'0:0:52.6,0.6233
'0:0:52.8,0.6234
'0:0:53.0,0.6232
'0:0:53.2,0.6231
'0:0:53.4,0.6231
'0:0:53.6,0.6229
'0:0:53.8,0.6230
'0:0:54.0,0.6229
'0:0:54.2,0.6230
'0:0:54.4,0.6228
'0:0:54.6,0.6227
'0:0:54.8,0.6228
'0:0:55.0,0.6228
'0:0:55.2,0.6229
'0:0:55.4,0.6232
'0:0:55.6,0.6231
'0:0:55.8,0.6228
'0:0:56.0,0.6226
'0:0:56.2,0.6224
'0:0:56.4,0.6222
'0:0:56.6,0.6219
'0:0:56.8,0.6219
'0:0:57.0,0.6216
'0:0:57.2,0.6214
'0:0:57.4,0.6211
'0:0:57.6,0.6208
'0:0:57.8,0.6207
'0:0:58.0,0.6207
'0:0:58.2,0.6205
'0:0:58.4,0.6204
'0:0:58.6,0.6202
'0:0:58.8,0.6201
'0:0:59.0,0.6199
'0:0:59.2,0.6198
'0:0:59.4,0.6197
'0:0:59.6,0.6195
'0:0:59.8,0.6196
'0:1:0.0,0.6197
'0:1:0.2,0.6197
'0:1:0.4,0.6196
'0:1:0.6,0.6195
'0:1:0.8,0.6203
'0:1:1.0,0.6195
'0:1:1.2,0.6196
'0:1:1.4,0.6197
'0:1:1.6,0.6197
'0:1:1.8,0.6199
'0:1:2.0,0.6199
'0:1:2.2,0.6200
'0:1:2.4,0.6200
'0:1:2.6,0.6200
'0:1:2.8,0.6202
'0:1:3.0,0.6204
'0:1:3.2,0.6206
'0:1:3.4,0.6206
'0:1:3.6,0.6204
'0:1:3.8,0.6203
'0:1:4.0,0.6199
'0:1:4.2,0.6199
'0:1:4.4,0.6196
'0:1:4.6,0.6195
'0:1:4.8,0.6195
'0:1:5.0,0.6195
'0:1:5.2,0.6190
'0:1:5.4,0.6188
'0:1:5.6,0.6179
'0:1:5.8,0.6197
'0:1:6.0,0.6187
'0:1:6.2,0.6187
'0:1:6.4,0.6189
'0:1:6.6,0.6185
'0:1:6.8,0.6189
'0:1:7.0,0.6207
'0:1:7.2,0.6181
'0:1:7.4,0.6182
'0:1:7.6,0.6186
'0:1:7.8,0.6185
'0:1:8.0,0.6183
'0:1:8.2,0.6181
'0:1:8.4,0.6182
'0:1:8.6,0.6184
'0:1:8.8,0.6184
'0:1:9.0,0.6181
'0:1:9.2,0.6179
'0:1:9.4,0.6179
'0:1:9.6,0.6177
'0:1:9.8,0.6181
'0:1:10.0,0.6181
'0:1:10.2,0.6182
'0:1:10.4,0.6184
'0:1:10.6,0.6181
'0:1:10.8,0.6180
'0:1:11.0,0.6190
'0:1:11.2,0.6187
'0:1:11.4,0.6182
'0:1:11.6,0.6180
'0:1:11.8,0.6178
'0:1:12.0,0.6177
'0:1:12.2,0.6176
'0:1:12.4,0.6178
'0:1:12.6,0.6179
'0:1:12.8,0.6188
'0:1:13.0,0.6198
'0:1:13.2,0.6207
'0:1:13.4,0.6214
'0:1:13.6,0.6230
'0:1:13.8,0.6254
'0:1:14.0,0.6257
'0:1:14.2,0.6259
'0:1:14.4,0.6261
'0:1:14.6,0.6266
'0:1:14.8,0.6286
'0:1:15.0,0.6294
'0:1:15.2,0.6308
'0:1:15.4,0.6321
'0:1:15.6,0.6346
'0:1:15.8,0.6364
'0:1:16.0,0.6375
'0:1:16.2,0.6385
'0:1:16.4,0.6396
'0:1:16.6,0.6418
'0:1:16.8,0.6453
'0:1:17.0,0.6475
'0:1:17.2,0.6485
'0:1:17.4,0.6491
'0:1:17.6,0.6488
'0:1:17.8,0.6501
'0:1:18.0,0.6504
'0:1:18.2,0.6516
'0:1:18.4,0.6532
'0:1:18.6,0.6557
'0:1:18.8,0.6543
'0:1:19.0,0.6536
'0:1:19.2,0.6531
'0:1:19.4,0.6531
'0:1:19.6,0.6530
'0:1:19.8,0.6538
'0:1:20.0,0.6566
'0:1:20.2,0.6558
'0:1:20.4,0.6551
'0:1:20.6,0.6557
'0:1:20.8,0.6574
'0:1:21.0,0.6583
'0:1:21.2,0.6580
'0:1:21.4,0.6577
'0:1:21.6,0.6579
'0:1:21.8,0.6581
'0:1:22.0,0.6579
'0:1:22.2,0.6579
'0:1:22.4,0.6581
'0:1:22.6,0.6583
'0:1:22.8,0.6593
'0:1:23.0,0.6627
'0:1:23.2,0.6639
'0:1:23.4,0.6636
'0:1:23.6,0.6641
'0:1:23.8,0.6645
'0:1:24.0,0.6664
'0:1:24.2,0.6697
'0:1:24.4,0.6697
'0:1:24.6,0.6691
'0:1:24.8,0.6686
'0:1:25.0,0.6684
'0:1:25.2,0.6682
'0:1:25.4,0.6680
'0:1:25.6,0.6676
'0:1:25.8,0.6673
'0:1:26.0,0.6666
'0:1:26.2,0.6669
'0:1:26.4,0.6666
'0:1:26.6,0.6665
'0:1:26.8,0.6662
'0:1:27.0,0.6660
'0:1:27.2,0.6659
'0:1:27.4,0.6657
'0:1:27.6,0.6659
'0:1:27.8,0.6663
'0:1:28.0,0.6664
'0:1:28.2,0.6668
'0:1:28.4,0.6674
'0:1:28.6,0.6679
'0:1:28.8,0.6689
'0:1:29.0,0.6703
'0:1:29.2,0.6723
'0:1:29.4,0.6743
'0:1:29.6,0.6756
'0:1:29.8,0.6760
'0:1:30.0,0.6759
'0:1:30.2,0.6758
'0:1:30.4,0.6757
'0:1:30.6,0.6752
'0:1:30.8,0.6757
'0:1:31.0,0.6764
'0:1:31.2,0.6761
'0:1:31.4,0.6758
'0:1:31.6,0.6757
'0:1:31.8,0.6756
'0:1:32.0,0.6756
'0:1:32.2,0.6752
'0:1:32.4,0.6753
'0:1:32.6,0.6760
'0:1:32.8,0.6761
'0:1:33.0,0.6760
'0:1:33.2,0.6760
'0:1:33.4,0.6760
'0:1:33.6,0.6763
'0:1:33.8,0.6768
'0:1:34.0,0.6771
'0:1:34.2,0.6792
'0:1:34.4,0.6809
'0:1:34.6,0.6802
'0:1:34.8,0.6800
'0:1:35.0,0.6791
'0:1:35.2,0.6789
'0:1:35.4,0.6785
'0:1:35.6,0.6779
'0:1:35.8,0.6781
'0:1:36.0,0.6793
'0:1:36.2,0.6773
'0:1:36.4,0.6771
'0:1:36.6,0.6769
'0:1:36.8,0.6771
'0:1:37.0,0.6768
'0:1:37.2,0.6767
'0:1:37.4,0.6764
'0:1:37.6,0.6760
'0:1:37.8,0.6756
'0:1:38.0,0.6751
'0:1:38.2,0.6747
'0:1:38.4,0.6739
'0:1:38.6,0.6733
'0:1:38.8,0.6720
'0:1:39.0,0.6733
'0:1:39.2,0.6732
'0:1:39.4,0.6726
'0:1:39.6,0.6725
'0:1:39.8,0.6723
'0:1:40.0,0.6719
'0:1:40.2,0.6717
'0:1:40.4,0.6724
'0:1:40.6,0.6738
'0:1:40.8,0.6764
'0:1:41.0,0.6791
'0:1:41.2,0.6844
'0:1:41.4,0.6864
'0:1:41.6,0.6864
'0:1:41.8,0.6863
'0:1:42.0,0.6863
'0:1:42.2,0.6874
'0:1:42.4,0.6853
'0:1:42.6,0.6849
'0:1:42.8,0.6847
'0:1:43.0,0.6845
'0:1:43.2,0.6845
'0:1:43.4,0.6848
'0:1:43.6,0.6853
'0:1:43.8,0.6861
'0:1:44.0,0.6868
'0:1:44.2,0.6879
'0:1:44.4,0.6884
'0:1:44.6,0.6870
'0:1:44.8,0.6900
'0:1:45.0,0.6921
'0:1:45.2,0.6941
