Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,2.3410
'0:0:0.2,2.3399
'0:0:0.4,2.3363
'0:0:0.6,2.3339
'0:0:0.8,2.3306
'0:0:1.0,2.3278
'0:0:1.2,2.3265
'0:0:1.4,2.3241
'0:0:1.6,2.3222
'0:0:1.8,2.3205
'0:0:2.0,2.3196
'0:0:2.2,2.3170
'0:0:2.4,2.3152
'0:0:2.6,2.3128
'0:0:2.8,2.3109
'0:0:3.0,2.3087
'0:0:3.2,2.3056
'0:0:3.4,2.3030
'0:0:3.6,2.2998
'0:0:3.8,2.2971
'0:0:4.0,2.2960
'0:0:4.2,2.2940
'0:0:4.4,2.2909
'0:0:4.6,2.2892
'0:0:4.8,2.2861
'0:0:5.0,2.2852
'0:0:5.2,2.2825
'0:0:5.4,2.2806
'0:0:5.6,2.2788
'0:0:5.8,2.2763
'0:0:6.0,2.2743
'0:0:6.2,2.2715
'0:0:6.4,2.2697
'0:0:6.6,2.2681
'0:0:6.8,2.2661
'0:0:7.0,2.2646
'0:0:7.2,2.2634
'0:0:7.4,2.2609
'0:0:7.6,2.2583
'0:0:7.8,2.2563
'0:0:8.0,2.2540
'0:0:8.2,2.2522
'0:0:8.4,2.2508
'0:0:8.6,2.2495
'0:0:8.8,2.2490
'0:0:9.0,2.2470
'0:0:9.2,2.2448
'0:0:9.4,2.2425
'0:0:9.6,2.2402
'0:0:9.8,2.2387
'0:0:10.0,2.2369
'0:0:10.2,2.2348
'0:0:10.4,2.2335
'0:0:10.6,2.2319
'0:0:10.8,2.2302
'0:0:11.0,2.2284
'0:0:11.2,2.2266
'0:0:11.4,2.2252
'0:0:11.6,2.2229
'0:0:11.8,2.2216
'0:0:12.0,2.2195
'0:0:12.2,2.2166
'0:0:12.4,2.2151
'0:0:12.6,2.2138
'0:0:12.8,2.2126
'0:0:13.0,2.2090
'0:0:13.2,2.2071
'0:0:13.4,2.2050
'0:0:13.6,2.2032
'0:0:13.8,2.2015
'0:0:14.0,2.1993
'0:0:14.2,2.1976
'0:0:14.4,2.1957
'0:0:14.6,2.1928
'0:0:14.8,2.1902
'0:0:15.0,2.1886
'0:0:15.2,2.1871
'0:0:15.4,2.1874
'0:0:15.6,2.1857
'0:0:15.8,2.1841
'0:0:16.0,2.1829
'0:0:16.2,2.1811
'0:0:16.4,2.1796
'0:0:16.6,2.1789
'0:0:16.8,2.1771
'0:0:17.0,2.1752
'0:0:17.2,2.1733
'0:0:17.4,2.1728
'0:0:17.6,2.1716
'0:0:17.8,2.1700
'0:0:18.0,2.1679
'0:0:18.2,2.1663
'0:0:18.4,2.1646
'0:0:18.6,2.1629
'0:0:18.8,2.1620
'0:0:19.0,2.1608
'0:0:19.2,2.1587
'0:0:19.4,2.1555
'0:0:19.6,2.1536
'0:0:19.8,2.1510
'0:0:20.0,2.1480
'0:0:20.2,2.1474
'0:0:20.4,2.1455
'0:0:20.6,2.1444
'0:0:20.8,2.1426
'0:0:21.0,2.1412
'0:0:21.2,2.1393
'0:0:21.4,2.1369
'0:0:21.6,2.1357
'0:0:21.8,2.1345
'0:0:22.0,2.1335
'0:0:22.2,2.1314
'0:0:22.4,2.1306
'0:0:22.6,2.1285
'0:0:22.8,2.1268
'0:0:23.0,2.1248
'0:0:23.2,2.1231
'0:0:23.4,2.1209
'0:0:23.6,2.1192
'0:0:23.8,2.1173
'0:0:24.0,2.1158
'0:0:24.2,2.1139
'0:0:24.4,2.1121
'0:0:24.6,2.1100
'0:0:24.8,2.1075
'0:0:25.0,2.1062
'0:0:25.2,2.1038
'0:0:25.4,2.1018
'0:0:25.6,2.0992
'0:0:25.8,2.0961
'0:0:26.0,2.0959
'0:0:26.2,2.0947
'0:0:26.4,2.0917
'0:0:26.6,2.0900
'0:0:26.8,2.0880
'0:0:27.0,2.0867
'0:0:27.2,2.0845
'0:0:27.4,2.0827
'0:0:27.6,2.0798
'0:0:27.8,2.0787
'0:0:28.0,2.0765
'0:0:28.2,2.0743
'0:0:28.4,2.0723
'0:0:28.6,2.0715
'0:0:28.8,2.0688
'0:0:29.0,2.0667
'0:0:29.2,2.0655
'0:0:29.4,2.0622
'0:0:29.6,2.0619
'0:0:29.8,2.0597
'0:0:30.0,2.0571
'0:0:30.2,2.0551
'0:0:30.4,2.0535
'0:0:30.6,2.0518
'0:0:30.8,2.0499
'0:0:31.0,2.0479
'0:0:31.2,2.0453
'0:0:31.4,2.0441
'0:0:31.6,2.0416
'0:0:31.8,2.0397
'0:0:32.0,2.0385
'0:0:32.2,2.0354
'0:0:32.4,2.0356
'0:0:32.6,2.0341
'0:0:32.8,2.0327
'0:0:33.0,2.0307
'0:0:33.2,2.0283
'0:0:33.4,2.0261
'0:0:33.6,2.0248
'0:0:33.8,2.0232
'0:0:34.0,2.0227
'0:0:34.2,2.0217
'0:0:34.4,2.0208
'0:0:34.6,2.0198
'0:0:34.8,2.0169
'0:0:35.0,2.0153
'0:0:35.2,2.0149
'0:0:35.4,2.0138
'0:0:35.6,2.0124
'0:0:35.8,2.0109
'0:0:36.0,2.0082
'0:0:36.2,2.0059
'0:0:36.4,2.0054
'0:0:36.6,2.0040
'0:0:36.8,2.0020
'0:0:37.0,2.0011
'0:0:37.2,1.9995
'0:0:37.4,1.9969
'0:0:37.6,1.9966
'0:0:37.8,1.9961
'0:0:38.0,1.9943
'0:0:38.2,1.9932
'0:0:38.4,1.9903
'0:0:38.6,1.9890
'0:0:38.8,1.9881
'0:0:39.0,1.9865
'0:0:39.2,1.9852
'0:0:39.4,1.9831
'0:0:39.6,1.9817
'0:0:39.8,1.9812
'0:0:40.0,1.9798
'0:0:40.2,1.9787
'0:0:40.4,1.9763
'0:0:40.6,1.9744
'0:0:40.8,1.9739
'0:0:41.0,1.9723
'0:0:41.2,1.9710
'0:0:41.4,1.9688
'0:0:41.6,1.9680
'0:0:41.8,1.9664
'0:0:42.0,1.9647
'0:0:42.2,1.9630
'0:0:42.4,1.9609
'0:0:42.6,1.9604
'0:0:42.8,1.9590
'0:0:43.0,1.9573
'0:0:43.2,1.9560
'0:0:43.4,1.9546
'0:0:43.6,1.9545
'0:0:43.8,1.9527
'0:0:44.0,1.9513
'0:0:44.2,1.9496
'0:0:44.4,1.9475
'0:0:44.6,1.9466
'0:0:44.8,1.9453
'0:0:45.0,1.9439
'0:0:45.2,1.9419
'0:0:45.4,1.9403
'0:0:45.6,1.9396
'0:0:45.8,1.9378
'0:0:46.0,1.9355
'0:0:46.2,1.9341
'0:0:46.4,1.9344
'0:0:46.6,1.9324
'0:0:46.8,1.9307
'0:0:47.0,1.9282
'0:0:47.2,1.9280
'0:0:47.4,1.9269
'0:0:47.6,1.9255
'0:0:47.8,1.9231
'0:0:48.0,1.9223
'0:0:48.2,1.9209
'0:0:48.4,1.9201
'0:0:48.6,1.9204
'0:0:48.8,1.9181
'0:0:49.0,1.9164
'0:0:49.2,1.9158
'0:0:49.4,1.9150
'0:0:49.6,1.9139
'0:0:49.8,1.9113
'0:0:50.0,1.9099
'0:0:50.2,1.9090
'0:0:50.4,1.9082
'0:0:50.6,1.9068
'0:0:50.8,1.9050
'0:0:51.0,1.9045
'0:0:51.2,1.9033
'0:0:51.4,1.9025
'0:0:51.6,1.9007
'0:0:51.8,1.8996
'0:0:52.0,1.8993
'0:0:52.2,1.8982
'0:0:52.4,1.8962
'0:0:52.6,1.8953
'0:0:52.8,1.8947
'0:0:53.0,1.8929
'0:0:53.2,1.8914
'0:0:53.4,1.8898
'0:0:53.6,1.8885
'0:0:53.8,1.8880
'0:0:54.0,1.8868
'0:0:54.2,1.8849
'0:0:54.4,1.8840
'0:0:54.6,1.8834
'0:0:54.8,1.8827
'0:0:55.0,1.8813
'0:0:55.2,1.8799
'0:0:55.4,1.8793
'0:0:55.6,1.8793
'0:0:55.8,1.8773
'0:0:56.0,1.8761
'0:0:56.2,1.8752
'0:0:56.4,1.8787
'0:0:56.6,1.8783
'0:0:56.8,1.8767
'0:0:57.0,1.8746
'0:0:57.2,1.8736
'0:0:57.4,1.8725
'0:0:57.6,1.8713
'0:0:57.8,1.8708
'0:0:58.0,1.8702
'0:0:58.2,1.8684
'0:0:58.4,1.8678
'0:0:58.6,1.8668
'0:0:58.8,1.8660
'0:0:59.0,1.8646
'0:0:59.2,1.8631
'0:0:59.4,1.8628
'0:0:59.6,1.8625
'0:0:59.8,1.8622
'0:1:0.0,1.8609
'0:1:0.2,1.8597
'0:1:0.4,1.8588
'0:1:0.6,1.8576
'0:1:0.8,1.8556
'0:1:1.0,1.8540
'0:1:1.2,1.8528
'0:1:1.4,1.8513
'0:1:1.6,1.8510
'0:1:1.8,1.8498
'0:1:2.0,1.8487
'0:1:2.2,1.8480
'0:1:2.4,1.8472
'0:1:2.6,1.8468
'0:1:2.8,1.8454
'0:1:3.0,1.8444
'0:1:3.2,1.8433
'0:1:3.4,1.8420
'0:1:3.6,1.8412
'0:1:3.8,1.8398
'0:1:4.0,1.8390
'0:1:4.2,1.8384
'0:1:4.4,1.8377
'0:1:4.6,1.8368
'0:1:4.8,1.8354
'0:1:5.0,1.8347
'0:1:5.2,1.8336
'0:1:5.4,1.8326
'0:1:5.6,1.8317
'0:1:5.8,1.8307
'0:1:6.0,1.8299
'0:1:6.2,1.8292
'0:1:6.4,1.8277
'0:1:6.6,1.8267
'0:1:6.8,1.8258
'0:1:7.0,1.8246
'0:1:7.2,1.8230
'0:1:7.4,1.8221
'0:1:7.6,1.8228
'0:1:7.8,1.8221
'0:1:8.0,1.8206
'0:1:8.2,1.8205
'0:1:8.4,1.8196
'0:1:8.6,1.8200
'0:1:8.8,1.8197
'0:1:9.0,1.8188
'0:1:9.2,1.8178
'0:1:9.4,1.8169
'0:1:9.6,1.8157
'0:1:9.8,1.8141
'0:1:10.0,1.8129
'0:1:10.2,1.8125
'0:1:10.4,1.8113
'0:1:10.6,1.8106
'0:1:10.8,1.8097
'0:1:11.0,1.8097
'0:1:11.2,1.8088
'0:1:11.4,1.8081
'0:1:11.6,1.8068
'0:1:11.8,1.8056
'0:1:12.0,1.8046
'0:1:12.2,1.8038
'0:1:12.4,1.8036
'0:1:12.6,1.8034
'0:1:12.8,1.8025
'0:1:13.0,1.8016
'0:1:13.2,1.8011
'0:1:13.4,1.8002
'0:1:13.6,1.7996
'0:1:13.8,1.7990
'0:1:14.0,1.7980
'0:1:14.2,1.7977
'0:1:14.4,1.7967
'0:1:14.6,1.7960
'0:1:14.8,1.7945
'0:1:15.0,1.7938
'0:1:15.2,1.7933
'0:1:15.4,1.7927
'0:1:15.6,1.7920
'0:1:15.8,1.7919
'0:1:16.0,1.7913
'0:1:16.2,1.7911
'0:1:16.4,1.7904
'0:1:16.6,1.7897
'0:1:16.8,1.7885
'0:1:17.0,1.7878
'0:1:17.2,1.7872
'0:1:17.4,1.7871
'0:1:17.6,1.7865
'0:1:17.8,1.7853
'0:1:18.0,1.7843
'0:1:18.2,1.7837
'0:1:18.4,1.7829
'0:1:18.6,1.7820
'0:1:18.8,1.7813
'0:1:19.0,1.7807
'0:1:19.2,1.7803
'0:1:19.4,1.7801
'0:1:19.6,1.7795
'0:1:19.8,1.7798
'0:1:20.0,1.7792
'0:1:20.2,1.7791
'0:1:20.4,1.7784
'0:1:20.6,1.7779
'0:1:20.8,1.7774
'0:1:21.0,1.7763
'0:1:21.2,1.7759
'0:1:21.4,1.7753
'0:1:21.6,1.7745
'0:1:21.8,1.7742
'0:1:22.0,1.7737
'0:1:22.2,1.7730
'0:1:22.4,1.7714
'0:1:22.6,1.7706
'0:1:22.8,1.7697
'0:1:23.0,1.7696
'0:1:23.2,1.7683
'0:1:23.4,1.7688
'0:1:23.6,1.7683
'0:1:23.8,1.7670
'0:1:24.0,1.7665
'0:1:24.2,1.7663
'0:1:24.4,1.7657
'0:1:24.6,1.7651
'0:1:24.8,1.7644
'0:1:25.0,1.7635
'0:1:25.2,1.7637
'0:1:25.4,1.7635
'0:1:25.6,1.7632
'0:1:25.8,1.7627
'0:1:26.0,1.7619
'0:1:26.2,1.7614
'0:1:26.4,1.7609
'0:1:26.6,1.7602
'0:1:26.8,1.7598
'0:1:27.0,1.7589
'0:1:27.2,1.7584
'0:1:27.4,1.7578
'0:1:27.6,1.7571
'0:1:27.8,1.7566
'0:1:28.0,1.7562
'0:1:28.2,1.7556
'0:1:28.4,1.7549
'0:1:28.6,1.7548
'0:1:28.8,1.7543
'0:1:29.0,1.7541
'0:1:29.2,1.7535
'0:1:29.4,1.7531
'0:1:29.6,1.7526
'0:1:29.8,1.7518
'0:1:30.0,1.7513
'0:1:30.2,1.7505
'0:1:30.4,1.7501
'0:1:30.6,1.7495
'0:1:30.8,1.7491
'0:1:31.0,1.7482
'0:1:31.2,1.7476
'0:1:31.4,1.7472
'0:1:31.6,1.7468
'0:1:31.8,1.7464
'0:1:32.0,1.7458
'0:1:32.2,1.7451
'0:1:32.4,1.7445
'0:1:32.6,1.7439
'0:1:32.8,1.7434
'0:1:33.0,1.7425
'0:1:33.2,1.7439
'0:1:33.4,1.7434
'0:1:33.6,1.7431
'0:1:33.8,1.7424
'0:1:34.0,1.7417
'0:1:34.2,1.7411
'0:1:34.4,1.7407
'0:1:34.6,1.7402
'0:1:34.8,1.7391
'0:1:35.0,1.7387
'0:1:35.2,1.7380
'0:1:35.4,1.7375
'0:1:35.6,1.7370
'0:1:35.8,1.7363
'0:1:36.0,1.7357
'0:1:36.2,1.7350
'0:1:36.4,1.7344
'0:1:36.6,1.7340
'0:1:36.8,1.7339
'0:1:37.0,1.7336
'0:1:37.2,1.7329
'0:1:37.4,1.7326
'0:1:37.6,1.7322
'0:1:37.8,1.7317
'0:1:38.0,1.7307
'0:1:38.2,1.7302
'0:1:38.4,1.7296
'0:1:38.6,1.7296
'0:1:38.8,1.7288
'0:1:39.0,1.7285
'0:1:39.2,1.7281
'0:1:39.4,1.7279
'0:1:39.6,1.7272
'0:1:39.8,1.7264
'0:1:40.0,1.7261
'0:1:40.2,1.7257
'0:1:40.4,1.7250
'0:1:40.6,1.7245
'0:1:40.8,1.7241
'0:1:41.0,1.7243
'0:1:41.2,1.7233
'0:1:41.4,1.7230
'0:1:41.6,1.7221
'0:1:41.8,1.7217
'0:1:42.0,1.7220
'0:1:42.2,1.7210
'0:1:42.4,1.7213
'0:1:42.6,1.7203
'0:1:42.8,1.7198
'0:1:43.0,1.7192
'0:1:43.2,1.7185
'0:1:43.4,1.7179
'0:1:43.6,1.7176
'0:1:43.8,1.7169
'0:1:44.0,1.7164
'0:1:44.2,1.7154
'0:1:44.4,1.7154
'0:1:44.6,1.7144
'0:1:44.8,1.7140
'0:1:45.0,1.7141
'0:1:45.2,1.7144
