Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.2512
'0:0:0.2,1.2485
'0:0:0.4,1.2469
'0:0:0.6,1.2446
'0:0:0.8,1.2424
'0:0:1.0,1.2402
'0:0:1.2,1.2376
'0:0:1.4,1.2348
'0:0:1.6,1.2320
'0:0:1.8,1.2301
'0:0:2.0,1.2299
'0:0:2.2,1.2290
'0:0:2.4,1.2294
'0:0:2.6,1.2291
'0:0:2.8,1.2295
'0:0:3.0,1.2302
'0:0:3.2,1.2303
'0:0:3.4,1.2299
'0:0:3.6,1.2306
'0:0:3.8,1.2292
'0:0:4.0,1.2267
'0:0:4.2,1.2234
'0:0:4.4,1.2214
'0:0:4.6,1.2196
'0:0:4.8,1.2174
'0:0:5.0,1.2149
'0:0:5.2,1.2134
'0:0:5.4,1.2112
'0:0:5.6,1.2092
'0:0:5.8,1.2073
'0:0:6.0,1.2047
'0:0:6.2,1.2025
'0:0:6.4,1.1993
'0:0:6.6,1.1974
'0:0:6.8,1.1982
'0:0:7.0,1.2011
'0:0:7.2,1.2038
'0:0:7.4,1.2052
'0:0:7.6,1.2061
'0:0:7.8,1.2076
'0:0:8.0,1.2099
'0:0:8.2,1.2090
'0:0:8.4,1.2072
'0:0:8.6,1.2046
'0:0:8.8,1.2022
'0:0:9.0,1.2009
'0:0:9.2,1.2004
'0:0:9.4,1.2034
'0:0:9.6,1.2062
'0:0:9.8,1.2044
'0:0:10.0,1.2036
'0:0:10.2,1.2021
'0:0:10.4,1.1992
'0:0:10.6,1.1988
'0:0:10.8,1.1975
'0:0:11.0,1.1956
'0:0:11.2,1.1956
'0:0:11.4,1.1934
'0:0:11.6,1.1914
'0:0:11.8,1.1901
'0:0:12.0,1.1884
'0:0:12.2,1.1859
'0:0:12.4,1.1841
'0:0:12.6,1.1822
'0:0:12.8,1.1791
'0:0:13.0,1.1781
'0:0:13.2,1.1765
'0:0:13.4,1.1745
'0:0:13.6,1.1741
'0:0:13.8,1.1740
'0:0:14.0,1.1723
'0:0:14.2,1.1706
'0:0:14.4,1.1693
'0:0:14.6,1.1680
'0:0:14.8,1.1665
'0:0:15.0,1.1653
'0:0:15.2,1.1641
'0:0:15.4,1.1622
'0:0:15.6,1.1616
'0:0:15.8,1.1598
'0:0:16.0,1.1584
'0:0:16.2,1.1566
'0:0:16.4,1.1551
'0:0:16.6,1.1537
'0:0:16.8,1.1523
'0:0:17.0,1.1492
'0:0:17.2,1.1473
'0:0:17.4,1.1448
'0:0:17.6,1.1432
'0:0:17.8,1.1411
'0:0:18.0,1.1392
'0:0:18.2,1.1375
'0:0:18.4,1.1359
'0:0:18.6,1.1337
'0:0:18.8,1.1320
'0:0:19.0,1.1309
'0:0:19.2,1.1290
'0:0:19.4,1.1276
'0:0:19.6,1.1257
'0:0:19.8,1.1237
'0:0:20.0,1.1214
'0:0:20.2,1.1196
'0:0:20.4,1.1181
'0:0:20.6,1.1168
'0:0:20.8,1.1153
'0:0:21.0,1.1137
'0:0:21.2,1.1122
'0:0:21.4,1.1103
'0:0:21.6,1.1071
'0:0:21.8,1.1042
'0:0:22.0,1.1018
'0:0:22.2,1.0959
'0:0:22.4,1.0939
'0:0:22.6,1.0925
'0:0:22.8,1.0908
'0:0:23.0,1.0891
'0:0:23.2,1.0870
'0:0:23.4,1.0852
'0:0:23.6,1.0836
'0:0:23.8,1.0829
'0:0:24.0,1.0829
'0:0:24.2,1.0820
'0:0:24.4,1.0816
'0:0:24.6,1.0793
'0:0:24.8,1.0779
'0:0:25.0,1.0768
'0:0:25.2,1.0750
'0:0:25.4,1.0729
'0:0:25.6,1.0715
'0:0:25.8,1.0697
'0:0:26.0,1.0676
'0:0:26.2,1.0664
'0:0:26.4,1.0639
'0:0:26.6,1.0624
'0:0:26.8,1.0613
'0:0:27.0,1.0576
'0:0:27.2,1.0547
'0:0:27.4,1.0528
'0:0:27.6,1.0524
'0:0:27.8,1.0541
'0:0:28.0,1.0482
'0:0:28.2,1.0422
'0:0:28.4,1.0389
'0:0:28.6,1.0359
'0:0:28.8,1.0327
'0:0:29.0,1.0298
'0:0:29.2,1.0278
'0:0:29.4,1.0265
'0:0:29.6,1.0243
'0:0:29.8,1.0219
'0:0:30.0,1.0203
'0:0:30.2,1.0182
'0:0:30.4,1.0158
'0:0:30.6,1.0134
'0:0:30.8,1.0120
'0:0:31.0,1.0102
'0:0:31.2,1.0094
'0:0:31.4,1.0079
'0:0:31.6,1.0047
'0:0:31.8,1.0024
'0:0:32.0,1.0009
'0:0:32.2,0.9997
'0:0:32.4,0.9972
'0:0:32.6,0.9959
'0:0:32.8,0.9941
'0:0:33.0,0.9921
'0:0:33.2,0.9903
'0:0:33.4,0.9885
'0:0:33.6,0.9860
'0:0:33.8,0.9840
'0:0:34.0,0.9824
'0:0:34.2,0.9819
'0:0:34.4,0.9812
'0:0:34.6,0.9811
'0:0:34.8,0.9809
'0:0:35.0,0.9806
'0:0:35.2,0.9784
'0:0:35.4,0.9760
'0:0:35.6,0.9739
'0:0:35.8,0.9720
'0:0:36.0,0.9696
'0:0:36.2,0.9676
'0:0:36.4,0.9656
'0:0:36.6,0.9635
'0:0:36.8,0.9617
'0:0:37.0,0.9601
'0:0:37.2,0.9588
'0:0:37.4,0.9572
'0:0:37.6,0.9557
'0:0:37.8,0.9545
'0:0:38.0,0.9527
'0:0:38.2,0.9508
'0:0:38.4,0.9487
'0:0:38.6,0.9465
'0:0:38.8,0.9446
'0:0:39.0,0.9430
'0:0:39.2,0.9412
'0:0:39.4,0.9387
'0:0:39.6,0.9350
'0:0:39.8,0.9329
'0:0:40.0,0.9310
'0:0:40.2,0.9286
'0:0:40.4,0.9267
'0:0:40.6,0.9249
'0:0:40.8,0.9232
'0:0:41.0,0.9217
'0:0:41.2,0.9204
'0:0:41.4,0.9192
'0:0:41.6,0.9176
'0:0:41.8,0.9158
'0:0:42.0,0.9143
'0:0:42.2,0.9126
'0:0:42.4,0.9114
'0:0:42.6,0.9104
'0:0:42.8,0.9091
'0:0:43.0,0.9074
'0:0:43.2,0.9058
'0:0:43.4,0.9043
'0:0:43.6,0.9025
'0:0:43.8,0.9009
'0:0:44.0,0.8993
'0:0:44.2,0.8982
'0:0:44.4,0.8965
'0:0:44.6,0.8947
'0:0:44.8,0.8934
'0:0:45.0,0.8918
'0:0:45.2,0.8908
'0:0:45.4,0.8892
'0:0:45.6,0.8877
'0:0:45.8,0.8862
'0:0:46.0,0.8854
'0:0:46.2,0.8844
'0:0:46.4,0.8830
'0:0:46.6,0.8823
'0:0:46.8,0.8815
'0:0:47.0,0.8803
'0:0:47.2,0.8792
'0:0:47.4,0.8781
'0:0:47.6,0.8770
'0:0:47.8,0.8762
'0:0:48.0,0.8750
'0:0:48.2,0.8739
'0:0:48.4,0.8726
'0:0:48.6,0.8719
'0:0:48.8,0.8706
'0:0:49.0,0.8683
'0:0:49.2,0.8667
'0:0:49.4,0.8655
'0:0:49.6,0.8641
'0:0:49.8,0.8632
'0:0:50.0,0.8620
'0:0:50.2,0.8610
'0:0:50.4,0.8600
'0:0:50.6,0.8586
'0:0:50.8,0.8578
'0:0:51.0,0.8570
'0:0:51.2,0.8560
'0:0:51.4,0.8552
'0:0:51.6,0.8543
'0:0:51.8,0.8540
'0:0:52.0,0.8521
'0:0:52.2,0.8510
'0:0:52.4,0.8500
'0:0:52.6,0.8494
'0:0:52.8,0.8488
'0:0:53.0,0.8478
'0:0:53.2,0.8468
'0:0:53.4,0.8469
'0:0:53.6,0.8466
'0:0:53.8,0.8458
'0:0:54.0,0.8459
'0:0:54.2,0.8452
'0:0:54.4,0.8437
'0:0:54.6,0.8429
'0:0:54.8,0.8419
'0:0:55.0,0.8406
'0:0:55.2,0.8398
'0:0:55.4,0.8387
'0:0:55.6,0.8377
'0:0:55.8,0.8365
'0:0:56.0,0.8355
'0:0:56.2,0.8347
'0:0:56.4,0.8332
'0:0:56.6,0.8321
'0:0:56.8,0.8304
'0:0:57.0,0.8297
'0:0:57.2,0.8284
'0:0:57.4,0.8273
'0:0:57.6,0.8266
'0:0:57.8,0.8258
'0:0:58.0,0.8252
'0:0:58.2,0.8245
'0:0:58.4,0.8239
'0:0:58.6,0.8229
'0:0:58.8,0.8224
'0:0:59.0,0.8214
'0:0:59.2,0.8201
'0:0:59.4,0.8188
'0:0:59.6,0.8176
'0:0:59.8,0.8166
'0:1:0.0,0.8159
'0:1:0.2,0.8148
'0:1:0.4,0.8139
'0:1:0.6,0.8149
'0:1:0.8,0.8142
'0:1:1.0,0.8132
'0:1:1.2,0.8123
'0:1:1.4,0.8118
'0:1:1.6,0.8110
'0:1:1.8,0.8104
'0:1:2.0,0.8097
'0:1:2.2,0.8092
'0:1:2.4,0.8089
'0:1:2.6,0.8085
'0:1:2.8,0.8074
'0:1:3.0,0.8062
'0:1:3.2,0.8053
'0:1:3.4,0.8039
'0:1:3.6,0.8029
'0:1:3.8,0.8023
'0:1:4.0,0.8014
'0:1:4.2,0.8002
'0:1:4.4,0.7995
'0:1:4.6,0.7992
'0:1:4.8,0.7988
'0:1:5.0,0.7987
'0:1:5.2,0.7982
'0:1:5.4,0.7977
'0:1:5.6,0.7968
'0:1:5.8,0.7959
'0:1:6.0,0.7948
'0:1:6.2,0.7939
'0:1:6.4,0.7931
'0:1:6.6,0.7925
'0:1:6.8,0.7920
'0:1:7.0,0.7915
'0:1:7.2,0.7910
'0:1:7.4,0.7903
'0:1:7.6,0.7900
'0:1:7.8,0.7892
'0:1:8.0,0.7890
'0:1:8.2,0.7890
'0:1:8.4,0.7885
'0:1:8.6,0.7878
'0:1:8.8,0.7874
'0:1:9.0,0.7869
'0:1:9.2,0.7864
'0:1:9.4,0.7853
'0:1:9.6,0.7847
'0:1:9.8,0.7840
'0:1:10.0,0.7833
'0:1:10.2,0.7826
'0:1:10.4,0.7818
'0:1:10.6,0.7813
'0:1:10.8,0.7806
'0:1:11.0,0.7800
'0:1:11.2,0.7794
'0:1:11.4,0.7788
'0:1:11.6,0.7783
'0:1:11.8,0.7780
'0:1:12.0,0.7782
'0:1:12.2,0.7778
'0:1:12.4,0.7772
'0:1:12.6,0.7765
'0:1:12.8,0.7758
'0:1:13.0,0.7752
'0:1:13.2,0.7746
'0:1:13.4,0.7744
'0:1:13.6,0.7739
'0:1:13.8,0.7735
'0:1:14.0,0.7730
'0:1:14.2,0.7723
'0:1:14.4,0.7716
'0:1:14.6,0.7712
'0:1:14.8,0.7710
'0:1:15.0,0.7707
'0:1:15.2,0.7702
'0:1:15.4,0.7697
'0:1:15.6,0.7695
'0:1:15.8,0.7690
'0:1:16.0,0.7687
'0:1:16.2,0.7683
'0:1:16.4,0.7679
'0:1:16.6,0.7673
'0:1:16.8,0.7667
'0:1:17.0,0.7663
'0:1:17.2,0.7658
'0:1:17.4,0.7656
'0:1:17.6,0.7654
'0:1:17.8,0.7651
'0:1:18.0,0.7645
'0:1:18.2,0.7637
'0:1:18.4,0.7635
'0:1:18.6,0.7628
'0:1:18.8,0.7621
'0:1:19.0,0.7615
'0:1:19.2,0.7611
'0:1:19.4,0.7606
'0:1:19.6,0.7600
'0:1:19.8,0.7595
'0:1:20.0,0.7597
'0:1:20.2,0.7598
'0:1:20.4,0.7590
'0:1:20.6,0.7582
'0:1:20.8,0.7574
'0:1:21.0,0.7567
'0:1:21.2,0.7560
'0:1:21.4,0.7557
'0:1:21.6,0.7548
'0:1:21.8,0.7541
'0:1:22.0,0.7535
'0:1:22.2,0.7530
'0:1:22.4,0.7523
'0:1:22.6,0.7517
'0:1:22.8,0.7513
'0:1:23.0,0.7506
'0:1:23.2,0.7503
'0:1:23.4,0.7497
'0:1:23.6,0.7492
'0:1:23.8,0.7484
'0:1:24.0,0.7482
'0:1:24.2,0.7478
'0:1:24.4,0.7473
'0:1:24.6,0.7469
'0:1:24.8,0.7465
'0:1:25.0,0.7461
'0:1:25.2,0.7458
'0:1:25.4,0.7454
'0:1:25.6,0.7452
'0:1:25.8,0.7448
'0:1:26.0,0.7444
'0:1:26.2,0.7444
'0:1:26.4,0.7442
'0:1:26.6,0.7438
'0:1:26.8,0.7433
'0:1:27.0,0.7433
'0:1:27.2,0.7428
'0:1:27.4,0.7425
'0:1:27.6,0.7422
'0:1:27.8,0.7420
'0:1:28.0,0.7419
'0:1:28.2,0.7416
'0:1:28.4,0.7412
'0:1:28.6,0.7405
'0:1:28.8,0.7399
'0:1:29.0,0.7393
'0:1:29.2,0.7389
'0:1:29.4,0.7386
'0:1:29.6,0.7380
'0:1:29.8,0.7376
'0:1:30.0,0.7368
'0:1:30.2,0.7364
'0:1:30.4,0.7360
'0:1:30.6,0.7355
'0:1:30.8,0.7350
'0:1:31.0,0.7343
'0:1:31.2,0.7341
'0:1:31.4,0.7336
'0:1:31.6,0.7331
'0:1:31.8,0.7328
'0:1:32.0,0.7324
'0:1:32.2,0.7321
'0:1:32.4,0.7315
'0:1:32.6,0.7313
'0:1:32.8,0.7308
'0:1:33.0,0.7306
'0:1:33.2,0.7301
'0:1:33.4,0.7295
'0:1:33.6,0.7293
'0:1:33.8,0.7292
'0:1:34.0,0.7289
'0:1:34.2,0.7287
'0:1:34.4,0.7281
'0:1:34.6,0.7278
'0:1:34.8,0.7274
'0:1:35.0,0.7269
'0:1:35.2,0.7266
'0:1:35.4,0.7258
'0:1:35.6,0.7252
'0:1:35.8,0.7248
'0:1:36.0,0.7243
'0:1:36.2,0.7234
'0:1:36.4,0.7226
'0:1:36.6,0.7219
'0:1:36.8,0.7213
'0:1:37.0,0.7208
'0:1:37.2,0.7205
'0:1:37.4,0.7203
'0:1:37.6,0.7199
'0:1:37.8,0.7199
'0:1:38.0,0.7201
'0:1:38.2,0.7199
'0:1:38.4,0.7195
'0:1:38.6,0.7193
'0:1:38.8,0.7190
'0:1:39.0,0.7186
'0:1:39.2,0.7179
'0:1:39.4,0.7165
'0:1:39.6,0.7162
'0:1:39.8,0.7156
'0:1:40.0,0.7151
'0:1:40.2,0.7145
'0:1:40.4,0.7143
'0:1:40.6,0.7138
'0:1:40.8,0.7134
'0:1:41.0,0.7129
'0:1:41.2,0.7126
'0:1:41.4,0.7123
'0:1:41.6,0.7119
'0:1:41.8,0.7115
'0:1:42.0,0.7110
'0:1:42.2,0.7106
'0:1:42.4,0.7103
'0:1:42.6,0.7099
'0:1:42.8,0.7099
'0:1:43.0,0.7100
'0:1:43.2,0.7095
'0:1:43.4,0.7091
'0:1:43.6,0.7078
'0:1:43.8,0.7075
'0:1:44.0,0.7074
'0:1:44.2,0.7071
'0:1:44.4,0.7068
'0:1:44.6,0.7065
'0:1:44.8,0.7063
'0:1:45.0,0.7061
'0:1:45.2,0.7061
