Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.0130
'0:0:0.2,1.0198
'0:0:0.4,1.0229
'0:0:0.6,1.0247
'0:0:0.8,1.0273
'0:0:1.0,1.0280
'0:0:1.2,1.0279
'0:0:1.4,1.0271
'0:0:1.6,1.0261
'0:0:1.8,1.0241
'0:0:2.0,1.0218
'0:0:2.2,1.0194
'0:0:2.4,1.0178
'0:0:2.6,1.0172
'0:0:2.8,1.0212
'0:0:3.0,1.0318
'0:0:3.2,1.0464
'0:0:3.4,1.0629
'0:0:3.6,1.0751
'0:0:3.8,1.0829
'0:0:4.0,1.0891
'0:0:4.2,1.0948
'0:0:4.4,1.0980
'0:0:4.6,1.1004
'0:0:4.8,1.1019
'0:0:5.0,1.1020
'0:0:5.2,1.1034
'0:0:5.4,1.1036
'0:0:5.6,1.1039
'0:0:5.8,1.1029
'0:0:6.0,1.0998
'0:0:6.2,1.0975
'0:0:6.4,1.0942
'0:0:6.6,1.0899
'0:0:6.8,1.0859
'0:0:7.0,1.0820
'0:0:7.2,1.0787
'0:0:7.4,1.0745
'0:0:7.6,1.0715
'0:0:7.8,1.0680
'0:0:8.0,1.0640
'0:0:8.2,1.0620
'0:0:8.4,1.0591
'0:0:8.6,1.0549
'0:0:8.8,1.0507
'0:0:9.0,1.0474
'0:0:9.2,1.0434
'0:0:9.4,1.0399
'0:0:9.6,1.0363
'0:0:9.8,1.0325
'0:0:10.0,1.0283
'0:0:10.2,1.0245
'0:0:10.4,1.0208
'0:0:10.6,1.0168
'0:0:10.8,1.0139
'0:0:11.0,1.0108
'0:0:11.2,1.0083
'0:0:11.4,1.0056
'0:0:11.6,1.0026
'0:0:11.8,1.0005
'0:0:12.0,0.9985
'0:0:12.2,0.9967
'0:0:12.4,0.9949
'0:0:12.6,0.9937
'0:0:12.8,0.9926
'0:0:13.0,0.9910
'0:0:13.2,0.9889
'0:0:13.4,0.9869
'0:0:13.6,0.9852
'0:0:13.8,0.9831
'0:0:14.0,0.9812
'0:0:14.2,0.9791
'0:0:14.4,0.9777
'0:0:14.6,0.9761
'0:0:14.8,0.9744
'0:0:15.0,0.9724
'0:0:15.2,0.9698
'0:0:15.4,0.9678
'0:0:15.6,0.9657
'0:0:15.8,0.9645
'0:0:16.0,0.9624
'0:0:16.2,0.9604
'0:0:16.4,0.9589
'0:0:16.6,0.9573
'0:0:16.8,0.9561
'0:0:17.0,0.9541
'0:0:17.2,0.9526
'0:0:17.4,0.9512
'0:0:17.6,0.9502
'0:0:17.8,0.9497
'0:0:18.0,0.9495
'0:0:18.2,0.9484
'0:0:18.4,0.9472
'0:0:18.6,0.9456
'0:0:18.8,0.9441
'0:0:19.0,0.9422
'0:0:19.2,0.9408
'0:0:19.4,0.9398
'0:0:19.6,0.9380
'0:0:19.8,0.9366
'0:0:20.0,0.9354
'0:0:20.2,0.9342
'0:0:20.4,0.9323
'0:0:20.6,0.9316
'0:0:20.8,0.9315
'0:0:21.0,0.9323
'0:0:21.2,0.9332
'0:0:21.4,0.9350
'0:0:21.6,0.9350
'0:0:21.8,0.9353
'0:0:22.0,0.9359
'0:0:22.2,0.9347
'0:0:22.4,0.9358
'0:0:22.6,0.9352
'0:0:22.8,0.9364
'0:0:23.0,0.9354
'0:0:23.2,0.9350
'0:0:23.4,0.9347
'0:0:23.6,0.9341
'0:0:23.8,0.9336
'0:0:24.0,0.9327
'0:0:24.2,0.9320
'0:0:24.4,0.9305
'0:0:24.6,0.9287
'0:0:24.8,0.9247
'0:0:25.0,0.9229
'0:0:25.2,0.9216
'0:0:25.4,0.9209
'0:0:25.6,0.9199
'0:0:25.8,0.9186
'0:0:26.0,0.9175
'0:0:26.2,0.9159
'0:0:26.4,0.9145
'0:0:26.6,0.9141
'0:0:26.8,0.9126
'0:0:27.0,0.9099
'0:0:27.2,0.9083
'0:0:27.4,0.9067
'0:0:27.6,0.9055
'0:0:27.8,0.9037
'0:0:28.0,0.9025
'0:0:28.2,0.9007
'0:0:28.4,0.9001
'0:0:28.6,0.8984
'0:0:28.8,0.8972
'0:0:29.0,0.8952
'0:0:29.2,0.8942
'0:0:29.4,0.8940
'0:0:29.6,0.8928
'0:0:29.8,0.8928
'0:0:30.0,0.8933
'0:0:30.2,0.8934
'0:0:30.4,0.8945
'0:0:30.6,0.8949
'0:0:30.8,0.8977
'0:0:31.0,0.9028
'0:0:31.2,0.9094
'0:0:31.4,0.9151
'0:0:31.6,0.9198
'0:0:31.8,0.9222
'0:0:32.0,0.9245
'0:0:32.2,0.9265
'0:0:32.4,0.9276
'0:0:32.6,0.9287
'0:0:32.8,0.9299
'0:0:33.0,0.9313
'0:0:33.2,0.9308
'0:0:33.4,0.9301
'0:0:33.6,0.9305
'0:0:33.8,0.9300
'0:0:34.0,0.9284
'0:0:34.2,0.9259
'0:0:34.4,0.9231
'0:0:34.6,0.9207
'0:0:34.8,0.9178
'0:0:35.0,0.9149
'0:0:35.2,0.9129
'0:0:35.4,0.9104
'0:0:35.6,0.9085
'0:0:35.8,0.9061
'0:0:36.0,0.9041
'0:0:36.2,0.9018
'0:0:36.4,0.9000
'0:0:36.6,0.8982
'0:0:36.8,0.8960
'0:0:37.0,0.8940
'0:0:37.2,0.8913
'0:0:37.4,0.8893
'0:0:37.6,0.8877
'0:0:37.8,0.8863
'0:0:38.0,0.8847
'0:0:38.2,0.8834
'0:0:38.4,0.8815
'0:0:38.6,0.8800
'0:0:38.8,0.8792
'0:0:39.0,0.8781
'0:0:39.2,0.8764
'0:0:39.4,0.8754
'0:0:39.6,0.8740
'0:0:39.8,0.8726
'0:0:40.0,0.8704
'0:0:40.2,0.8690
'0:0:40.4,0.8683
'0:0:40.6,0.8674
'0:0:40.8,0.8657
'0:0:41.0,0.8650
'0:0:41.2,0.8648
'0:0:41.4,0.8642
'0:0:41.6,0.8637
'0:0:41.8,0.8628
'0:0:42.0,0.8627
'0:0:42.2,0.8614
'0:0:42.4,0.8605
'0:0:42.6,0.8593
'0:0:42.8,0.8585
'0:0:43.0,0.8574
'0:0:43.2,0.8561
'0:0:43.4,0.8549
'0:0:43.6,0.8540
'0:0:43.8,0.8531
'0:0:44.0,0.8522
'0:0:44.2,0.8509
'0:0:44.4,0.8498
'0:0:44.6,0.8482
'0:0:44.8,0.8474
'0:0:45.0,0.8465
'0:0:45.2,0.8462
'0:0:45.4,0.8457
'0:0:45.6,0.8447
'0:0:45.8,0.8442
'0:0:46.0,0.8452
'0:0:46.2,0.8462
'0:0:46.4,0.8490
'0:0:46.6,0.8508
'0:0:46.8,0.8530
'0:0:47.0,0.8547
'0:0:47.2,0.8561
'0:0:47.4,0.8574
'0:0:47.6,0.8576
'0:0:47.8,0.8573
'0:0:48.0,0.8569
'0:0:48.2,0.8566
'0:0:48.4,0.8564
'0:0:48.6,0.8559
'0:0:48.8,0.8549
'0:0:49.0,0.8546
'0:0:49.2,0.8537
'0:0:49.4,0.8529
'0:0:49.6,0.8516
'0:0:49.8,0.8507
'0:0:50.0,0.8503
'0:0:50.2,0.8489
'0:0:50.4,0.8490
'0:0:50.6,0.8486
'0:0:50.8,0.8483
'0:0:51.0,0.8487
'0:0:51.2,0.8484
'0:0:51.4,0.8488
'0:0:51.6,0.8490
'0:0:51.8,0.8493
'0:0:52.0,0.8500
'0:0:52.2,0.8508
'0:0:52.4,0.8519
'0:0:52.6,0.8522
'0:0:52.8,0.8532
'0:0:53.0,0.8539
'0:0:53.2,0.8539
'0:0:53.4,0.8530
'0:0:53.6,0.8531
'0:0:53.8,0.8541
'0:0:54.0,0.8557
'0:0:54.2,0.8585
'0:0:54.4,0.8625
'0:0:54.6,0.8662
'0:0:54.8,0.8687
'0:0:55.0,0.8711
'0:0:55.2,0.8726
'0:0:55.4,0.8742
'0:0:55.6,0.8754
'0:0:55.8,0.8755
'0:0:56.0,0.8766
'0:0:56.2,0.8762
'0:0:56.4,0.8754
'0:0:56.6,0.8748
'0:0:56.8,0.8733
'0:0:57.0,0.8718
'0:0:57.2,0.8704
'0:0:57.4,0.8685
'0:0:57.6,0.8672
'0:0:57.8,0.8660
'0:0:58.0,0.8640
'0:0:58.2,0.8627
'0:0:58.4,0.8615
'0:0:58.6,0.8599
'0:0:58.8,0.8599
'0:0:59.0,0.8598
'0:0:59.2,0.8585
'0:0:59.4,0.8555
'0:0:59.6,0.8553
'0:0:59.8,0.8541
'0:1:0.0,0.8531
'0:1:0.2,0.8519
'0:1:0.4,0.8492
'0:1:0.6,0.8475
'0:1:0.8,0.8466
'0:1:1.0,0.8459
'0:1:1.2,0.8449
'0:1:1.4,0.8440
'0:1:1.6,0.8430
'0:1:1.8,0.8404
'0:1:2.0,0.8394
'0:1:2.2,0.8387
'0:1:2.4,0.8384
'0:1:2.6,0.8373
'0:1:2.8,0.8369
'0:1:3.0,0.8364
'0:1:3.2,0.8359
'0:1:3.4,0.8360
'0:1:3.6,0.8354
'0:1:3.8,0.8362
'0:1:4.0,0.8368
'0:1:4.2,0.8383
'0:1:4.4,0.8380
'0:1:4.6,0.8392
'0:1:4.8,0.8394
'0:1:5.0,0.8393
'0:1:5.2,0.8406
'0:1:5.4,0.8429
'0:1:5.6,0.8454
'0:1:5.8,0.8470
'0:1:6.0,0.8479
'0:1:6.2,0.8482
'0:1:6.4,0.8480
'0:1:6.6,0.8476
'0:1:6.8,0.8472
'0:1:7.0,0.8466
'0:1:7.2,0.8465
'0:1:7.4,0.8455
'0:1:7.6,0.8438
'0:1:7.8,0.8036
'0:1:8.0,0.7462
'0:1:8.2,0.7103
'0:1:8.4,0.7582
'0:1:8.6,0.8428
'0:1:8.8,0.8848
'0:1:9.0,0.8716
'0:1:9.2,0.8783
'0:1:9.4,0.8684
'0:1:9.6,0.8701
'0:1:9.8,0.8571
'0:1:10.0,0.8486
'0:1:10.2,0.8462
'0:1:10.4,0.8136
'0:1:10.6,0.7888
'0:1:10.8,0.8120
'0:1:11.0,0.8193
'0:1:11.2,0.8261
'0:1:11.4,0.8338
'0:1:11.6,0.8319
'0:1:11.8,0.8356
'0:1:12.0,0.8411
'0:1:12.2,0.8470
'0:1:12.4,0.8516
'0:1:12.6,0.8558
'0:1:12.8,0.8578
'0:1:13.0,0.8602
'0:1:13.2,0.8620
'0:1:13.4,0.8626
'0:1:13.6,0.8625
'0:1:13.8,0.8625
'0:1:14.0,0.8618
'0:1:14.2,0.8578
'0:1:14.4,0.8611
'0:1:14.6,0.8719
'0:1:14.8,0.8765
'0:1:15.0,0.8362
'0:1:15.2,0.7921
'0:1:15.4,0.7267
'0:1:15.6,0.7203
'0:1:15.8,0.7196
'0:1:16.0,0.7241
'0:1:16.2,0.7035
'0:1:16.4,0.6969
'0:1:16.6,0.6913
'0:1:16.8,0.6877
'0:1:17.0,0.6817
'0:1:17.2,0.6885
'0:1:17.4,0.7356
'0:1:17.6,0.7341
'0:1:17.8,0.7591
'0:1:18.0,0.7807
'0:1:18.2,0.7798
'0:1:18.4,0.8031
'0:1:18.6,0.8122
'0:1:18.8,0.8213
'0:1:19.0,0.8330
'0:1:19.2,0.8423
'0:1:19.4,0.8557
'0:1:19.6,0.8675
'0:1:19.8,0.8777
'0:1:20.0,0.8959
'0:1:20.2,0.9123
'0:1:20.4,0.9167
'0:1:20.6,0.8973
'0:1:20.8,0.9104
'0:1:21.0,0.9267
'0:1:21.2,0.9343
'0:1:21.4,0.9353
'0:1:21.6,0.9386
'0:1:21.8,0.9386
'0:1:22.0,0.9397
'0:1:22.2,0.9407
'0:1:22.4,0.9434
'0:1:22.6,0.9460
'0:1:22.8,0.9535
'0:1:23.0,0.9578
'0:1:23.2,0.9609
'0:1:23.4,0.9623
'0:1:23.6,0.9625
'0:1:23.8,0.9639
'0:1:24.0,0.9642
'0:1:24.2,0.9640
'0:1:24.4,0.9641
'0:1:24.6,0.9639
'0:1:24.8,0.9642
'0:1:25.0,0.9638
'0:1:25.2,0.9628
'0:1:25.4,0.9638
'0:1:25.6,0.9657
'0:1:25.8,0.9649
'0:1:26.0,0.9643
'0:1:26.2,0.9628
'0:1:26.4,0.9622
'0:1:26.6,0.9625
'0:1:26.8,0.9619
'0:1:27.0,0.9610
'0:1:27.2,0.9598
'0:1:27.4,0.9586
'0:1:27.6,0.9579
'0:1:27.8,0.9575
'0:1:28.0,0.9565
'0:1:28.2,0.9552
'0:1:28.4,0.9535
'0:1:28.6,0.9517
'0:1:28.8,0.9494
'0:1:29.0,0.9483
'0:1:29.2,0.9469
'0:1:29.4,0.9460
'0:1:29.6,0.9465
'0:1:29.8,0.9465
'0:1:30.0,0.9479
'0:1:30.2,0.9526
'0:1:30.4,0.9626
'0:1:30.6,0.9759
'0:1:30.8,0.9902
'0:1:31.0,0.9994
'0:1:31.2,1.0042
'0:1:31.4,1.0053
'0:1:31.6,1.0053
'0:1:31.8,1.0045
'0:1:32.0,1.0031
'0:1:32.2,1.0004
'0:1:32.4,0.9978
'0:1:32.6,0.9950
'0:1:32.8,0.9919
'0:1:33.0,0.9887
'0:1:33.2,0.9856
'0:1:33.4,0.9826
'0:1:33.6,0.9800
'0:1:33.8,0.9770
'0:1:34.0,0.9771
'0:1:34.2,0.9748
'0:1:34.4,0.9717
'0:1:34.6,0.9692
'0:1:34.8,0.9666
'0:1:35.0,0.9636
'0:1:35.2,0.9608
'0:1:35.4,0.9584
'0:1:35.6,0.9559
'0:1:35.8,0.9533
'0:1:36.0,0.9516
'0:1:36.2,0.9496
'0:1:36.4,0.9476
'0:1:36.6,0.9453
'0:1:36.8,0.9433
'0:1:37.0,0.9408
'0:1:37.2,0.9385
'0:1:37.4,0.9362
'0:1:37.6,0.9342
'0:1:37.8,0.9327
'0:1:38.0,0.9323
'0:1:38.2,0.9305
'0:1:38.4,0.9292
'0:1:38.6,0.9281
'0:1:38.8,0.9263
'0:1:39.0,0.9246
'0:1:39.2,0.9234
'0:1:39.4,0.9214
'0:1:39.6,0.9210
'0:1:39.8,0.9204
'0:1:40.0,0.9199
'0:1:40.2,0.9199
'0:1:40.4,0.9204
'0:1:40.6,0.9202
'0:1:40.8,0.9190
'0:1:41.0,0.9189
'0:1:41.2,0.9194
'0:1:41.4,0.9218
'0:1:41.6,0.9214
'0:1:41.8,0.8428
'0:1:42.0,0.8205
'0:1:42.2,0.8526
'0:1:42.4,0.8671
'0:1:42.6,0.8785
'0:1:42.8,0.8378
'0:1:43.0,0.8872
'0:1:43.2,1.0284
'0:1:43.4,1.0390
'0:1:43.6,0.9695
'0:1:43.8,0.9959
'0:1:44.0,0.8949
'0:1:44.2,1.0270
'0:1:44.4,1.0451
'0:1:44.6,1.0465
'0:1:44.8,1.0599
'0:1:45.0,0.9466
'0:1:45.2,0.9703
