Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.3915
'0:0:0.2,1.3905
'0:0:0.4,1.3894
'0:0:0.6,1.3882
'0:0:0.8,1.3871
'0:0:1.0,1.3858
'0:0:1.2,1.3848
'0:0:1.4,1.3832
'0:0:1.6,1.3822
'0:0:1.8,1.3812
'0:0:2.0,1.3804
'0:0:2.2,1.3795
'0:0:2.4,1.3786
'0:0:2.6,1.3776
'0:0:2.8,1.3765
'0:0:3.0,1.3759
'0:0:3.2,1.3753
'0:0:3.4,1.3749
'0:0:3.6,1.3743
'0:0:3.8,1.3740
'0:0:4.0,1.3735
'0:0:4.2,1.3728
'0:0:4.4,1.3724
'0:0:4.6,1.3717
'0:0:4.8,1.3710
'0:0:5.0,1.3703
'0:0:5.2,1.3695
'0:0:5.4,1.3685
'0:0:5.6,1.3674
'0:0:5.8,1.3665
'0:0:6.0,1.3655
'0:0:6.2,1.3645
'0:0:6.4,1.3634
'0:0:6.6,1.3626
'0:0:6.8,1.3619
'0:0:7.0,1.3613
'0:0:7.2,1.3608
'0:0:7.4,1.3605
'0:0:7.6,1.3601
'0:0:7.8,1.3598
'0:0:8.0,1.3595
'0:0:8.2,1.3588
'0:0:8.4,1.3581
'0:0:8.6,1.3573
'0:0:8.8,1.3566
'0:0:9.0,1.3561
'0:0:9.2,1.3554
'0:0:9.4,1.3544
'0:0:9.6,1.3537
'0:0:9.8,1.3528
'0:0:10.0,1.3521
'0:0:10.2,1.3511
'0:0:10.4,1.3504
'0:0:10.6,1.3496
'0:0:10.8,1.3487
'0:0:11.0,1.3474
'0:0:11.2,1.3466
'0:0:11.4,1.3456
'0:0:11.6,1.3452
'0:0:11.8,1.3455
'0:0:12.0,1.3458
'0:0:12.2,1.3471
'0:0:12.4,1.3477
'0:0:12.6,1.3482
'0:0:12.8,1.3486
'0:0:13.0,1.3486
'0:0:13.2,1.3481
'0:0:13.4,1.3473
'0:0:13.6,1.3462
'0:0:13.8,1.3449
'0:0:14.0,1.3436
'0:0:14.2,1.3422
'0:0:14.4,1.3412
'0:0:14.6,1.3401
'0:0:14.8,1.3395
'0:0:15.0,1.3390
'0:0:15.2,1.3392
'0:0:15.4,1.3404
'0:0:15.6,1.3429
'0:0:15.8,1.3471
'0:0:16.0,1.3524
'0:0:16.2,1.3571
'0:0:16.4,1.3610
'0:0:16.6,1.3647
'0:0:16.8,1.3675
'0:0:17.0,1.3701
'0:0:17.2,1.3725
'0:0:17.4,1.3736
'0:0:17.6,1.3745
'0:0:17.8,1.3744
'0:0:18.0,1.3739
'0:0:18.2,1.3735
'0:0:18.4,1.3724
'0:0:18.6,1.3716
'0:0:18.8,1.3709
'0:0:19.0,1.3708
'0:0:19.2,1.3704
'0:0:19.4,1.3695
'0:0:19.6,1.3682
'0:0:19.8,1.3679
'0:0:20.0,1.3682
'0:0:20.2,1.3689
'0:0:20.4,1.3698
'0:0:20.6,1.3706
'0:0:20.8,1.3713
'0:0:21.0,1.3713
'0:0:21.2,1.3708
'0:0:21.4,1.3705
'0:0:21.6,1.3696
'0:0:21.8,1.3690
'0:0:22.0,1.3688
'0:0:22.2,1.3676
'0:0:22.4,1.3664
'0:0:22.6,1.3650
'0:0:22.8,1.3642
'0:0:23.0,1.3637
'0:0:23.2,1.3631
'0:0:23.4,1.3624
'0:0:23.6,1.3616
'0:0:23.8,1.3619
'0:0:24.0,1.3627
'0:0:24.2,1.3641
'0:0:24.4,1.3655
'0:0:24.6,1.3670
'0:0:24.8,1.3683
'0:0:25.0,1.3690
'0:0:25.2,1.3691
'0:0:25.4,1.3693
'0:0:25.6,1.3691
'0:0:25.8,1.3689
'0:0:26.0,1.3684
'0:0:26.2,1.3677
'0:0:26.4,1.3669
'0:0:26.6,1.3663
'0:0:26.8,1.3662
'0:0:27.0,1.3671
'0:0:27.2,1.3693
'0:0:27.4,1.3724
'0:0:27.6,1.3764
'0:0:27.8,1.3802
'0:0:28.0,1.3838
'0:0:28.2,1.3870
'0:0:28.4,1.3895
'0:0:28.6,1.3906
'0:0:28.8,1.3920
'0:0:29.0,1.3924
'0:0:29.2,1.3918
'0:0:29.4,1.3911
'0:0:29.6,1.3908
'0:0:29.8,1.3898
'0:0:30.0,1.3887
'0:0:30.2,1.3887
'0:0:30.4,1.3894
'0:0:30.6,1.3899
'0:0:30.8,1.3922
'0:0:31.0,1.3988
'0:0:31.2,1.4069
'0:0:31.4,1.4171
'0:0:31.6,1.4276
'0:0:31.8,1.4376
'0:0:32.0,1.4465
'0:0:32.2,1.4540
'0:0:32.4,1.4599
'0:0:32.6,1.4645
'0:0:32.8,1.4666
'0:0:33.0,1.4675
'0:0:33.2,1.4682
'0:0:33.4,1.4667
'0:0:33.6,1.4651
'0:0:33.8,1.4651
'0:0:34.0,1.4659
'0:0:34.2,1.4696
'0:0:34.4,1.4750
'0:0:34.6,1.4821
'0:0:34.8,1.4896
'0:0:35.0,1.4976
'0:0:35.2,1.5044
'0:0:35.4,1.5122
'0:0:35.6,1.5173
'0:0:35.8,1.5215
'0:0:36.0,1.5242
'0:0:36.2,1.5247
'0:0:36.4,1.5235
'0:0:36.6,1.5226
'0:0:36.8,1.5215
'0:0:37.0,1.5202
'0:0:37.2,1.5205
'0:0:37.4,1.5249
'0:0:37.6,1.5282
'0:0:37.8,1.5367
'0:0:38.0,1.5493
'0:0:38.2,1.5622
'0:0:38.4,1.5743
'0:0:38.6,1.5828
'0:0:38.8,1.5890
'0:0:39.0,1.5931
'0:0:39.2,1.5952
'0:0:39.4,1.5965
'0:0:39.6,1.5972
'0:0:39.8,1.5973
'0:0:40.0,1.5972
'0:0:40.2,1.5960
'0:0:40.4,1.5940
'0:0:40.6,1.5922
'0:0:40.8,1.5903
'0:0:41.0,1.5892
'0:0:41.2,1.5873
'0:0:41.4,1.5852
'0:0:41.6,1.5838
'0:0:41.8,1.5842
'0:0:42.0,1.5874
'0:0:42.2,1.5919
'0:0:42.4,1.5985
'0:0:42.6,1.6073
'0:0:42.8,1.6142
'0:0:43.0,1.6189
'0:0:43.2,1.6261
'0:0:43.4,1.6276
'0:0:43.6,1.6276
'0:0:43.8,1.6262
'0:0:44.0,1.6241
'0:0:44.2,1.6219
'0:0:44.4,1.6202
'0:0:44.6,1.6181
'0:0:44.8,1.6166
'0:0:45.0,1.6159
'0:0:45.2,1.6143
'0:0:45.4,1.6137
'0:0:45.6,1.6141
'0:0:45.8,1.6163
'0:0:46.0,1.6190
'0:0:46.2,1.6214
'0:0:46.4,1.6237
'0:0:46.6,1.6248
'0:0:46.8,1.6245
'0:0:47.0,1.6242
'0:0:47.2,1.6226
'0:0:47.4,1.6207
'0:0:47.6,1.6195
'0:0:47.8,1.6183
'0:0:48.0,1.6166
'0:0:48.2,1.6150
'0:0:48.4,1.6143
'0:0:48.6,1.6130
'0:0:48.8,1.6113
'0:0:49.0,1.6099
'0:0:49.2,1.6090
'0:0:49.4,1.6085
'0:0:49.6,1.6089
'0:0:49.8,1.6083
'0:0:50.0,1.6078
'0:0:50.2,1.6070
'0:0:50.4,1.6061
'0:0:50.6,1.6045
'0:0:50.8,1.6034
'0:0:51.0,1.6022
'0:0:51.2,1.6012
'0:0:51.4,1.6000
'0:0:51.6,1.5991
'0:0:51.8,1.5979
'0:0:52.0,1.5968
'0:0:52.2,1.5955
'0:0:52.4,1.5943
'0:0:52.6,1.5930
'0:0:52.8,1.5921
'0:0:53.0,1.5914
'0:0:53.2,1.5917
'0:0:53.4,1.5930
'0:0:53.6,1.5938
'0:0:53.8,1.5943
'0:0:54.0,1.5948
'0:0:54.2,1.5947
'0:0:54.4,1.5939
'0:0:54.6,1.5928
'0:0:54.8,1.5914
'0:0:55.0,1.5901
'0:0:55.2,1.5884
'0:0:55.4,1.5861
'0:0:55.6,1.5846
'0:0:55.8,1.5834
'0:0:56.0,1.5823
'0:0:56.2,1.5809
'0:0:56.4,1.5794
'0:0:56.6,1.5784
'0:0:56.8,1.5779
'0:0:57.0,1.5775
'0:0:57.2,1.5776
'0:0:57.4,1.5783
'0:0:57.6,1.5783
'0:0:57.8,1.5785
'0:0:58.0,1.5780
'0:0:58.2,1.5772
'0:0:58.4,1.5763
'0:0:58.6,1.5745
'0:0:58.8,1.5729
'0:0:59.0,1.5712
'0:0:59.2,1.5695
'0:0:59.4,1.5682
'0:0:59.6,1.5668
'0:0:59.8,1.5655
'0:1:0.0,1.5642
'0:1:0.2,1.5631
'0:1:0.4,1.5618
'0:1:0.6,1.5604
'0:1:0.8,1.5596
'0:1:1.0,1.5583
'0:1:1.2,1.5570
'0:1:1.4,1.5559
'0:1:1.6,1.5550
'0:1:1.8,1.5539
'0:1:2.0,1.5533
'0:1:2.2,1.5524
'0:1:2.4,1.5517
'0:1:2.6,1.5508
'0:1:2.8,1.5498
'0:1:3.0,1.5488
'0:1:3.2,1.5475
'0:1:3.4,1.5466
'0:1:3.6,1.5459
'0:1:3.8,1.5452
'0:1:4.0,1.5440
'0:1:4.2,1.5430
'0:1:4.4,1.5419
'0:1:4.6,1.5409
'0:1:4.8,1.5401
'0:1:5.0,1.5394
'0:1:5.2,1.5387
'0:1:5.4,1.5381
'0:1:5.6,1.5376
'0:1:5.8,1.5371
'0:1:6.0,1.5362
'0:1:6.2,1.5354
'0:1:6.4,1.5346
'0:1:6.6,1.5335
'0:1:6.8,1.5323
'0:1:7.0,1.5312
'0:1:7.2,1.5299
'0:1:7.4,1.5288
'0:1:7.6,1.5274
'0:1:7.8,1.5261
'0:1:8.0,1.5249
'0:1:8.2,1.5242
'0:1:8.4,1.5238
'0:1:8.6,1.5233
'0:1:8.8,1.5228
'0:1:9.0,1.5215
'0:1:9.2,1.5206
'0:1:9.4,1.5196
'0:1:9.6,1.5190
'0:1:9.8,1.5181
'0:1:10.0,1.5174
'0:1:10.2,1.5171
'0:1:10.4,1.5163
'0:1:10.6,1.5149
'0:1:10.8,1.5140
'0:1:11.0,1.5130
'0:1:11.2,1.5129
'0:1:11.4,1.5134
'0:1:11.6,1.5136
'0:1:11.8,1.5135
'0:1:12.0,1.5134
'0:1:12.2,1.5126
'0:1:12.4,1.5117
'0:1:12.6,1.5105
'0:1:12.8,1.5095
'0:1:13.0,1.5086
'0:1:13.2,1.5077
'0:1:13.4,1.5066
'0:1:13.6,1.5058
'0:1:13.8,1.5049
'0:1:14.0,1.5040
'0:1:14.2,1.5031
'0:1:14.4,1.5021
'0:1:14.6,1.5009
'0:1:14.8,1.4995
'0:1:15.0,1.4984
'0:1:15.2,1.4969
'0:1:15.4,1.4954
'0:1:15.6,1.4940
'0:1:15.8,1.4926
'0:1:16.0,1.4911
'0:1:16.2,1.4900
'0:1:16.4,1.4891
'0:1:16.6,1.4885
'0:1:16.8,1.4876
'0:1:17.0,1.4868
'0:1:17.2,1.4863
'0:1:17.4,1.4861
'0:1:17.6,1.4861
'0:1:17.8,1.4858
'0:1:18.0,1.4854
'0:1:18.2,1.4847
'0:1:18.4,1.4837
'0:1:18.6,1.4827
'0:1:18.8,1.4816
'0:1:19.0,1.4802
'0:1:19.2,1.4789
'0:1:19.4,1.4776
'0:1:19.6,1.4764
'0:1:19.8,1.4753
'0:1:20.0,1.4743
'0:1:20.2,1.4730
'0:1:20.4,1.4722
'0:1:20.6,1.4713
'0:1:20.8,1.4706
'0:1:21.0,1.4697
'0:1:21.2,1.4692
'0:1:21.4,1.4693
'0:1:21.6,1.4694
'0:1:21.8,1.4694
'0:1:22.0,1.4692
'0:1:22.2,1.4687
'0:1:22.4,1.4676
'0:1:22.6,1.4665
'0:1:22.8,1.4651
'0:1:23.0,1.4639
'0:1:23.2,1.4628
'0:1:23.4,1.4611
'0:1:23.6,1.4598
'0:1:23.8,1.4585
'0:1:24.0,1.4571
'0:1:24.2,1.4556
'0:1:24.4,1.4545
'0:1:24.6,1.4532
'0:1:24.8,1.4521
'0:1:25.0,1.4507
'0:1:25.2,1.4494
'0:1:25.4,1.4480
'0:1:25.6,1.4468
'0:1:25.8,1.4455
'0:1:26.0,1.4446
'0:1:26.2,1.4434
'0:1:26.4,1.4419
'0:1:26.6,1.4405
'0:1:26.8,1.4395
'0:1:27.0,1.4384
'0:1:27.2,1.4373
'0:1:27.4,1.4362
'0:1:27.6,1.4348
'0:1:27.8,1.4339
'0:1:28.0,1.4329
'0:1:28.2,1.4320
'0:1:28.4,1.4310
'0:1:28.6,1.4299
'0:1:28.8,1.4289
'0:1:29.0,1.4280
'0:1:29.2,1.4274
'0:1:29.4,1.4264
'0:1:29.6,1.4253
'0:1:29.8,1.4243
'0:1:30.0,1.4231
'0:1:30.2,1.4222
'0:1:30.4,1.4211
'0:1:30.6,1.4200
'0:1:30.8,1.4192
'0:1:31.0,1.4181
'0:1:31.2,1.4170
'0:1:31.4,1.4163
'0:1:31.6,1.4149
'0:1:31.8,1.4143
'0:1:32.0,1.4129
'0:1:32.2,1.4155
'0:1:32.4,1.4149
'0:1:32.6,1.4160
'0:1:32.8,1.4205
'0:1:33.0,1.4259
'0:1:33.2,1.4344
'0:1:33.4,1.4433
'0:1:33.6,1.4522
'0:1:33.8,1.4627
'0:1:34.0,1.4733
'0:1:34.2,1.4837
'0:1:34.4,1.5030
'0:1:34.6,1.5215
'0:1:34.8,1.5294
'0:1:35.0,1.5345
'0:1:35.2,1.5427
'0:1:35.4,1.5510
'0:1:35.6,1.5578
'0:1:35.8,1.5611
'0:1:36.0,1.5657
'0:1:36.2,1.5719
'0:1:36.4,1.5810
'0:1:36.6,1.5917
'0:1:36.8,1.6075
'0:1:37.0,1.6258
'0:1:37.2,1.6443
'0:1:37.4,1.6628
'0:1:37.6,1.6805
'0:1:37.8,1.6996
'0:1:38.0,1.7213
'0:1:38.2,1.7478
'0:1:38.4,1.7538
'0:1:38.6,1.7720
'0:1:38.8,1.7945
'0:1:39.0,1.8295
'0:1:39.2,1.8510
'0:1:39.4,1.8757
'0:1:39.6,1.9170
'0:1:39.8,1.9179
'0:1:40.0,1.9508
'0:1:40.2,1.9739
'0:1:40.4,2.0193
'0:1:40.6,2.0526
'0:1:40.8,2.0797
'0:1:41.0,2.1067
'0:1:41.2,2.1335
'0:1:41.4,2.1646
'0:1:41.6,2.2039
'0:1:41.8,2.2393
'0:1:42.0,2.2714
'0:1:42.2,2.3006
'0:1:42.4,2.3254
'0:1:42.6,2.3489
'0:1:42.8,2.3611
'0:1:43.0,2.3696
'0:1:43.2,2.3761
'0:1:43.4,2.4101
'0:1:43.6,2.4128
'0:1:43.8,2.4130
'0:1:44.0,2.4126
'0:1:44.2,2.4115
'0:1:44.4,2.4211
'0:1:44.6,2.4367
'0:1:44.8,2.4564
'0:1:45.0,2.4805
'0:1:45.2,2.5016
