TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2019-04-24 14:13:21.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:21.372,0.9070197592374559,1.321610626134648,0.948667246678218,1.008398570977215,1.0744731829411,1.199208398571375,0.6122998388176674,1.247234739057139,1.385577771621615,0.9701181275524304,0.4878966645691505,1.234921463681997,0.906332557954905,0.3127771055356628,0.1778690119359919,0.8902258376993306,0.3679651904292479,-0.3236568158063626,-0.4039366765996406,0.2793409685450298,814.3223443223443,803.040293040293,805.4578754578755,819.5604395604396,1236.996336996337,-0.181152,0.082947,0.983154,5.413208,-5.630035,-0.897217,1,1,1,1,1,65.000000
2019-04-24 14:13:22.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:22.372,0.7475168942734366,0.7110511218027332,0.9790023238593732,1.128983497784781,1.219839807952548,0.6359341315550989,0.6584520805724768,1.50148735714682,1.377677828696823,0.5500393647700965,0.4981852127620645,1.22911458725296,0.9139250915704692,0.04842368319414415,0.05002919052008255,1.11697256694069,0.3561657317925749,-0.3661132408032055,-0.4266786569167023,0.3001612424111651,804.2490842490843,802.2344322344322,799.4139194139194,808.6813186813187,676.1172161172161,-0.183655,0.119568,1.002380,1.697235,-5.151520,-1.472931,1,1,1,1,1,65.000000
2019-04-24 14:13:23.372,0.7475168942734366,1.094350208668311,1.059533615771386,1.128983497784781,1.219839807952548,0.5605057141079098,0.6369926996771331,1.50148735714682,1.377677828696823,0.760631850780853,0.4119939851298595,1.22911458725296,0.9139250915704692,0.2061193293569638,0.2932124567090204,1.11697256694069,0.3561657317925749,-0.4592038683913173,-0.3972925082441062,0.3001612424111651,817.5457875457876,823.992673992674,797.3992673992674,802.6373626373627,629.7802197802198,-0.188416,0.072144,0.984863,4.052429,-6.564636,-1.360779,1,1,1,1,1,65.000000
2019-04-24 14:13:24.372,0.9028004500884003,1.329562184023114,1.016732130179323,0.430707440031899,0.7615175534717892,0.7353905166978936,0.6500486651169667,0.2342991905589856,0.7837230689934523,0.7818809043706231,0.4771680759131849,0.4601470453527608,0.5685109027767719,0.3035732652278358,0.3597108785151281,0.4943856517098584,-0.07730045325086153,-0.3210099588973748,-0.3895312320417861,0.07228656579062016,656.3736263736264,784.5054945054945,860.6593406593407,663.2234432234433,743.0036630036631,-0.173157,0.063843,0.983521,3.558960,-5.495453,0.493469,1,1,1,1,1,65.000000
2019-04-24 14:13:24.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:25.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:25.377,0.9048661992921083,1.032267670742443,1.402621871421385,0.351349600380277,0.6107235519287892,0.4293389723868249,1.041348205505557,-0.03916179961452478,0.6373795900566478,0.8038678719471841,0.7335486047868464,0.4205750349545508,0.5013087974791239,0.1721179624467067,0.2114491669274893,0.6418999820182529,-0.1109858272828355,-0.2711575055947623,-0.4264194133313756,-0.1583822851138177,801.025641025641,1046.813186813187,801.8315018315019,796.1904761904763,713.1868131868132,-0.185913,0.060364,0.987000,4.463654,-6.400146,-0.650482,1,1,1,1,1,70.000000
2019-04-24 14:13:25.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:25.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:26.372,0.9048661992921083,1.293797973786368,1.418709292445732,0.351349600380277,0.6107235519287892,0.6080315749342247,0.9816788550718728,-0.03916179961452478,0.6373795900566478,0.7890475723875203,0.7973441714548783,0.4205750349545508,0.5013087974791239,0.3021203745694355,0.4351282448010623,0.6418999820182529,-0.1109858272828355,-0.2022597773929628,-0.03229084440493524,-0.1583822851138177,770.8058608058608,836.8864468864469,792.5641025641025,799.0109890109891,719.6336996336996,-0.180542,0.064270,0.980896,3.947754,-4.867401,-1.480408,1,1,1,1,1,70.000000
2019-04-24 14:13:27.378,1.033177391775611,1.293797973786368,0.8624264398577589,1.329434754424201,0.8201634505673687,0.6080315749342247,0.4662362658690658,1.206012481549427,1.003904649954645,0.7890475723875203,0.5661356193063835,1.291449791620553,0.5053973949422071,0.3021203745694355,0.2468133221763349,0.6864089772582245,0.4805251921486858,-0.2022597773929628,0.08083893752921344,0.5113718180503544,802.6373626373627,830.4395604395604,794.5787545787546,809.8901098901099,642.6739926739926,-0.195923,0.069275,0.986206,3.312225,-6.205750,-1.286011,1,1,1,1,1,70.000000
2019-04-24 14:13:28.380,0.7328017180129823,1.120600005695654,0.3412869180491354,0.8718694415781716,0.7249275647309892,0.2732687058141942,-0.2245702159660139,0.3792138939101996,1.059050554702368,0.4135252478000636,0.3264316117152456,1.148760987971065,0.7615496412413506,0.2052484563023692,-0.168523748056292,0.5962535756189351,0.4283735555624461,0.2561782259800263,-0.06623234039688176,0.3802982490439381,684.5787545787546,826.007326007326,844.1391941391942,691.025641025641,1093.956043956044,-0.193420,0.073853,0.983887,4.613190,-5.854340,-1.585083,1,1,1,1,1,70.000000
2019-04-24 14:13:28.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:29.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:29.372,0.2284774084640125,1.056295054084379,1.300893965293704,0.06221868118865419,0.6079294554513359,0.3218558969939978,1.142696250501853,0.4109867188290661,0.8005894774720388,0.3684837308986345,0.4697388745152458,0.5846717298050916,0.820750531653109,0.202646444754708,0.0390386320548969,0.5072178183264672,0.4848476298346633,0.1433261877462591,-0.2013004412361244,0.4415196304389046,810.6959706959707,811.5018315018315,808.6813186813187,799.8168498168499,858.2417582417582,-0.188538,0.075439,0.987366,4.201965,-5.929108,-2.512207,1,1,1,1,1,70.000000
2019-04-24 14:13:29.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:29.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:30.372,0.2384667390746992,1.038301618499257,1.277225178985021,0.05299173578945947,0.598597223618301,1.323476468276575,1.20613662086082,0.3763783772206603,0.753434559071923,0.7987252236523262,0.8569851577552153,0.4902953973184224,0.8268503330881539,0.3486065649417515,0.3460463489531733,0.5282957418490047,0.5161756277127069,-0.006401775273034356,-0.12686827109251,0.4796377335239942,884.0293040293041,774.4322344322345,775.2380952380953,880.4029304029305,845.3479853479854,-0.194641,0.068970,0.984497,3.895416,-6.714172,-2.048645,1,1,1,1,1,70.000000
2019-04-24 14:13:30.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:31.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:31.382,0.2384667390746992,1.762332194903687,1.049605964361816,0.05299173578945947,0.598597223618301,1.359900909240277,1.059125263216733,0.3763783772206603,0.753434559071923,0.8682807976831423,0.8704922995427838,0.4902953973184224,0.8268503330881539,0.3548093880171154,0.3374699153628245,0.5282957418490047,0.5161756277127069,-0.1816416961407452,-0.1120698177048003,0.4796377335239942,797.3992673992674,804.2490842490843,799.4139194139194,789.7435897435897,622.5274725274726,-0.191467,0.068787,0.981201,4.022522,-5.704803,-2.175751,1,2,1,1,2,70.000000
2019-04-24 14:13:31.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:32.371,0.2384667390746992,1.191138376051029,1.119525178031701,0.05299173578945947,0.598597223618301,1.291605847499524,1.06961392202034,0.3763783772206603,0.753434559071923,0.992887935042426,0.8547313426737092,0.4902953973184224,0.8268503330881539,0.3236598970468961,0.3400195858039282,0.5282957418490047,0.5161756277127069,-0.2999936155448514,-0.1807319711152154,0.4796377335239942,882.014652014652,792.967032967033,787.7289377289378,879.1941391941392,730.9157509157509,-0.191650,0.074097,0.984924,3.843079,-5.689850,-0.919647,1,2,1,1,2,70.000000
2019-04-24 14:13:32.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:33.372,0.2384667390746992,0.9171697684380674,1.130547802637715,0.05299173578945947,0.598597223618301,1.199786499453979,0.8685805456273331,0.3763783772206603,0.753434559071923,0.9465369352036499,0.7731410170077975,0.4902953973184224,0.8268503330881539,0.3249122264525098,0.3101501182350002,0.5282957418490047,0.5161756277127069,-0.35935159130343,-0.3958406892087533,0.4796377335239942,675.7142857142858,844.5421245421246,812.7106227106227,667.6556776556777,1010.14652014652,-0.189087,0.071655,0.982361,4.015045,-4.261780,-2.654266,1,2,1,1,2,70.000000
2019-04-24 14:13:33.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-04-24 14:13:34.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
