Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,1.5639
'0:0:0.2,1.5644
'0:0:0.4,1.5665
'0:0:0.6,1.5695
'0:0:0.8,1.5732
'0:0:1.0,1.5766
'0:0:1.2,1.5793
'0:0:1.4,1.5814
'0:0:1.6,1.5825
'0:0:1.8,1.5835
'0:0:2.0,1.5847
'0:0:2.2,1.5860
'0:0:2.4,1.5867
'0:0:2.6,1.5885
'0:0:2.8,1.5878
'0:0:3.0,1.5876
'0:0:3.2,1.5877
'0:0:3.4,1.5877
'0:0:3.6,1.5876
'0:0:3.8,1.5863
'0:0:4.0,1.5853
'0:0:4.2,1.5840
'0:0:4.4,1.5828
'0:0:4.6,1.5819
'0:0:4.8,1.5810
'0:0:5.0,1.5793
'0:0:5.2,1.5781
'0:0:5.4,1.5764
'0:0:5.6,1.5747
'0:0:5.8,1.5730
'0:0:6.0,1.5713
'0:0:6.2,1.5703
'0:0:6.4,1.5686
'0:0:6.6,1.5682
'0:0:6.8,1.5668
'0:0:7.0,1.5665
'0:0:7.2,1.5656
'0:0:7.4,1.5650
'0:0:7.6,1.5643
'0:0:7.8,1.5634
'0:0:8.0,1.5634
'0:0:8.2,1.5638
'0:0:8.4,1.5639
'0:0:8.6,1.5644
'0:0:8.8,1.5644
'0:0:9.0,1.5643
'0:0:9.2,1.5644
'0:0:9.4,1.5637
'0:0:9.6,1.5633
'0:0:9.8,1.5635
'0:0:10.0,1.5638
'0:0:10.2,1.5652
'0:0:10.4,1.5677
'0:0:10.6,1.5696
'0:0:10.8,1.5721
'0:0:11.0,1.5750
'0:0:11.2,1.5767
'0:0:11.4,1.5788
'0:0:11.6,1.5801
'0:0:11.8,1.5815
'0:0:12.0,1.5828
'0:0:12.2,1.5836
'0:0:12.4,1.5844
'0:0:12.6,1.5851
'0:0:12.8,1.5857
'0:0:13.0,1.5857
'0:0:13.2,1.5855
'0:0:13.4,1.5849
'0:0:13.6,1.5847
'0:0:13.8,1.5844
'0:0:14.0,1.5838
'0:0:14.2,1.5834
'0:0:14.4,1.5836
'0:0:14.6,1.5838
'0:0:14.8,1.5835
'0:0:15.0,1.5819
'0:0:15.2,1.5806
'0:0:15.4,1.5788
'0:0:15.6,1.5775
'0:0:15.8,1.5756
'0:0:16.0,1.5750
'0:0:16.2,1.5736
'0:0:16.4,1.5730
'0:0:16.6,1.5743
'0:0:16.8,1.5779
'0:0:17.0,1.5839
'0:0:17.2,1.5911
'0:0:17.4,1.5987
'0:0:17.6,1.6058
'0:0:17.8,1.6117
'0:0:18.0,1.6186
'0:0:18.2,1.6223
'0:0:18.4,1.6236
'0:0:18.6,1.6248
'0:0:18.8,1.6262
'0:0:19.0,1.6269
'0:0:19.2,1.6276
'0:0:19.4,1.6288
'0:0:19.6,1.6291
'0:0:19.8,1.6291
'0:0:20.0,1.6293
'0:0:20.2,1.6301
'0:0:20.4,1.6323
'0:0:20.6,1.6363
'0:0:20.8,1.6386
'0:0:21.0,1.6415
'0:0:21.2,1.6450
'0:0:21.4,1.6471
'0:0:21.6,1.6486
'0:0:21.8,1.6496
'0:0:22.0,1.6490
'0:0:22.2,1.6485
'0:0:22.4,1.6481
'0:0:22.6,1.6480
'0:0:22.8,1.6475
'0:0:23.0,1.6469
'0:0:23.2,1.6463
'0:0:23.4,1.6450
'0:0:23.6,1.6439
'0:0:23.8,1.6423
'0:0:24.0,1.6406
'0:0:24.2,1.6389
'0:0:24.4,1.6378
'0:0:24.6,1.6366
'0:0:24.8,1.6356
'0:0:25.0,1.6346
'0:0:25.2,1.6338
'0:0:25.4,1.6335
'0:0:25.6,1.6327
'0:0:25.8,1.6316
'0:0:26.0,1.6303
'0:0:26.2,1.6287
'0:0:26.4,1.6274
'0:0:26.6,1.6261
'0:0:26.8,1.6248
'0:0:27.0,1.6233
'0:0:27.2,1.6225
'0:0:27.4,1.6209
'0:0:27.6,1.6197
'0:0:27.8,1.6191
'0:0:28.0,1.6179
'0:0:28.2,1.6170
'0:0:28.4,1.6159
'0:0:28.6,1.6147
'0:0:28.8,1.6138
'0:0:29.0,1.6126
'0:0:29.2,1.6115
'0:0:29.4,1.6102
'0:0:29.6,1.6093
'0:0:29.8,1.6082
'0:0:30.0,1.6075
'0:0:30.2,1.6070
'0:0:30.4,1.6063
'0:0:30.6,1.6061
'0:0:30.8,1.6055
'0:0:31.0,1.6048
'0:0:31.2,1.6040
'0:0:31.4,1.6032
'0:0:31.6,1.6024
'0:0:31.8,1.6016
'0:0:32.0,1.6009
'0:0:32.2,1.6004
'0:0:32.4,1.5996
'0:0:32.6,1.5989
'0:0:32.8,1.5981
'0:0:33.0,1.5979
'0:0:33.2,1.5975
'0:0:33.4,1.5972
'0:0:33.6,1.5971
'0:0:33.8,1.5969
'0:0:34.0,1.5971
'0:0:34.2,1.5979
'0:0:34.4,1.5987
'0:0:34.6,1.5993
'0:0:34.8,1.5995
'0:0:35.0,1.5998
'0:0:35.2,1.6001
'0:0:35.4,1.6002
'0:0:35.6,1.6000
'0:0:35.8,1.5997
'0:0:36.0,1.5996
'0:0:36.2,1.5991
'0:0:36.4,1.5988
'0:0:36.6,1.5988
'0:0:36.8,1.5988
'0:0:37.0,1.5991
'0:0:37.2,1.5992
'0:0:37.4,1.5996
'0:0:37.6,1.5997
'0:0:37.8,1.5996
'0:0:38.0,1.5992
'0:0:38.2,1.5988
'0:0:38.4,1.5977
'0:0:38.6,1.5968
'0:0:38.8,1.5958
'0:0:39.0,1.5960
'0:0:39.2,1.5976
'0:0:39.4,1.6009
'0:0:39.6,1.6048
'0:0:39.8,1.6093
'0:0:40.0,1.6130
'0:0:40.2,1.6163
'0:0:40.4,1.6193
'0:0:40.6,1.6213
'0:0:40.8,1.6225
'0:0:41.0,1.6226
'0:0:41.2,1.6232
'0:0:41.4,1.6233
'0:0:41.6,1.6222
'0:0:41.8,1.6205
'0:0:42.0,1.6187
'0:0:42.2,1.6171
'0:0:42.4,1.6155
'0:0:42.6,1.6141
'0:0:42.8,1.6125
'0:0:43.0,1.6111
'0:0:43.2,1.6097
'0:0:43.4,1.6082
'0:0:43.6,1.6071
'0:0:43.8,1.6062
'0:0:44.0,1.6053
'0:0:44.2,1.6040
'0:0:44.4,1.6025
'0:0:44.6,1.6010
'0:0:44.8,1.5995
'0:0:45.0,1.5980
'0:0:45.2,1.5967
'0:0:45.4,1.5956
'0:0:45.6,1.5951
'0:0:45.8,1.5971
'0:0:46.0,1.6028
'0:0:46.2,1.6130
'0:0:46.4,1.6268
'0:0:46.6,1.6416
'0:0:46.8,1.6556
'0:0:47.0,1.6683
'0:0:47.2,1.6815
'0:0:47.4,1.6946
'0:0:47.6,1.7055
'0:0:47.8,1.7146
'0:0:48.0,1.7228
'0:0:48.2,1.7289
'0:0:48.4,1.7316
'0:0:48.6,1.7346
'0:0:48.8,1.7356
'0:0:49.0,1.7343
'0:0:49.2,1.7320
'0:0:49.4,1.7292
'0:0:49.6,1.7264
'0:0:49.8,1.7230
'0:0:50.0,1.7200
'0:0:50.2,1.7178
'0:0:50.4,1.7157
'0:0:50.6,1.7136
'0:0:50.8,1.7120
'0:0:51.0,1.7105
'0:0:51.2,1.7098
'0:0:51.4,1.7097
'0:0:51.6,1.7098
'0:0:51.8,1.7105
'0:0:52.0,1.7113
'0:0:52.2,1.7125
'0:0:52.4,1.7133
'0:0:52.6,1.7136
'0:0:52.8,1.7132
'0:0:53.0,1.7129
'0:0:53.2,1.7123
'0:0:53.4,1.7116
'0:0:53.6,1.7106
'0:0:53.8,1.7098
'0:0:54.0,1.7090
'0:0:54.2,1.7078
'0:0:54.4,1.7070
'0:0:54.6,1.7063
'0:0:54.8,1.7053
'0:0:55.0,1.7049
'0:0:55.2,1.7048
'0:0:55.4,1.7050
'0:0:55.6,1.7049
'0:0:55.8,1.7050
'0:0:56.0,1.7046
'0:0:56.2,1.7042
'0:0:56.4,1.7035
'0:0:56.6,1.7031
'0:0:56.8,1.7027
'0:0:57.0,1.7018
'0:0:57.2,1.7014
'0:0:57.4,1.7010
'0:0:57.6,1.7004
'0:0:57.8,1.6996
'0:0:58.0,1.6986
'0:0:58.2,1.6977
'0:0:58.4,1.6968
'0:0:58.6,1.6961
'0:0:58.8,1.6952
'0:0:59.0,1.6945
'0:0:59.2,1.6936
'0:0:59.4,1.6931
'0:0:59.6,1.6924
'0:0:59.8,1.6920
'0:1:0.0,1.6914
'0:1:0.2,1.6906
'0:1:0.4,1.6899
'0:1:0.6,1.6893
'0:1:0.8,1.6892
'0:1:1.0,1.6889
'0:1:1.2,1.6888
'0:1:1.4,1.6889
'0:1:1.6,1.6882
'0:1:1.8,1.6877
'0:1:2.0,1.6866
'0:1:2.2,1.6856
'0:1:2.4,1.6851
'0:1:2.6,1.6852
'0:1:2.8,1.6849
'0:1:3.0,1.6845
'0:1:3.2,1.6845
'0:1:3.4,1.6844
'0:1:3.6,1.6842
'0:1:3.8,1.6841
'0:1:4.0,1.6835
'0:1:4.2,1.6835
'0:1:4.4,1.6834
'0:1:4.6,1.6837
'0:1:4.8,1.6833
'0:1:5.0,1.6824
'0:1:5.2,1.6822
'0:1:5.4,1.6819
'0:1:5.6,1.6826
'0:1:5.8,1.6827
'0:1:6.0,1.6828
'0:1:6.2,1.6834
'0:1:6.4,1.6844
'0:1:6.6,1.6867
'0:1:6.8,1.6898
'0:1:7.0,1.6957
'0:1:7.2,1.7035
'0:1:7.4,1.7130
'0:1:7.6,1.7226
'0:1:7.8,1.7324
'0:1:8.0,1.7431
'0:1:8.2,1.7542
'0:1:8.4,1.7650
'0:1:8.6,1.7749
'0:1:8.8,1.7834
'0:1:9.0,1.7890
'0:1:9.2,1.7929
'0:1:9.4,1.7964
'0:1:9.6,1.8033
'0:1:9.8,1.8155
'0:1:10.0,1.8329
'0:1:10.2,1.8502
'0:1:10.4,1.8661
'0:1:10.6,1.8801
'0:1:10.8,1.8940
'0:1:11.0,1.8999
'0:1:11.2,1.9061
'0:1:11.4,1.9105
'0:1:11.6,1.9118
'0:1:11.8,1.9112
'0:1:12.0,1.9101
'0:1:12.2,1.9088
'0:1:12.4,1.9079
'0:1:12.6,1.9061
'0:1:12.8,1.9031
'0:1:13.0,1.9004
'0:1:13.2,1.8975
'0:1:13.4,1.8949
'0:1:13.6,1.8921
'0:1:13.8,1.8881
'0:1:14.0,1.8845
'0:1:14.2,1.8808
'0:1:14.4,1.8778
'0:1:14.6,1.8749
'0:1:14.8,1.8717
'0:1:15.0,1.8698
'0:1:15.2,1.8675
'0:1:15.4,1.8655
'0:1:15.6,1.8636
'0:1:15.8,1.8621
'0:1:16.0,1.8604
'0:1:16.2,1.8601
'0:1:16.4,1.8595
'0:1:16.6,1.8588
'0:1:16.8,1.8589
'0:1:17.0,1.8591
'0:1:17.2,1.8589
'0:1:17.4,1.8589
'0:1:17.6,1.8585
'0:1:17.8,1.8577
'0:1:18.0,1.8570
'0:1:18.2,1.8576
'0:1:18.4,1.8583
'0:1:18.6,1.8598
'0:1:18.8,1.8612
'0:1:19.0,1.8624
'0:1:19.2,1.8633
'0:1:19.4,1.8639
'0:1:19.6,1.8642
'0:1:19.8,1.8643
'0:1:20.0,1.8637
'0:1:20.2,1.8630
'0:1:20.4,1.8621
'0:1:20.6,1.8609
'0:1:20.8,1.8597
'0:1:21.0,1.8591
'0:1:21.2,1.8588
'0:1:21.4,1.8580
'0:1:21.6,1.8582
'0:1:21.8,1.8574
'0:1:22.0,1.8562
'0:1:22.2,1.8549
'0:1:22.4,1.8531
'0:1:22.6,1.8516
'0:1:22.8,1.8499
'0:1:23.0,1.8486
'0:1:23.2,1.8474
'0:1:23.4,1.8462
'0:1:23.6,1.8450
'0:1:23.8,1.8436
'0:1:24.0,1.8421
'0:1:24.2,1.8411
'0:1:24.4,1.8402
'0:1:24.6,1.8390
'0:1:24.8,1.8374
'0:1:25.0,1.8362
'0:1:25.2,1.8348
'0:1:25.4,1.8339
'0:1:25.6,1.8331
'0:1:25.8,1.8319
'0:1:26.0,1.8307
'0:1:26.2,1.8296
'0:1:26.4,1.8292
'0:1:26.6,1.8277
'0:1:26.8,1.8273
'0:1:27.0,1.8267
'0:1:27.2,1.8256
'0:1:27.4,1.8250
'0:1:27.6,1.8243
'0:1:27.8,1.8234
'0:1:28.0,1.8225
'0:1:28.2,1.8219
'0:1:28.4,1.8214
'0:1:28.6,1.8205
'0:1:28.8,1.8197
'0:1:29.0,1.8188
'0:1:29.2,1.8178
'0:1:29.4,1.8171
'0:1:29.6,1.8162
'0:1:29.8,1.8153
'0:1:30.0,1.8149
'0:1:30.2,1.8135
'0:1:30.4,1.8127
'0:1:30.6,1.8113
'0:1:30.8,1.8110
'0:1:31.0,1.8102
'0:1:31.2,1.8090
'0:1:31.4,1.8078
'0:1:31.6,1.8068
'0:1:31.8,1.8058
'0:1:32.0,1.8046
'0:1:32.2,1.8044
'0:1:32.4,1.8036
'0:1:32.6,1.8031
'0:1:32.8,1.8019
'0:1:33.0,1.8000
'0:1:33.2,1.7989
'0:1:33.4,1.7983
'0:1:33.6,1.7974
'0:1:33.8,1.7968
'0:1:34.0,1.7961
'0:1:34.2,1.7949
'0:1:34.4,1.7942
'0:1:34.6,1.7930
'0:1:34.8,1.7922
'0:1:35.0,1.7910
'0:1:35.2,1.7900
'0:1:35.4,1.7888
'0:1:35.6,1.7876
'0:1:35.8,1.7866
'0:1:36.0,1.7818
'0:1:36.2,1.7349
'0:1:36.4,1.7214
'0:1:36.6,1.7130
'0:1:36.8,1.6942
'0:1:37.0,1.6694
'0:1:37.2,1.6580
'0:1:37.4,1.6560
'0:1:37.6,1.6713
'0:1:37.8,1.7041
'0:1:38.0,1.7133
'0:1:38.2,1.7183
'0:1:38.4,1.7091
'0:1:38.6,1.6927
'0:1:38.8,1.7132
'0:1:39.0,1.7295
'0:1:39.2,1.7789
'0:1:39.4,1.7739
'0:1:39.6,1.7904
'0:1:39.8,1.7948
'0:1:40.0,1.8080
'0:1:40.2,1.8097
'0:1:40.4,1.8077
'0:1:40.6,1.8028
'0:1:40.8,1.7977
'0:1:41.0,1.7955
'0:1:41.2,1.7946
'0:1:41.4,1.8030
'0:1:41.6,1.8030
'0:1:41.8,1.8027
'0:1:42.0,1.8016
'0:1:42.2,1.8008
'0:1:42.4,1.8002
'0:1:42.6,1.7989
'0:1:42.8,1.7980
'0:1:43.0,1.7967
'0:1:43.2,1.7946
'0:1:43.4,1.7929
'0:1:43.6,1.7911
'0:1:43.8,1.7897
'0:1:44.0,1.7879
'0:1:44.2,1.7862
'0:1:44.4,1.7846
'0:1:44.6,1.7830
'0:1:44.8,1.7821
'0:1:45.0,1.7803
'0:1:45.2,1.7782
