Experiment name:,NeuLog experiment
Duration:, 1 Hours
Rate:, 5 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, \xc2\xb5S 0 - 10
Units:, \xc2\xb5S
Time
'-0:0:0.0,2.6042
'0:0:0.2,2.6001
'0:0:0.4,2.5972
'0:0:0.6,2.5940
'0:0:0.8,2.5911
'0:0:1.0,2.5884
'0:0:1.2,2.5855
'0:0:1.4,2.5816
'0:0:1.6,2.5773
'0:0:1.8,2.5735
'0:0:2.0,2.5705
'0:0:2.2,2.5674
'0:0:2.4,2.5649
'0:0:2.6,2.5626
'0:0:2.8,2.5596
'0:0:3.0,2.5563
'0:0:3.2,2.5524
'0:0:3.4,2.5495
'0:0:3.6,2.5469
'0:0:3.8,2.5442
'0:0:4.0,2.5410
'0:0:4.2,2.5373
'0:0:4.4,2.5341
'0:0:4.6,2.5306
'0:0:4.8,2.5282
'0:0:5.0,2.5254
'0:0:5.2,2.5221
'0:0:5.4,2.5185
'0:0:5.6,2.5153
'0:0:5.8,2.5119
'0:0:6.0,2.5092
'0:0:6.2,2.5066
'0:0:6.4,2.5046
'0:0:6.6,2.5016
'0:0:6.8,2.4978
'0:0:7.0,2.4952
'0:0:7.2,2.4930
'0:0:7.4,2.4902
'0:0:7.6,2.4879
'0:0:7.8,2.4845
'0:0:8.0,2.4819
'0:0:8.2,2.4791
'0:0:8.4,2.4771
'0:0:8.6,2.4753
'0:0:8.8,2.4724
'0:0:9.0,2.4704
'0:0:9.2,2.4682
'0:0:9.4,2.4657
'0:0:9.6,2.4641
'0:0:9.8,2.4607
'0:0:10.0,2.4584
'0:0:10.2,2.4568
'0:0:10.4,2.4560
'0:0:10.6,2.4572
'0:0:10.8,2.4605
'0:0:11.0,2.4680
'0:0:11.2,2.4730
'0:0:11.4,2.4765
'0:0:11.6,2.4783
'0:0:11.8,2.4793
'0:0:12.0,2.4783
'0:0:12.2,2.4775
'0:0:12.4,2.4757
'0:0:12.6,2.4732
'0:0:12.8,2.4690
'0:0:13.0,2.4649
'0:0:13.2,2.4613
'0:0:13.4,2.4582
'0:0:13.6,2.4548
'0:0:13.8,2.4513
'0:0:14.0,2.4460
'0:0:14.2,2.4427
'0:0:14.4,2.4390
'0:0:14.6,2.4365
'0:0:14.8,2.4341
'0:0:15.0,2.4320
'0:0:15.2,2.4275
'0:0:15.4,2.4252
'0:0:15.6,2.4219
'0:0:15.8,2.4194
'0:0:16.0,2.4169
'0:0:16.2,2.4144
'0:0:16.4,2.4115
'0:0:16.6,2.4086
'0:0:16.8,2.4059
'0:0:17.0,2.4045
'0:0:17.2,2.4024
'0:0:17.4,2.3992
'0:0:17.6,2.3965
'0:0:17.8,2.3953
'0:0:18.0,2.3932
'0:0:18.2,2.3921
'0:0:18.4,2.3905
'0:0:18.6,2.3883
'0:0:18.8,2.3854
'0:0:19.0,2.3854
'0:0:19.2,2.3831
'0:0:19.4,2.3808
'0:0:19.6,2.3782
'0:0:19.8,2.3744
'0:0:20.0,2.3717
'0:0:20.2,2.3691
'0:0:20.4,2.3660
'0:0:20.6,2.3643
'0:0:20.8,2.3611
'0:0:21.0,2.3590
'0:0:21.2,2.3566
'0:0:21.4,2.3549
'0:0:21.6,2.3526
'0:0:21.8,2.3502
'0:0:22.0,2.3476
'0:0:22.2,2.3446
'0:0:22.4,2.3433
'0:0:22.6,2.3412
'0:0:22.8,2.3391
'0:0:23.0,2.3362
'0:0:23.2,2.3332
'0:0:23.4,2.3306
'0:0:23.6,2.3281
'0:0:23.8,2.3259
'0:0:24.0,2.3239
'0:0:24.2,2.3211
'0:0:24.4,2.3183
'0:0:24.6,2.3166
'0:0:24.8,2.3144
'0:0:25.0,2.3120
'0:0:25.2,2.3098
'0:0:25.4,2.3076
'0:0:25.6,2.3048
'0:0:25.8,2.3021
'0:0:26.0,2.2997
'0:0:26.2,2.2975
'0:0:26.4,2.2949
'0:0:26.6,2.2929
'0:0:26.8,2.2901
'0:0:27.0,2.2881
'0:0:27.2,2.2878
'0:0:27.4,2.2859
'0:0:27.6,2.2834
'0:0:27.8,2.2805
'0:0:28.0,2.2783
'0:0:28.2,2.2766
'0:0:28.4,2.2746
'0:0:28.6,2.2723
'0:0:28.8,2.2697
'0:0:29.0,2.2675
'0:0:29.2,2.2657
'0:0:29.4,2.2646
'0:0:29.6,2.2630
'0:0:29.8,2.2610
'0:0:30.0,2.2592
'0:0:30.2,2.2576
'0:0:30.4,2.2562
'0:0:30.6,2.2538
'0:0:30.8,2.2522
'0:0:31.0,2.2506
'0:0:31.2,2.2486
'0:0:31.4,2.2470
'0:0:31.6,2.2457
'0:0:31.8,2.2437
'0:0:32.0,2.2423
'0:0:32.2,2.2398
'0:0:32.4,2.2380
'0:0:32.6,2.2364
'0:0:32.8,2.2344
'0:0:33.0,2.2327
'0:0:33.2,2.2300
'0:0:33.4,2.2284
'0:0:33.6,2.2275
'0:0:33.8,2.2257
'0:0:34.0,2.2243
'0:0:34.2,2.2232
'0:0:34.4,2.2209
'0:0:34.6,2.2190
'0:0:34.8,2.2163
'0:0:35.0,2.2142
'0:0:35.2,2.2124
'0:0:35.4,2.2103
'0:0:35.6,2.2089
'0:0:35.8,2.2062
'0:0:36.0,2.2045
'0:0:36.2,2.2023
'0:0:36.4,2.2009
'0:0:36.6,2.1993
'0:0:36.8,2.1965
'0:0:37.0,2.1958
'0:0:37.2,2.1946
'0:0:37.4,2.1934
'0:0:37.6,2.1927
'0:0:37.8,2.1920
'0:0:38.0,2.1900
'0:0:38.2,2.1879
'0:0:38.4,2.1855
'0:0:38.6,2.1837
'0:0:38.8,2.1817
'0:0:39.0,2.1806
'0:0:39.2,2.1787
'0:0:39.4,2.1766
'0:0:39.6,2.1754
'0:0:39.8,2.1742
'0:0:40.0,2.1724
'0:0:40.2,2.1702
'0:0:40.4,2.1683
'0:0:40.6,2.1660
'0:0:40.8,2.1641
'0:0:41.0,2.1622
'0:0:41.2,2.1605
'0:0:41.4,2.1577
'0:0:41.6,2.1556
'0:0:41.8,2.1537
'0:0:42.0,2.1525
'0:0:42.2,2.1517
'0:0:42.4,2.1498
'0:0:42.6,2.1477
'0:0:42.8,2.1463
'0:0:43.0,2.1446
'0:0:43.2,2.1431
'0:0:43.4,2.1417
'0:0:43.6,2.1393
'0:0:43.8,2.1372
'0:0:44.0,2.1355
'0:0:44.2,2.1342
'0:0:44.4,2.1326
'0:0:44.6,2.1311
'0:0:44.8,2.1296
'0:0:45.0,2.1273
'0:0:45.2,2.1279
'0:0:45.4,2.1234
'0:0:45.6,2.1227
'0:0:45.8,2.1205
'0:0:46.0,2.1163
'0:0:46.2,2.1050
'0:0:46.4,2.1043
'0:0:46.6,2.1065
'0:0:46.8,2.1023
'0:0:47.0,2.1018
'0:0:47.2,2.0996
'0:0:47.4,2.0991
'0:0:47.6,2.0986
'0:0:47.8,2.0987
'0:0:48.0,2.1003
'0:0:48.2,2.0998
'0:0:48.4,2.0974
'0:0:48.6,2.0966
'0:0:48.8,2.0972
'0:0:49.0,2.0962
'0:0:49.2,2.0957
'0:0:49.4,2.0944
'0:0:49.6,2.0942
'0:0:49.8,2.0961
'0:0:50.0,2.0986
'0:0:50.2,2.0979
'0:0:50.4,2.0984
'0:0:50.6,2.1013
'0:0:50.8,2.1056
'0:0:51.0,2.1092
'0:0:51.2,2.1102
'0:0:51.4,2.1131
'0:0:51.6,2.1151
'0:0:51.8,2.1185
'0:0:52.0,2.1243
'0:0:52.2,2.1316
'0:0:52.4,2.1405
'0:0:52.6,2.1470
'0:0:52.8,2.1517
'0:0:53.0,2.1513
'0:0:53.2,2.1499
'0:0:53.4,2.1498
'0:0:53.6,2.1480
'0:0:53.8,2.1441
'0:0:54.0,2.1412
'0:0:54.2,2.1383
'0:0:54.4,2.1371
'0:0:54.6,2.1355
'0:0:54.8,2.1337
'0:0:55.0,2.1311
'0:0:55.2,2.1285
'0:0:55.4,2.1253
'0:0:55.6,2.1236
'0:0:55.8,2.1226
'0:0:56.0,2.1219
'0:0:56.2,2.1195
'0:0:56.4,2.1192
'0:0:56.6,2.1166
'0:0:56.8,2.1151
'0:0:57.0,2.1133
'0:0:57.2,2.1112
'0:0:57.4,2.1092
'0:0:57.6,2.1078
'0:0:57.8,2.1072
'0:0:58.0,2.1077
'0:0:58.2,2.1090
'0:0:58.4,2.1100
'0:0:58.6,2.1126
'0:0:58.8,2.1126
'0:0:59.0,2.1131
'0:0:59.2,2.1133
'0:0:59.4,2.1127
'0:0:59.6,2.1100
'0:0:59.8,2.1075
'0:1:0.0,2.1045
'0:1:0.2,2.1029
'0:1:0.4,2.0999
'0:1:0.6,2.0976
'0:1:0.8,2.0967
'0:1:1.0,2.0954
'0:1:1.2,2.0945
'0:1:1.4,2.0947
'0:1:1.6,2.0959
'0:1:1.8,2.0947
'0:1:2.0,2.0945
'0:1:2.2,2.0949
'0:1:2.4,2.0957
'0:1:2.6,2.0969
'0:1:2.8,2.0967
'0:1:3.0,2.0950
'0:1:3.2,2.0935
'0:1:3.4,2.0922
'0:1:3.6,2.0907
'0:1:3.8,2.0900
'0:1:4.0,2.0880
'0:1:4.2,2.0857
'0:1:4.4,2.0835
'0:1:4.6,2.0810
'0:1:4.8,2.0805
'0:1:5.0,2.0793
'0:1:5.2,2.0773
'0:1:5.4,2.0745
'0:1:5.6,2.0722
'0:1:5.8,2.0710
'0:1:6.0,2.0708
'0:1:6.2,2.0712
'0:1:6.4,2.0702
'0:1:6.6,2.0682
'0:1:6.8,2.0665
'0:1:7.0,2.0652
'0:1:7.2,2.0640
'0:1:7.4,2.0637
'0:1:7.6,2.0629
'0:1:7.8,2.0607
'0:1:8.0,2.0597
'0:1:8.2,2.0578
'0:1:8.4,2.0561
'0:1:8.6,2.0548
'0:1:8.8,2.0535
'0:1:9.0,2.0515
'0:1:9.2,2.0497
'0:1:9.4,2.0476
'0:1:9.6,2.0459
'0:1:9.8,2.0441
'0:1:10.0,2.0428
'0:1:10.2,2.0412
'0:1:10.4,2.0398
'0:1:10.6,2.0384
'0:1:10.8,2.0374
'0:1:11.0,2.0361
'0:1:11.2,2.0351
'0:1:11.4,2.0343
'0:1:11.6,2.0325
'0:1:11.8,2.0305
'0:1:12.0,2.0296
'0:1:12.2,2.0292
'0:1:12.4,2.0281
'0:1:12.6,2.0273
'0:1:12.8,2.0256
'0:1:13.0,2.0243
'0:1:13.2,2.0230
'0:1:13.4,2.0224
'0:1:13.6,2.0217
'0:1:13.8,2.0221
'0:1:14.0,2.0209
'0:1:14.2,2.0203
'0:1:14.4,2.0190
'0:1:14.6,2.0179
'0:1:14.8,2.0164
'0:1:15.0,2.0153
'0:1:15.2,2.0141
'0:1:15.4,2.0119
'0:1:15.6,2.0101
'0:1:15.8,2.0085
'0:1:16.0,2.0073
'0:1:16.2,2.0062
'0:1:16.4,2.0040
'0:1:16.6,2.0025
'0:1:16.8,2.0012
'0:1:17.0,2.0001
'0:1:17.2,1.9988
'0:1:17.4,1.9983
'0:1:17.6,1.9970
'0:1:17.8,1.9959
'0:1:18.0,1.9956
'0:1:18.2,1.9940
'0:1:18.4,1.9924
'0:1:18.6,1.9913
'0:1:18.8,1.9898
'0:1:19.0,1.9882
'0:1:19.2,1.9871
'0:1:19.4,1.9862
'0:1:19.6,1.9849
'0:1:19.8,1.9838
'0:1:20.0,1.9825
'0:1:20.2,1.9804
'0:1:20.4,1.9787
'0:1:20.6,1.9774
'0:1:20.8,1.9761
'0:1:21.0,1.9755
'0:1:21.2,1.9745
'0:1:21.4,1.9733
'0:1:21.6,1.9717
'0:1:21.8,1.9704
'0:1:22.0,1.9691
'0:1:22.2,1.9683
'0:1:22.4,1.9668
'0:1:22.6,1.9658
'0:1:22.8,1.9649
'0:1:23.0,1.9639
'0:1:23.2,1.9636
'0:1:23.4,1.9634
'0:1:23.6,1.9630
'0:1:23.8,1.9628
'0:1:24.0,1.9620
'0:1:24.2,1.9612
'0:1:24.4,1.9608
'0:1:24.6,1.9604
'0:1:24.8,1.9609
'0:1:25.0,1.9620
'0:1:25.2,1.9634
'0:1:25.4,1.9657
'0:1:25.6,1.9668
'0:1:25.8,1.9704
'0:1:26.0,1.9739
'0:1:26.2,1.9749
'0:1:26.4,1.9758
'0:1:26.6,1.9760
'0:1:26.8,1.9742
'0:1:27.0,1.9729
'0:1:27.2,1.9717
'0:1:27.4,1.9704
'0:1:27.6,1.9685
'0:1:27.8,1.9669
'0:1:28.0,1.9646
'0:1:28.2,1.9631
'0:1:28.4,1.9612
'0:1:28.6,1.9600
'0:1:28.8,1.9586
'0:1:29.0,1.9571
'0:1:29.2,1.9563
'0:1:29.4,1.9545
'0:1:29.6,1.9534
'0:1:29.8,1.9549
'0:1:30.0,1.9532
'0:1:30.2,1.9519
'0:1:30.4,1.9505
'0:1:30.6,1.9479
'0:1:30.8,1.9468
'0:1:31.0,1.9455
'0:1:31.2,1.9439
'0:1:31.4,1.9421
'0:1:31.6,1.9414
'0:1:31.8,1.9396
'0:1:32.0,1.9380
'0:1:32.2,1.9369
'0:1:32.4,1.9361
'0:1:32.6,1.9349
'0:1:32.8,1.9333
'0:1:33.0,1.9307
'0:1:33.2,1.9299
'0:1:33.4,1.9297
'0:1:33.6,1.9300
'0:1:33.8,1.9304
'0:1:34.0,1.9307
'0:1:34.2,1.9304
'0:1:34.4,1.9316
'0:1:34.6,1.9338
'0:1:34.8,1.9349
'0:1:35.0,1.9364
'0:1:35.2,1.9375
'0:1:35.4,1.9367
'0:1:35.6,1.9358
'0:1:35.8,1.9363
'0:1:36.0,1.9363
'0:1:36.2,1.9364
'0:1:36.4,1.9382
'0:1:36.6,1.9399
'0:1:36.8,1.9414
'0:1:37.0,1.9425
'0:1:37.2,1.9433
'0:1:37.4,1.9433
'0:1:37.6,1.9435
'0:1:37.8,1.9432
'0:1:38.0,1.9455
'0:1:38.2,1.9452
'0:1:38.4,1.9427
'0:1:38.6,1.9400
'0:1:38.8,1.9378
'0:1:39.0,1.9358
'0:1:39.2,1.9338
'0:1:39.4,1.9322
'0:1:39.6,1.9307
'0:1:39.8,1.9286
'0:1:40.0,1.9266
'0:1:40.2,1.9248
'0:1:40.4,1.9240
'0:1:40.6,1.9226
'0:1:40.8,1.9210
'0:1:41.0,1.9198
'0:1:41.2,1.9186
'0:1:41.4,1.9189
'0:1:41.6,1.9203
'0:1:41.8,1.9200
'0:1:42.0,1.9192
'0:1:42.2,1.9184
'0:1:42.4,1.9175
'0:1:42.6,1.9173
'0:1:42.8,1.9164
'0:1:43.0,1.9161
'0:1:43.2,1.9158
'0:1:43.4,1.9147
'0:1:43.6,1.9158
'0:1:43.8,1.9147
'0:1:44.0,1.9138
'0:1:44.2,1.9136
'0:1:44.4,1.9132
'0:1:44.6,1.9125
'0:1:44.8,1.9115
'0:1:45.0,1.9105
'0:1:45.2,1.9093
